NumVerifiedTweets_Week1_fired_Absolute,58
NumDistinctTweets_Week1_downsized_Absolute,2
NumDistinctTweets_Week2_canned_AbsoluteDelta,2
NumTweets_Week2_fired_Absolute,40
NumDistinctTweets_Week1_fired_Absolute,14
NumTweets_Week2_beenfired_Absolute,4
NumVerifiedTweets_Week1_canned_Absolute,1
NumDistinctUsers_Week2_fired_Absolute,16
NumDistinctTweets_Week2_beenfired_Absolute,1
NumVerifiedTweets_Week1_fired_AbsoluteDelta,47
NumTweets_Week2_downsized_Absolute,6
NumPopularTweets_Week2_fired_Absolute,5
NumPopularTweets_Week2_fired_AbsoluteDelta,3
NumTweets_Week2_canned_Absolute,1
NumDistinctUsers_Week1_canned_AbsoluteDelta,8
NumTweets_Week1_fired_Absolute,59
NumDistinctUsers_Week1_fired_Absolute,22
NumDistinctUsers_Week1_outsourced_Absolute,2
NumVerifiedTweets_Week2_fired_AbsoluteDelta,20
NumTweets_Week2_beenfired_AbsoluteDelta,7
NumDistinctTweets_Week2_downsized_AbsoluteDelta,2
NumDistinctTweets_Week1_beenfired_Absolute,1
TwoWeekBefore,17
NumTweets_Week2_outsourced_Absolute,3
NumDistinctUsers_Week1_downsized_AbsoluteDelta,16
NumDistinctUsers_Week2_downsized_Absolute,2
NumDistinctUsers_Week2_fired_AbsoluteDelta,10
NumDistinctTweets_Week1_fired_AbsoluteDelta,25
NumDistinctTweets_Week1_canned_AbsoluteDelta,7
NumVerifiedTweets_Week2_outsourced_Absolute,6
OneWeekDelta,152
NumVerifiedTweets_Week2_canned_Absolute,1
NumTweets_Week1_fired_AbsoluteDelta,70
NumVerifiedTweets_Week1_outsourced_Absolute,3
NumDistinctTweets_Week2_fired_Absolute,14
NumDistinctUsers_Week2_beenfired_Absolute,1
NumTweets_Week1_canned_AbsoluteDelta,16
NumTweets_Week1_downsized_AbsoluteDelta,22
NumPopularTweets_Week2_beenfired_AbsoluteDelta,1
NumPopularTweets_Week1_canned_AbsoluteDelta,13
NumDistinctTweets_Week1_outsourced_AbsoluteDelta,7
NumDistinctUsers_Week2_outsourced_Absolute,2
NumDistinctUsers_Week1_beenfired_AbsoluteDelta,4
NumVerifiedTweets_Week1_beenfired_Absolute,4
NumPopularTweets_Week2_downsized_Absolute,1
NumTweets_Week2_downsized_AbsoluteDelta,7
NumVerifiedTweets_Week1_outsourced_AbsoluteDelta,13
NumDistinctUsers_Week1_outsourced_AbsoluteDelta,8
NumPopularTweets_Week1_downsized_AbsoluteDelta,29
NumPopularTweets_Week1_outsourced_AbsoluteDelta,1
NumTweets_Week1_beenfired_Absolute,6
NumPopularTweets_Week1_fired_Absolute,8
NumTweets_Week1_outsourced_AbsoluteDelta,17
NumDistinctTweets_Week1_beenfired_AbsoluteDelta,4
NumVerifiedTweets_Week2_downsized_AbsoluteDelta,6
NumDistinctUsers_Week1_downsized_Absolute,5
NumTweets_Week2_outsourced_AbsoluteDelta,6
NumPopularTweets_Week1_beenfired_AbsoluteDelta,8
NumTweets_Week1_outsourced_Absolute,6
NumVerifiedTweets_Week1_canned_AbsoluteDelta,6
NumTweets_Week1_downsized_Absolute,2
NumDistinctTweets_Week2_fired_AbsoluteDelta,7
Consensus,18
NumDistinctUsers_Week2_canned_AbsoluteDelta,2
NumVerifiedTweets_Week2_beenfired_Absolute,5
NumDistinctTweets_Week2_downsized_Absolute,3
NumTweets_Week2_fired_AbsoluteDelta,29
NumDistinctUsers_Week2_downsized_AbsoluteDelta,2
OneWeekBefore,12
NumPopularTweets_Week1_fired_AbsoluteDelta,16
NumDistinctTweets_Week1_downsized_AbsoluteDelta,15
NumDistinctTweets_Week2_outsourced_Absolute,2
NumVerifiedTweets_Week1_beenfired_AbsoluteDelta,18
NumDistinctUsers_Week1_fired_AbsoluteDelta,34
NumVerifiedTweets_Week1_downsized_AbsoluteDelta,45
NumTweets_Week2_canned_AbsoluteDelta,8
NumTweets_Week1_beenfired_AbsoluteDelta,12
DeltaConsensus,267
NumVerifiedTweets_Week2_fired_Absolute,52
NumVerifiedTweets_Week2_downsized_Absolute,5
NumVerifiedTweets_Week2_beenfired_AbsoluteDelta,4
NumDistinctTweets_Week1_outsourced_Absolute,3
TwoWeekDelta,62
