NumVerifiedTweets_Week1_downsized_AbsoluteDelta,1
NumPopularTweets_Week1_canned_AbsoluteDelta,1
NumPopularTweets_Week1_downsized_AbsoluteDelta,1
NumDistinctUsers_Week2_canned_AbsoluteDelta,1
NumTweets_Week2_fired_AbsoluteDelta,2
DeltaConsensus,4
NumDistinctUsers_Week1_fired_AbsoluteDelta,1
TwoWeekDelta,1
NumTweets_Week2_canned_AbsoluteDelta,1
OneWeekDelta,4
NumTweets_Week1_fired_AbsoluteDelta,2
NumDistinctUsers_Week1_canned_AbsoluteDelta,1
NumDistinctUsers_Week2_fired_AbsoluteDelta,1
NumTweets_Week1_canned_AbsoluteDelta,1
NumVerifiedTweets_Week1_canned_AbsoluteDelta,1
