NumVerifiedTweets_Week1_fired_Absolute,404
NumDistinctTweets_Week2_canned_AbsoluteDelta,145
NumTweets_Week2_fired_Absolute,246
NumPopularTweets_Week1_outsourced_Absolute,58
NumPopularTweets_Week2_downsized_AbsoluteDelta,72
NumPopularTweets_Week1_downsized_Absolute,123
NumTweets_Week1_canned_Absolute,166
NumDistinctUsers_Week1_canned_AbsoluteDelta,125
NumDistinctTweets_Week2_canned_Absolute,56
NumDistinctUsers_Week2_fired_AbsoluteDelta,142
NumPopularTweets_Week2_canned_Absolute,47
NumPopularTweets_Week2_fired_AbsoluteDelta,87
NumDistinctTweets_Week2_downsized_AbsoluteDelta,88
NumTweets_Week2_outsourced_Absolute,95
NumDistinctUsers_Week1_downsized_AbsoluteDelta,194
NumPopularTweets_Week2_fired_Absolute,93
NumDistinctTweets_Week1_fired_Absolute,272
NumDistinctTweets_Week1_canned_AbsoluteDelta,132
NumVerifiedTweets_Week2_outsourced_Absolute,125
TwoWeekDelta,1578
NumVerifiedTweets_Week1_outsourced_Absolute,141
NumDistinctUsers_Week1_outsourced_Absolute,110
NumTweets_Week1_fired_Absolute,373
NumPopularTweets_Week1_canned_AbsoluteDelta,134
NumVerifiedTweets_Week1_canned_Absolute,80
NumDistinctUsers_Week2_beenfired_Absolute,55
OneWeekDelta,1501
NumVerifiedTweets_Week1_beenfired_Absolute,183
NumPopularTweets_Week1_outsourced_AbsoluteDelta,78
NumTweets_Week1_beenfired_Absolute,89
NumTweets_Week1_outsourced_AbsoluteDelta,209
NumDistinctTweets_Week2_outsourced_AbsoluteDelta,71
NumDistinctUsers_Week1_downsized_Absolute,132
NumDistinctUsers_Week1_fired_Absolute,240
NumVerifiedTweets_Week2_downsized_Absolute,138
NumDistinctUsers_Week2_beenfired_AbsoluteDelta,71
NumVerifiedTweets_Week1_canned_AbsoluteDelta,93
NumPopularTweets_Week1_canned_Absolute,83
NumPopularTweets_Week1_downsized_AbsoluteDelta,200
Consensus,846
NumVerifiedTweets_Week2_canned_AbsoluteDelta,93
NumDistinctUsers_Week2_canned_Absolute,45
NumDistinctTweets_Week2_downsized_Absolute,109
NumDistinctTweets_Week2_fired_Absolute,177
NumDistinctTweets_Week1_downsized_AbsoluteDelta,188
NumDistinctUsers_Week1_fired_AbsoluteDelta,271
NumPopularTweets_Week2_beenfired_AbsoluteDelta,66
NumDistinctTweets_Week2_outsourced_Absolute,70
NumTweets_Week1_beenfired_AbsoluteDelta,191
NumVerifiedTweets_Week2_fired_Absolute,409
NumVerifiedTweets_Week2_fired_AbsoluteDelta,290
NumPopularTweets_Week2_outsourced_Absolute,35
NumPopularTweets_Week2_beenfired_Absolute,23
NumDistinctTweets_Week1_canned_Absolute,128
NumVerifiedTweets_Week1_outsourced_AbsoluteDelta,207
NumVerifiedTweets_Week2_canned_Absolute,25
NumDistinctUsers_Week2_fired_Absolute,149
NumTweets_Week2_downsized_Absolute,93
NumTweets_Week2_canned_Absolute,53
NumPopularTweets_Week1_beenfired_Absolute,61
NumTweets_Week1_downsized_Absolute,130
NumDistinctTweets_Week1_beenfired_Absolute,101
NumTweets_Week2_beenfired_AbsoluteDelta,88
NumDistinctTweets_Week1_downsized_Absolute,138
NumTweets_Week1_fired_AbsoluteDelta,556
NumDistinctUsers_Week2_downsized_Absolute,71
TwoWeekBefore,763
NumDistinctTweets_Week1_fired_AbsoluteDelta,279
NumVerifiedTweets_Week2_outsourced_AbsoluteDelta,79
NumVerifiedTweets_Week1_downsized_Absolute,153
NumDistinctUsers_Week1_beenfired_Absolute,106
NumTweets_Week1_canned_AbsoluteDelta,170
NumTweets_Week2_canned_AbsoluteDelta,125
NumDistinctTweets_Week1_outsourced_AbsoluteDelta,154
NumDistinctUsers_Week2_outsourced_Absolute,68
NumPopularTweets_Week2_downsized_Absolute,62
NumTweets_Week2_downsized_AbsoluteDelta,83
DeltaConsensus,2269
NumDistinctUsers_Week1_outsourced_AbsoluteDelta,167
NumVerifiedTweets_Week1_fired_AbsoluteDelta,389
NumVerifiedTweets_Week1_beenfired_AbsoluteDelta,179
NumPopularTweets_Week1_fired_Absolute,139
NumPopularTweets_Week1_fired_AbsoluteDelta,143
NumDistinctTweets_Week1_beenfired_AbsoluteDelta,139
NumDistinctTweets_Week2_beenfired_Absolute,65
NumDistinctUsers_Week2_outsourced_AbsoluteDelta,50
NumTweets_Week2_outsourced_AbsoluteDelta,80
NumPopularTweets_Week1_beenfired_AbsoluteDelta,90
NumTweets_Week1_outsourced_Absolute,136
NumPopularTweets_Week2_canned_AbsoluteDelta,107
NumDistinctTweets_Week2_fired_AbsoluteDelta,140
NumDistinctUsers_Week2_canned_AbsoluteDelta,58
NumVerifiedTweets_Week2_beenfired_Absolute,93
NumTweets_Week2_fired_AbsoluteDelta,252
NumDistinctUsers_Week2_downsized_AbsoluteDelta,70
OneWeekBefore,446
NumTweets_Week1_downsized_AbsoluteDelta,185
NumVerifiedTweets_Week1_downsized_AbsoluteDelta,278
NumTweets_Week2_beenfired_Absolute,44
NumDistinctUsers_Week1_beenfired_AbsoluteDelta,144
NumDistinctTweets_Week2_beenfired_AbsoluteDelta,84
NumPopularTweets_Week2_outsourced_AbsoluteDelta,63
NumVerifiedTweets_Week2_beenfired_AbsoluteDelta,94
NumDistinctTweets_Week1_outsourced_Absolute,98
NumDistinctUsers_Week1_canned_Absolute,172
NumVerifiedTweets_Week2_downsized_AbsoluteDelta,155
