"X.Field.tID"	"tText"	"Handle"	"ReceivedTimePT"	"NumTweets"	"NumTweetsWeighted"	"DateAggregationKeys"	"Flags"	"NFPPrediction"	"date"
"651"	478928566453678080	"@squawkstreet 227k #nailthenumber"	"@brad_gregory"	"6/17/2014 8:54:02 AM"	1	4.74493212836325	"HourId:2014061708,DayId:20140617,WeekId:201425,MonthId:201406"	"IsVerified:false"	227	"6/17/2014"
"652"	479262885768474624	"@squawkstreet 210k #nailthenumber"	"@brad_gregory"	"6/18/2014 7:02:30 AM"	1	4.74493212836325	"HourId:2014061807,DayId:20140618,WeekId:201425,MonthId:201406"	"IsVerified:false"	210	"6/18/2014"
"653"	479621390073487360	"@squawkstreet 222k #nailthenumber"	"@brad_gregory"	"6/19/2014 6:47:04 AM"	1	4.74493212836325	"HourId:2014061906,DayId:20140619,WeekId:201425,MonthId:201406"	"IsVerified:false"	222	"6/19/2014"
"654"	479989250872451072	"@squawkstreet 224k #nailthenumber"	"@brad_gregory"	"6/20/2014 7:08:49 AM"	1	4.74493212836325	"HourId:2014062007,DayId:20140620,WeekId:201425,MonthId:201406"	"IsVerified:false"	224	"6/20/2014"
"655"	480464682923220992	"@squawkstreet 221k #nailthenumber"	"@brad_gregory"	"6/21/2014 2:38:01 PM"	1	4.75359019110636	"HourId:2014062114,DayId:20140621,WeekId:201425,MonthId:201406"	"IsVerified:false"	221	"6/21/2014"
"656"	480714983177994240	"&amp;squawkstreet #nailthenumber 235,000 #poachedeggs"	"@rpjcfa"	"6/22/2014 7:12:37 AM"	1	1.09861228866811	"HourId:2014062207,DayId:20140622,WeekId:201426,MonthId:201406"	"IsVerified:false"	235	"6/22/2014"
"657"	480717781982126080	"@squawkstreet 223k #nailthenumber"	"@brad_gregory"	"6/22/2014 7:23:45 AM"	1	4.75359019110636	"HourId:2014062207,DayId:20140622,WeekId:201426,MonthId:201406"	"IsVerified:false"	223	"6/22/2014"
"658"	481074866741727232	"@squawkstreet 194k #nailthenumber"	"@brad_gregory"	"6/23/2014 7:02:40 AM"	1	4.75359019110636	"HourId:2014062307,DayId:20140623,WeekId:201426,MonthId:201406"	"IsVerified:false"	194	"6/23/2014"
"659"	481075149584998400	"@squawkstreet #nailthenumber 235,000 #poachedeggs"	"@rpjcfa"	"6/23/2014 7:03:48 AM"	1	1.09861228866811	"HourId:2014062307,DayId:20140623,WeekId:201426,MonthId:201406"	"IsVerified:false"	235	"6/23/2014"
"660"	481437876870078464	"@squawkstreet 184k #nailthenumber"	"@brad_gregory"	"6/24/2014 7:05:09 AM"	1	4.75359019110636	"HourId:2014062407,DayId:20140624,WeekId:201426,MonthId:201406"	"IsVerified:false"	184	"6/24/2014"
"661"	481800854224134144	"@squawkstreet 212k #nailthenumber"	"@brad_gregory"	"6/25/2014 7:07:29 AM"	1	4.74493212836325	"HourId:2014062507,DayId:20140625,WeekId:201426,MonthId:201406"	"IsVerified:false"	212	"6/25/2014"
"662"	482062466155692032	"@squawkstreet #nailthenumber 185000"	"@jerry245671"	"6/26/2014 12:27:02 AM"	1	0.693147180559945	"HourId:2014062600,DayId:20140626,WeekId:201426,MonthId:201406"	"IsVerified:false"	185	"6/26/2014"
"663"	482162459906539520	"@squawkstreet 211k #nailthenumber"	"@brad_gregory"	"6/26/2014 7:04:23 AM"	1	4.74493212836325	"HourId:2014062607,DayId:20140626,WeekId:201426,MonthId:201406"	"IsVerified:false"	211	"6/26/2014"
"664"	482515013052035072	"@squawkstreet 175,000.00#nailthenumber"	"@ieroyleroy"	"6/27/2014 6:25:18 AM"	1	5.75574221358691	"HourId:2014062706,DayId:20140627,WeekId:201426,MonthId:201406"	"IsVerified:false"	175	"6/27/2014"
"665"	482526204126187520	"@squawkstreet 213k #nailthenumber"	"@brad_gregory"	"6/27/2014 7:09:46 AM"	1	4.74493212836325	"HourId:2014062707,DayId:20140627,WeekId:201426,MonthId:201406"	"IsVerified:false"	213	"6/27/2014"
"666"	482912798775599104	"@squawkstreet 208k #nailthenumber"	"@brad_gregory"	"6/28/2014 8:45:57 AM"	1	4.74493212836325	"HourId:2014062808,DayId:20140628,WeekId:201426,MonthId:201406"	"IsVerified:false"	208	"6/28/2014"
"667"	483254873438179328	"@squawkstreet 222k #nailthenumber"	"@craigscott31"	"6/29/2014 7:25:14 AM"	1	6.43615036836943	"HourId:2014062907,DayId:20140629,WeekId:201427,MonthId:201406"	"IsVerified:false"	222	"6/29/2014"
"668"	483430687458881536	"@squawkstreet #nailthenumber 187,000"	"@thomasamaurice"	"6/29/2014 7:03:52 PM"	1	4.04305126783455	"HourId:2014062919,DayId:20140629,WeekId:201427,MonthId:201406"	"IsVerified:false"	187	"6/29/2014"
"669"	483551314803429376	"@squawkstreet 227,000 #nailthenumber"	"@dennisjcnj"	"6/30/2014 3:03:12 AM"	1	0	"HourId:2014063003,DayId:20140630,WeekId:201427,MonthId:201406"	"IsVerified:false"	227	"6/30/2014"
"670"	483561551543017472	"@squawkstreet up 215,000 #nailthenumber"	"@bradloncar"	"6/30/2014 3:43:52 AM"	1	8.20385137218388	"HourId:2014063003,DayId:20140630,WeekId:201427,MonthId:201406"	"IsVerified:false"	215	"6/30/2014"
"671"	483587959267287040	"@squawkstreet #nailthenumber june payrolls +272,000"	"@gary500k"	"6/30/2014 5:28:48 AM"	1	3.91202300542815	"HourId:2014063005,DayId:20140630,WeekId:201427,MonthId:201406"	"IsVerified:false"	272	"6/30/2014"
"672"	483594068459413504	"@squawkstreet 209k #nailthenumber"	"@brad_gregory"	"6/30/2014 5:53:05 AM"	1	4.74493212836325	"HourId:2014063005,DayId:20140630,WeekId:201427,MonthId:201406"	"IsVerified:false"	209	"6/30/2014"
