"Date","NumTweets_Month1_all_Absolute","NumDistinctTweets_Month1_all_Absolute","NumDistinctUsers_Month1_all_Absolute","NumPopularTweets_Month1_all_Absolute","NumVerifiedTweets_Month1_all_Absolute","NumTweets_Month2_all_Absolute","NumDistinctTweets_Month2_all_Absolute","NumDistinctUsers_Month2_all_Absolute","NumPopularTweets_Month2_all_Absolute","NumVerifiedTweets_Month2_all_Absolute","NumTweets_Week1_all_Absolute","NumDistinctTweets_Week1_all_Absolute","NumDistinctUsers_Week1_all_Absolute","NumPopularTweets_Week1_all_Absolute","NumVerifiedTweets_Week1_all_Absolute","NumTweets_Week2_all_Absolute","NumDistinctTweets_Week2_all_Absolute","NumDistinctUsers_Week2_all_Absolute","NumPopularTweets_Week2_all_Absolute","NumVerifiedTweets_Week2_all_Absolute","NumTweets_Month1_allold_Absolute","NumDistinctTweets_Month1_allold_Absolute","NumDistinctUsers_Month1_allold_Absolute","NumPopularTweets_Month1_allold_Absolute","NumVerifiedTweets_Month1_allold_Absolute","NumTweets_Month2_allold_Absolute","NumDistinctTweets_Month2_allold_Absolute","NumDistinctUsers_Month2_allold_Absolute","NumPopularTweets_Month2_allold_Absolute","NumVerifiedTweets_Month2_allold_Absolute","NumTweets_Week1_allold_Absolute","NumDistinctTweets_Week1_allold_Absolute","NumDistinctUsers_Week1_allold_Absolute","NumPopularTweets_Week1_allold_Absolute","NumVerifiedTweets_Week1_allold_Absolute","NumTweets_Week2_allold_Absolute","NumDistinctTweets_Week2_allold_Absolute","NumDistinctUsers_Week2_allold_Absolute","NumPopularTweets_Week2_allold_Absolute","NumVerifiedTweets_Week2_allold_Absolute","NumTweets_Month1_opening_Absolute","NumDistinctTweets_Month1_opening_Absolute","NumDistinctUsers_Month1_opening_Absolute","NumPopularTweets_Month1_opening_Absolute","NumVerifiedTweets_Month1_opening_Absolute","NumTweets_Month2_opening_Absolute","NumDistinctTweets_Month2_opening_Absolute","NumDistinctUsers_Month2_opening_Absolute","NumPopularTweets_Month2_opening_Absolute","NumVerifiedTweets_Month2_opening_Absolute","NumTweets_Week1_opening_Absolute","NumDistinctTweets_Week1_opening_Absolute","NumDistinctUsers_Week1_opening_Absolute","NumPopularTweets_Week1_opening_Absolute","NumVerifiedTweets_Week1_opening_Absolute","NumTweets_Week2_opening_Absolute","NumDistinctTweets_Week2_opening_Absolute","NumDistinctUsers_Week2_opening_Absolute","NumPopularTweets_Week2_opening_Absolute","NumVerifiedTweets_Week2_opening_Absolute","NumTweets_Month1_posting_Absolute","NumDistinctTweets_Month1_posting_Absolute","NumDistinctUsers_Month1_posting_Absolute","NumPopularTweets_Month1_posting_Absolute","NumVerifiedTweets_Month1_posting_Absolute","NumTweets_Month2_posting_Absolute","NumDistinctTweets_Month2_posting_Absolute","NumDistinctUsers_Month2_posting_Absolute","NumPopularTweets_Month2_posting_Absolute","NumVerifiedTweets_Month2_posting_Absolute","NumTweets_Week1_posting_Absolute","NumDistinctTweets_Week1_posting_Absolute","NumDistinctUsers_Week1_posting_Absolute","NumPopularTweets_Week1_posting_Absolute","NumVerifiedTweets_Week1_posting_Absolute","NumTweets_Week2_posting_Absolute","NumDistinctTweets_Week2_posting_Absolute","NumDistinctUsers_Week2_posting_Absolute","NumPopularTweets_Week2_posting_Absolute","NumVerifiedTweets_Week2_posting_Absolute","NumTweets_Month1_opportunity_Absolute","NumDistinctTweets_Month1_opportunity_Absolute","NumDistinctUsers_Month1_opportunity_Absolute","NumPopularTweets_Month1_opportunity_Absolute","NumVerifiedTweets_Month1_opportunity_Absolute","NumTweets_Month2_opportunity_Absolute","NumDistinctTweets_Month2_opportunity_Absolute","NumDistinctUsers_Month2_opportunity_Absolute","NumPopularTweets_Month2_opportunity_Absolute","NumVerifiedTweets_Month2_opportunity_Absolute","NumTweets_Week1_opportunity_Absolute","NumDistinctTweets_Week1_opportunity_Absolute","NumDistinctUsers_Week1_opportunity_Absolute","NumPopularTweets_Week1_opportunity_Absolute","NumVerifiedTweets_Week1_opportunity_Absolute","NumTweets_Week2_opportunity_Absolute","NumDistinctTweets_Week2_opportunity_Absolute","NumDistinctUsers_Week2_opportunity_Absolute","NumPopularTweets_Week2_opportunity_Absolute","NumVerifiedTweets_Week2_opportunity_Absolute","NumTweets_Month1_hiring_Absolute","NumDistinctTweets_Month1_hiring_Absolute","NumDistinctUsers_Month1_hiring_Absolute","NumPopularTweets_Month1_hiring_Absolute","NumVerifiedTweets_Month1_hiring_Absolute","NumTweets_Month2_hiring_Absolute","NumDistinctTweets_Month2_hiring_Absolute","NumDistinctUsers_Month2_hiring_Absolute","NumPopularTweets_Month2_hiring_Absolute","NumVerifiedTweets_Month2_hiring_Absolute","NumTweets_Week1_hiring_Absolute","NumDistinctTweets_Week1_hiring_Absolute","NumDistinctUsers_Week1_hiring_Absolute","NumPopularTweets_Week1_hiring_Absolute","NumVerifiedTweets_Week1_hiring_Absolute","NumTweets_Week2_hiring_Absolute","NumDistinctTweets_Week2_hiring_Absolute","NumDistinctUsers_Week2_hiring_Absolute","NumPopularTweets_Week2_hiring_Absolute","NumVerifiedTweets_Week2_hiring_Absolute","NumTweets_Month1_hashtags_Absolute","NumDistinctTweets_Month1_hashtags_Absolute","NumDistinctUsers_Month1_hashtags_Absolute","NumPopularTweets_Month1_hashtags_Absolute","NumVerifiedTweets_Month1_hashtags_Absolute","NumTweets_Month2_hashtags_Absolute","NumDistinctTweets_Month2_hashtags_Absolute","NumDistinctUsers_Month2_hashtags_Absolute","NumPopularTweets_Month2_hashtags_Absolute","NumVerifiedTweets_Month2_hashtags_Absolute","NumTweets_Week1_hashtags_Absolute","NumDistinctTweets_Week1_hashtags_Absolute","NumDistinctUsers_Week1_hashtags_Absolute","NumPopularTweets_Week1_hashtags_Absolute","NumVerifiedTweets_Week1_hashtags_Absolute","NumTweets_Week2_hashtags_Absolute","NumDistinctTweets_Week2_hashtags_Absolute","NumDistinctUsers_Week2_hashtags_Absolute","NumPopularTweets_Week2_hashtags_Absolute","NumVerifiedTweets_Week2_hashtags_Absolute","NumTweets_Month1_all_AbsoluteDelta","NumDistinctTweets_Month1_all_AbsoluteDelta","NumDistinctUsers_Month1_all_AbsoluteDelta","NumPopularTweets_Month1_all_AbsoluteDelta","NumVerifiedTweets_Month1_all_AbsoluteDelta","NumTweets_Month2_all_AbsoluteDelta","NumDistinctTweets_Month2_all_AbsoluteDelta","NumDistinctUsers_Month2_all_AbsoluteDelta","NumPopularTweets_Month2_all_AbsoluteDelta","NumVerifiedTweets_Month2_all_AbsoluteDelta","NumTweets_Week1_all_AbsoluteDelta","NumDistinctTweets_Week1_all_AbsoluteDelta","NumDistinctUsers_Week1_all_AbsoluteDelta","NumPopularTweets_Week1_all_AbsoluteDelta","NumVerifiedTweets_Week1_all_AbsoluteDelta","NumTweets_Week2_all_AbsoluteDelta","NumDistinctTweets_Week2_all_AbsoluteDelta","NumDistinctUsers_Week2_all_AbsoluteDelta","NumPopularTweets_Week2_all_AbsoluteDelta","NumVerifiedTweets_Week2_all_AbsoluteDelta","NumTweets_Month1_allold_AbsoluteDelta","NumDistinctTweets_Month1_allold_AbsoluteDelta","NumDistinctUsers_Month1_allold_AbsoluteDelta","NumPopularTweets_Month1_allold_AbsoluteDelta","NumVerifiedTweets_Month1_allold_AbsoluteDelta","NumTweets_Month2_allold_AbsoluteDelta","NumDistinctTweets_Month2_allold_AbsoluteDelta","NumDistinctUsers_Month2_allold_AbsoluteDelta","NumPopularTweets_Month2_allold_AbsoluteDelta","NumVerifiedTweets_Month2_allold_AbsoluteDelta","NumTweets_Week1_allold_AbsoluteDelta","NumDistinctTweets_Week1_allold_AbsoluteDelta","NumDistinctUsers_Week1_allold_AbsoluteDelta","NumPopularTweets_Week1_allold_AbsoluteDelta","NumVerifiedTweets_Week1_allold_AbsoluteDelta","NumTweets_Week2_allold_AbsoluteDelta","NumDistinctTweets_Week2_allold_AbsoluteDelta","NumDistinctUsers_Week2_allold_AbsoluteDelta","NumPopularTweets_Week2_allold_AbsoluteDelta","NumVerifiedTweets_Week2_allold_AbsoluteDelta","NumTweets_Month1_opening_AbsoluteDelta","NumDistinctTweets_Month1_opening_AbsoluteDelta","NumDistinctUsers_Month1_opening_AbsoluteDelta","NumPopularTweets_Month1_opening_AbsoluteDelta","NumVerifiedTweets_Month1_opening_AbsoluteDelta","NumTweets_Month2_opening_AbsoluteDelta","NumDistinctTweets_Month2_opening_AbsoluteDelta","NumDistinctUsers_Month2_opening_AbsoluteDelta","NumPopularTweets_Month2_opening_AbsoluteDelta","NumVerifiedTweets_Month2_opening_AbsoluteDelta","NumTweets_Week1_opening_AbsoluteDelta","NumDistinctTweets_Week1_opening_AbsoluteDelta","NumDistinctUsers_Week1_opening_AbsoluteDelta","NumPopularTweets_Week1_opening_AbsoluteDelta","NumVerifiedTweets_Week1_opening_AbsoluteDelta","NumTweets_Week2_opening_AbsoluteDelta","NumDistinctTweets_Week2_opening_AbsoluteDelta","NumDistinctUsers_Week2_opening_AbsoluteDelta","NumPopularTweets_Week2_opening_AbsoluteDelta","NumVerifiedTweets_Week2_opening_AbsoluteDelta","NumTweets_Month1_posting_AbsoluteDelta","NumDistinctTweets_Month1_posting_AbsoluteDelta","NumDistinctUsers_Month1_posting_AbsoluteDelta","NumPopularTweets_Month1_posting_AbsoluteDelta","NumVerifiedTweets_Month1_posting_AbsoluteDelta","NumTweets_Month2_posting_AbsoluteDelta","NumDistinctTweets_Month2_posting_AbsoluteDelta","NumDistinctUsers_Month2_posting_AbsoluteDelta","NumPopularTweets_Month2_posting_AbsoluteDelta","NumVerifiedTweets_Month2_posting_AbsoluteDelta","NumTweets_Week1_posting_AbsoluteDelta","NumDistinctTweets_Week1_posting_AbsoluteDelta","NumDistinctUsers_Week1_posting_AbsoluteDelta","NumPopularTweets_Week1_posting_AbsoluteDelta","NumVerifiedTweets_Week1_posting_AbsoluteDelta","NumTweets_Week2_posting_AbsoluteDelta","NumDistinctTweets_Week2_posting_AbsoluteDelta","NumDistinctUsers_Week2_posting_AbsoluteDelta","NumPopularTweets_Week2_posting_AbsoluteDelta","NumVerifiedTweets_Week2_posting_AbsoluteDelta","NumTweets_Month1_opportunity_AbsoluteDelta","NumDistinctTweets_Month1_opportunity_AbsoluteDelta","NumDistinctUsers_Month1_opportunity_AbsoluteDelta","NumPopularTweets_Month1_opportunity_AbsoluteDelta","NumVerifiedTweets_Month1_opportunity_AbsoluteDelta","NumTweets_Month2_opportunity_AbsoluteDelta","NumDistinctTweets_Month2_opportunity_AbsoluteDelta","NumDistinctUsers_Month2_opportunity_AbsoluteDelta","NumPopularTweets_Month2_opportunity_AbsoluteDelta","NumVerifiedTweets_Month2_opportunity_AbsoluteDelta","NumTweets_Week1_opportunity_AbsoluteDelta","NumDistinctTweets_Week1_opportunity_AbsoluteDelta","NumDistinctUsers_Week1_opportunity_AbsoluteDelta","NumPopularTweets_Week1_opportunity_AbsoluteDelta","NumVerifiedTweets_Week1_opportunity_AbsoluteDelta","NumTweets_Week2_opportunity_AbsoluteDelta","NumDistinctTweets_Week2_opportunity_AbsoluteDelta","NumDistinctUsers_Week2_opportunity_AbsoluteDelta","NumPopularTweets_Week2_opportunity_AbsoluteDelta","NumVerifiedTweets_Week2_opportunity_AbsoluteDelta","NumTweets_Month1_hiring_AbsoluteDelta","NumDistinctTweets_Month1_hiring_AbsoluteDelta","NumDistinctUsers_Month1_hiring_AbsoluteDelta","NumPopularTweets_Month1_hiring_AbsoluteDelta","NumVerifiedTweets_Month1_hiring_AbsoluteDelta","NumTweets_Month2_hiring_AbsoluteDelta","NumDistinctTweets_Month2_hiring_AbsoluteDelta","NumDistinctUsers_Month2_hiring_AbsoluteDelta","NumPopularTweets_Month2_hiring_AbsoluteDelta","NumVerifiedTweets_Month2_hiring_AbsoluteDelta","NumTweets_Week1_hiring_AbsoluteDelta","NumDistinctTweets_Week1_hiring_AbsoluteDelta","NumDistinctUsers_Week1_hiring_AbsoluteDelta","NumPopularTweets_Week1_hiring_AbsoluteDelta","NumVerifiedTweets_Week1_hiring_AbsoluteDelta","NumTweets_Week2_hiring_AbsoluteDelta","NumDistinctTweets_Week2_hiring_AbsoluteDelta","NumDistinctUsers_Week2_hiring_AbsoluteDelta","NumPopularTweets_Week2_hiring_AbsoluteDelta","NumVerifiedTweets_Week2_hiring_AbsoluteDelta","NumTweets_Month1_hashtags_AbsoluteDelta","NumDistinctTweets_Month1_hashtags_AbsoluteDelta","NumDistinctUsers_Month1_hashtags_AbsoluteDelta","NumPopularTweets_Month1_hashtags_AbsoluteDelta","NumVerifiedTweets_Month1_hashtags_AbsoluteDelta","NumTweets_Month2_hashtags_AbsoluteDelta","NumDistinctTweets_Month2_hashtags_AbsoluteDelta","NumDistinctUsers_Month2_hashtags_AbsoluteDelta","NumPopularTweets_Month2_hashtags_AbsoluteDelta","NumVerifiedTweets_Month2_hashtags_AbsoluteDelta","NumTweets_Week1_hashtags_AbsoluteDelta","NumDistinctTweets_Week1_hashtags_AbsoluteDelta","NumDistinctUsers_Week1_hashtags_AbsoluteDelta","NumPopularTweets_Week1_hashtags_AbsoluteDelta","NumVerifiedTweets_Week1_hashtags_AbsoluteDelta","NumTweets_Week2_hashtags_AbsoluteDelta","NumDistinctTweets_Week2_hashtags_AbsoluteDelta","NumDistinctUsers_Week2_hashtags_AbsoluteDelta","NumPopularTweets_Week2_hashtags_AbsoluteDelta","NumVerifiedTweets_Week2_hashtags_AbsoluteDelta"
201102,1895045,1866853,659380,15834,7886,1224101,1209298,426071,10241,1634,462530,454706,179158,4256,1700,545710,536874,192032,4725,2912,193360,185379,54336,3532,1305,163246,158726,38586,2390,525,19397,17173,13378,946,240,30078,27706,15568,1032,368,24176,21787,16337,1008,291,15999,14932,10779,585,150,7118,6332,4709,252,33,7878,7015,5262,351,93,12514,11561,8669,465,94,7811,7302,5484,309,85,3226,3008,2339,114,60,3623,3341,2496,150,18,18885,17669,13037,629,254,12315,11635,8541,397,66,5068,4717,3555,180,14,5939,5521,3982,172,181,138420,134932,16923,1446,663,127557,125240,14258,1111,221,4224,3312,2947,404,130,12804,11985,4036,365,76,1726262,1704536,618211,13146,6830,1075531,1064485,395155,8326,1136,449686,443682,169439,3539,1496,523170,516184,180396,3971,2600,506724,494821,194875,4630,5845,1223397,1209160,425938,10101,1626,-58133,-59971,25267,135,744,99813,96402,33194,953,2447,-34992,-38077,10890,897,749,162805,158688,38548,2352,525,-118640,-119071,-4598,-159,62,-28689,-29326,950,171,212,6787,5590,4612,379,123,15970,14923,10770,576,150,1101,711,655,44,-18,2130,1634,1154,151,45,4031,3607,2714,140,5,7798,7296,5478,303,85,222,227,273,-4,-22,741,635,431,32,15,5507,5019,3744,193,188,12296,11628,8534,390,66,433,365,305,7,-1,1292,1132,774,28,148,-51142,-52129,-50,188,433,127177,125224,14242,1095,221,-120326,-120309,-5817,-208,100,-32858,-32723,-1388,-36,7,550216,540686,188735,4074,5314,1075250,1064378,395053,8217,1128,61330,59813,30423,336,714,130996,127943,33464,910,2276
201103,402581,392043,168999,4107,4007,1902036,1872857,671908,16177,8458,4119,3380,2706,180,334,14802,13534,9977,358,607,15600,13606,10749,796,207,171960,163828,54190,3556,1317,283,121,120,40,0,727,481,465,69,99,5281,4815,3661,239,69,24555,22080,16576,1029,291,41,33,32,4,0,179,151,147,19,9,2656,2477,1910,83,57,12628,11667,8788,472,94,24,19,19,3,0,150,81,80,9,57,4499,4010,3069,161,52,19250,17993,13295,650,266,119,40,40,13,0,222,144,133,12,33,3321,2459,2288,316,26,116152,112648,16156,1421,663,106,35,35,21,0,182,111,107,29,0,392991,384113,161501,3501,3848,1755071,1732461,631210,13486,7402,3890,3302,2631,146,334,14304,13251,9688,306,508,-1492464,-1474810,-490381,-11727,-3879,677935,663559,245837,5936,6824,-458411,-451326,-176452,-4076,-1366,-530908,-523340,-182055,-4367,-2305,-177760,-171773,-43587,-2736,-1098,8714,5102,15604,1166,792,-19114,-17052,-13258,-906,-240,-29351,-27225,-15103,-963,-269,-18895,-16972,-12676,-769,-222,8556,7148,5797,444,141,-7077,-6299,-4677,-248,-33,-7699,-6864,-5115,-332,-84,-9858,-9084,-6759,-382,-37,4817,4365,3304,163,9,-3202,-2989,-2320,-111,-60,-3473,-3260,-2416,-141,39,-14386,-13659,-9968,-468,-202,6935,6358,4754,253,200,-4949,-4677,-3515,-167,-14,-5717,-5377,-3849,-160,-148,-135099,-132473,-14635,-1130,-637,-11405,-12592,1898,310,442,-4118,-3277,-2912,-383,-130,-12622,-11874,-3929,-336,-76,-1333271,-1320423,-456710,-9645,-2982,679540,667976,236055,5160,6266,-445796,-440380,-166808,-3393,-1162,-508866,-502933,-170708,-3665,-2092
201104,1267394,1240781,501067,12109,9555,402581,392043,168999,4107,4007,355887,352826,144174,2140,687,354733,346044,144786,3615,3308,50373,44299,34132,2304,1603,15600,13606,10749,796,207,12613,12004,9469,395,83,14809,12355,9816,744,673,16183,14304,10704,690,725,5281,4815,3661,239,69,4591,4419,3255,126,31,5213,4295,3255,228,467,8130,7617,5842,257,135,2656,2477,1910,83,57,1828,1781,1425,32,6,2346,2205,1728,81,27,14542,13642,10857,457,224,4499,4010,3069,161,52,3861,3760,2989,83,9,3754,3481,2898,141,57,11741,8928,7022,913,519,3321,2459,2288,316,26,2357,2067,1865,157,34,3589,2459,2046,297,125,1236397,1214722,476824,10414,8142,392991,384113,161501,3501,3848,348540,345927,137706,1872,612,345504,338791,137656,3069,2732,864813,848738,332068,8002,5548,-1499455,-1480814,-502909,-12070,-4451,351768,349446,141468,1960,353,339931,332510,134809,3257,2701,34773,30693,23383,1508,1396,-156360,-150222,-43441,-2760,-1110,12330,11883,9349,355,83,14082,11874,9351,675,574,10902,9489,7043,451,656,-19274,-17265,-12915,-790,-222,4550,4386,3223,122,31,5034,4144,3108,209,458,5474,5140,3932,174,78,-9972,-9190,-6878,-389,-37,1804,1762,1406,29,6,2196,2124,1648,72,-30,10043,9632,7788,296,172,-14751,-13983,-10226,-489,-214,3742,3720,2949,70,9,3532,3337,2765,129,24,8420,6469,4734,597,493,-112831,-110189,-13868,-1105,-637,2251,2032,1830,136,34,3407,2348,1939,268,125,843406,830609,315323,6913,4294,-1362080,-1348348,-469709,-9985,-3554,344650,342625,135075,1726,278,331200,325540,127968,2763,2224
201105,885279,876434,385238,5142,2445,1287630,1260853,509974,12212,9567,128280,125378,69277,1449,531,220986,218626,100489,1392,697,32357,30063,24617,1007,446,51062,44977,34694,2314,1603,5116,4335,3796,278,73,8228,7668,6438,280,111,11763,11079,8571,265,82,16426,14532,10888,696,725,1663,1380,1196,55,3,2931,2764,2227,70,30,5275,5080,4139,122,24,8239,7726,5925,257,135,801,737,651,42,6,1407,1332,1110,38,0,8914,8632,7022,183,60,14759,13876,11050,459,224,1461,1382,1160,51,15,2198,2136,1763,41,3,6684,5474,5094,441,280,11877,9051,7137,915,519,1283,866,829,131,49,1759,1503,1413,131,78,866225,859317,367565,4376,2062,1256262,1234418,485328,10516,8154,124680,122488,66413,1216,462,215831,213944,95707,1165,610,-382115,-364347,-115829,-6967,-7110,885049,868810,340975,8105,5560,-227607,-227448,-74897,-691,-156,-133747,-127418,-44297,-2223,-2611,-18016,-14236,-9515,-1297,-1157,35462,31371,23945,1518,1396,-7497,-7669,-5673,-117,-10,-6581,-4687,-3378,-464,-562,-4420,-3225,-2133,-425,-643,11145,9717,7227,457,656,-2928,-3039,-2059,-71,-28,-2282,-1531,-1028,-158,-437,-2855,-2537,-1703,-135,-111,5583,5249,4015,174,78,-1027,-1044,-774,10,0,-939,-873,-618,-43,-27,-5628,-5010,-3835,-274,-164,10260,9866,7981,298,172,-2400,-2378,-1829,-32,6,-1556,-1345,-1135,-100,-54,-5057,-3454,-1928,-472,-239,8556,6592,4849,599,493,-1074,-1201,-1036,-26,15,-1830,-956,-633,-166,-47,-370172,-355405,-109259,-6038,-6080,863271,850305,323827,7015,4306,-223860,-223439,-71293,-656,-150,-129673,-124847,-41949,-1904,-2122
201106,577385,560638,288933,7609,4260,885279,876434,385238,5142,2445,169182,164714,83544,2294,1106,155643,151071,79024,2004,1249,26538,22108,18098,1354,971,32357,30063,24617,1007,446,10184,8982,6940,436,210,6185,4970,4205,350,429,10127,8888,6810,270,255,11763,11079,8571,265,82,4744,4480,3212,80,60,1889,1673,1347,66,13,4312,4042,3189,143,27,5275,5080,4139,122,24,1671,1571,1123,52,9,963,886,736,37,6,6027,5404,4605,284,87,8914,8632,7022,183,60,1872,1683,1448,92,21,1574,1430,1195,69,57,6310,3985,3691,664,605,6684,5474,5094,441,280,1928,1274,1211,215,120,1848,1051,984,181,353,560251,547408,276950,6525,3372,866225,859317,367565,4376,2062,163774,160359,79718,1944,932,151283,147798,76023,1722,844,-307894,-315796,-96305,2467,1815,-402351,-384419,-124736,-7070,-7122,40902,39336,14267,845,575,-65343,-67555,-21465,612,552,-5819,-7955,-6519,347,525,-18705,-14914,-10077,-1307,-1157,5068,4647,3144,158,137,-2043,-2698,-2233,70,318,-1636,-2191,-1761,5,173,-4663,-3453,-2317,-431,-643,3081,3100,2016,25,57,-1042,-1091,-880,-4,-17,-963,-1038,-950,21,3,-2964,-2646,-1786,-135,-111,870,834,472,10,3,-444,-446,-374,-1,6,-2887,-3228,-2417,101,27,-5845,-5244,-4028,-276,-164,411,301,288,41,6,-624,-706,-568,28,54,-374,-1489,-1403,223,325,-5193,-3577,-2043,-474,-239,645,408,382,84,71,89,-452,-429,50,275,-305974,-311909,-90615,2149,1310,-390037,-375101,-117763,-6140,-6092,39094,37871,13305,728,470,-64548,-66146,-19684,557,234
201107,1094524,1058782,511891,16753,5031,586255,569122,291260,7754,4461,385011,373230,170212,5821,1347,299149,288859,138745,4830,1290,62500,56328,41791,2360,1248,27530,23042,18703,1363,1020,21922,20241,14470,775,280,17458,15415,11335,635,411,30399,29244,19883,541,122,10816,9563,7257,276,258,10992,10669,6858,190,36,7965,7642,5139,144,20,9910,9288,6365,280,126,4503,4230,3294,144,27,3505,3278,2159,100,45,2847,2634,1833,80,63,11938,10759,9016,576,283,6041,5421,4633,285,88,4133,3757,3148,187,64,3466,3166,2495,163,59,10556,7293,6855,975,720,6389,4020,3719,665,650,3354,2594,2405,301,135,3288,2078,1954,251,269,1064942,1034405,488623,14930,3966,568854,555681,279114,6663,3528,375284,364915,162226,5222,1098,290916,282444,132374,4343,906,517139,498144,222958,9144,771,-299024,-307312,-93978,2612,2016,215829,208516,86668,3527,241,143506,137788,59721,2826,41,35962,34220,23693,1006,277,-4827,-7021,-5914,356,574,11738,11259,7530,339,70,11273,10445,7130,285,-18,20272,20356,13073,271,-133,-947,-1516,-1314,11,176,6248,6189,3646,110,-24,6076,5969,3792,78,7,5598,5246,3176,137,99,-772,-850,-845,22,3,1834,1707,1036,48,36,1884,1748,1097,43,57,5911,5355,4411,292,196,-2873,-3211,-2389,102,28,2261,2074,1700,95,43,1892,1736,1300,94,2,4246,3308,3164,311,115,-295,-1454,-1375,224,370,1426,1320,1194,86,15,1440,1027,970,70,-84,504691,486997,211673,8405,594,-297371,-303636,-88451,2287,1466,211510,204556,82508,3278,166,139633,134646,56351,2621,62
201108,1447452,1410374,632673,18393,8395,1121149,1084720,523371,17209,4948,377358,368314,167395,4595,2522,477743,468004,190983,5021,2829,85568,78041,53319,3020,2195,64348,58064,43021,2437,1223,23721,21936,13701,816,342,26372,23945,16488,893,1077,44670,42605,25333,692,1064,31391,30210,20416,560,128,12814,12439,6388,174,121,13759,12758,7774,214,738,11202,10490,7312,324,221,10075,9439,6489,286,126,2677,2481,1867,86,78,3615,3440,2234,100,41,16529,15241,12052,716,147,12336,11116,9324,599,276,4878,4525,3165,200,49,5243,4946,3933,212,52,13550,9962,9267,1313,838,10883,7591,7129,1004,693,3326,2445,2323,361,94,3883,2908,2707,375,265,1409603,1378981,603298,16044,6354,1090745,1059616,499373,15321,3904,368446,360875,160008,3973,2232,464827,457175,181689,4318,1824,352928,351592,120782,1640,3364,534894,515598,232111,9455,487,-7653,-4916,-2817,-1226,1175,178594,179145,52238,191,1539,23068,21713,11528,660,947,36818,35022,24318,1074,203,1799,1695,-769,41,62,8914,8530,5153,258,666,14271,13361,5450,151,942,20575,20647,13159,284,-130,1822,1770,-470,-16,85,5794,5116,2635,70,718,1292,1202,947,44,95,5572,5209,3195,142,99,-828,-797,-292,-14,33,768,806,401,20,-22,4591,4482,3036,140,-136,6295,5695,4691,314,188,745,768,17,13,-15,1777,1780,1438,49,-7,2994,2669,2412,338,118,4494,3571,3410,339,43,-28,-149,-82,60,-41,595,830,753,124,-4,344661,344576,114675,1114,2388,521891,503935,220259,8658,376,-6838,-4040,-2218,-1249,1134,173911,174731,49315,-25,918
201109,1485595,1441221,649551,18255,18576,1447452,1410374,632673,18393,8395,366331,356916,163919,4497,3159,382101,371687,170285,4588,4204,86109,77118,50766,2970,3077,85568,78041,53319,3020,2195,21096,18103,12614,780,1175,21387,18920,13328,731,1126,42620,40266,22976,686,1285,44670,42605,25333,692,1064,10079,9156,5499,184,651,9811,9399,6007,136,199,12058,11324,7855,329,355,11202,10490,7312,324,221,3299,2987,2119,100,216,3376,3063,2163,99,189,17570,16297,11828,657,266,16529,15241,12052,716,147,3691,3378,2746,148,81,4341,3963,3023,177,126,14005,9328,8302,1316,1174,13550,9962,9267,1313,838,4091,2621,2291,356,231,3870,2501,2184,321,611,1446863,1410079,621729,16012,15848,1409603,1378981,603298,16044,6354,355253,348503,156771,3877,2064,371701,363318,162966,4055,3234,38143,30847,16878,-138,10181,326303,325654,109302,1184,3447,-11027,-11398,-3476,-98,637,-95642,-96317,-20698,-433,1375,541,-923,-2553,-50,882,21220,19977,10298,583,972,-2625,-3833,-1087,-36,833,-4985,-5025,-3160,-162,49,-2050,-2339,-2357,-6,221,13279,12395,4917,132,936,-2735,-3283,-889,10,530,-3948,-3359,-1767,-78,-539,856,834,543,5,134,1127,1051,823,38,95,622,506,252,14,138,-239,-377,-71,-1,148,1041,1056,-224,-59,119,4193,4125,2728,117,-129,-1187,-1147,-419,-52,32,-902,-983,-910,-35,74,455,-634,-965,3,336,2667,2371,2138,309,145,765,176,-32,-5,137,-13,-407,-523,-54,346,37260,31098,18431,-32,9494,318858,319365,103925,723,2450,-13193,-12372,-3237,-96,-168,-93126,-93857,-18723,-263,1410
