#Field:candidate	Id	NumTweets	NumDistinctTweets	NumDistinctUsers	PositiveRatio	NonNegativeRatio	NormalizedNumTweets	NormalizedNumDistinctTweets	NormalizedNumDistinctUsers
blown away-best country song	w5	4584	4197	3999	0.382198952879581	0.895506108202443	0.292795094532448	0.298782658218837	0.299214365881033
blown away-best country song	w4	4469	4007	3781	0.377489371223987	0.915864846721862	0.290062958395534	0.287446197991392	0.284928409947249
blown away-best country song	w2	4214	3659	3464	0.397959183673469	0.915519696250593	0.318157795394488	0.305706408221238	0.305898975626987
blunderbuss-album of the year	w3	1937	1386	1345	0.421786267423851	0.94837377387713	0.291059353869271	0.278705007038005	0.279277408637874
somebody that i used to know-record of the year	w1	26867	24785	23930	0.370715003535936	0.680537462314363	0.278132052423446	0.297542587546069	0.299413185190746
blunderbuss-album of the year	w5	2260	1674	1632	0.416814159292035	0.953982300884956	0.349304482225657	0.342051491622395	0.349614395886889
blunderbuss-album of the year	w4	2009	1508	1464	0.436037829766053	0.957690393230463	0.294661190965092	0.293214077386739	0.295757575757576
blunderbuss-album of the year	w2	962	873	845	0.402286902286902	0.913721413721414	0.155011279407025	0.191112084063047	0.190272461157397
call me maybe-best pop solo performance	w3	25344	23331	22110	0.160708648989899	0.959004103535353	0.254634234560087	0.289326504544947	0.294145037050834
based on a t.r.u. story-best rap album	w1	592	485	453	0.317567567567568	0.954391891891892	0.266067415730337	0.2425	0.242245989304813
call me maybe-best pop solo performance	w5	32392	26670	25324	0.179025685354408	0.960731044702396	0.304067437035924	0.329531834974609	0.355319835557239
call me maybe-best pop solo performance	w4	30083	24894	23642	0.16504337998205	0.961705946880298	0.277477494096812	0.294645393428653	0.307834533404513
call me maybe-best pop solo performance	w2	22469	20798	19749	0.143575593039299	0.963060216298011	0.255855794304194	0.277695440283063	0.277857504642917
call me maybe-song of the year	w3	25344	23331	22110	0.161695075757576	0.958846275252525	0.254634234560087	0.289326504544947	0.294145037050834
springsteen-best country song	w1	4623	2858	2815	0.340687865022713	0.794505732208523	0.401685637327309	0.402875669579927	0.403064146620848
call me maybe-song of the year	w5	32392	26670	25324	0.179735737219066	0.960731044702396	0.304067437035924	0.329531834974609	0.355319835557239
call me maybe-song of the year	w4	30083	24894	23642	0.165841172755377	0.961606222783632	0.277477494096812	0.294645393428653	0.307834533404513
call me maybe-song of the year	w2	22469	20798	19749	0.144020650674262	0.962971204771018	0.255855794304194	0.277695440283063	0.277857504642917
ceremonials-best pop vocal album	w3	359	332	313	0.387186629526462	0.930362116991644	0.294745484400657	0.301270417422868	0.300095877277085
beautiful surprise-best r&b song	w1	843	785	769	0.969157769869514	0.98932384341637	0.352719665271967	0.344298245614035	0.34391771019678
ceremonials-best pop vocal album	w5	435	384	365	0.298850574712644	0.937931034482759	0.331050228310502	0.325699745547074	0.31794425087108
ceremonials-best pop vocal album	w4	348	322	299	0.373563218390805	0.931034482758621	0.260869565217391	0.269230769230769	0.259774109470026
ceremonials-best pop vocal album	w2	330	305	294	0.354545454545455	0.896969696969697	0.288966725043783	0.29383429672447	0.300921187308086
channel orange-album of the year	w3	5476	5022	4836	0.798758217677137	0.893352812271731	0.184806452701563	0.211488250652742	0.21082919173424
stronger (what doesn't kill you)-best pop solo performance	w1	9083	8010	7554	0.825718374986238	0.869866784102169	0.365601352439221	0.352180794934928	0.343863801893664
channel orange-album of the year	w5	10969	8527	8249	0.846385267572249	0.924241042939192	0.297037478336222	0.3075230813618	0.307546044291999
channel orange-album of the year	w4	6562	5980	5752	0.808442548003657	0.901706796708321	0.179864594468657	0.214198724837023	0.212997593038326
channel orange-album of the year	w2	5873	5040	4842	0.825302230546569	0.896134854418525	0.255270135176251	0.25807773055456	0.257047300525561
cost of livin'-best country song	w3	48	45	45	0.0208333333333333	0.291666666666667	0.421052631578947	0.412844036697248	0.412844036697248
blown away-best country song	w1	4164	3640	3430	0.400336215177714	0.925792507204611	0.323417475728155	0.31843233312921	0.317916396329595
cost of livin'-best country song	w5	36	35	35	0.138888888888889	0.444444444444444	0.25	0.25	0.25
cost of livin'-best country song	w4	41	38	38	0.0731707317073171	0.365853658536585	0.317829457364341	0.304	0.304
cost of livin'-best country song	w2	65	61	60	0.0307692307692308	0.2	0.52	0.516949152542373	0.508474576271186
daughters-best rap song	w3	1779	1563	1532	0.435637998875773	0.869589657110736	0.275942298743602	0.324004975124378	0.324782700869197
stronger (what doesn't kill you)-song of the year	w1	9083	8010	7554	0.826048662336233	0.870307167235495	0.365601352439221	0.352180794934928	0.343863801893664
daughters-best rap song	w5	2269	1587	1552	0.554869986778316	0.896430145438519	0.34832668099478	0.35087331417201	0.356208400275419
daughters-best rap song	w4	1866	1613	1583	0.441586280814577	0.877277599142551	0.273126463700234	0.337236044323646	0.340943355589059
daughters-best rap song	w2	1740	1394	1361	0.385632183908046	0.875862068965517	0.294217111937775	0.292672685282385	0.291622026998072
el camino-album of the year	w3	1379	1290	1157	0.288614938361131	0.915155910079768	0.312769335450215	0.318991097922849	0.320409858764885
blunderbuss-album of the year	w1	1041	848	822	0.367915465898175	0.93371757925072	0.212102689486553	0.22511282187417	0.22495894909688
el camino-album of the year	w5	1507	1387	1239	0.262773722627737	0.911081619110816	0.310337726523888	0.319880073800738	0.304198379572796
el camino-album of the year	w4	1340	1244	1103	0.291044776119403	0.907462686567164	0.277145811789038	0.284472901898011	0.274993767140364
el camino-album of the year	w2	1266	1173	1134	0.299368088467615	0.931279620853081	0.299574065309986	0.299158377964805	0.32409259788511
even if it breaks your heart-best country song	w3	2649	1002	994	0.89920724801812	0.979992449981125	0.221580928481807	0.359139784946237	0.358585858585859
stronger-best pop vocal album	w1	8630	7581	7198	0.855619930475087	0.899884125144844	0.366501040472247	0.350501641314901	0.343793284615752
even if it breaks your heart-best country song	w5	3124	942	937	0.925416133162612	0.987516005121639	0.164429706826675	0.340933767643865	0.34184604159066
even if it breaks your heart-best country song	w4	2910	882	876	0.919931271477663	0.98659793814433	0.17497444531297	0.304663212435233	0.304695652173913
even if it breaks your heart-best country song	w2	4045	1051	1044	0.935228677379481	0.986650185414091	0.465852815847057	0.371903750884643	0.371927324545778
food & liquor ii-best rap album	w3	1164	905	861	0.627147766323024	0.823883161512027	0.972431077694236	0.949632738719832	0.933839479392625
call me maybe-best pop solo performance	w1	22525	20787	19946	0.147214206437292	0.965638179800222	0.289167608092842	0.301160482737638	0.304514434894124
food & liquor ii-best rap album	w5	119	112	110	0.974789915966387	1	0.328729281767956	0.346749226006192	0.358306188925081
food & liquor ii-best rap album	w4	962	729	702	0.708939708939709	0.917879417879418	2.61413043478261	2.15044247787611	2.14024390243902
food & liquor ii-best rap album	w2	1167	907	861	0.618680377035133	0.814053127677806	0.519821826280624	0.519473081328751	0.514644351464435
four the record-best country album	w3	67	61	61	0.417910447761194	0.940298507462687	0.272357723577236	0.259574468085106	0.267543859649123
stronger-record of the year	w1	8630	7581	7198	0.855735805330243	0.900115874855156	0.366501040472247	0.350501641314901	0.343793284615752
four the record-best country album	w5	86	81	78	0.430232558139535	0.976744186046512	0.288590604026846	0.293478260869565	0.297709923664122
four the record-best country album	w4	67	67	67	0.373134328358209	0.940298507462687	0.231833910034602	0.248148148148148	0.25968992248062
four the record-best country album	w2	65	59	58	0.415384615384615	0.938461538461538	0.295454545454545	0.282296650717703	0.281553398058252
frank ocean-best new artist	w3	418052	317698	297187	0.640090228009913	0.768545539789309	0.302072043169252	0.295202396571654	0.303417062545241
call me maybe-song of the year	w1	22525	20787	19946	0.146992230854606	0.965593784683685	0.289167608092842	0.301160482737638	0.304514434894124
frank ocean-best new artist	w5	469273	361232	328703	0.657306088353688	0.786060566024468	0.346776338930747	0.349419523585663	0.346945754729428
frank ocean-best new artist	w4	450754	349179	317812	0.660275893281036	0.787780030792849	0.3145542232237	0.315641748572431	0.315785290008724
frank ocean-best new artist	w2	657295	468283	427408	0.532089853110095	0.695724142127964	0.491222865017686	0.455479915067371	0.452905684209634
freedom at 21-best rock song	w3	733	696	685	0.781718963165075	0.963165075034106	0.286328125	0.284779050736498	0.286131996658312
take care-best rap album	w1	29428	23456	22910	0.492863939105614	0.780311268179965	0.319348887683125	0.317358950074415	0.317700244064788
freedom at 21-best rock song	w5	819	791	778	0.772893772893773	0.981684981684982	0.295347998557519	0.306470360325455	0.30934393638171
freedom at 21-best rock song	w4	794	770	757	0.787153652392947	0.984886649874055	0.286849710982659	0.295245398773006	0.297095761381476
freedom at 21-best rock song	w2	679	643	635	0.767304860088365	0.963181148748159	0.289428815004263	0.284891448825875	0.286036036036036
fun-best new artist	w3	17300552	13796687	12896520	0.909050243021148	0.915539862543114	0.32018504846827	0.31715053468559	0.318687030744176
ceremonials-best pop vocal album	w1	310	293	280	0.351612903225806	0.887096774193548	0.29893924783028	0.305526590198123	0.309050772626932
fun-best new artist	w5	18098013	14577842	13555901	0.909117150042936	0.913767494807303	0.367788905008798	0.368743571959401	0.368710808040968
fun-best new artist	w4	17890465	14320745	13340019	0.909916707028017	0.914670803693476	0.33329277662479	0.331408134290328	0.332088360570971
fun-best new artist	w2	16562778	13137699	12299761	0.908831598177552	0.915778681571413	0.310810273709242	0.307708506566792	0.309097934180462
god forgives i don't-best rap album	w3	2559	1523	1465	0.124267291910903	0.178585384915983	0.267902010050251	0.289158913992785	0.289296998420221
the a team-song of the year	w1	23085	19616	18690	0.85830625947585	0.919168291098116	0.290856631682395	0.298482934919886	0.304387479235204
god forgives i don't-best rap album	w5	3176	1762	1696	0.122481108312343	0.159005037783375	0.270666439406852	0.269130899648694	0.268142292490119
god forgives i don't-best rap album	w4	2760	1528	1468	0.113405797101449	0.153623188405797	0.24873828406633	0.247489471979268	0.246681230045371
god forgives i don't-best rap album	w2	1996	1516	1465	0.166332665330661	0.235470941883768	0.234961742201295	0.314980261790983	0.31648304169367
heart attack-best r&b song	w3	11340	10121	8889	0.752645502645503	0.839065255731922	0.324537805506268	0.339893206165833	0.308474458634092
channel orange-album of the year	w1	6820	5030	4831	0.847067448680352	0.9158357771261	0.380771592875886	0.313551926193741	0.313091380427738
heart attack-best r&b song	w5	11530	9735	9536	0.720381613183001	0.81040763226366	0.365938809191316	0.350444580438461	0.355396541443053
heart attack-best r&b song	w4	11879	10049	9465	0.739456183180402	0.824395992928698	0.342620633959217	0.336672473867596	0.325772699111998
heart attack-best r&b song	w2	10818	9722	8274	0.774542429284526	0.854039563690146	0.311318311318311	0.325096137769604	0.29666547149516
hunter hayes-best country album	w3	182290	99207	93023	0.376707444182347	0.747002029732843	0.325321502378921	0.321632819794585	0.317766618842659
the alabama shakes-best new artist	w1	826	732	723	0.331719128329298	0.911622276029056	0.519823788546256	0.495934959349593	0.496225120109815
hunter hayes-best country album	w5	179088	100559	95639	0.391181988742964	0.754327481461628	0.312544502617801	0.316649452722532	0.316891094882772
hunter hayes-best country album	w4	186480	100556	94850	0.374152724152724	0.734732947232947	0.320400259783994	0.311034813405713	0.308463309614559
hunter hayes-best country album	w2	186063	98305	92191	0.360313442221183	0.704401197443877	0.339619025367887	0.327331996989898	0.325174948503062
hunter hayes-best new artist	w3	182290	99207	93023	0.376279554555927	0.746991058203961	0.325321502378921	0.321632819794585	0.317766618842659
cost of livin'-best country song	w1	84	78	76	0.0714285714285714	0.19047619047619	0.545454545454545	0.541666666666667	0.531468531468531
hunter hayes-best new artist	w5	179088	100559	95639	0.391137317966586	0.754377736085053	0.312544502617801	0.316649452722532	0.316891094882772
hunter hayes-best new artist	w4	186480	100556	94850	0.373970398970399	0.734797297297297	0.320400259783994	0.311034813405713	0.308463309614559
hunter hayes-best new artist	w2	186063	98305	92191	0.359980221752847	0.704417321014925	0.339619025367887	0.327331996989898	0.325174948503062
i will wait-best rock song	w3	11195	9788	9589	0.955337204108977	0.990531487271103	0.330499217665988	0.339460359298051	0.338762099908147
the lumineers-best new artist	w1	110599	90511	85947	0.493286557744645	0.854573730323059	0.375924950289764	0.362596597214154	0.361886676463282
i will wait-best rock song	w5	10702	9466	9301	0.950102784526257	0.989814987852738	0.306849786392178	0.346498773747209	0.346845167064439
i will wait-best rock song	w4	10802	9520	9343	0.9520459174227	0.989538974264025	0.30566795891225	0.328570442465659	0.32838916031071
i will wait-best rock song	w2	11131	9763	9306	0.959123169526548	0.990207528523942	0.340407963546286	0.339299367484535	0.329614281160344
life is good-best rap album	w3	5889	5164	4950	0.866191203939548	0.945321786381389	0.312712404418012	0.311666364898304	0.31063696266081
daughters-best rap song	w1	1833	1495	1455	0.430987452264048	0.887615930169122	0.340389972144847	0.327133479212254	0.325067024128686
life is good-best rap album	w5	6282	5517	5304	0.873607131486788	0.948742438713785	0.304833074534161	0.34097651421508	0.341093247588424
life is good-best rap album	w4	6242	5439	5227	0.87311759051586	0.945850688881769	0.308292586556033	0.323000178157848	0.322734008397135
life is good-best rap album	w2	5289	4509	4331	0.860654187937228	0.940253356021932	0.287242708955629	0.279714640198511	0.2797622892578
living for a song: a tribute to hank cochran-best country album	w3	48	47	47	0.395833333333333	1	0.342857142857143	0.343065693430657	0.348148148148148
the motto-best rap song	w1	6335	5818	5523	0.490923441199684	0.90828729281768	0.302242366412214	0.303827876129302	0.300211991085503
living for a song: a tribute to hank cochran-best country album	w5	43	42	41	0.651162790697674	1	0.292517006802721	0.330708661417323	0.330645161290323
living for a song: a tribute to hank cochran-best country album	w4	53	52	52	0.509433962264151	1	0.363013698630137	0.388059701492537	0.396946564885496
living for a song: a tribute to hank cochran-best country album	w2	51	47	47	0.294117647058824	0.980392156862745	0.354166666666667	0.333333333333333	0.335714285714286
lonely boy-best rock song	w3	3549	3403	3325	0.0881938574246267	0.157509157509158	0.355219697727955	0.362561261453228	0.361806311207835
el camino-album of the year	w1	1097	1048	1021	0.346399270738377	0.917046490428441	0.275282308657466	0.282708389533315	0.30082498526812
lonely boy-best rock song	w5	3290	3071	3011	0.0781155015197568	0.136170212765957	0.334010152284264	0.338514109347443	0.343329532497149
lonely boy-best rock song	w4	3344	3197	3131	0.0813397129186603	0.14055023923445	0.327682508574228	0.337663709336713	0.33962468814405
lonely boy-best rock song	w2	3860	3714	3634	0.0893782383419689	0.156735751295337	0.379063144456447	0.384034743046221	0.383859723249181
lonely boy-record of the year	w3	3549	3403	3325	0.0890391659622429	0.158636235559312	0.355219697727955	0.362561261453228	0.361806311207835
the time jumpers-best country album	w1	190	165	155	0.378947368421053	0.968421052631579	0.472636815920398	0.450819672131148	0.462686567164179
lonely boy-record of the year	w5	3290	3071	3011	0.0781155015197568	0.134954407294833	0.334010152284264	0.338514109347443	0.343329532497149
lonely boy-record of the year	w4	3344	3197	3131	0.0828349282296651	0.140849282296651	0.327682508574228	0.337663709336713	0.33962468814405
lonely boy-record of the year	w2	3860	3714	3634	0.0898963730569948	0.158549222797927	0.379063144456447	0.384034743046221	0.383859723249181
lotus flower bomb-best rap song	w3	2686	2408	2368	0.430752047654505	0.874162323157111	0.28829022217452	0.306517311608961	0.305666709694075
even if it breaks your heart-best country song	w1	4721	1087	1080	0.938360516839653	0.987290828214361	0.491566014160766	0.370357751277683	0.370624571036376
lotus flower bomb-best rap song	w5	3126	2620	2585	0.453934740882917	0.880998080614203	0.332129196770081	0.334781497572195	0.335976085261243
lotus flower bomb-best rap song	w4	2980	2536	2501	0.449664429530201	0.87248322147651	0.302078053725291	0.309456985967053	0.309874860612068
lotus flower bomb-best rap song	w2	2694	2330	2247	0.413882702301411	0.868596881959911	0.306414922656961	0.308038075092544	0.301448886503891
madness-best rock song	w3	14680	13549	12961	0.427179836512262	0.883923705722071	0.315177018700217	0.315386405959032	0.316291668700278
the truth about love-best pop vocal album	w1	2365	1973	1776	0.917124735729387	0.960676532769556	0.320460704607046	0.313971992361553	0.301119023397762
madness-best rock song	w5	15576	14311	13642	0.423600410888547	0.876348228043143	0.314495123871827	0.319848914914065	0.333651282803825
madness-best rock song	w4	14731	13660	13040	0.418097888805919	0.878623311384156	0.295488736886446	0.299877063575694	0.306225489044924
madness-best rock song	w2	14541	13342	12825	0.430919469087408	0.879856956192834	0.323226709938427	0.321339113680154	0.323512347703252
mercy-best rap song	w3	4451	4015	3850	0.634913502583689	0.789934846102	0.283810495440923	0.305346414175983	0.303747534516765
food & liquor ii-best rap album	w1	1236	962	916	0.632686084142395	0.81957928802589	0.3753416337686	0.378591105863833	0.377887788778878
mercy-best rap song	w5	5124	4296	4140	0.631537861046058	0.76775956284153	0.270795898953599	0.334475241357832	0.335684748236439
mercy-best rap song	w4	5052	4261	4104	0.6229216152019	0.769002375296912	0.279966749792186	0.315022918823008	0.314723926380368
mercy-best rap song	w2	4006	3770	3622	0.650024962556166	0.785571642536196	0.273877076639092	0.299872733057588	0.299487349098727
niggas in paris-best rap song	w3	5081	4710	4558	0.240503837827199	0.947254477465066	0.318159048215404	0.32073544433095	0.319814762840303
thinkin bout you-record of the year	w1	10855	7306	7133	0.576600644864118	0.930815292491939	0.271117438433488	0.279977007089481	0.280142958133689
niggas in paris-best rap song	w5	5415	4949	4801	0.251892890120037	0.943305632502308	0.37588504789671	0.373989269251115	0.374201091192518
niggas in paris-best rap song	w4	5245	4863	4721	0.235843660629171	0.946615824594852	0.332298530157121	0.33593534125449	0.336109924533675
niggas in paris-best rap song	w2	4573	4262	4140	0.242291712223923	0.952328886945113	0.290515215043517	0.293485745765046	0.294034090909091
overexposed-best pop vocal album	w3	6017	5277	2936	0.787103207578527	0.976898786770816	0.282249742002064	0.266501691833746	0.257070309079765
four the record-best country album	w1	81	74	73	0.407407407407407	0.925925925925926	0.407035175879397	0.39572192513369	0.39247311827957
overexposed-best pop vocal album	w5	6695	6256	3893	0.768782673637043	0.968932038834951	0.319875776397516	0.337560028058059	0.346629863769923
overexposed-best pop vocal album	w4	6194	5749	3414	0.768969970939619	0.974975783015822	0.282560102185119	0.288676876726086	0.283437110834371
overexposed-best pop vocal album	w2	3818	2710	2552	0.574908328968046	0.962807752750131	0.201946472019465	0.156810554333989	0.249145758078688
payphone-best pop duo/group performance	w3	25688	18942	17681	0.664006540018686	0.967222049205855	0.354498157680471	0.326372376718702	0.331508390362801
uncaged-best country album	w1	182	174	166	0.714285714285714	0.978021978021978	0.338289962825279	0.336557059961315	0.331337325349301
payphone-best pop duo/group performance	w5	23615	19211	18051	0.667287740842685	0.962481473639636	0.326607103341447	0.349132212630622	0.379214722379782
payphone-best pop duo/group performance	w4	24058	19253	17879	0.634549837891762	0.963130767312329	0.324240545567266	0.330517931022643	0.342608029127144
payphone-best pop duo/group performance	w2	24251	17356	16193	0.612139705579151	0.968661086140778	0.330570739221112	0.302337734731561	0.302046221857455
pray for me-best r&b song	w3	1845	1681	1656	0.177235772357724	0.926287262872629	0.316303788787931	0.316512897759367	0.316877152698048
frank ocean-best new artist	w1	662426	475148	433055	0.534399314036587	0.704117893923246	0.434064324707211	0.418573593149864	0.415437540231407
pray for me-best r&b song	w5	1950	1776	1746	0.166666666666667	0.906666666666667	0.336555056955471	0.335981838819523	0.336870538298283
pray for me-best r&b song	w4	1886	1718	1693	0.177094379639449	0.92576882290562	0.312251655629139	0.312193349082319	0.313286454478164
pray for me-best r&b song	w2	1755	1615	1589	0.178347578347578	0.927635327635328	0.308924485125858	0.31207729468599	0.311874386653582
refill-best r&b song	w3	1872	1761	1624	0.356303418803419	0.840277777777778	0.32060284295256	0.322350356946733	0.314789687924016
undun-best rap album	w1	288	272	266	0.513888888888889	0.923611111111111	0.315789473684211	0.303232998885173	0.301929625425653
refill-best r&b song	w5	2003	1872	1743	0.36145781328008	0.830254618072891	0.393053375196232	0.396526159711925	0.378995433789954
refill-best r&b song	w4	1949	1830	1699	0.370959466393022	0.833760903027193	0.343436123348018	0.346394094264622	0.335108481262327
refill-best r&b song	w2	1608	1506	1378	0.34452736318408	0.826492537313433	0.276098901098901	0.275672707303679	0.272009474930912
set fire to the rain (live)-best pop solo performance	w3	25082	19007	18463	0.0881508651622678	0.937325572123435	0.25018702682214	0.308961459061428	0.309086952154552
freedom at 21-best rock song	w1	662	627	622	0.764350453172205	0.962235649546828	0.300090661831369	0.297297297297297	0.299470389985556
set fire to the rain (live)-best pop solo performance	w5	33181	20482	19914	0.0748621198878876	0.957445526054067	0.2923358853951	0.349438700651721	0.350062404415772
set fire to the rain (live)-best pop solo performance	w4	28827	19819	19250	0.0793006556353419	0.952683248343567	0.25544075426222	0.317048199516885	0.317206604488679
set fire to the rain (live)-best pop solo performance	w2	29797	18638	18065	0.183911131993154	0.96100278551532	0.342140314617063	0.314257772981723	0.313481527756087
sexy and i know it-best pop duo/group performance	w3	8848	8248	7891	0.944733273056058	0.981577757685353	0.33715657508669	0.336501978703439	0.332827196423299
we are never ever getting back together-record of the year	w1	27769	24838	23872	0.0934855414310922	0.098203032158162	0.285851047403366	0.303657880580958	0.304800817160368
sexy and i know it-best pop duo/group performance	w5	8784	8122	7866	0.968123861566485	0.980305100182149	0.341258741258741	0.354672489082969	0.355380862022228
sexy and i know it-best pop duo/group performance	w4	8632	8256	7964	0.969300278035218	0.982275254865616	0.32068952706468	0.337654901640015	0.3364880851783
sexy and i know it-best pop duo/group performance	w2	8812	7941	7577	0.947458011802088	0.983658647299138	0.335516296070667	0.322464062373102	0.319421609544286
shake it out-best pop duo/group performance	w3	1613	1568	1555	0.231246125232486	0.94668319900806	0.322148991412023	0.323900020656889	0.323958333333333
fun-best new artist	w1	16027853	12796918	12008199	0.90679250676931	0.914137720130076	0.309694255271522	0.310189731308816	0.311607471397098
shake it out-best pop duo/group performance	w5	1655	1599	1586	0.224773413897281	0.943202416918429	0.389962299717248	0.393357933579336	0.3949203187251
shake it out-best pop duo/group performance	w4	1741	1692	1678	0.206777713957496	0.950603101665709	0.365602687946241	0.36943231441048	0.370011025358324
shake it out-best pop duo/group performance	w2	1523	1475	1462	0.254760341431385	0.939592908732764	0.304052705130765	0.30356040337518	0.303382444490558
so you don't have to love me anymore-best country song	w3	153	139	137	0.0849673202614379	0.0915032679738562	0.214887640449438	0.276892430278884	0.276767676767677
we are young-best pop duo/group performance	w1	20036	18766	18222	0.95313435815532	0.989918147334797	0.298336782858589	0.313602941176471	0.312985228443834
so you don't have to love me anymore-best country song	w5	280	183	181	0.05	0.0535714285714286	0.374331550802139	0.371951219512195	0.37551867219917
so you don't have to love me anymore-best country song	w4	158	138	135	0.0759493670886076	0.0822784810126582	0.195786864931846	0.259398496240602	0.258126195028681
so you don't have to love me anymore-best country song	w2	129	123	117	0.0465116279069767	0.0465116279069767	0.218274111675127	0.267391304347826	0.258278145695364
some nights-album of the year	w3	27674	22360	21623	0.936980559369806	0.981462744814627	0.306484301456338	0.302497361941611	0.302258939304985
god forgives i don't-best rap album	w1	1920	1464	1403	0.147395833333333	0.208854166666667	0.262474367737526	0.320560543026056	0.319008640291041
some nights-album of the year	w5	30290	24683	23885	0.93374050841862	0.979432155827006	0.325937244436793	0.338160346339325	0.338463064518415
some nights-album of the year	w4	29012	23673	22943	0.936784778712257	0.982765752102578	0.306104792251366	0.310144243996384	0.3107418092181
some nights-album of the year	w2	21782	19715	19104	0.93063079607015	0.97911119272794	0.250436902133922	0.27879122122292	0.27909015207959
some nights-best pop vocal album	w3	27674	22360	21623	0.936944424369444	0.981462744814627	0.306484301456338	0.302497361941611	0.302258939304985
we are young-record of the year	w1	20137	18861	18315	0.950737448477926	0.98972041515618	0.298551498168987	0.31372255489022	0.313103684075562
some nights-best pop vocal album	w5	30290	24683	23885	0.933806536810829	0.979399141630901	0.325937244436793	0.338160346339325	0.338463064518415
some nights-best pop vocal album	w4	29012	23673	22943	0.936750310216462	0.982765752102578	0.306104792251366	0.310144243996384	0.3107418092181
some nights-best pop vocal album	w2	21782	19715	19104	0.930493067670554	0.97911119272794	0.250436902133922	0.27879122122292	0.27909015207959
somebody that i used to know-best pop duo/group performance	w3	32272	27890	26952	0.343765493306891	0.643375061973228	0.298781616857386	0.296705284098767	0.308248318770301
heart attack-best r&b song	w1	10859	10016	8317	0.809374712220278	0.883598858090064	0.319035167611717	0.335072929211829	0.312340393570678
somebody that i used to know-best pop duo/group performance	w5	37514	32289	29930	0.327690995361732	0.693447779495655	0.375372731093278	0.368179796804981	0.372945559667551
somebody that i used to know-best pop duo/group performance	w4	34688	29467	27935	0.348304889298893	0.662995848708487	0.317399897518483	0.308248339348292	0.318198904215694
somebody that i used to know-best pop duo/group performance	w2	29638	25942	25036	0.347155678520818	0.638976989000607	0.283687807492773	0.289382682997568	0.295176674487426
somebody that i used to know-record of the year	w3	32272	27890	26952	0.342680961824492	0.642786316311354	0.298781616857386	0.296705284098767	0.308248318770301
we are young-song of the year	w1	20137	18861	18315	0.95108506728907	0.989670755326017	0.298551498168987	0.31372255489022	0.313103684075562
somebody that i used to know-record of the year	w5	37514	32289	29930	0.326464786479714	0.693367809351176	0.375372731093278	0.368179796804981	0.372945559667551
