NumTweets_Month2_posting_N,10
NumDistinctTweets_Week2_all_AD,2
NumDistinctUsers_Week2_all_N,14
NumDistinctTweets_Month1_all_N,4
NumVerifiedTweets_Week1_posting_AD,7
NumPopularTweets_Week2_opening_ND,1
NumPopularTweets_Month2_posting_A,13
NumDistinctUsers_Week1_all_N,7
NumTweets_Month1_opening_ND,1
NumPopularTweets_Week2_posting_N,3
NumDistinctUsers_Week2_all_ND,12
NumTweets_Month2_hiring_ND,2
NumPopularTweets_Week2_hashtags_A,1
NumDistinctUsers_Week1_opportunity_A,1
NumVerifiedTweets_Month2_posting_A,4
NumDistinctTweets_Month2_all_ND,1
NumDistinctUsers_Week2_hiring_AD,2
NumPopularTweets_Week2_all_A,1
NumTweets_Week1_opening_AD,1
NumDistinctTweets_Month1_all_A,1
NumDistinctTweets_Month1_allold_AD,6
NumDistinctUsers_Week1_posting_N,9
NumDistinctTweets_Month1_allold_ND,5
NumDistinctUsers_Month2_allold_ND,1
NumTweets_Week2_all_N,6
NumDistinctUsers_Week1_posting_A,8
NumTweets_Month2_allold_N,5
NumDistinctUsers_Month2_posting_AD,31
NumTweets_Week1_all_A,5
NumDistinctUsers_Month2_all_A,8
NumDistinctTweets_Month2_posting_N,8
NumDistinctUsers_Month1_opening_ND,6
NumDistinctTweets_Month1_opportunity_ND,15
NumDistinctUsers_Month2_hashtags_ND,5
NumDistinctUsers_Month1_allold_ND,4
NumDistinctTweets_Month1_allold_N,2
NumPopularTweets_Week2_opening_A,1
NumDistinctUsers_Month1_opening_A,2
NumVerifiedTweets_Month2_opportunity_N,13
NumVerifiedTweets_Month1_all_AD,6
NumVerifiedTweets_Week2_hashtags_A,3
NumPopularTweets_Month1_allold_AD,7
NumDistinctUsers_Month1_all_N,28
NumPopularTweets_Month1_all_N,8
NumPopularTweets_Week1_hashtags_AD,4
NumTweets_Month1_posting_AD,35
NumDistinctUsers_Month1_opportunity_ND,9
NumTweets_Month2_opportunity_N,4
NumPopularTweets_Month1_posting_ND,28
NumVerifiedTweets_Month2_all_A,1
NumPopularTweets_Month1_opening_ND,6
NumPopularTweets_Month1_opportunity_ND,5
NumDistinctUsers_Month2_allold_AD,2
NumVerifiedTweets_Month2_allold_A,2
NumDistinctUsers_Week2_posting_ND,16
NumTweets_Month1_posting_A,8
NumVerifiedTweets_Month1_hashtags_AD,6
NumDistinctUsers_Month1_hiring_AD,18
