NumTweets_Lag_0_hashtags_ND,1
NumDistinctTweets_Lag_0_hashtags_N,1
NumVerifiedTweets_Lag_0_all_N,6
NumDistinctTweets_Lag_1_opening_ND,4
NumTweets_Lag_2_opening_ND,4
NumDistinctTweets_Lag_0_allold_A,1
NumPopularTweets_Lag_1_opportunity_ND,1
NumVerifiedTweets_Lag_1_all_N,6
NumPopularTweets_Lag_2_allold_ND,9
NumTweets_Lag_2_opportunity_ND,1
NumPopularTweets_Lag_2_all_A,1
NumVerifiedTweets_Lag_0_opening_A,19
NumTweets_Lag_1_hashtags_ND,1
NumVerifiedTweets_Lag_1_opening_ND,3
NumPopularTweets_Lag_2_opportunity_A,4
NumTweets_Lag_2_hashtags_ND,7
NumDistinctUsers_Lag_0_allold_A,2
NumTweets_Lag_0_hashtags_N,1
NumTweets_Lag_2_posting_AD,1
NumVerifiedTweets_Lag_1_opportunity_A,1
NumDistinctUsers_Lag_0_all_N,5
NumPopularTweets_Lag_1_opening_N,1
NumPopularTweets_Lag_2_all_N,1
NumDistinctUsers_Lag_0_allold_ND,1
NumTweets_Lag_1_posting_ND,4
NumVerifiedTweets_Lag_0_opening_N,6
NumDistinctUsers_Lag_2_posting_N,1
NumPopularTweets_Lag_1_all_A,1
NumDistinctUsers_Lag_1_allold_ND,2
NumDistinctUsers_Lag_0_opening_AD,2
NumDistinctUsers_Lag_0_all_AD,4
NumDistinctTweets_Lag_1_opportunity_N,1
NumDistinctUsers_Lag_1_hiring_ND,1
NumPopularTweets_Lag_1_posting_N,2
NumPopularTweets_Lag_0_opening_N,1
NumDistinctTweets_Lag_0_posting_AD,4
NumDistinctTweets_Lag_0_hiring_N,3
NumDistinctUsers_Lag_2_opening_ND,2
NumPopularTweets_Lag_1_all_ND,3
NumPopularTweets_Lag_1_opening_ND,3
NumVerifiedTweets_Lag_1_opportunity_N,2
NumPopularTweets_Lag_0_opportunity_AD,2
NumVerifiedTweets_Lag_1_opening_N,7
NumDistinctUsers_Lag_2_opening_N,4
NumTweets_Lag_0_opportunity_AD,3
NumPopularTweets_Lag_1_allold_ND,4
NumDistinctUsers_Lag_1_hashtags_A,1
NumPopularTweets_Lag_3_opening_AD,1
NumPopularTweets_Lag_0_hashtags_A,2
NumDistinctUsers_Lag_1_hashtags_N,3
NumPopularTweets_Lag_1_hiring_ND,1
IJC,121
NumPopularTweets_Lag_0_opportunity_A,4
NumDistinctTweets_Lag_0_allold_N,2
NumVerifiedTweets_Lag_1_hashtags_AD,2
NumDistinctUsers_Lag_2_hashtags_N,3
NumDistinctUsers_Lag_0_opportunity_N,1
NumTweets_Lag_3_posting_N,5
NumDistinctTweets_Lag_3_all_N,5
NumDistinctTweets_Lag_1_opening_A,1
NumDistinctTweets_Lag_0_all_AD,3
NumDistinctTweets_Lag_2_allold_ND,5
NumVerifiedTweets_Lag_1_hiring_N,3
NumTweets_Lag_1_hashtags_A,1
NumPopularTweets_Lag_1_opening_AD,2
NumDistinctUsers_Lag_1_allold_N,2
NumDistinctTweets_Lag_3_hiring_N,1
NumDistinctUsers_Lag_2_hiring_ND,2
NumDistinctUsers_Lag_2_opening_A,1
NumPopularTweets_Lag_3_opening_ND,1
NumPopularTweets_Lag_2_posting_AD,1
