#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
job opening	201108	67300	56516	35087	737	1150	51025	41845	28054	592	146	16649	15179	8561	186	131	21033	17412	11249	221	790
job opportunity	201108	33614	26902	19542	757	190	24876	20050	15251	616	360	10690	8063	5156	215	75	10202	8445	6154	227	57
job posting	201108	28598	26365	18475	347	282	25110	22749	16088	301	174	6996	6327	4762	90	84	9242	8568	5738	109	50
we are hiring	201108	22209	17113	16214	1410	898	18484	13493	12782	1071	739	5706	4457	4286	380	110	6660	5188	4914	405	280
all	201109	1686310	1574821	730487	19039	18966	1665222	1564440	729750	19160	8811	410724	386588	181741	4667	3340	434142	405661	190956	4804	4550
all old	201109	142245	117952	81632	3155	3330	151186	126006	88044	3220	2436	33802	27811	20267	823	1218	35174	29001	21071	784	1232
hashtags	201109	1589584	1509310	677253	16639	16011	1559349	1492960	672295	16643	6543	386540	369962	168189	4012	2202	409391	388835	177352	4224	3477
job opening	201109	58644	50808	30791	726	1324	67300	56516	35087	737	1150	13906	11743	7421	197	657	13741	11873	7869	148	208
job opportunity	201109	35779	27823	19533	699	361	33614	26902	19542	757	190	6864	5627	4420	155	91	8545	6767	5059	188	174
job posting	201109	26252	24156	17481	345	405	28598	26365	18475	347	282	6634	5984	4410	102	225	7128	6478	4698	108	203
we are hiring	201109	21939	16015	14791	1405	1240	22209	17113	16214	1410	898	6521	4660	4249	376	245	5825	4079	3702	343	647
all	201110	1282642	1201189	606112	15023	20035	1675304	1565619	722923	18557	18592	324862	303590	154636	4030	6154	344130	321313	160161	4181	5506
all old	201110	100651	82231	62617	2622	4139	138517	115038	79617	3039	3292	28838	22476	16979	783	2142	27004	21790	16973	773	798
hashtags	201110	1211659	1152170	564796	12995	16183	1580675	1501300	670865	16244	15679	304662	290448	143405	3433	4116	324414	307848	148726	3592	4823
job opening	201110	41456	36059	24163	589	460	57193	49489	29796	682	1310	11618	10095	6380	167	92	11770	9698	7016	215	189
job opportunity	201110	20964	16795	14059	591	265	34228	26837	19098	671	355	5403	4307	3762	192	109	5554	4439	3652	158	51
job posting	201110	19708	17517	13380	277	350	25993	23913	17267	341	405	5997	4923	3838	82	264	4704	4392	3298	73	35
we are hiring	201110	18832	12591	11783	1178	3064	21455	15638	14398	1363	1222	5900	3323	3181	346	1677	5049	3482	3219	328	523
all	201111	1147058	1084473	544555	12368	10425	1282642	1201189	606112	15023	20035	363049	345490	165909	3813	815	290597	275626	138834	2688	890
all old	201111	88502	73548	54914	2426	2102	100651	82231	62617	2622	4139	29744	25333	17603	778	422	21306	17882	13678	545	133
hashtags	201111	1084842	1040024	507970	10487	8495	1211659	1152170	564796	12995	16183	342518	330219	154089	3198	421	275021	264321	129499	2245	773
job opening	201111	39249	33760	22016	528	696	41456	36059	24163	589	460	13377	12059	6961	154	48	9294	7975	5560	124	66
job opportunity	201111	18141	14600	12407	579	391	20964	16795	14059	591	265	6103	4818	4052	190	295	4674	3847	3235	122	24
job posting	201111	16754	15187	11227	236	435	19708	17517	13380	277	350	5395	4994	3500	63	18	4162	3890	2819	43	12
we are hiring	201111	14724	10778	9965	1096	580	18832	12591	11783	1178	3064	5013	3723	3344	375	61	3257	2419	2238	257	31
all	201112	2173422	2076670	915443	21229	2744	1098400	1037831	526184	11687	9541	545422	522282	235245	5389	574	732370	700317	299019	6693	972
all old	201112	167692	142383	97920	4122	842	82592	68469	51730	2306	1834	39105	33274	22749	997	186	55318	47084	32040	1282	335
hashtags	201112	2050676	1985364	848003	17963	2082	1039448	995831	491531	9889	7875	516582	500460	219439	4579	436	692271	670421	276681	5692	693
job opening	201112	71537	60849	37093	931	307	36338	31090	20754	506	693	15722	13198	8380	209	65	23549	19894	11902	324	146
job opportunity	201112	37618	30759	24202	1088	286	17233	13816	11732	550	392	9049	7327	5815	247	60	12435	10248	7999	345	101
job posting	201112	32125	29996	20086	407	86	15796	14344	10698	231	399	7641	7237	4888	86	15	11092	10370	6920	122	24
we are hiring	201112	27022	21818	17821	1713	163	13571	9958	9198	1032	350	6854	5769	3969	458	46	8473	6948	5668	495	64
all	201201	3822732	3474905	1250991	44626	12389	2178496	2082235	917216	21113	2748	1347896	1079839	380753	24581	9450	877644	838768	353182	8912	1572
all old	201201	813243	697736	182590	11579	4362	167331	141987	97711	4080	845	399327	311385	60625	6911	3133	90490	79374	47395	1795	619
hashtags	201201	3076411	2852101	1111775	34577	8486	2055934	1991005	849849	17876	2087	970689	791912	334189	18441	6501	806943	781737	319109	7460	1057
job opening	201201	209715	188475	58548	2093	749	71272	60539	37061	926	309	140258	130881	22509	1372	424	29188	24571	15572	333	134
job opportunity	201201	62985	48703	37948	2374	877	37728	30805	24207	1078	287	20955	14526	11481	1307	235	17554	14464	11516	495	362
job posting	201201	47002	42783	27337	878	199	32193	30071	20110	407	86	15574	13214	8316	516	123	13139	12382	7811	154	27
we are hiring	201201	498678	423920	61320	6282	2537	26755	21620	17625	1686	163	227014	157522	19391	3751	2351	30959	28719	13242	821	96
all	201202	4196079	3311703	1381793	94538	26829	3611463	3391623	1216433	38145	8142	1023935	798650	360823	22766	6561	939147	817352	340304	20535	3648
all old	201202	837499	483068	193575	29766	8812	795043	689539	176646	10384	3697	238113	78202	49748	8352	3259	163169	105944	47704	7102	1424
hashtags	201202	3450936	2921422	1242192	68251	18921	2880542	2773700	1081160	29178	4884	814297	743557	324968	15444	3512	796313	733144	306264	14261	2508
job opening	201202	283319	135793	68309	6842	2165	203843	185186	56336	1823	446	127388	27468	17711	2112	666	37646	26223	16488	1460	355
job opportunity	201202	101017	62367	43793	6258	1510	60231	46661	36417	2150	833	25460	15245	11290	1629	860	26677	14428	10728	1596	207
job posting	201202	58714	48845	30913	2356	287	45589	41639	26619	799	187	13683	12060	7760	531	75	16267	12681	8135	747	104
we are hiring	201202	401910	244688	55410	14510	4869	490487	422143	59763	5659	2231	71946	24378	14593	4119	1662	84354	54778	13278	3352	758
all	201203	4363894	3584510	1440636	80073	29996	4224001	3308555	1384757	94989	27612	1292840	1025941	350131	18941	6747	1265241	1106794	383389	19784	6778
