#Field:candidate	Id	NumTweets	NumDistinctTweets	NumDistinctUsers	PositiveRatio	NonNegativeRatio	NormalizedNumTweets	NormalizedNumDistinctTweets	NormalizedNumDistinctUsers
nobody's smiling-best rap album	w4	543	296	288	0.948434622467772	0.985267034990792	0.260306807286673	0.241435562805873	0.243037974683544
nobody's smiling-best rap album	w2	460	260	254	0.956521739130435	0.989130434782609	0.286069651741294	0.294784580498866	0.29569266589057
options (wolfjames version)-best r&b song	w3	640	523	510	0.5625	0.9671875	0.358142137660884	0.363952679192763	0.363247863247863
stay with me (darkchild version)-record of the year	w1	77172	43699	41253	0.368268283833515	0.910356087700202	0.327084543038667	0.286859310996744	0.284146795057239
options (wolfjames version)-best r&b song	w5	561	459	449	0.622103386809269	0.973262032085562	0.323716099249856	0.350917431192661	0.350234009360374
options (wolfjames version)-best r&b song	w4	660	523	509	0.598484848484849	0.966666666666667	0.369747899159664	0.373838456040029	0.371532846715328
options (wolfjames version)-best r&b song	w2	621	522	509	0.565217391304348	0.964573268921095	0.333691563675443	0.346843853820598	0.346730245231608
oxymoron-best rap album	w3	1190	1032	1000	0.342016806722689	0.836974789915966	0.302491103202847	0.300786942582338	0.301477238468496
dark horse-best pop duo/group performance	w1	14098	10338	9802	0.449567314512697	0.820541920839835	0.232429313329486	0.243757515738841	0.258273608768971
oxymoron-best rap album	w5	1318	1139	1101	0.336115326251897	0.853566009104704	0.37485779294653	0.360443037974684	0.358982719269645
oxymoron-best rap album	w4	1266	1085	1047	0.334123222748815	0.837282780410742	0.324199743918054	0.313855944460515	0.312630636010749
oxymoron-best rap album	w2	931	807	782	0.366272824919441	0.834586466165414	0.246687864334923	0.247850122850123	0.248411689961881
platinum-best country album	w3	1737	1267	1200	0.46286701208981	0.974093264248705	0.527162367223065	0.494921875	0.489396411092985
stay with me (darkchild version)-song of the year	w1	77172	43699	41253	0.375356346861556	0.911613020266418	0.327084543038667	0.286859310996744	0.284146795057239
platinum-best country album	w5	961	744	717	0.553590010405827	0.962539021852237	0.341385435168739	0.338181818181818	0.346376811594203
platinum-best country album	w4	1402	1070	1018	0.475748930099857	0.970756062767475	0.483948912668278	0.471158080140907	0.470425138632163
platinum-best country album	w2	1737	1284	1208	0.453655728267127	0.972366148531952	0.423658536585366	0.416747809152872	0.411584327086882
prism-best pop vocal album	w3	5598	2175	1969	0.478385137549125	0.930332261521972	0.451233274222151	0.348278622898319	0.356961566352429
drunk in love-best r&b song	w1	9557	6088	5812	0.838024484670922	0.890028251543371	0.224934099039729	0.254090150250417	0.257190901849721
prism-best pop vocal album	w5	4319	2133	1879	0.408427876823339	0.951609168789072	0.155108637098222	0.226842497075401	0.3056775662925
prism-best pop vocal album	w4	3579	1952	1751	0.278290025146689	0.950824252584521	0.172009419906762	0.239715092717672	0.287096245286112
prism-best pop vocal album	w2	5548	2225	2050	0.521629416005768	0.928442682047585	0.41108476585655	0.355431309904153	0.366136810144669
riser-best country album	w3	232	192	182	0.349137931034483	0.922413793103448	0.286066584463625	0.30622009569378	0.300826446280992
stay with me-best pop solo performance	w1	77172	43699	41253	0.369382677655108	0.910628207121754	0.327084543038667	0.286859310996744	0.284146795057239
riser-best country album	w5	264	210	203	0.450757575757576	0.90530303030303	0.141630901287554	0.273794002607562	0.271028037383178
riser-best country album	w4	240	195	187	0.420833333333333	0.925	0.174039158810732	0.268595041322314	0.264872521246459
riser-best country album	w2	208	170	163	0.350961538461538	0.903846153846154	0.282608695652174	0.284757118927973	0.284965034965035
sam smith-best new artist	w3	694068	424784	368992	0.464419912746302	0.805785600258188	0.125718531468848	0.0923700507967434	0.315591408885331
fancy-best pop duo/group performance	w1	16157	7435	6241	0.196509252955375	0.864083678900786	0.270179428437652	0.23846178517592	0.226188750362424
sam smith-best new artist	w5	1413262	1101110	382701	0.694203197991597	0.893433064782043	0.135692961001219	0.117408789894342	0.300739075938972
sam smith-best new artist	w4	671350	395027	354655	0.458504505846429	0.779718477694198	0.0797775189363917	0.0534996974426455	0.278338265890329
sam smith-best new artist	w2	764017	453859	390973	0.463115349527563	0.806085466684642	0.274956814026804	0.236271559319722	0.353390614887901
say something-best pop duo/group performance	w3	14934	12074	11264	0.919713405651533	0.986942547207714	0.35835292988434	0.355703511666274	0.357939559566558
take me to church-song of the year	w1	59809	42128	39976	0.163771338761725	0.97299737497701	0.281163031214742	0.27256552429138	0.272531428103951
say something-best pop duo/group performance	w5	13511	11032	10209	0.922063503811709	0.986899563318777	0.353830037973026	0.348265302901159	0.348465713212957
say something-best pop duo/group performance	w4	13945	11419	10641	0.920903549659376	0.986733596271065	0.338421589088968	0.337420956208262	0.339718417776075
say something-best pop duo/group performance	w2	13687	11748	11135	0.94951413750274	0.986118214363995	0.322882755366832	0.340275162925416	0.346733511863985
shake it off-best pop solo performance	w3	139941	50645	47670	0.375486812299469	0.931363931942747	0.402920098929796	0.41202600128542	0.442992686485331
fancy-record of the year	w1	16157	7435	6241	0.196509252955375	0.863712322832209	0.270179428437652	0.23846178517592	0.226188750362424
shake it off-best pop solo performance	w5	100892	38418	32803	0.281320620068985	0.925028743607025	0.294592384956786	0.298355155864126	0.300972566290485
shake it off-best pop solo performance	w4	125222	39621	36645	0.258660618741116	0.937287377617352	0.352239931139628	0.306481431345096	0.333424321004504
shake it off-best pop solo performance	w2	136598	48857	46134	0.362245420869998	0.921858299535864	0.373162502902569	0.379666469801996	0.393910415136871
shake it off-record of the year	w3	139941	50645	47670	0.379917250841426	0.933793527272208	0.402920098929796	0.41202600128542	0.442992686485331
the marshall mathers lp 2-best rap album	w1	156	116	101	0.326923076923077	0.993589743589744	0.109167249825052	0.164073550212164	0.154670750382848
shake it off-record of the year	w5	100892	38418	32803	0.281142211473655	0.926376719660627	0.294592384956786	0.298355155864126	0.300972566290485
shake it off-record of the year	w4	125222	39621	36645	0.262302151379151	0.93831754803469	0.352239931139628	0.306481431345096	0.333424321004504
shake it off-record of the year	w2	136598	48857	46134	0.367055154541062	0.923410298833072	0.373162502902569	0.379666469801996	0.393910415136871
shake it off-song of the year	w3	139941	50645	47670	0.380374586432854	0.931864142745871	0.402920098929796	0.41202600128542	0.442992686485331
fever-best rock song	w1	1180	978	966	0.492372881355932	0.957627118644068	0.262864780574738	0.236346060898985	0.236185819070905
shake it off-song of the year	w5	100892	38418	32803	0.281954961741268	0.926317250128851	0.294592384956786	0.298355155864126	0.300972566290485
shake it off-song of the year	w4	125222	39621	36645	0.259019980514606	0.938133874239351	0.352239931139628	0.306481431345096	0.333424321004504
shake it off-song of the year	w2	136598	48857	46134	0.367018550784052	0.92146297896016	0.373162502902569	0.379666469801996	0.393910415136871
stay with me (darkchild version)-record of the year	w3	70157	48518	46320	0.359037587126017	0.964493920777684	0.355715212850102	0.348103717946878	0.351388256713701
the new classic-best rap album	w1	970	686	585	0.78659793814433	0.977319587628866	0.138354015119099	0.170265574584264	0.167814113597246
stay with me (darkchild version)-record of the year	w5	60060	45713	43122	0.298201798201798	0.954961704961705	0.309827185968532	0.364032363387325	0.367684174624829
stay with me (darkchild version)-record of the year	w4	69862	47201	45164	0.354813775729295	0.966047350490968	0.354649244374051	0.345369801270232	0.352257571385117
stay with me (darkchild version)-record of the year	w2	95920	56617	53698	0.351230191826522	0.923488323603002	0.479410632800044	0.400312517676339	0.398927239498982
stay with me (darkchild version)-song of the year	w3	70157	48518	46320	0.359978334307339	0.964964294368345	0.355715212850102	0.348103717946878	0.351388256713701
ghost stories-best pop vocal album	w1	3486	2602	2310	0.2877223178428	0.973034997131383	0.210774532922184	0.208727739451308	0.202099737532808
stay with me (darkchild version)-song of the year	w5	60060	45713	43122	0.298401598401598	0.955161505161505	0.309827185968532	0.364032363387325	0.367684174624829
stay with me (darkchild version)-song of the year	w4	69862	47201	45164	0.357003807506227	0.966534024219175	0.354649244374051	0.345369801270232	0.352257571385117
stay with me (darkchild version)-song of the year	w2	95920	56617	53698	0.356932860717264	0.924510008340284	0.479410632800044	0.400312517676339	0.398927239498982
stay with me-best pop solo performance	w3	70157	48518	46320	0.359165870832561	0.964408398306655	0.355715212850102	0.348103717946878	0.351388256713701
the outsiders-best country album	w1	5	5	5	0.4	0.8	0.357142857142857	0.357142857142857	0.357142857142857
stay with me-best pop solo performance	w5	60060	45713	43122	0.298484848484848	0.955011655011655	0.309827185968532	0.364032363387325	0.367684174624829
stay with me-best pop solo performance	w4	69862	47201	45164	0.35495691506112	0.965990094758238	0.354649244374051	0.345369801270232	0.352257571385117
stay with me-best pop solo performance	w2	95920	56617	53698	0.35192869057548	0.923686405337781	0.479410632800044	0.400312517676339	0.398927239498982
take me to church-song of the year	w3	73730	52797	50107	0.149342194493422	0.974474433744744	0.405165544717681	0.378994745456112	0.37852885407145
gimme something good-best rock song	w1	900	597	587	0.995555555555556	0.995555555555556	0.452261306532663	0.370117792932424	0.368950345694532
take me to church-song of the year	w5	58857	45026	42847	0.168340214417996	0.96883973019352	0.367998849554202	0.362396877137913	0.361950700299042
take me to church-song of the year	w4	63117	47487	45005	0.16247603656701	0.969184213444872	0.36008215192401	0.349951361867704	0.348503151667209
take me to church-song of the year	w2	75873	54277	51572	0.167068654198463	0.972691207675985	0.38769263786126	0.373525566031244	0.373821207750129
the marshall mathers lp 2-best rap album	w3	499	242	228	0.535070140280561	0.98997995991984	0.42003367003367	0.39672131147541	0.407871198568873
the way i'm livin'-best country album	w1	132	96	92	0.0909090909090909	1	0.265060240963855	0.243037974683544	0.237726098191214
the marshall mathers lp 2-best rap album	w5	459	218	204	0.559912854030501	0.980392156862745	0.662337662337662	0.488789237668161	0.551351351351351
the marshall mathers lp 2-best rap album	w4	466	228	214	0.570815450643777	0.984978540772532	0.490526315789474	0.426966292134831	0.45531914893617
the marshall mathers lp 2-best rap album	w2	464	237	211	0.549568965517241	0.997844827586207	0.325842696629214	0.344476744186047	0.326625386996904
the new classic-best rap album	w3	2457	1355	1179	0.65038665038665	0.831908831908832	0.302214022140221	0.28176336036598	0.281989954556326
girl-album of the year	w1	1466	860	806	0.720327421555252	0.991132332878581	0.222897977801429	0.195543428831287	0.19478008699855
the new classic-best rap album	w5	2856	1634	1451	0.664915966386555	0.842086834733894	0.400392541707556	0.373656528698834	0.385494155154091
the new classic-best rap album	w4	2671	1534	1319	0.65967802321228	0.835642081617372	0.335131744040151	0.317138722348563	0.313823459433738
the new classic-best rap album	w2	1883	1140	988	0.585236325013277	0.786510886882634	0.235846693386774	0.252045102807871	0.250189921499114
the outsiders-best country album	w3	5	5	5	0.4	0.8	0.384615384615385	0.555555555555556	0.555555555555556
the worst-best r&b song	w1	2686	2148	1891	0.0405807892777364	0.0707371556217424	0.187871581450654	0.23797917128296	0.243968520190943
the outsiders-best country album	w5	3	1	1	1	1	0.166666666666667	0.0833333333333333	0.0833333333333333
the outsiders-best country album	w4	4	4	4	0.25	0.75	0.266666666666667	0.444444444444444	0.444444444444444
the outsiders-best country album	w2	5	5	5	0.4	0.8	0.416666666666667	0.5	0.5
the way i'm livin'-best country album	w3	177	133	129	0.107344632768362	1	0.25	0.208791208791209	0.208400646203554
give me back my hometown-best country song	w1	378	348	345	0.343915343915344	0.989417989417989	0.20655737704918	0.219558359621451	0.220025510204082
the way i'm livin'-best country album	w5	194	183	179	0.185567010309278	0.994845360824742	0.162615255658005	0.178188899707887	0.184346035015448
the way i'm livin'-best country album	w4	150	134	134	0.146666666666667	1	0.150602409638554	0.152445961319681	0.15952380952381
the way i'm livin'-best country album	w2	171	128	124	0.087719298245614	1	0.328214971209213	0.284444444444444	0.280542986425339
the worst-best r&b song	w3	4930	3157	2654	0.036105476673428	0.0567951318458418	0.39034045922407	0.351950947603122	0.338779678325249
we dem boyz-best rap song	w1	3807	3275	3102	0.267402153926977	0.97478329393223	0.215742944576675	0.228892927033827	0.227987652506247
the worst-best r&b song	w5	4582	2988	2651	0.0377564382365779	0.0515058926233086	0.502081963620425	0.379766141331978	0.361319340329835
the worst-best r&b song	w4	4689	3014	2539	0.0351887396033269	0.054169332480273	0.420877838614128	0.346875359650132	0.320702286219528
the worst-best r&b song	w2	4678	2855	2558	0.0333475844377939	0.0551517742625053	0.329413421590029	0.311715252756851	0.32610912799592
we dem boyz-best rap song	w3	5909	4816	4588	0.252496192249112	0.924352682348959	0.35927524776555	0.368505623995715	0.369642281662907
good kisser-best r&b song	w1	2799	2057	1975	0.974633797784923	0.984994640943194	0.258329487771112	0.235759312320917	0.235539654144305
we dem boyz-best rap song	w5	5371	4248	4041	0.277601936324707	0.913796313535654	0.404503690314806	0.390872285609128	0.390887986070807
we dem boyz-best rap song	w4	6190	4857	4606	0.263166397415186	0.922294022617124	0.409229141874917	0.399194542615271	0.398201780928504
we dem boyz-best rap song	w2	5547	4635	4412	0.259058950784208	0.927888948981431	0.31751574127075	0.332950219093456	0.333358519078202
x-album of the year	w3	36536	22775	15778	0.768173855922925	0.954921173636961	0.278407705437698	0.295437740793109	0.285094772599967
x-album of the year	w1	26328	15355	10669	0.788855970829535	0.964828319659678	0.256445721521453	0.230113295767894	0.230850787606024
x-album of the year	w5	44359	25532	18463	0.78843075813251	0.955341644311188	0.236423717521652	0.330250546494031	0.323690808043619
x-album of the year	w4	33060	22967	15890	0.718753781004235	0.94903206291591	0.194587340639678	0.282281654826578	0.267027408540172
x-album of the year	w2	33069	20986	14548	0.784511173606701	0.95969034443134	0.290193497433197	0.29444117069338	0.290199676846662
x-best pop vocal album	w3	36536	22775	15778	0.797815852857456	0.954811692577184	0.278407705437698	0.295437740793109	0.285094772599967
x-best pop vocal album	w1	26328	15355	10669	0.785665451230629	0.964866302035855	0.256445721521453	0.230113295767894	0.230850787606024
x-best pop vocal album	w5	44359	25532	18463	0.814265425280101	0.955251470952907	0.236423717521652	0.330250546494031	0.323690808043619
x-best pop vocal album	w4	33060	22967	15890	0.752268602540835	0.948941318814277	0.194587340639678	0.282281654826578	0.267027408540172
x-best pop vocal album	w2	33069	20986	14548	0.78178959146028	0.959720584232967	0.290193497433197	0.29444117069338	0.290199676846662
