"","Month","Prediction","L1","Win","DWin"
"1","201301","174.244771218056","17.244771218056","FALSE","FALSE"
"2","201302","241.191789598407","5.19178959840701","TRUE","TRUE"
"3","201303","129.993082721543","41.993082721543","TRUE","TRUE"
"4","201304","227.234476860524","62.234476860524","FALSE","TRUE"
"5","201305","92.5018214951125","82.4981785048875","FALSE","FALSE"
"6","201306","244.279075496578","49.279075496578","FALSE","TRUE"
"7","201307","220.927630194226","58.927630194226","FALSE","FALSE"
"8","201308","118.373766708194","50.626233291806","FALSE","TRUE"
"9","201309","257.233067050188","109.233067050188","FALSE","FALSE"
"10","201310","176.906973494997","27.093026505003","TRUE","TRUE"
"11","201311","246.670140706588","43.670140706588","FALSE","TRUE"
"12","201312","106.45511985007","32.45511985007","TRUE","TRUE"
"13","201401","177.05652595156","64.05652595156","TRUE","TRUE"
"14","201402","176.644540929417","1.64454092941699","TRUE","TRUE"
"15","201403","196.146719681824","4.14671968182401","TRUE","TRUE"
"16","201404","163.403429790389","124.596570209611","FALSE","FALSE"
"17","201405","223.61237750098","6.61237750097999","FALSE","TRUE"
"18","201406","203.824781392687","84.175218607313","FALSE","FALSE"
"19","201407","285.600662460891","76.600662460891","FALSE","FALSE"
"20","201408","183.641987967507","41.641987967507","TRUE","TRUE"
"21","201409","258.956508544048","10.956508544048","TRUE","TRUE"
"22","201410","259.380402241729","45.380402241729","FALSE","FALSE"
"23","201411","259.129505582668","740.870494417332","TRUE","TRUE"
