"","Month","Prediction","L1","Win","DWin"
"1","201301","160.348763252034","3.34876325203399","TRUE","TRUE"
"2","201302","181.051741216082","54.948258783918","TRUE","TRUE"
"3","201303","159.995574460447","71.995574460447","TRUE","TRUE"
"4","201304","215.049146326861","50.049146326861","FALSE","TRUE"
"5","201305","62.85424939245","112.14575060755","FALSE","FALSE"
"6","201306","204.33483628431","9.33483628431","TRUE","TRUE"
"7","201307","200.217333094732","38.217333094732","FALSE","FALSE"
"8","201308","190.123814388795","21.123814388795","FALSE","FALSE"
"9","201309","325.161135263295","177.161135263295","FALSE","FALSE"
"10","201310","188.562025904831","15.437974095169","TRUE","TRUE"
"11","201311","203.162133872106","0.162133872106011","TRUE","TRUE"
"12","201312","160.608020928573","86.608020928573","TRUE","TRUE"
"13","201401","168.781895563901","55.781895563901","TRUE","TRUE"
"14","201402","163.339740160184","11.660259839816","TRUE","TRUE"
"15","201403","190.232381805636","1.76761819436399","TRUE","TRUE"
"16","201404","184.936738706544","103.063261293456","FALSE","FALSE"
"17","201405","224.375780474206","7.37578047420601","FALSE","TRUE"
"18","201406","184.159616321673","103.840383678327","FALSE","FALSE"
"19","201407","226.597429370428","17.597429370428","TRUE","TRUE"
"20","201408","213.084232491396","71.084232491396","TRUE","TRUE"
"21","201409","244.015758736511","3.984241263489","TRUE","TRUE"
"22","201410","229.212096258025","15.212096258025","TRUE","TRUE"
"23","201411","263.634083634803","736.365916365197","TRUE","TRUE"
