"","Month","Prediction","L1","Win","DWin"
"1","201301","155.998225568554","1.00177443144599","TRUE","TRUE"
"2","201302","178.752070883874","57.247929116126","TRUE","TRUE"
"3","201303","172.979606949785","84.979606949785","TRUE","TRUE"
"4","201304","173.397483961756","8.397483961756","TRUE","TRUE"
"5","201305","24.5854263181549","150.414573681845","FALSE","FALSE"
"6","201306","200.463688991824","5.463688991824","TRUE","TRUE"
"7","201307","210.31262670292","48.31262670292","FALSE","FALSE"
"8","201308","171.970136645354","2.97013664535399","TRUE","TRUE"
"9","201309","334.792804290952","186.792804290952","FALSE","FALSE"
"10","201310","129.815793571347","74.184206428653","TRUE","TRUE"
"11","201311","184.376068383101","18.623931616899","FALSE","FALSE"
"12","201312","179.647140353098","105.647140353098","TRUE","TRUE"
"13","201401","168.232016440468","55.232016440468","TRUE","TRUE"
"14","201402","137.352321014621","37.647678985379","FALSE","FALSE"
"15","201403","185.770266887078","6.22973311292199","TRUE","TRUE"
"16","201404","185.215418897229","102.784581102771","FALSE","FALSE"
"17","201405","200.802891864983","16.197108135017","FALSE","FALSE"
"18","201406","185.490695633437","102.509304366563","FALSE","FALSE"
"19","201407","232.382485555657","23.382485555657","TRUE","TRUE"
"20","201408","199.905860420791","57.905860420791","TRUE","TRUE"
"21","201409","244.010887508634","3.989112491366","TRUE","TRUE"
"22","201410","201.143497790863","12.856502209137","TRUE","TRUE"
"23","201411","272.625794872497","727.374205127503","TRUE","TRUE"
