"","Month","Prediction","L1","Win","DWin"
"1","201309","209.242565601144","61.242565601144","FALSE","FALSE"
"2","201310","154.314643409231","49.685356590769","TRUE","TRUE"
"3","201311","187.076193314993","15.923806685007","TRUE","TRUE"
"4","201312","156.841766946525","82.841766946525","TRUE","TRUE"
"5","201401","173.132179219462","60.132179219462","TRUE","TRUE"
"6","201402","166.055726378287","8.94427362171299","TRUE","TRUE"
"7","201403","180.811354450781","11.188645549219","FALSE","TRUE"
"8","201404","180.889337806726","107.110662193274","FALSE","FALSE"
"9","201405","199.471371443308","17.528628556692","FALSE","FALSE"
"10","201406","196.304514171986","91.695485828014","FALSE","FALSE"
"11","201407","220.389735988294","11.389735988294","TRUE","TRUE"
"12","201408","214.772569224336","72.772569224336","TRUE","TRUE"
"13","201409","216.311497664923","31.688502335077","TRUE","TRUE"
"14","201410","234.948080586397","20.948080586397","FALSE","FALSE"
"15","201411","213.227115227797","786.772884772203","FALSE","FALSE"
