"","Month","Prediction","L1","Win","DWin"
"1","201301","162.421102379521","5.42110237952099","TRUE","TRUE"
"2","201302","179.18085000782","56.81914999218","TRUE","TRUE"
"3","201303","159.247881893526","71.247881893526","TRUE","TRUE"
"4","201304","211.748294000702","46.748294000702","FALSE","TRUE"
"5","201305","63.5997360787296","111.40026392127","FALSE","FALSE"
"6","201306","204.908513707701","9.90851370770099","TRUE","TRUE"
"7","201307","200.413449521933","38.413449521933","FALSE","FALSE"
"8","201308","185.132993956696","16.132993956696","FALSE","FALSE"
"9","201309","325.05889144619","177.05889144619","FALSE","FALSE"
"10","201310","187.676069934363","16.323930065637","TRUE","TRUE"
"11","201311","205.715582651508","2.71558265150799","TRUE","TRUE"
"12","201312","160.183837011808","86.183837011808","TRUE","TRUE"
"13","201401","169.33522728101","56.33522728101","TRUE","TRUE"
"14","201402","165.572655947889","9.42734405211101","TRUE","TRUE"
"15","201403","187.351124966126","4.64887503387399","TRUE","TRUE"
"16","201404","182.675950793653","105.324049206347","FALSE","FALSE"
"17","201405","216.782307124385","0.217692875615001","TRUE","TRUE"
"18","201406","189.302174014144","98.697825985856","FALSE","FALSE"
"19","201407","223.31332461859","14.31332461859","TRUE","TRUE"
"20","201408","216.182942859659","74.182942859659","TRUE","TRUE"
"21","201409","245.401354225011","2.598645774989","TRUE","TRUE"
"22","201410","229.639187714717","15.639187714717","TRUE","TRUE"
"23","201411","268.045654733423","731.954345266577","TRUE","TRUE"
