"","Month","Prediction","L1","Win","DWin"
"1","201309","213.285338864131","65.285338864131","FALSE","FALSE"
"2","201310","174.102137754794","29.897862245206","TRUE","TRUE"
"3","201311","213.05691408464","10.05691408464","TRUE","TRUE"
"4","201312","155.855459647495","81.855459647495","TRUE","TRUE"
"5","201401","166.26697325266","53.26697325266","TRUE","TRUE"
"6","201402","120.098734510308","54.901265489692","FALSE","FALSE"
"7","201403","216.321520651146","24.321520651146","FALSE","FALSE"
"8","201404","175.957612806855","112.042387193145","FALSE","FALSE"
"9","201405","213.490309820217","3.50969017978301","FALSE","FALSE"
"10","201406","200.138369405105","87.861630594895","FALSE","FALSE"
"11","201407","248.095589664752","39.095589664752","FALSE","FALSE"
"12","201408","151.770564549026","9.77056454902601","TRUE","TRUE"
"13","201409","264.194532376521","16.194532376521","TRUE","TRUE"
"14","201410","194.412336688034","19.587663311966","FALSE","TRUE"
"15","201411","259.90770910989","740.09229089011","TRUE","TRUE"
