"","Month","Prediction","L1","Win","DWin"
"1","201301","166.383476939028","9.38347693902799","FALSE","FALSE"
"2","201302","210.545226230128","25.454773769872","TRUE","TRUE"
"3","201303","117.280401954614","29.280401954614","TRUE","TRUE"
"4","201304","238.172591252773","73.172591252773","FALSE","TRUE"
"5","201305","117.746005467784","57.253994532216","FALSE","FALSE"
"6","201306","224.930541154089","29.930541154089","FALSE","TRUE"
"7","201307","200.660681314714","38.660681314714","FALSE","FALSE"
"8","201308","138.220968650466","30.779031349534","FALSE","TRUE"
"9","201309","283.069334210109","135.069334210109","FALSE","FALSE"
"10","201310","204.964836480762","0.964836480761988","TRUE","TRUE"
"11","201311","233.198214091155","30.198214091155","FALSE","TRUE"
"12","201312","92.0609722048651","18.0609722048651","TRUE","TRUE"
"13","201401","169.638690900615","56.638690900615","TRUE","TRUE"
"14","201402","191.3149852852","16.3149852852","TRUE","TRUE"
"15","201403","182.213025628187","9.78697437181299","FALSE","TRUE"
"16","201404","151.436224933607","136.563775066393","FALSE","FALSE"
"17","201405","218.165633298761","1.16563329876101","TRUE","TRUE"
"18","201406","190.060784201732","97.939215798268","FALSE","FALSE"
"19","201407","247.143427944334","38.143427944334","FALSE","FALSE"
"20","201408","185.677933907299","43.677933907299","TRUE","TRUE"
"21","201409","240.918559044432","7.08144095556801","TRUE","TRUE"
"22","201410","252.702279532991","38.702279532991","FALSE","FALSE"
"23","201411","243.849228385869","756.150771614131","TRUE","TRUE"
