"","Month","Prediction","L1","Win","DWin"
"1","201301","160.547917391246","3.54791739124599","TRUE","TRUE"
"2","201302","165.04978720434","70.95021279566","TRUE","TRUE"
"3","201303","170.801002098264","82.801002098264","TRUE","TRUE"
"4","201304","193.20127414971","28.20127414971","FALSE","TRUE"
"5","201305","137.685277336422","37.314722663578","FALSE","FALSE"
"6","201306","183.487852552018","11.512147447982","TRUE","TRUE"
"7","201307","179.616254476059","17.616254476059","TRUE","TRUE"
"8","201308","175.744126361192","6.744126361192","TRUE","TRUE"
"9","201309","210.312052304991","62.312052304991","FALSE","FALSE"
"10","201310","171.515203887894","32.484796112106","TRUE","TRUE"
"11","201311","194.019824369251","8.98017563074899","TRUE","TRUE"
"12","201312","147.113600386615","73.113600386615","TRUE","TRUE"
"13","201401","171.415871094256","58.415871094256","TRUE","TRUE"
"14","201402","163.588323101006","11.411676898994","TRUE","TRUE"
"15","201403","187.846293201031","4.15370679896901","TRUE","TRUE"
"16","201404","177.093524057078","110.906475942922","FALSE","FALSE"
"17","201405","198.129956159089","18.870043840911","FALSE","FALSE"
"18","201406","184.4530913558","103.5469086442","FALSE","FALSE"
"19","201407","229.243966313987","20.243966313987","TRUE","TRUE"
"20","201408","200.008211282593","58.008211282593","TRUE","TRUE"
"21","201409","256.549078386776","8.54907838677599","TRUE","TRUE"
"22","201410","221.829784731224","7.82978473122401","TRUE","TRUE"
"23","201411","253.03723073549","746.96276926451","TRUE","TRUE"
