NumPopularTweets_Month2_allold_Absolute,21
NumPopularTweets_Month2_hiring_AbsoluteDelta,14
NumVerifiedTweets_Month1_posting_Absolute,20
NumTweets_Month1_hiring_AbsoluteDelta,2
NumPopularTweets_Week1_hashtags_Absolute,8
NumPopularTweets_Week1_hashtags_AbsoluteDelta,4
NumDistinctTweets_Month1_posting_Absolute,9
NumTweets_Week2_allold_Absolute,2
NumDistinctUsers_Week2_opening_AbsoluteDelta,2
NumDistinctTweets_Month1_opening_Absolute,9
NumVerifiedTweets_Month2_all_AbsoluteDelta,12
NumTweets_Week1_opportunity_Absolute,1
NumDistinctTweets_Week2_allold_AbsoluteDelta,2
NumVerifiedTweets_Month1_hashtags_Absolute,6
NumTweets_Month1_opportunity_AbsoluteDelta,1
NumVerifiedTweets_Week1_all_Absolute,8
NumDistinctTweets_Week2_all_Absolute,4
NumDistinctTweets_Week1_hiring_Absolute,1
NumDistinctUsers_Month2_hiring_AbsoluteDelta,4
NumDistinctUsers_Month1_allold_Absolute,7
NumDistinctUsers_Month1_hashtags_Absolute,15
NumPopularTweets_Month2_posting_AbsoluteDelta,7
NumPopularTweets_Week2_posting_AbsoluteDelta,15
NumDistinctUsers_Week1_allold_Absolute,3
NumTweets_Week1_all_AbsoluteDelta,1
NumVerifiedTweets_Week2_hiring_AbsoluteDelta,8
NumTweets_Month1_opening_AbsoluteDelta,2
NumTweets_Week1_hashtags_AbsoluteDelta,1
NumDistinctUsers_Month1_opening_Absolute,13
NumVerifiedTweets_Week2_hiring_Absolute,10
NumTweets_Month2_all_AbsoluteDelta,2
NumTweets_Month2_hiring_Absolute,5
NumPopularTweets_Week2_opening_AbsoluteDelta,12
NumDistinctUsers_Week2_posting_AbsoluteDelta,9
NumDistinctUsers_Month1_allold_AbsoluteDelta,1
NumTweets_Week1_posting_AbsoluteDelta,10
NumTweets_Week2_hiring_Absolute,4
NumTweets_Week1_opening_AbsoluteDelta,1
NumVerifiedTweets_Week2_opening_Absolute,26
NumVerifiedTweets_Month2_hashtags_Absolute,10
NumPopularTweets_Week1_opportunity_Absolute,16
NumDistinctTweets_Month1_allold_Absolute,2
NumDistinctTweets_Month2_posting_Absolute,4
NumDistinctTweets_Month1_opening_AbsoluteDelta,4
NumDistinctUsers_Week1_allold_AbsoluteDelta,2
NumVerifiedTweets_Month1_opportunity_Absolute,16
NumTweets_Month2_hiring_AbsoluteDelta,7
NumDistinctUsers_Month1_posting_AbsoluteDelta,36
NumDistinctUsers_Week2_hiring_AbsoluteDelta,3
NumPopularTweets_Week2_opportunity_AbsoluteDelta,3
NumDistinctUsers_Week2_opportunity_Absolute,2
