#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
hashtags	201210	15894	2932	2621	2436	15894	17434	2851	2283	2153	17434	3615	743	677	545	3615	4493	787	698	675	4493
job opening	201210	6775	256	247	349	6775	4462	197	189	199	4462	829	52	50	42	829	5577	87	85	190	5577
job opportunity	201210	2754	192	181	449	2754	1688	165	162	337	1688	579	53	49	98	579	683	59	54	130	683
job posting	201210	1885	124	105	180	1885	1126	104	89	156	1126	643	34	25	43	643	539	30	26	44	539
we are hiring	201210	5019	454	390	625	5019	5727	345	309	469	5727	1652	131	111	144	1652	1732	123	103	198	1732
all	201211	24693	3286	2946	2925	24693	30739	3778	3361	3733	30739	3515	689	621	538	3515	5934	937	839	869	5934
all old	201211	8274	833	757	1150	8274	16423	1001	897	1598	16423	1379	141	132	218	1379	2784	245	217	405	2784
hashtags	201211	17366	2581	2315	1952	17366	15894	2932	2621	2436	15894	2400	580	520	362	2400	3530	734	665	538	3530
job opening	201211	1440	205	197	142	1440	6775	256	247	349	6775	158	38	37	10	158	546	59	56	56	546
job opportunity	201211	1707	151	143	285	1707	2754	192	181	449	2754	287	28	28	82	287	431	43	42	85	431
job posting	201211	1178	100	84	202	1178	1885	124	105	180	1885	284	27	24	48	284	411	35	25	69	411
we are hiring	201211	3961	387	347	525	3961	5019	454	390	625	5019	650	49	44	78	650	1408	113	102	199	1408
all	201212	18180	2880	2597	2364	18180	24078	3183	2843	2800	24078	3560	683	602	487	3560	5875	813	742	693	5875
