#Field:candidate	MonthId	NumTweets_Lag_0	NumDistinctTweets_Lag_0	NumDistinctUsers_Lag_0	NumPopularTweets_Lag_0	NumVerifiedTweets_Lag_0	NumTweets_Lag_1	NumDistinctTweets_Lag_1	NumDistinctUsers_Lag_1	NumPopularTweets_Lag_1	NumVerifiedTweets_Lag_1	NumTweets_Lag_2	NumDistinctTweets_Lag_2	NumDistinctUsers_Lag_2	NumPopularTweets_Lag_2	NumVerifiedTweets_Lag_2	NumTweets_Lag_3	NumDistinctTweets_Lag_3	NumDistinctUsers_Lag_3	NumPopularTweets_Lag_3	NumVerifiedTweets_Lag_3
job posting	201111	13037	12340	9457	207	423	12805	11878	9442	224	622	13428	12781	10234	239	316	15259	14575	11423	242	286
we are hiring	201111	8902	6066	5524	944	345	8964	5325	4891	820	1699	10511	6309	5743	954	1943	12091	7130	6470	1021	2688
all	201112	1761925	1731129	772825	18708	2603	1517921	1489093	673059	16076	3013	908167	887090	444640	10021	4192	885445	860348	442296	10164	9540
all old	201112	119535	111451	76446	3699	643	105939	98010	67999	3264	855	61823	55549	40443	2031	1430	60481	54331	40679	2035	1764
hashtags	201112	1686698	1662769	721838	15731	2178	1452490	1430367	628137	13461	2348	869950	854293	418181	8398	2902	848720	828839	416038	8554	7980
job opening	201112	52769	50899	31554	856	237	48349	46769	28852	745	192	29235	27632	17853	474	578	28407	26871	17922	475	657
job opportunity	201112	25115	23190	18309	976	237	22177	20114	15875	847	479	12163	10835	9048	498	342	12001	10762	9105	476	383
job posting	201112	25421	24819	17194	374	67	21735	21164	14877	332	73	12576	11938	8802	184	351	12360	11681	9008	203	396
we are hiring	201112	16902	13188	10156	1510	104	14420	10677	9159	1358	113	8477	5749	5240	887	159	8382	5664	5165	893	328
all	201201	3039971	2994228	1049763	26397	8884	2525371	2490499	935950	22688	2456	2466469	2432115	946316	22034	2914	1768471	1737841	775224	18633	2601
all old	201201	661591	647540	146015	6359	3558	389566	379699	115931	5207	798	310985	301474	104400	4893	770	119431	111380	76452	3671	645
hashtags	201201	2443130	2409706	939556	20977	5738	2191010	2164574	850347	18286	1958	2209101	2182870	871809	17959	2426	1693148	1669365	724177	15675	2182
job opening	201201	177757	175371	50359	1253	536	63017	61134	38118	912	281	62849	60894	37734	958	289	52553	50682	31550	855	238
job opportunity	201201	39176	36385	28209	1284	683	32883	30710	23950	1124	324	30996	28893	22483	1082	292	25173	23260	18344	967	238
job posting	201201	36876	35919	23494	497	130	31677	30913	20670	409	64	31561	30794	20961	439	77	25601	24992	17270	374	67
we are hiring	201201	413238	405264	45646	3353	2217	262962	257887	34234	2775	129	186437	181714	24147	2431	114	16779	13094	10059	1492	104
all	201202	2838985	2780613	1133014	29775	17704	3060063	3002218	1130086	30126	17661	3052916	2995595	1123197	31026	14494	2970822	2929268	1024572	25182	6742
all old	201202	444994	427790	149172	6584	5379	657624	640199	152696	6537	6501	623497	606071	157649	6904	5566	654660	641482	141871	6082	3198
hashtags	201202	2475094	2431398	1027625	24465	13190	2480132	2437424	1019189	24757	11849	2507168	2465053	1008078	25289	9539	2378071	2348041	916884	19988	3944
job opening	201202	124720	120918	57634	1395	1255	212687	209564	59024	1475	1047	209764	207034	58580	1466	641	174806	172724	48596	1199	323
job opportunity	201202	52507	49223	32825	1656	591	49524	46409	31523	1500	782	49558	46154	32939	1586	862	37464	34822	27111	1226	645
job posting	201202	41831	40745	26256	641	199	41087	40025	25752	612	198	41466	40389	26077	600	167	35902	34992	22909	475	118
we are hiring	201202	233715	224491	36273	2978	3388	365865	355579	39601	3022	4511	332634	322339	42971	3291	3931	411898	404299	44894	3209	2120
all	201203	3130576	3078651	1189655	27413	18210	2783593	2731244	1177380	27261	17040	2687734	2636110	1118706	27439	14615	2835468	2776275	1134890	29850	18446
