#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
all old	201106	34698	30623	24579	1229	942	52039	49908	35564	921	417	12473	11378	8879	403	204	8315	7180	5930	321	400
hashtags	201106	514704	502684	256012	5937	3336	791853	785532	339393	3997	1998	148998	145805	73530	1785	922	139942	136699	70729	1557	826
job opening	201106	12645	11419	8828	258	261	19745	19074	12401	252	88	5499	5236	3806	79	60	2552	2335	1862	65	16
job opportunity	201106	7604	7068	5643	247	94	11909	11652	8816	161	67	2215	2049	1739	82	24	1987	1845	1470	66	61
job posting	201106	8638	8385	6726	127	30	17594	17421	10243	106	24	2996	2897	2241	50	9	2042	1972	1652	31	9
we are hiring	201106	6074	3990	3705	603	557	6775	5668	5289	406	238	1827	1255	1201	195	111	1813	1088	1021	162	314
all	201107	1005915	971892	485586	15601	4940	547077	531064	276106	7083	4392	353645	342359	161564	5419	1336	275854	266051	132126	4523	1267
all old	201107	81442	75665	55161	2172	1196	35632	31499	25225	1240	988	29577	27975	19437	728	282	23284	21333	15039	587	403
hashtags	201107	958145	929075	450564	13896	3904	521983	509633	258127	6075	3492	337086	327175	149317	4845	1078	261935	253888	122371	4069	880
job opening	201107	35671	34563	23775	521	115	13329	12092	9296	263	261	12975	12659	8209	184	36	9636	9321	6184	138	20
job opportunity	201107	16465	15399	11614	508	284	7616	7083	5693	248	95	5581	5237	4049	167	69	5310	5037	3257	148	51
job posting	201107	19108	18538	13273	253	126	8805	8545	6841	131	30	7684	7467	4872	94	45	5165	4958	3721	75	63
we are hiring	201107	10573	7523	7017	900	675	6139	4012	3725	604	602	3447	2717	2498	286	132	3294	2135	2006	229	269
all	201108	1311945	1277202	595510	16800	8212	1030135	995485	496271	16023	4857	342334	333960	157119	4148	2442	430611	421609	179307	4536	2724
all old	201108	106554	99512	68789	2804	2107	84074	78212	56768	2240	1171	28075	26442	17273	763	302	33176	30889	21429	837	1018
hashtags	201108	1252982	1224348	553043	14580	6258	980949	951325	460247	14259	3842	328510	321491	146728	3558	2192	411060	404038	165908	3865	1778
job opening	201108	49918	47905	29745	656	1073	36815	35685	24405	540	121	13830	13459	7319	167	131	15332	14342	9157	205	738
job opportunity	201108	21690	20532	15080	637	168	17092	15994	12011	526	277	5839	5526	3846	178	63	7049	6765	4878	199	56
job posting	201108	22483	21872	15724	294	178	19708	19123	13614	258	129	5361	5246	4011	78	15	7232	7066	4909	90	47
we are hiring	201108	13211	9823	9174	1242	766	10876	7810	7279	926	648	3232	2374	2263	346	97	3729	2864	2691	350	193
all	201109	1346840	1304623	609964	16692	18436	1311945	1277202	595510	16800	8212	328423	319566	152848	4125	3106	347227	337162	159926	4260	4286
all old	201109	103313	94713	64629	2765	3026	106554	99512	68789	2804	2107	24936	22039	15658	733	1148	25946	23595	16932	679	1100
hashtags	201109	1289512	1254653	569663	14583	15702	1252982	1224348	553043	14580	6258	313499	307232	142926	3538	2046	332188	324081	149441	3764	3314
job opening	201109	46584	44236	26487	669	1303	49918	47905	29745	656	1073	11003	10081	6298	181	654	10731	10320	6847	135	199
job opportunity	201109	22342	21144	15244	590	299	21690	20532	15080	637	168	4733	4432	3428	133	89	5659	5300	3948	162	133
job posting	201109	21453	20747	15365	305	368	22483	21872	15724	294	178	5399	5097	3849	93	220	5920	5619	4147	93	189
we are hiring	201109	13620	9228	8207	1219	1060	13211	9823	9174	1242	766	4006	2614	2266	333	189	3764	2477	2151	292	579
all	201110	1030745	993573	505481	13196	18279	1340552	1299404	604621	16291	18099	256187	245501	127906	3550	5703	274242	264302	132836	3644	4725
all old	201110	73385	65497	48902	2287	3605	101267	92879	63171	2666	2991	20705	17615	13017	672	1807	19148	17163	13093	671	685
hashtags	201110	987007	956753	474715	11409	14962	1284182	1250219	565065	14254	15404	243699	235772	119653	3037	4004	262534	254267	124478	3132	4156
job opening	201110	32678	31459	20776	525	402	45358	43089	25639	628	1289	9126	8804	5478	147	84	8620	8248	5880	187	152
job opportunity	201110	13936	12891	10775	511	237	21966	20805	14967	569	293	3581	3240	2823	164	93	3710	3428	2792	143	51
job posting	201110	15259	14575	11423	242	286	21230	20530	15180	301	368	4332	3960	3210	75	241	3848	3745	2880	62	19
we are hiring	201110	12091	7130	6470	1021	2688	13390	9096	8050	1184	1045	3805	1742	1642	290	1393	3140	1905	1697	280	471
all	201111	923862	897493	457144	10788	10173	1030745	993573	505481	13196	18279	292905	286453	139014	3298	747	236448	231891	117212	2265	863
all old	201111	64759	58413	43048	2137	1807	73385	65497	48902	2287	3605	21686	19685	13663	692	401	15656	14391	10849	478	115
hashtags	201111	885247	864240	429557	9109	8574	987007	956753	474715	11409	14962	280176	275425	130235	2742	390	226780	223292	110072	1869	776
job opening	201111	30898	29323	19023	497	657	32678	31459	20776	525	402	10406	10128	5956	143	35	7305	7013	4815	117	63
job opportunity	201111	12617	11357	9602	501	382	13936	12891	10775	511	237	4320	3683	3081	169	306	3194	2967	2484	101	12
job posting	201111	13037	12340	9457	207	423	15259	14575	11423	242	286	4146	4049	2985	55	18	3334	3241	2404	37	12
we are hiring	201111	8902	6066	5524	944	345	12091	7130	6470	1021	2688	3054	2061	1855	328	42	2060	1405	1296	224	28
all	201112	1761925	1731129	772825	18708	2603	885445	860348	442296	10164	9540	446299	439037	200886	4761	423	592635	583432	252791	5906	753
all old	201112	119535	111451	76446	3699	643	60481	54331	40679	2035	1764	28809	26941	18072	904	141	39592	37249	24994	1145	237
hashtags	201112	1686698	1662769	721838	15731	2178	848720	828839	416038	8554	7980	427640	421975	188663	4022	330	568082	560809	235861	5000	598
job opening	201112	52769	50899	31554	856	237	28407	26871	17922	475	657	11835	11348	7084	188	54	17704	17120	10093	309	107
job opportunity	201112	25115	23190	18309	976	237	12001	10762	9105	476	383	5991	5602	4498	222	48	8213	7650	6051	308	81
job posting	201112	25421	24819	17194	374	67	12360	11681	9008	203	396	6381	6244	4298	79	15	8744	8591	5994	110	12
we are hiring	201112	16902	13188	10156	1510	104	8382	5664	5165	893	328	4753	3894	2383	418	24	5140	4092	3111	421	39
all	201201	3039971	2994228	1049763	26397	8884	1768471	1737841	775224	18633	2601	953263	935001	312575	8642	6698	711401	699366	292843	7619	1186
all old	201201	661591	647540	146015	6359	3558	119431	111380	76452	3671	645	300913	294951	47926	2128	2708	68387	65060	36766	1566	462
hashtags	201201	2443130	2409706	939556	20977	5738	1693148	1669365	724177	15675	2182	672528	659634	276084	6824	4158	662359	653158	267047	6326	808
job opening	201201	177757	175371	50359	1253	536	52553	50682	31550	855	238	127226	126183	19388	566	326	21699	21106	13327	315	97
job opportunity	201201	39176	36385	28209	1284	683	25173	23260	18344	967	238	11785	10975	8578	396	197	11432	10574	8450	399	296
job posting	201201	36876	35919	23494	497	130	25601	24992	17270	374	67	11366	11035	7068	173	81	10503	10285	6789	139	21
we are hiring	201201	413238	405264	45646	3353	2217	16779	13094	10059	1492	104	155099	151291	13703	1010	2112	25285	23618	8663	719	48
all	201202	2838985	2780613	1133014	29775	17704	2970822	2929268	1024572	25182	6742	679356	665261	296605	7250	3709	695202	683294	279352	6528	2893
all old	201202	444994	427790	149172	6584	5379	654660	641482	141871	6082	3198	68952	64195	38101	1757	1186	96265	92308	36844	1663	1165
hashtags	201202	2475094	2431398	1027625	24465	13190	2378071	2348041	916884	19988	3944	630786	620734	269754	5858	2791	617770	609178	253621	5182	2008
job opening	201202	124720	120918	57634	1395	1255	174806	172724	48596	1199	323	25115	23686	14793	408	306	23634	22765	13999	329	291
job opportunity	201202	52507	49223	32825	1656	591	37464	34822	27111	1226	645	12764	11897	8575	455	118	12050	11245	8077	430	160
job posting	201202	41831	40745	26256	641	199	35902	34992	22909	475	118	10623	10352	6778	165	67	10603	10282	6777	189	41
we are hiring	201202	233715	224491	36273	2978	3388	411898	404299	44894	3209	2120	21193	18954	9348	751	720	51947	49918	8663	756	673
all	201203	3130576	3078651	1189655	27413	18210	2835468	2776275	1134890	29850	18446	923774	911025	290564	6813	4477	993560	980236	320398	7448	4215
all old	201203	760612	744714	152506	6688	5714	434614	417148	148537	6619	5555	367860	363267	45124	1906	1779	375257	370664	44936	2071	1721
hashtags	201203	2460448	2422271	1079668	21925	13246	2481448	2437189	1030123	24514	13768	581871	573179	255165	5220	2850	643119	633926	285635	5665	2614
job opening	201203	135546	131928	63065	1476	1642	114089	110252	56929	1409	1278	66739	65745	23022	452	332	39893	38808	16879	364	579
job opportunity	201203	69036	64908	34469	1576	1742	52812	49539	32921	1662	582	22731	21188	8836	381	977	20692	19829	8685	429	226
job posting	201203	37935	36786	24989	622	300	41578	40468	26200	657	205	8522	8306	5837	156	39	9190	8907	6212	162	89
we are hiring	201203	521114	513868	44718	3115	2096	233908	224468	36296	2980	3552	270344	268459	18718	935	435	305860	303462	18196	1135	835
all	201204	2678670	2626681	1122674	26927	15369	3130576	3078651	1189655	27413	18210	700901	685049	308366	8651	4361	671710	657019	296632	7197	4203
all old	201204	453303	435658	135310	6023	6111	760612	744714	152506	6688	5714	83951	79175	36726	1931	1359	85828	81075	35611	1660	1777
hashtags	201204	2348574	2311811	1029369	22186	10093	2460448	2422271	1079668	21925	13246	658944	646985	284556	7154	3345	624044	613368	272742	5897	2793
job opening	201204	127939	122963	54713	1388	2012	135546	131928	63065	1476	1642	29473	28373	13651	420	448	27167	26059	13047	406	504
job opportunity	201204	85987	81134	32383	1624	2078	69036	64908	34469	1576	1742	27309	26035	10059	583	435	24519	23456	8522	420	265
job posting	201204	36575	35312	25036	631	380	37935	36786	24989	622	300	10811	10267	7221	221	200	10832	10392	7486	175	204
we are hiring	201204	205237	197889	32666	2495	2306	521114	513868	44718	3115	2096	16949	14987	6235	751	345	23877	21672	6997	685	819
all	201205	2893724	2810965	1198462	36947	19757	2686891	2634193	1136562	27761	15079	654998	630397	281812	10492	5210	733385	708192	278877	10130	5193
all old	201205	417788	391965	146039	8161	6147	426705	409347	136090	6227	5477	104917	97772	37376	2307	1468	81817	74193	35306	2148	1163
hashtags	201205	2644177	2583768	1106068	30565	14280	2386305	2348485	1043806	22852	10433	592243	573751	257733	8705	3947	694548	675931	256803	8467	4200
job opening	201205	236095	230382	67235	1881	2049	120247	115257	53695	1405	1999	63448	61979	18238	522	298	38334	37079	15872	460	352
job opportunity	201205	108018	99757	37755	2392	1572	86792	82655	33640	1701	1242	24986	23045	8787	669	408	27380	24298	9291	613	328
job posting	201205	36163	34292	24436	891	407	37085	35778	25400	663	383	9017	8491	6223	239	80	8703	8181	5891	244	92
we are hiring	201205	40724	30257	19089	3148	2260	185091	177366	30803	2579	2518	8775	5393	4727	918	739	8328	5442	4883	876	437
all	201206	2392102	2341983	1109108	25807	13850	2893724	2810965	1198462	36947	19757	580396	568426	273267	6064	3554	621681	610879	294699	6088	2845
all old	201206	266136	251732	129002	5696	3399	417788	391965	146039	8161	6147	67490	63810	32519	1373	1222	67459	64324	32566	1366	527
hashtags	201206	2261708	2223882	1026978	21272	11088	2644177	2583768	1106068	30565	14280	547899	539041	252457	5003	2554	589609	581408	274119	5018	2461
job opening	201206	122209	118369	60480	1355	1317	236095	230382	67235	1881	2049	32399	31195	15962	391	762	30450	29769	15148	302	149
job opportunity	201206	90586	87223	32624	1649	678	108018	99757	37755	2392	1572	22299	21619	7939	378	105	23527	22756	8451	414	167
job posting	201206	32154	30853	21911	562	331	36163	34292	24436	891	407	7893	7479	5214	112	65	8272	8024	5641	130	78
we are hiring	201206	25870	19675	16878	2239	1205	40724	30257	19089	3148	2260	6200	4768	4220	516	324	6355	4863	4183	547	148
all	201207	2400493	2352046	1144258	23860	13854	2328430	2281633	1084217	24468	12962	651379	638518	312277	6132	3360	635227	621517	300987	6577	4233
all old	201207	274818	259284	140438	5466	4118	258405	245101	125292	5379	3077	68445	63191	34209	1506	958	72142	67642	36715	1581	1537
hashtags	201207	2254617	2217709	1050348	19545	10473	2202184	2166708	1004438	20196	10473	616978	606961	290300	4937	2587	597779	587879	277257	5324	3012
job opening	201207	129832	126640	65461	1189	1485	118566	114994	58887	1283	1254	29728	29055	14468	288	289	34664	33225	16776	366	841
job opportunity	201207	87351	82153	37473	1466	590	88572	85400	31742	1575	606	22940	20325	9172	399	114	21308	20150	8957	417	229
job posting	201207	36486	34862	26085	693	707	31317	30093	21301	527	325	9371	8859	6533	237	205	10226	9866	7273	200	61
we are hiring	201207	26232	20507	17526	2211	1397	24416	18861	16225	2092	999	7254	5741	4910	607	363	7146	5543	4801	627	426
all	201208	3181419	3115099	1445513	35408	21923	2468977	2419540	1174980	24240	14272	818914	800400	368540	10179	5902	822610	805892	370050	9689	4524
all old	201208	269182	248498	140391	7313	8683	281471	265724	145362	5559	4274	59453	53615	31701	2011	2776	59382	54921	31264	1905	1360
hashtags	201208	3017688	2968668	1354658	29789	14432	2318206	2280476	1077397	19853	10771	782877	769110	349270	8647	3607	787255	774063	350845	8268	3505
job opening	201208	137748	132100	64353	1721	3290	133794	130539	68055	1216	1520	28434	27213	13110	424	693	30183	29411	13191	412	212
job opportunity	201208	58274	54487	34431	1801	949	88561	83277	38758	1484	672	11148	10224	7794	495	242	10575	9590	7289	460	258
job posting	201208	43985	41963	27002	853	1034	37212	35569	26551	707	713	11456	10963	6427	231	228	10862	10419	6435	199	225
we are hiring	201208	32686	23083	20044	3016	3618	27119	21340	18195	2250	1430	9169	5708	5173	895	1774	8278	5967	5086	854	698
all	201209	3015917	2935058	1356810	41075	22993	3181419	3115099	1445513	35408	21923	852793	832309	396748	11489	6238	725469	703346	321454	10714	6068
all old	201209	302652	280604	138589	8230	7253	269182	248498	140391	7313	8683	91010	85388	39207	2219	1802	80100	74357	36038	2186	2334
hashtags	201209	2853436	2789349	1270931	35040	16857	3017688	2968668	1354658	29789	14432	804585	788541	372520	9882	4806	682600	665280	298884	9124	3967
job opening	201209	144989	138984	63804	1949	1833	137748	132100	64353	1721	3290	45518	44488	18845	572	208	37541	35991	16713	514	824
job opportunity	201209	80743	75520	33197	2361	1530	58274	54487	34431	1801	949	23869	22473	8917	585	520	22969	21433	8639	667	525
job posting	201209	52451	50210	26342	987	930	43985	41963	27002	853	1034	15527	14892	7304	293	264	13925	13254	6940	272	337
we are hiring	201209	31360	22280	19447	3061	3303	32686	23083	20044	3016	3618	8986	6370	5424	799	824	7692	5606	4904	772	711
all	201210	3290228	3198538	1449552	47068	27109	3031782	2949785	1362688	41715	23227	818029	795943	360148	10332	6781	843247	815203	364296	12460	8741
all old	201210	350650	324265	162950	9326	10796	308673	286363	140786	8414	7229	92510	86179	44330	2083	3223	83621	74644	40247	2512	4291
hashtags	201210	3108882	3039090	1349659	40249	17783	2866159	2801142	1275195	35541	17095	771077	754401	332645	8773	3818	796910	776675	339842	10577	4942
job opening	201210	165810	158474	75646	2247	3210	148202	142134	65031	1994	1814	41914	40474	19287	445	791	43037	39025	19865	685	1990
job opportunity	201210	94160	88268	38706	2533	2307	82827	77515	33686	2407	1554	26403	25046	11649	631	545	17842	16322	8700	613	774
job posting	201210	58168	55749	29775	1087	1143	53015	50707	26563	1019	960	14006	13639	7521	201	109	14219	13628	7311	279	284
we are hiring	201210	39604	28355	23493	3637	4476	31844	22706	19783	3130	3264	11441	8162	6978	852	1858	9935	6901	5546	985	1355
all	201211	2892896	2806151	1294535	44227	25982	3290228	3198538	1449552	47068	27109	709370	691560	321813	9888	4403	778985	756786	341491	11924	5735
all old	201211	307779	286166	152091	8850	6970	350650	324265	162950	9326	10796	66108	61770	33291	1866	1107	83083	76663	40810	2577	2531
hashtags	201211	2728154	2659148	1197822	37705	20002	3108882	3039090	1349659	40249	17783	672209	657860	300501	8539	3467	735032	717997	315420	10014	3716
job opening	201211	140009	135162	66472	2086	1841	165810	158474	75646	2247	3210	31701	30792	14781	434	237	35610	34120	17422	574	783
job opportunity	201211	84850	79794	38787	2576	1264	94160	88268	38706	2533	2307	16295	15140	8432	574	230	25027	23608	10643	771	343
job posting	201211	50986	48809	27828	1030	883	58168	55749	29775	1087	1143	11702	11262	6213	211	195	13324	12631	7376	297	383
we are hiring	201211	36273	26342	23074	3311	3080	39604	28355	23493	3637	4476	7468	5551	4881	687	460	10274	7371	6480	984	1066
all	201212	2557963	2474533	1117765	46924	22071	2851965	2766910	1276876	43520	25485	650560	634646	288533	8807	3954	691780	667540	302215	13719	6101
all old	201212	293584	271061	139102	8965	7653	299275	278338	148135	8545	6817	71924	67319	32943	1857	1530	82982	75925	39362	2543	2771
hashtags	201212	2403951	2338485	1029978	40562	15967	2690767	2622902	1182368	37219	19638	614303	602200	268112	7414	2713	647814	629448	277281	11891	3690
job opening	201212	129285	124317	59747	2112	1828	136806	132012	64801	2032	1862	31293	30564	14126	377	256	35551	34071	16944	575	594
job opportunity	201212	83488	78321	35536	2708	1171	81380	76491	37661	2485	1220	21502	20478	8523	520	234	24423	22870	10032	757	390
job posting	201212	49533	47217	26080	1108	886	50177	48075	27261	994	865	11805	11281	6132	231	116	13999	13177	7516	373	399
we are hiring	201212	35126	24613	21462	3210	3975	35138	25613	22416	3177	2952	8257	5814	5071	776	987	10084	6757	5914	880	1456
all	201301	2660849	2552484	1146822	34884	19151	2551020	2468555	1114275	46169	21923	772354	749816	330484	11483	5582	790326	731575	333566	11062	6576
all old	201301	339122	287549	145110	9000	8987	293921	271395	138745	8926	7619	91477	83823	43418	2932	2246	120985	86347	45127	2981	3526
hashtags	201301	2472918	2409546	1053945	27909	11488	2397218	2332731	1026774	39840	15849	722473	706231	302542	9232	3836	716980	689146	304547	8715	3342
job opening	201301	134142	128645	61082	1804	2055	129477	124491	59667	2090	1779	37556	36349	17517	535	246	40820	39173	18766	568	842
job opportunity	201301	119647	87692	38831	2617	1732	83945	78785	35449	2707	1174	26744	24960	11332	848	480	53880	26000	12276	842	536
job posting	201301	52425	49589	26608	1079	1388	49374	47060	26047	1104	892	16839	15903	8782	388	369	15471	14189	8064	364	842
we are hiring	201301	37063	25201	22529	3698	4080	34962	24454	21304	3199	3981	11688	7780	6937	1229	1235	12016	8004	7148	1269	1402
all	201302	2947736	2806831	1261253	61312	36926	2567131	2464547	1111036	32233	17300	765634	722445	335366	19447	7548	767367	716528	327807	17913	16713
all old	201302	374567	329686	180752	13068	21576	322507	273409	137198	8162	8308	96790	85741	51063	3903	4050	99765	83710	46720	3655	10133
hashtags	201302	2736920	2634936	1143867	51430	17272	2387923	2328188	1022988	25897	10238	710926	677045	302231	16558	4000	708464	671854	296821	15173	7302
job opening	201302	161022	146375	74843	2825	9572	128728	123510	57981	1663	2011	40203	37569	20185	814	695	46546	37947	20707	959	7178
job opportunity	201302	105377	97111	46797	3527	2523	113617	82196	36645	2384	1636	26165	24181	12731	1055	321	27429	25239	12308	1022	649
job posting	201302	61118	56660	32904	1722	1856	50121	47712	25471	967	1168	15544	14101	9320	537	772	14504	13654	7636	430	257
we are hiring	201302	52511	34303	30812	5253	8006	33891	23330	20873	3333	3731	16270	11083	10055	1565	2371	12667	8056	7241	1320	2191
all	201303	2866916	2717573	1331597	76685	26053	2936047	2793806	1259223	62498	37246	673599	639632	318498	18834	5565	701721	665611	329906	19456	6647
all old	201303	377695	333395	206360	14604	11353	374535	329850	181581	13147	21582	88430	78615	46899	3539	2027	91003	80903	51680	3532	3331
hashtags	201303	2679675	2567702	1225497	66453	16397	2725864	2622335	1142206	52590	17578	632012	606026	294621	16432	3987	658125	630470	304760	17060	3616
job opening	201303	131468	124706	64805	2922	2239	160130	145607	74920	2871	9619	30860	29682	14863	622	400	30981	28829	15662	775	867
job opportunity	201303	102941	85217	45190	4624	2713	104976	96642	46748	3544	2574	24574	21436	10564	1219	398	22417	20110	10416	1109	690
job posting	201303	53479	48778	28801	1765	1194	61087	56637	32426	1733	1836	12948	10918	6638	456	157	13270	11248	6814	381	396
we are hiring	201303	94037	78306	72197	5557	5444	53789	35712	32105	5255	7942	21082	17455	16001	1311	1121	25294	21523	19890	1323	1442
all	201304	2721320	2589542	1245918	72101	27092	2866916	2717573	1331597	76685	26053	804284	770156	361390	19830	8186	819127	788090	367450	19650	6251
all old	201304	332030	298918	165623	13376	10580	377695	333395	206360	14604	11353	99404	91327	49977	3740	2284	102493	93586	51817	3648	2645
hashtags	201304	2546285	2440905	1140625	62790	18309	2679675	2567702	1225497	66453	16397	753459	725403	329756	17293	6434	764911	741107	333831	17062	4087
job opening	201304	129879	123588	63058	2551	2574	131468	124706	64805	2922	2239	38990	37293	17862	674	718	40019	38291	19550	697	829
job opportunity	201304	102056	92132	45000	4638	1807	102941	85217	45190	4624	2713	29862	27587	13757	1289	467	32477	29310	13767	1300	509
job posting	201304	48860	46028	28151	1541	895	53479	48778	28801	1765	1194	15113	14298	8676	468	269	15349	14599	9131	424	247
we are hiring	201304	54802	40200	33852	4884	5533	94037	78306	72197	5557	5444	16065	12657	10869	1363	842	15775	12384	10751	1301	1093
all	201305	2941369	2804177	1339728	74246	52200	2776102	2642830	1269199	73543	27608	723489	689561	344269	18515	13415	704501	668390	327768	17880	16307
all old	201305	375267	337743	182173	14288	15898	338796	305076	169533	13725	10926	96143	87467	46673	3673	2889	97457	86910	46263	3747	5059
hashtags	201305	2747764	2640055	1225322	64476	39504	2597635	2491003	1161670	63973	18759	675241	648088	315417	15960	11235	654576	627003	298763	15367	11961
job opening	201305	134022	128311	61564	2482	2626	132778	126288	64377	2624	2703	33693	32378	15734	602	616	32079	30873	14868	605	457
job opportunity	201305	114815	102677	50160	4845	5171	102912	93110	45903	4685	1832	29460	26831	12986	1246	459	31946	28107	12612	1318	2077
job posting	201305	56483	53169	31437	1664	1369	49865	46943	28765	1586	934	13945	13052	7407	411	412	14346	13565	7817	423	251
we are hiring	201305	72805	55903	43200	5500	7028	56976	41798	35013	5091	5806	19629	15674	11535	1474	1455	19794	14944	11656	1462	2311
all	201306	2483262	2350350	1207291	67512	53673	2941369	2804177	1339728	74246	52200	542310	506179	256837	18316	13948	624563	590944	314182	17626	13801
all old	201306	332022	297375	166948	14047	11529	375267	337743	182173	14288	15898	68498	59991	38560	3532	3020	78672	69346	41121	3824	3011
hashtags	201306	2312371	2207117	1102382	57891	43852	2747764	2640055	1225322	64476	39504	504956	475589	232729	15916	11376	582944	556596	287986	15142	11295
job opening	201306	120108	112568	57161	2712	3273	134022	128311	61564	2482	2626	27640	25787	13471	727	834	29922	27561	14119	727	1056
job opportunity	201306	93932	85231	44198	4474	1698	114815	102677	50160	4845	5171	16435	14254	10314	1132	535	20750	18540	11009	1221	393
