"","Month","Prediction","L1","Win","DWin"
"1","200701","140.389397482155","29.389397482155","TRUE","TRUE"
"2","200702","167.432581899935","70.432581899935","FALSE","TRUE"
"3","200703","124.089221188511","55.910778811489","FALSE","FALSE"
"4","200704","168.429493409463","80.429493409463","FALSE","FALSE"
"5","200705","152.615104161503","4.38489583849699","TRUE","TRUE"
"6","200706","163.823297857263","31.823297857263","FALSE","TRUE"
"7","200707","157.118834251982","65.118834251982","FALSE","FALSE"
"8","200708","157.307352432255","161.307352432255","FALSE","FALSE"
"9","200709","153.294970257844","43.294970257844","FALSE","TRUE"
"10","200710","142.669763116225","23.330236883775","TRUE","TRUE"
"11","200711","132.753719033687","38.753719033687","FALSE","TRUE"
"12","200712","149.293132926188","131.293132926188","FALSE","FALSE"
"13","200801","145.341837783627","162.341837783627","FALSE","FALSE"
"14","200802","122.581912487055","185.581912487055","FALSE","FALSE"
"15","200803","80.3843568948368","160.384356894837","FALSE","FALSE"
"16","200804","53.4154986851845","73.4154986851845","FALSE","TRUE"
"17","200805","23.9423827878074","72.9423827878074","FALSE","TRUE"
"18","200806","35.2635267514204","97.2635267514204","FALSE","FALSE"
"19","200807","5.378762441824","56.378762441824","FALSE","TRUE"
"20","200808","-14.2864932653254","69.7135067346746","FALSE","FALSE"
"21","200809","-39.5777074040111","119.422292595989","FALSE","FALSE"
"22","200810","-130.935965395974","109.064034604026","FALSE","FALSE"
"23","200811","-186.417723898901","346.582276101099","FALSE","FALSE"
"24","200812","-417.143529358643","106.856470641357","FALSE","TRUE"
"25","200901","-489.850338028228","108.149661971772","FALSE","FALSE"
"26","200902","-567.099762194603","83.900237805397","FALSE","FALSE"
"27","200903","-602.634305708334","60.365694291666","FALSE","FALSE"
"28","200904","-648.240438966839","109.240438966839","FALSE","FALSE"
"29","200905","-571.709869105752","226.709869105752","FALSE","FALSE"
"30","200906","-340.942362499481","126.057637500519","FALSE","FALSE"
"31","200907","-346.731384053281","99.731384053281","FALSE","FALSE"
"32","200908","-261.018126592737","45.018126592737","FALSE","FALSE"
"33","200909","-192.719234430484","70.280765569516","TRUE","TRUE"
"34","200910","-178.626700843672","11.373299156328","TRUE","TRUE"
"35","200911","-148.407591104364","137.407591104364","FALSE","FALSE"
"36","200912","-37.9658712366726","47.0341287633274","TRUE","TRUE"
"37","201001","-85.3647609842261","65.3647609842261","FALSE","TRUE"
"38","201002","-91.3650259698187","55.3650259698187","FALSE","FALSE"
"39","201003","-2.33439724733246","164.334397247332","FALSE","TRUE"
"40","201004","86.1189815039103","203.88101849609","FALSE","FALSE"
"41","201005","206.579555312618","224.420444687382","FALSE","TRUE"
"42","201006","340.698279646975","465.698279646975","FALSE","TRUE"
"43","201007","77.0546701881508","208.054670188151","FALSE","FALSE"
"44","201008","-75.6194310418772","21.6194310418772","TRUE","TRUE"
"45","201009","-0.21511997076211","94.7848800292379","FALSE","FALSE"
"46","201010","-46.0124009606657","197.012400960666","FALSE","FALSE"
"47","201011","126.9527084058","87.9527084058","TRUE","TRUE"
"48","201012","110.85266465815","7.85266465815","TRUE","TRUE"
"49","201101","121.45815401618","85.45815401618","TRUE","TRUE"
"50","201102","36.9319332143698","155.06806678563","FALSE","TRUE"
"51","201103","142.28560289461","73.71439710539","FALSE","FALSE"
"52","201104","159.061477519839","84.938522480161","FALSE","FALSE"
"53","201105","203.173843713107","149.173843713107","FALSE","FALSE"
"54","201106","120.085689014021","102.085689014021","FALSE","FALSE"
"55","201107","76.1228364932971","40.8771635067029","FALSE","FALSE"
"56","201108","171.064072171289","171.064072171289","FALSE","FALSE"
"57","201109","44.3843717115864","58.6156282884136","FALSE","FALSE"
"58","201110","138.557416250006","58.557416250006","FALSE","FALSE"
"59","201111","133.021196853102","13.021196853102","FALSE","FALSE"
"60","201112","136.581091600137","63.418908399863","FALSE","FALSE"
"61","201201","162.254658712483","80.745341287517","TRUE","TRUE"
"62","201202","206.978880840686","20.021119159314","FALSE","FALSE"
"63","201203","224.714044789755","104.714044789755","FALSE","FALSE"
"64","201204","139.389711303931","24.389711303931","TRUE","TRUE"
"65","201205","133.873978005859","64.873978005859","TRUE","TRUE"
"66","201206","69.3607969129359","10.6392030870641","TRUE","TRUE"
"67","201207","82.1589756492272","80.8410243507728","FALSE","FALSE"
"68","201208","122.1812363883","26.1812363883","TRUE","TRUE"
"69","201209","100.953814860051","13.046185139949","FALSE","TRUE"
"70","201210","119.74522862046","51.25477137954","FALSE","FALSE"
"71","201211","156.714415652747","10.714415652747","TRUE","TRUE"
"72","201212","152.327739746907","2.67226025309299","TRUE","TRUE"
"73","201301","155.707970662505","1.29202933749499","TRUE","TRUE"
"74","201302","154.866398779719","81.133601220281","FALSE","FALSE"
"75","201303","198.726678367161","110.726678367161","FALSE","FALSE"
"76","201304","122.735482597797","42.264517402203","FALSE","FALSE"
"77","201305","147.355586451037","27.644413548963","FALSE","FALSE"
"78","201306","157.234450689662","37.765549310338","FALSE","FALSE"
"79","201307","162.676280082741","0.676280082740988","TRUE","TRUE"
"80","201308","135.938064991348","33.061935008652","FALSE","TRUE"
"81","201309","138.964376442449","9.03562355755099","TRUE","TRUE"
"82","201310","139.376665095182","64.623334904818","TRUE","TRUE"
"83","201311","168.244956813802","34.755043186198","FALSE","FALSE"
"84","201312","190.197570332621","116.197570332621","TRUE","TRUE"
"85","201401","111.667058933801","1.332941066199","TRUE","TRUE"
"86","201402","99.3363668494912","75.6636331505088","FALSE","FALSE"
"87","201403","153.368455069338","38.631544930662","FALSE","TRUE"
