"","Month","Prediction","L1","Win","DWin"
"1","201301","162.733288486479","5.73328848647901","TRUE","TRUE"
"2","201302","154.825922286431","81.174077713569","FALSE","FALSE"
"3","201303","138.43595487789","50.43595487789","TRUE","TRUE"
"4","201304","169.492319949931","4.49231994993099","TRUE","TRUE"
"5","201305","150.390180397579","24.609819602421","FALSE","FALSE"
"6","201306","161.72075996875","33.27924003125","FALSE","FALSE"
"7","201307","190.516303043458","28.516303043458","FALSE","FALSE"
"8","201308","250.487528568271","81.487528568271","FALSE","FALSE"
"9","201309","219.704402799324","71.704402799324","FALSE","FALSE"
"10","201310","185.950207252242","18.049792747758","TRUE","TRUE"
"11","201311","201.847545520643","1.152454479357","TRUE","TRUE"
"12","201312","162.149127125002","88.149127125002","TRUE","TRUE"
"13","201401","154.946590563784","41.946590563784","TRUE","TRUE"
"14","201402","161.915223996401","13.084776003599","TRUE","TRUE"
"15","201403","199.009538004946","7.00953800494599","TRUE","TRUE"
"16","201404","201.255518065971","86.744481934029","FALSE","FALSE"
"17","201405","200.089199610319","16.910800389681","FALSE","FALSE"
"18","201406","191.148192039099","96.851807960901","FALSE","FALSE"
"19","201407","238.202014871568","29.202014871568","FALSE","FALSE"
"20","201408","122.759195468483","19.240804531517","TRUE","TRUE"
"21","201409","240.126502297209","7.87349770279101","TRUE","TRUE"
"22","201410","348.920265208885","134.920265208885","FALSE","FALSE"
"23","201411","204.992722888002","116.007277111998","FALSE","FALSE"
"24","201412","266.331449828266","733.668550171734","TRUE","TRUE"
