#Field:candidate	AggregationKey	Score	AverageScore	NumTweets	NumTweetsWeighted	NumPositive	NumNegative	NumNeutral	FanCount	NumDistinctTweets	NumDistinctUsers	NumPopularTweets	NumVerifiedTweets
job posting	201104	-5197.06588135646	-0.159909719426353	32500	192262.503063046	3593	484	28423	0	29794	5055	239	72
job posting	201105	-2635.03634781967	-0.162797253664875	16186	98112.7150342815	2191	272	13723	0	14690	3320	113	9
job posting	201106	-2311.95300502932	-0.167544967391066	13799	77545.3356864185	2191	311	11297	0	12456	3635	188	91
job posting	201107	-5127.9434035151	-0.18481739362485	27746	158202.787546379	4047	619	23080	0	25330	5909	314	174
job posting	201108	-5154.42100579871	-0.190326453208726	27082	159549.455123166	3975	567	22540	0	24874	5782	351	319
job posting	201109	-5780.15923435441	-0.229617416849577	25173	148245.130307195	3257	668	21248	0	22984	4863	336	383
job posting	201110	-3266.74819418562	-0.195192889231932	16736	100462.792501211	2252	454	14030	0	14861	3886	255	353
job posting	201111	-2380.05574927372	-0.153482669070338	15507	93881.1617334952	2500	326	12681	0	14140	3434	212	351
job posting	201112	-4618.7054661541	-0.127016623110142	36363	214252.128005261	6627	936	28800	0	33951	6690	437	118
job posting	201201	-6375.41575592145	-0.120404452425334	52950	311923.805778577	9212	1391	42347	0	46957	9723	1304	230
job posting	201202	-4394.36844435584	-0.0678992018473067	64719	370774.392526378	16220	1348	47151	0	44711	9920	2666	305
job posting	201203	-4260.70882878214	-0.087329292028575	48789	285356.06686733	9900	1540	37349	0	40646	9873	1992	386
job posting	201204	-5168.07636838313	-0.0903225622773101	57218	337277.079318909	10568	5046	41604	0	42142	10173	2311	928
job posting	201205	-745.648569600773	-0.00689018166496431	108219	366084.607052582	71393	1434	35392	0	39912	9573	2645	725
job posting	201206	-2371.05706461398	-0.0383442826931557	61836	334243.764630744	10161	2070	49605	0	37750	11621	2025	812
job posting	201207	-4888.08161328013	-0.0484616230930465	100865	573088.907977945	10931	2856	87078	0	43651	13774	2955	1317
job posting	201208	-5657.67104217269	-0.069568657143224	81325	472691.561431583	11476	10783	59066	0	47118	9330	3166	1045
job posting	201209	-2007.50407336434	-0.0149689740093232	134111	684186.345861861	15874	1807	116430	0	58054	9354	3850	1411
job posting	201210	-1951.9921859985	-0.0143762451188954	135779	754487.324869791	17965	1695	116119	0	60266	10324	4600	2164
job posting	201211	-1348.48108706189	-0.0171407645391807	78671	420570.35906027	17361	1651	59659	0	52582	10260	3523	1480
job posting	201212	-1374.53945259029	-0.0250846677237442	54796	NaN	13352	2621	38823	0	49278	8493	1445	929
job posting	201301	756.859665581284	0.0111046505213153	68157	NaN	17348	3121	47688	0	60366	13710	1600	2270
job posting	201302	-1081.72069353004	-0.01555783476722	69529	NaN	16042	2134	51353	0	59033	15377	2054	3590
job posting	201303	531.176089073083	0.0090681522991171	58576	348780.475395632	14352	3080	41144	0	50609	11683	1946	1947
job posting	201304	2691.66638018299	0.0419399862912011	64179	NaN	17835	3926	42418	0	55444	12484	2069	2269
job posting	201305	4778.88210733076	0.0670456817998647	71278	422895.992523627	21195	2275	47808	0	61905	14249	2088	2174
job posting	201306	2588.74649334356	0.041474358251523	62418	429222.552954623	21770	2626	38022	0	51074	12573	2115	5452
job posting	201307	2156.27361559721	0.0308254866348903	69951	477523.889491307	20171	2026	47754	0	56624	13835	3754	4223
job posting	201308	4132.23083417066	0.0618328994025147	66829	NaN	19021	2071	45737	0	55129	11706	4990	1774
job posting	201309	1787.61022018377	0.0253295862524976	70574	469301.808630937	20607	2376	47591	0	53850	11774	8819	2170
job posting	201310	4933.25954622938	0.0763839830646338	64585	405356.333262999	20859	2680	41046	0	48578	9078	8954	1809
job posting	201311	7352.41433340995	0.101614438794432	72356	548856.190207793	22536	2351	47469	0	60498	7358	5556	2292
job posting	201312	4673.61696620466	0.0964686557723834	48447	351470.05867446	15548	1848	31051	0	39895	6350	4574	1504
job posting	201401	4565.2612717552	0.0701969904167786	65035	NaN	19792	2065	43178	0	50921	8688	6786	2170
job posting	201402	4614.86416178367	0.0651688107123404	70814	NaN	19884	2485	48445	0	55758	8071	6292	3142
job posting	201403	7538.47910681198	0.0858665167702662	87793	659751.453854976	25079	2492	60222	0	74113	8395	7045	1776
job posting	201404	1716.07972868575	0.0274107869642806	62606	416024.299658756	17352	2974	42280	0	47898	8817	6848	3229
job posting	201405	1854.61319093395	0.0284974368613084	65080	454952.967763305	17059	4438	43583	0	48479	9862	5008	5795
job posting	201406	1352.82918357497	0.0211240933071261	64042	437437.894807083	17128	3778	43136	0	48771	14380	4591	3742
job posting	201407	1023.54118040915	0.0174567424557697	58633	400550.458288571	15104	3271	40258	0	45303	8671	4518	3237
job posting	201408	464.921763439808	0.00759403096010925	61222	411199.910232107	15307	2173	43742	0	49706	8570	4744	2222
job posting	201409	432.099828423783	0.00676159656402133	63905	453684.164487952	15305	7369	41231	0	46408	8704	4234	4481
we are hiring	201012	16.0631277692642	0.501972742789505	32	179.965510424384	20	0	12	0	30	24	0	0
we are hiring	201101	-28210.8827781234	-0.121311041832395	232550	226383.263683648	8906	453	223191	0	226715	17077	1647	605
we are hiring	201102	35650.875683926	0.976709560941508	36501	150306.89961142	20618	372	15511	0	30255	12827	1324	511
we are hiring	201103	589.193466035299	0.114339892496662	5153	26701.9529355222	1642	83	3428	0	3764	2313	318	300
we are hiring	201104	4446.1060845576	0.248858506915796	17866	107380.755356601	7024	351	10491	0	13671	9332	881	372
we are hiring	201105	2663.86928434331	0.280525409050475	9496	53785.9372274034	3675	147	5674	0	7486	5402	419	161
we are hiring	201106	2945.47088377605	0.235581131230589	12503	78810.5404205987	5166	210	7127	0	8639	6674	853	792
we are hiring	201107	5076.42757377375	0.256385230998674	19800	123029.493197033	7415	299	12086	0	14476	10569	1135	1048
we are hiring	201108	5307.00590388258	0.244494881778429	21706	128559.897408711	8419	629	12658	0	16572	12843	1420	882
we are hiring	201109	5670.59972287538	0.255985902982818	22152	143972.587843415	9204	440	12508	0	16010	11735	1337	1855
we are hiring	201110	3430.60512306626	0.223827567238615	15327	106255.835636997	6145	395	8787	0	10261	7976	1030	2217
we are hiring	201111	4181.99122724266	0.308133747954808	13572	76290.3896196327	6012	284	7276	0	9861	7643	1039	253
we are hiring	201112	-43426.0629637555	-0.430348759414477	100909	170097.608225158	12834	1076	86999	0	95568	17787	2053	160
we are hiring	201201	-183466.696198755	-0.349090005839053	525557	881759.846494374	65810	31167	428580	0	403790	42871	8972	4270
we are hiring	201202	-19140.3219108256	-0.0565497044362277	338469	948528.236852621	66067	25059	247343	0	194500	35097	13008	5101
we are hiring	201203	15577.9837140886	0.0216326933607484	720113	945594.012868049	166448	10176	543489	0	609544	47300	12491	3342
we are hiring	201204	29894.2084331146	0.123200911752572	242646	839702.221442524	72725	3977	165944	0	126738	32250	12674	3699
we are hiring	201205	14486.0314369414	0.0251382748526543	576254	2127099.56964692	52303	15034	508917	0	43289	28801	13905	3498
we are hiring	201206	12758.9905827655	0.0984042032004376	129659	690927.999969835	57021	3900	68738	0	37807	24037	10360	1558
we are hiring	201207	15169.1993809488	0.117286112660524	129335	721569.730345386	66901	1886	60548	0	40327	25586	11529	2768
we are hiring	201208	15446.2667007909	0.112573913714678	137210	844613.533676102	53063	3034	81113	0	44207	27995	14689	5927
we are hiring	201209	15528.7566096555	0.0475222684279228	326768	1643426.3149364	65247	2954	258567	0	45992	26529	14893	6102
we are hiring	201210	17334.500436484	0.0971120472632157	178500	1020100.02918383	51511	3829	123160	0	53208	31174	17208	6145
we are hiring	201211	20311.3705395677	0.0292776090262468	693751	3787971.28032746	610284	1884	81583	0	50275	32040	16619	5129
we are hiring	201212	14141.4862585165	0.20080777953959	70423	NaN	28675	1912	39836	0	38105	24412	5162	4258
we are hiring	201301	22185.3475330687	0.279556792967007	79359	NaN	34946	2255	42158	0	60048	40536	5219	6105
we are hiring	201302	32673.9477155247	0.349906806835848	93379	581577.636111437	51758	2233	39388	0	68491	36706	5737	12313
we are hiring	201303	61516.711374055	0.512186829750845	120106	620883.999800896	76225	2799	41082	0	100494	35644	5976	6628
we are hiring	201304	26730.8312868664	0.276324790792214	96737	NaN	41641	2334	52762	0	76034	42883	5843	6777
we are hiring	201305	30228.3921960039	0.268976555137378	112383	NaN	47176	2515	62692	0	90743	46176	6182	7313
we are hiring	201306	30463.0661508592	0.312441704111376	97500	NaN	45425	1928	50147	0	77427	41635	5786	6782
we are hiring	201307	33953.9397246445	0.306562472120448	110757	682132.517043221	52366	2176	56215	0	82145	47789	7748	8945
we are hiring	201308	34419.3924208481	0.258994946581147	132896	NaN	64992	3042	64862	0	87035	50841	12958	12901
we are hiring	201309	33539.3502815861	0.25905913739195	129466	847548.277579469	62056	2543	64867	0	82961	46185	13734	15749
we are hiring	201310	27763.929461457	0.279481074898149	99341	669304.5330708	49969	2936	46436	0	54054	24507	12235	17859
we are hiring	201311	26644.2467290848	0.292254373564023	91168	NaN	50013	1333	39822	0	48899	21112	10561	16777
we are hiring	201312	23381.2402390134	0.326813807626371	71543	NaN	39164	1345	31034	0	42129	16670	8709	10124
we are hiring	201401	33635.6023284131	0.277068834152235	121398	NaN	66346	2371	52681	0	58954	26981	15993	20378
we are hiring	201402	28704.0123499431	0.251130914093239	114299	NaN	60763	1937	51599	0	55764	25640	14758	19407
we are hiring	201403	34065.7307438631	0.272977897348915	124793	892299.26775327	68201	2825	53767	0	59767	29019	16930	20703
we are hiring	201404	32030.881502646	0.273480712606798	117123	809876.329151684	61667	2070	53386	0	57194	27565	16290	16744
we are hiring	201405	39734.457554874	0.302884108599739	131187	894402.553102958	73478	2157	55552	0	68369	27392	16451	21615
we are hiring	201406	53777.1324792018	0.30551369987389	176022	1108588.12251248	88088	2947	84987	0	117605	55918	16470	18834
we are hiring	201407	89167.9563234818	0.390873233198824	228125	1386652.22873064	134731	5721	87673	0	143553	34117	21049	30838
we are hiring	201408	183770.152174222	0.540532243585569	339980	1444993.94179431	215119	4692	120169	0	271758	29341	20381	19860
we are hiring	201409	77201.618944141	0.443822652555899	173947	992046.940626959	103081	2791	68075	0	117626	26566	16126	20088
