"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"4939",4939,"IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.3092074727166,36.9984307937677,59.8259441745325,37.5190608428168,4.64,5.1,6.08,6.82,-37.5720747271659,97.4979252728341,7.61296018204978,8.62987912043516,10.1675599912372,8.66318174456698,0.849892454945188,0.720669988661832,0.717164722072338,0.804798539287686,69.839132370959,83.8298267476613
"4981",4981,"IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",47.254784280379,41.4169082718402,59.8195231848763,42.3218159302215,5.4,5.7,6.08,7.2,-15.8778428037897,118.52815719621,5.56516741774696,9.43209629540037,6.86326811539101,9.36961666374097,0.858813188984236,0.754013199793432,0.798280602825415,0.814741728534843,61.0939889917078,92.8319576452608
"5002",5002,"IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",48.7643278247119,41.7567762605374,62.5859894954077,42.5616722053357,5.46,5.74,6.02,7.38,-25.9832782471195,118.678721752881,8.66975028006692,10.332686923403,11.1093935557783,10.3386262999595,0.793415111946317,0.790310364713951,0.705499919546201,0.775234512634695,78.7972896379225,112.602407199132
"5229",5229,"IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",49.2203087127134,42.9460795415931,61.2810145423696,43.7529542235421,5.32,5.64,6.1,6.92,-18.3630871271342,133.910912872866,7.52987365580798,10.4764699643628,8.0433805357906,10.309011660735,0.917229640494995,0.857093841536024,0.888709138883309,0.77483799349841,69.5357112203111,88.0572560866607
"5569",5569,"IJC+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",43.4902180708812,33.8401308227265,56.9072210248347,34.554947950091,5.8,6.12,6.06,7.32,9.00781929118767,151.135819291188,5.21406675089116,7.79318485251543,6.84617200713195,7.86127554378705,0.880021646467821,0.827021196890955,0.794962938450611,0.73911174796053,56.9168132850127,87.6458221710792
"6224",6224,"IJC+NumPopularTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",47.1522708313477,37.8777758049433,60.3847744802223,38.2545641343599,5.42,5.64,6.18,7.1,-2.22270831347688,131.139291686523,5.43289580361925,6.74495885547026,6.53109809596708,6.72761672385298,0.880650009023048,0.926032685957246,0.797124846315414,0.712090278217323,54.4218403643832,79.290918442325
"6266",6266,"IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",45.9581370400677,33.4397958333249,60.3851929503454,34.3720437790205,5.3,6.16,6,7.66,-1.8613704006773,138.184629599323,5.60335239314516,7.01816323787583,6.2620350991854,7.32632974547114,0.860600523256771,0.713039099795031,0.837067553363889,0.582580955512594,58.9043985300543,101.486502135513
"6304",6304,"IJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",49.3037896304522,44.0884854005775,61.0843191982869,44.512298195986,5.42,5.6,6.06,7.32,-13.4178963045223,144.500103695478,6.92840202415934,9.53011045207722,8.06878165377422,9.56825479482296,0.752707830799265,0.751972564929183,0.77934635243747,0.621676353927342,56.1953185886032,90.8741106978603
"6325",6325,"IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",45.8369107894206,40.2378123022285,57.4057694205648,40.7130799290339,4.9,4.8,6,6.52,-20.3391078942058,98.3568921057942,5.9819634466774,7.38992287670679,7.43654878671086,7.37829302852997,0.676684484399296,0.783985593816022,0.63691290728427,0.639224758468876,61.3834389018094,96.8444594369731
"6328",6328,"IJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.4723495022062,41.3018765686741,61.7441038838621,42.0963312971942,5.62,5.64,6.06,6.74,-14.1734950220616,115.398504977938,6.14741996942888,8.20273194743943,8.00429500869327,8.28527279499542,0.920240139368186,0.716478768092257,0.794962938450611,0.615416207171922,68.4767847315342,88.0254360774908
