"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"5513",5513,"IJC+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",49.4417121485132,41.7117969678639,61.5386268357087,42.3268236156925,5,5,6,7,-6.81002104986595,95.8024717349545,5.52002583236406,3.30472482786595,4.04605678362844,3.86290128799467,0,1,1,0,42.8480340839591,93.3838505337618
"5550",5550,"IJC+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",47.5605825238526,40.4426864885693,58.0586325351428,41.9697419198596,5,6,6,7,-2.34723031181097,113.612745549912,3.83922417071287,6.9923590617672,3.16196181854795,8.06892782731634,1,0,1,1,17.8212095023863,61.1555683775507
"5560",5560,"IJC+NumVerifiedTweets_Week2_hiring_Absolute",47.3709353332161,38.0319649157817,59.3099351351669,38.8422495248172,5,6,6,7,-15.2101180739776,142.583251858336,3.90078399971889,5.89967713997788,4.71765934873369,5.28672292009288,1,1,1,0,39.7789071075188,68.9794872400546
"5564",5564,"IJC+NumVerifiedTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_hiring_Absolute",49.7757897241261,42.2337659642354,61.33994577277,42.8745973176125,5,6,5.5,7,-17.0949497845877,100.215390205251,2.82403749432769,5.4584757892834,3.15180331100447,2.08574921149764,0,1,1,0,49.608922485398,27.6415782765317
"5567",5567,"IJC+NumVerifiedTweets_Week2_allold_AbsoluteDelta",47.3413514405315,41.2319762152646,58.1578307764258,42.1776765315646,5.5,5.5,6,7,20.0005500666891,109.575057748806,1.56737200018986,4.5029870731749,2.58346890281822,4.4989998163041,1,1,1,1,23.5276444781467,42.6737698595561
"5569",5569,"IJC+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",43.4910912490772,30.8331428537566,56.4147513631143,31.2645107537434,6,6,6,7,15.4226344296162,140.157638487052,4.18359724456678,5.3006337241015,4.5099842617231,5.74124953618286,0,1,1,1,29.5377128362677,84.1259493343084
"5570",5570,"IJC+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",43.2023292055524,28.9613865655336,58.8236739226925,30.0002034036553,5.5,6.5,6,8,28.3214479524327,168.950169448229,5.01857906326999,6.12642875249411,3.86018123992975,6.48755831251112,1,1,0,1,44.8653196380556,43.8569015856457
"5571",5571,"IJC+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",45.3804116975977,36.5018678087242,59.2155244756713,38.6583043311117,5,6,6,7,13.8064359461309,154.110203009228,2.48450938726786,4.63709163553347,2.95095420545925,8.13636529783696,1,0,1,1,16.664696498576,62.928266614034
"5575",5575,"IJC+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta",46.3186993890875,40.4823678867389,60.6404270452943,41.5071146954023,5,6,6,7,-11.2545707505797,160.528903157143,2.53138989728274,9.44298085344705,5.77314901621764,9.00271800263885,1,0,1,0,61.0273769627427,43.8599603770655
"5576",5576,"IJC+NumVerifiedTweets_Week2_posting_AbsoluteDelta",47.1300826660923,35.9896020928339,61.4577681401051,37.9197388444368,6,6,6,7,5.91438646776947,132.917701966914,2.48347334967671,9.54894179281069,6.25826739809895,8.96680805261487,1,1,1,0,26.0212151225629,72.2924586836176
"5579",5579,"IJC+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",40.8439706691811,33.3926082862224,53.8188429697979,34.1391170280359,5,6,6,7,5.62494192719816,169.301685830175,7.78116566929532,6.88070060572885,6.87199043534687,7.73659645160851,1,0,1,1,29.6529393690011,77.3211288307512
"5584",5584,"IJC+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_hiring_AbsoluteDelta",45.5564719935614,37.768267887165,57.8887271882067,38.5470010329788,5,6,6,7,-18.5590026583223,137.849096524483,3.52951843126644,6.84185008034198,6.474304733495,7.37723505595635,0,1,1,0,31.0248485009508,83.8562950036775
"5590",5590,"IJC+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",45.9071467052454,42.5117493802993,58.8419610297075,43.6514353739441,5,6,6,7,-16.1325078479827,122.909383317996,3.18284290849963,9.19477074865505,4.32092232013111,8.68103952593488,0,0,1,0,44.3662493673203,29.758725100735
"5605",5605,"IJC+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_hiring_Absolute+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_hiring_AbsoluteDelta",49.0483046799356,43.5270931743534,62.4673040626424,44.7340116670196,5,5.5,6,7,-32.0965816004513,92.0101914151271,3.75297059145012,7.74988354628641,3.74086044713294,7.0777499474179,1,1,1,0,40.2217383918734,49.1651775841903
"5611",5611,"IJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",44.6832686220205,39.6210359763313,57.9439859088229,40.0706373497034,5,5,5.5,7,-11.6974767443168,53.9771040839421,5.96682668599733,8.38213710518388,6.75722191792046,8.40266459414817,1,1,1,0,41.5125558863031,58.5409601228006
"5612",5612,"IJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",49.6731204620175,40.042486149374,63.8510933156749,41.4377668096766,5,6,6,7.5,-36.2734881601122,123.219658832744,2.77436681113003,5.29730544041523,4.82758323519961,5.19578750070174,1,0,1,1,47.4082167199923,89.410611704002
"5614",5614,"IJC+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute",47.7894571419706,39.266062263548,57.959152367508,40.1784401138128,5,5,6,7,-9.00736849992334,132.166366278417,2.24613526610042,2.45471152795825,2.66597266789997,2.76786333409888,1,1,1,1,29.7622942151573,27.1002646504261
"5617",5617,"IJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute",45.0695357606596,38.3727627561393,57.6191299599439,39.1353318790222,5,6,5.5,7,-30.2700670154506,198.316475297119,3.82002024696355,5.76705472001949,8.42842304461981,4.92590893086457,0,0,1,1,21.1810282186263,67.025158361799
"5621",5621,"IJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute",47.6803900196653,37.0884906307152,63.8376936081113,37.7230165511964,5,6,6,7.5,-0.993977410170771,120.967280849451,1.74447138329676,9.93922974279759,3.4364983851325,11.1778576510399,0,1,1,1,30.8996996183337,72.1114304133479
"5627",5627,"IJC+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute+NumVerifiedTweets_Month1_hiring_Absolute+NumVerifiedTweets_Week2_hiring_Absolute",49.3764721256164,36.4202608374998,62.2143930680287,38.6496022082475,5,6,6,7,-9.59888920754152,97.359797165975,3.22497239110465,5.38175411436161,5.71436091986633,5.74615479175841,0,1,0,0,19.2399257464217,62.080471046023
"5629",5629,"IJC+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",49.0985246506649,40.8988110103137,60.4172652402535,41.097464419734,5,5,6,6,-27.8145026771355,89.8952698185204,1.46165615055654,5.06412317628841,3.37501477577207,4.40478726676949,0,0,1,0,7.6237215513805,66.4797665739924
"5632",5632,"IJC+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",45.0795133791234,36.8997309144586,57.5610274704071,37.1124458238691,5,6,6,7,24.3572942580385,144.705344179948,6.20268606982079,6.95842419110696,4.65956973580432,7.88810475521135,1,1,0,0,24.6865890736131,77.8182352835039
"5633",5633,"IJC+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",49.1713632671368,38.5430707029675,63.5647114669028,38.5620878537289,5,6,6,7,-25.5447879399226,84.3902804338678,3.70875942753908,4.74846427798301,7.01947058507118,5.25683995113367,0,0,0,1,50.4951969614936,45.6553425944626
"5638",5638,"IJC+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opening_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta",48.3461025233772,38.8072918504881,60.9776074470684,39.1779858055503,5,6,6,7,-8.90666194665241,135.600214453471,4.56595402086563,6.10229033576395,3.55576731989063,7.42613891901032,0,1,0,0,69.9112987371244,36.6482925491093
"5653",5653,"IJC+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.0449551955844,36.5206134081416,62.0143371230779,38.040219266378,5,6,6,7,-10.3562535638117,108.722707376353,3.08433825686418,9.39006091366037,1.51672682356237,8.90174966026082,0,1,0,0,28.9159804732761,44.3757395131296
"5654",5654,"IJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.951017283646,39.4604630307285,62.0422760167478,39.7355306695949,5,5,7,7,-50.4583159533703,85.3962980493282,4.67311022889383,4.58537600404489,4.4441916551068,4.17858709943511,1,0,1,1,62.281037676231,61.2969720926137
"5681",5681,"IJC+NumVerifiedTweets_Week1_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute",46.7437409455585,39.378013609441,58.2884756405474,39.867573373054,5,6,5.5,7,8.27818874786644,104.789568741925,6.49098420230473,3.91577743806918,11.6023572005758,4.88992710776765,1,1,1,0,64.893309619269,60.1061101942453
"5691",5691,"IJC+NumVerifiedTweets_Week1_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute+NumVerifiedTweets_Week1_hiring_Absolute+NumVerifiedTweets_Week2_hiring_Absolute",48.611457503998,38.3668702183691,63.2141498220437,38.7358602020392,5,5,5.5,6,-29.7331063683908,140.547108800015,4.60060710206253,5.18890687000846,7.67140687419163,4.91058862808458,0,0,1,1,42.5876694277495,56.4727132165636
"5696",5696,"IJC+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.7049068784607,38.9041652022736,65.0784657153851,39.6298655027726,5,6,5.5,7,-9.8818126786505,95.584675823154,3.69877434822972,3.89718822239314,4.5630531620093,4.91426883014221,1,1,1,0,36.4488643014942,26.8469774588742
"5704",5704,"IJC+NumVerifiedTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",46.281690295213,39.1975538601022,56.1928980735382,39.3347383856021,5,5,5.5,7,3.95635028505198,135.151990848259,0.881667546157914,5.41523682309794,2.46388897466108,5.31247293393586,0,1,1,1,34.9574889468341,52.4929332975667
"5749",5749,"IJC+NumTweets_Month1_hiring_Absolute+NumVerifiedTweets_Month1_hiring_Absolute",48.0915622646204,38.1496867688928,61.513645547631,39.3279265340963,6,5,6,7,-2.91948298831656,173.095361395245,4.47867773567849,2.6948489854181,4.75111963986351,3.15760606050807,1,1,0,0,47.680012545066,43.2485509571647
"5755",5755,"IJC+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta",49.3024244506809,43.5669393877043,63.1565324801053,44.084492431271,5,5,5.5,6,-3.63000172820511,88.2308248294591,3.09875725811811,6.42035982776463,4.35443457437752,6.96066798267814,0,1,1,0,31.1275724931009,44.925239002587
"5765",5765,"IJC+NumTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta",47.4963461086687,41.5479239957293,61.7833654066461,43.0679523486025,5,6,5.5,7,-8.52514703770066,160.306406274114,1.55148153980603,5.96322502546535,6.02079478995273,5.92948306137561,1,1,1,0,55.2210726911985,38.65077801475
"5766",5766,"IJC+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta",49.2504999185115,41.6854598122321,63.1139285251379,41.8432681918986,5,5,6,6.5,-16.5141665213485,111.76624253916,3.63403190644424,6.31219217750608,3.94127033195974,5.29353950883933,0,0,1,1,35.7564387544678,81.9006702903936
"5770",5770,"IJC+NumTweets_Month1_hiring_AbsoluteDelta+NumVerifiedTweets_Month1_hiring_AbsoluteDelta",49.9776497263203,42.8089888663578,65.2579029468133,43.7351188981899,5,5,6,7,-29.9391203478791,102.869549061423,5.8829526745987,2.93809422425733,6.90852057909583,3.23054074409909,1,1,1,0,39.5368151743679,54.2900207110694
"5798",5798,"IJC+NumTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute",49.213709780915,43.8788378309973,62.6280165018272,45.9142784757673,5,5,6,7,-7.83128666824834,150.690730109718,3.66274534522351,7.01047226458741,6.44951066213164,5.07789680936447,1,0,1,1,37.266184762689,45.4696481611813
"5807",5807,"IJC+NumTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute",45.1208401254494,37.8620037535962,56.8060601650283,38.1215055795737,5,6,6,7,14.5689411617749,142.905741348045,2.32064239916583,6.7459273532334,3.61392781591834,6.5866387856009,1,1,1,1,23.6927142555089,21.5219390006721
"5812",5812,"IJC+NumTweets_Week1_hiring_Absolute+NumVerifiedTweets_Week1_hiring_Absolute",48.5530678221247,41.0800411078256,67.2840588268538,42.6018223939246,5,5.5,5.5,7,-39.8546201591877,133.910460579799,7.67274593532159,8.61567536115621,7.65037897987426,6.18733568716731,1,1,1,1,37.3708980381641,73.3966583609509
"5820",5820,"IJC+NumTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week1_allold_AbsoluteDelta",48.9265498076372,42.5931466654927,61.0393917323068,43.0123557326595,5,5,6,6,-37.1000201661656,100.034501923628,6.0258613191762,10.7133616514258,6.25282585944095,8.1893146269333,0,0,1,0,30.570316578314,68.5390670353204
"5828",5828,"IJC+NumTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",44.0009839829901,40.0415931797693,53.4335151883078,41.3668189650504,5,6,5.5,7,14.1365584819375,160.164066637341,2.05610607302913,3.51976075349671,5.1320131459427,3.90681090716567,0,0,1,0,32.8068447197344,49.4813343253301
"5891",5891,"IJC+NumTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",44.8404559469864,38.238458350269,56.4856163241564,39.0525823517934,5,6,6,7,15.1004262952579,107.522133637833,3.95765644747151,3.52842585435305,3.5770146618575,2.83419134581175,1,1,0,1,42.8897473521154,51.2137385516707
"5908",5908,"IJC+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",45.4097178318536,38.3099346072403,55.7431038793322,38.6032346516154,5,6,5.5,7,-0.553979159295032,138.892850526749,6.41067705220013,5.73891133691173,7.01694272203869,7.36974142420344,0,0,1,0,27.0076057117173,68.6534555152117
"5918",5918,"IJC+NumTweets_Week2_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute",47.8746050788074,40.8411020979892,61.8456600722047,44.241933440413,5,5,6,7,-14.2464568100375,149.587866459183,2.68394028430905,5.76414703243424,5.73511958342105,4.74975764319663,1,1,1,0,51.1912469708783,29.6715903804333
"5923",5923,"IJC+NumTweets_Week2_hiring_Absolute+NumVerifiedTweets_Week2_hiring_Absolute",45.6800554054114,40.4577832158214,55.9877494305648,41.4608334048655,5,5,5.5,7,11.6680270422034,129.77466670403,3.01554639124928,10.0854795035343,3.79503662179687,10.3804182576889,1,1,1,0,33.7383159817793,30.1491138950228
"5933",5933,"IJC+NumTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",46.3227189458036,33.2826158786318,63.3323450433264,33.9517889721476,5,6,6,7.5,-12.7541312134432,135.791885662089,3.55655576926161,7.12666690860621,3.1620030361217,6.92469150138175,0,0,0,1,28.8860623115208,39.2784943437346
"5939",5939,"IJC+NumTweets_Week2_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",46.3589904642003,38.8090950502624,61.4550109665281,40.1101285894222,5,5,6,6,-31.6774170101542,126.441609012867,6.05250396299525,4.07880012435053,4.99176038168505,2.86437320802566,1,0,1,1,28.6536931156266,48.4481655829806
"5950",5950,"IJC+NumTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",49.5150218182285,43.8410388320179,60.9532703879763,44.1780773386355,5,6,6,7,-15.3787895812867,122.937163024084,3.10340264036903,4.00995623252914,4.53169044130899,5.12607325712772,0,1,1,0,43.3312274069941,55.2988133137559
"5992",5992,"IJC+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",49.5567799135185,40.8126745614084,60.7504050871016,41.550548271788,5,5,6,7,-17.9581332279664,146.328280337357,3.20340485811691,5.55384770165701,5.81234618555519,5.11054141270821,0,1,0,0,52.0554869428415,67.1524580767406
"5996",5996,"IJC+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.5370537347563,38.0479127300563,66.3250207439894,38.3811565372978,5,6,6,8,-37.1875177214635,87.2546573086099,3.05203029748834,3.93959447079007,3.85937806363933,3.41177774017996,0,1,0,1,41.4439678940942,72.7585865628931
"6029",6029,"IJC+NumTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute+NumTweets_Week2_posting_Absolute+NumVerifiedTweets_Week2_posting_Absolute",49.2767137447286,41.9203059787871,60.7964545515617,43.2495295480498,5,5,6,7,-0.473311674161408,128.935824811407,2.02999872421591,4.38052792726421,2.3223904164258,4.48949963499572,1,1,1,0,46.193267992139,51.1787547122717
"6067",6067,"IJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute",46.3093249461923,39.4474584745448,57.4296142030195,41.8218609929371,5,5,6,7,-14.9826450129983,96.5455391434435,3.984404314997,8.74893391152066,5.64310699255621,8.03076363987272,0,1,1,0,19.6555444817526,52.4593319709202
"6082",6082,"IJC+NumPopularTweets_Month1_hiring_Absolute+NumVerifiedTweets_Month1_hiring_Absolute",45.4199674540432,35.9682828458837,58.8009454112719,37.4126189695069,6,5,6,7,-20.5616899733454,128.146412509268,4.23364278267525,9.37236813570364,6.8229356614161,9.12541226690138,0,1,0,0,34.1883169261464,66.885261898187
"6130",6130,"IJC+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute",44.4759574224922,38.7520110465481,56.1507347922904,40.2922960543874,6,5,6,7,22.9052516196234,144.381578259941,3.43299155052105,4.70040894851142,1.95415314698776,4.42108999619823,1,0,1,0,31.919062793709,70.2313200323613
"6133",6133,"IJC+NumPopularTweets_Week1_opportunity_Absolute+NumVerifiedTweets_Week1_opportunity_Absolute",48.4607782151243,39.8780309385177,62.6417899413682,40.8268958775965,6,6,6,7.5,-19.2643860153933,135.222926699123,5.88578374259804,5.03395866281549,9.80722119556106,3.93111653452762,1,1,0,1,27.4425137382148,68.7328607840229
"6140",6140,"IJC+NumPopularTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute",47.5120158598574,38.5993110150404,58.918511644574,38.6987397987482,5,5,6,7,0.908673819646836,111.22831630008,4.68335575902039,5.20834629650366,2.1268575739636,5.48856953194528,0,0,0,1,27.3310985163271,69.9100238639256
"6142",6142,"IJC+NumPopularTweets_Week1_allold_Absolute+NumVerifiedTweets_Week1_allold_Absolute+NumPopularTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute",46.9164003699691,35.842413523224,61.1005431758619,36.0952113053896,5,5,6,7,-10.2757807500311,84.2605049759936,5.02288532398277,5.17123526848973,3.96311287817391,5.91651965676765,1,1,0,1,15.4597185107884,47.5859079644038
"6144",6144,"IJC+NumPopularTweets_Week1_opening_Absolute+NumVerifiedTweets_Week1_opening_Absolute+NumPopularTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute",49.7699033147438,39.545747295027,61.6407625950741,39.6323003519306,5,5.5,6,7,-16.3268916201523,111.341514487119,4.31844147288391,6.27213451632338,5.33159064302349,6.29583106790939,0,1,1,0,24.0706798861371,61.9277250956644
"6154",6154,"IJC+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week1_opportunity_AbsoluteDelta",48.2274983254476,43.8536212539023,61.2696075112885,46.3109488357152,5,5,5.5,6,-39.6851146656083,63.0133746859677,5.49577339724445,4.62787412226842,8.23492579277574,5.8491961266197,1,0,1,0,45.0763994840224,78.1565064097533
"6161",6161,"IJC+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",44.7358853386712,34.7323701994705,54.5024571490028,35.55136323524,5,6,6,8,12.9263042806611,161.966550405763,5.16761355146296,7.40782919393651,5.41855340734176,7.11076463307428,0,0,0,1,34.6120992254741,68.9911743636911
"6162",6162,"IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",48.0543971099152,36.4958572916149,59.2119476371196,36.9322018136901,5,5,6,7,-27.3689835229397,99.7157768706313,2.85078199424949,2.73583342917031,6.81578462292804,3.78309951426305,0,0,1,0,35.8235537877559,90.2264939071983
"6164",6164,"IJC+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",49.3492789931795,39.5149693251101,62.7407280351469,39.8029383492314,5,5,6,7,-31.2581608020921,105.108396701681,4.72488490509504,5.93164750383158,4.46055138753065,7.27768456239959,0,0,0,0,28.5950140267441,43.3762560339276
"6171",6171,"IJC+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta+NumPopularTweets_Week1_hiring_AbsoluteDelta+NumVerifiedTweets_Week1_hiring_AbsoluteDelta",49.4723510686105,37.8414949256769,66.7400157847255,38.0475397472716,5,6,5.5,7,-41.9029584985159,136.287643143488,3.97628509932936,6.71577223774529,2.73913017016706,9.03324864803797,0,0,1,1,32.8048722436265,25.8959791468078
"6182",6182,"IJC+NumPopularTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",43.3027919961619,36.5713822334367,55.8192970553535,36.7002798284896,5,5,6,7,-17.0749352431905,98.1888589715639,3.12116719879963,6.62015086184697,3.86284892252984,6.65657771800238,1,0,0,0,36.2914668556857,26.7916006887678
"6203",6203,"IJC+NumPopularTweets_Month1_posting_Absolute+NumVerifiedTweets_Month1_posting_Absolute+NumPopularTweets_Week1_posting_Absolute+NumVerifiedTweets_Week1_posting_Absolute",49.9307315356997,36.885089330833,64.0964432953315,37.0054440558556,5,5,6,7,-15.3625582116162,121.965492641138,3.81332964682614,8.79847823064998,4.29388875670116,8.64023543875348,1,1,1,1,42.0967604725392,64.6624398801509
"6224",6224,"IJC+NumPopularTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",48.1131851532054,37.648359845743,59.7202803348397,38.4892341742669,6,6,7,7,4.73054131076228,122.791817061482,3.61434301217442,6.10565306579615,3.03248692296221,5.89109156662416,1,1,1,1,44.195238746041,51.4605242141449
"6225",6225,"IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",46.0614115208274,35.0939933927421,62.2235337697721,36.0602894199502,5,6,6,8,-15.6706344738947,140.28626278488,3.88537964713178,6.19090461056959,4.88406248801512,6.0658243113069,0,0,0,1,34.6194845809481,52.4845510509029
"6241",6241,"IJC+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",48.618496698442,45.2187660887138,60.3415495463219,45.2617631738074,5,5.5,5.5,7,-6.34079787255837,155.593517310714,2.65209087264591,7.76354080670433,1.43865545964436,6.40303131364463,1,1,1,0,29.3508568247429,59.2668594412796
"6256",6256,"IJC+NumPopularTweets_Week2_hiring_Absolute+NumVerifiedTweets_Week2_hiring_Absolute",47.7820933009018,38.8593744776017,60.4922193865254,39.2708390820806,5,5,6,7,-18.530914457588,139.717619760942,2.85754360977925,5.61754195332778,2.43816074618164,6.03690112384474,0,1,1,0,27.1772548653722,45.8776812895713
"6263",6263,"IJC+NumPopularTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta",43.9154101849455,36.0185072973964,55.9205309045498,36.2681455594272,5.5,6,5.5,7,17.4781117182948,175.503917001758,1.47456160762732,5.69107625783316,3.61824009282545,5.6413155046226,1,0,1,0,24.3305296756217,47.572562108845
