"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"600",600,"NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",45.7100843002283,32.8946756299393,58.965826902447,33.3301115482885,6,5,7,6.5,141.73574742654,14.9805064476294,4.36486679184554,4.5477006373159,4.12361135420431,5.23496802597696,1,1,0,1,47.3697889395215,17.5637320542534
"602",602,"NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",47.5228263192855,31.5550538567327,65.5462731078254,31.9941707599035,6,6,7,6,130.816506955404,-1.97699491891183,3.12643483790487,3.17452558944186,6.28106889721155,2.62303202616959,0,1,1,1,47.8523466795517,20.9925651620624
"603",603,"NumPopularTweets_Week2_opening_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",47.4534971739757,35.708740740249,63.0938816060869,36.4860112413774,6,5,7,7,150.173406661193,0.531516223672099,2.12308419398727,4.84969220014271,3.57919434743976,4.40428981425816,1,0,0,1,27.0776505170755,47.0792570173
"609",609,"NumPopularTweets_Week2_posting_AbsoluteDelta+NumPopularTweets_Week2_hiring_AbsoluteDelta",45.5104263820556,30.2102669721032,60.8497651257783,31.516446876501,6,5,7,6.5,109.831304372889,-3.95937697567459,2.8755027252305,5.83913442595905,4.65239210790109,6.446099372582,1,0,1,1,35.8931538862025,23.1399733537313
"612",612,"NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",49.9587119578007,40.4921690404079,63.6033210114562,41.2656557166359,6,5,7,7,129.699176468289,13.1167539064141,3.24597670568952,2.03743671979115,3.66764663452069,1.74588883297681,0,1,0,1,31.7761905329457,26.269690084155
"614",614,"NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",46.5121314853519,34.2235412201919,62.0082804364368,34.6482971799404,6,6,7,6,158.506514795743,-1.66150113277448,4.12128186224914,5.33040410876228,5.94634377814461,4.15299856367036,1,0,1,1,55.4027159417695,28.1359194756191
"620",620,"NumPopularTweets_Week2_posting_Absolute+NumPopularTweets_Week2_posting_AbsoluteDelta",45.5746635627539,38.414335872754,61.6668663183227,38.4787649631713,6,6,7,7,108.205331912262,26.0163478293201,3.33245520472447,6.5592776291171,4.42666015302376,6.69764514903423,1,0,0,0,40.6687012732976,29.2368020414719
"626",626,"NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_hiring_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_hiring_AbsoluteDelta",43.9012298002191,31.1139867770856,59.3024428447087,31.8282753350511,6,5,7,6,122.013702041515,-6.09449097929848,3.69235023073356,4.63727869353511,4.97010800187383,3.92224736937203,0,1,1,0,27.3754669397337,21.5098853687113
"630",630,"NumPopularTweets_Week2_posting_Absolute+NumPopularTweets_Week2_hiring_Absolute+NumPopularTweets_Week2_posting_AbsoluteDelta+NumPopularTweets_Week2_hiring_AbsoluteDelta",46.5946183932368,34.9429164204691,61.0379189115791,35.2788878932488,6,5,7,7,135.822728216908,-18.9405565234895,4.70696345328336,5.65916756284547,7.94632103989165,7.18124580817619,0,1,0,1,62.3412763745498,11.2964658776282
"631",631,"NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute",49.3486593482903,37.0333721106135,63.8181012849076,37.2946344642993,5.5,5,7,6,110.906948745247,11.1960110855083,4.78655920071643,1.09725377976903,3.69853389666682,1.86959852943547,1,1,1,1,23.0598596311029,37.0427780142268
"634",634,"NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",48.7159065830238,36.4655137896118,60.5336972531082,38.0184633969855,6,5,7,6,77.5756733690401,-4.13825287957167,5.13284925039434,5.17141032739706,5.50811884017948,5.19032008846946,0,0,0,1,47.213739446246,14.4085044705157
"635",635,"NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",48.1057785329836,36.3170892870787,61.3868733943734,37.9598233508827,6,6,7,7,124.555946355752,13.9071151071423,5.54684596652778,7.58315143816706,4.3400962366912,7.65437593662863,1,1,0,0,41.7221948343303,45.2699578916091
"638",638,"NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",42.8060718131148,31.2988106461673,60.1872521975976,31.6611002909954,6,6,7,7,154.902270823944,20.4232041289469,4.70782778959133,5.91549124523188,4.38682175299922,5.35485951000902,1,1,0,0,37.6977219585822,44.7327700276492
"647",647,"NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_hiring_Absolute+NumPopularTweets_Week2_hiring_Absolute",46.0464930011899,34.2328166248777,59.2676416108329,34.2538226465708,6,5,7,7,192.670692870647,9.42061356217592,4.09706206597498,5.74897401892103,5.41426780685723,5.8066986011809,0,1,0,0,58.9390636095231,51.5732376499461
"662",662,"NumPopularTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",49.1467535499928,34.5425580958658,64.8382563773444,34.5933685324056,6,5,7,6,112.275522074053,-29.7033279775352,4.69569595770713,7.63830412724987,7.30875507468584,7.84784344120326,0,0,0,1,51.9071567080174,49.4943521636928
"663",663,"NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",46.3511508774681,32.8082418066733,60.71360531092,32.9951590423442,6,5,7,7,138.124922591568,-31.2544032368992,2.95216439445551,4.24687135219237,3.0817882413494,4.33677819458025,0,1,0,0,26.36958955333,13.2162597327979
"698",698,"NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",49.6896282372595,40.3841382768355,61.8498418335375,40.9408954594947,5,5,7,7,69.2312729339844,-24.552253416188,1.85874978663639,3.4205834696747,1.62347944443187,3.68132878011005,0,0,1,1,17.4561430797461,32.8282694561065
"725",725,"NumPopularTweets_Week1_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",48.1813802177992,34.5191670550713,63.7987324204251,35.9751371575401,5,6,7,7,95.6799677168633,16.5732135119281,4.20106448223349,7.1250244659296,6.88059542444676,7.19282140370648,1,1,1,1,57.7194710691369,57.107165050921
"746",746,"NumPopularTweets_Week1_posting_Absolute+NumPopularTweets_Week2_posting_Absolute+NumPopularTweets_Week1_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",47.5215112094423,33.4941953497477,63.5948632010214,34.7809641257572,5,5,7,7,52.2179673761671,-2.61158124687085,4.63121303494675,5.77068685689235,3.49783762736607,5.19364278095689,0,0,0,0,27.4449667358531,27.0960306062825
"762",762,"NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute",49.6805119221119,40.2385077563488,65.0427194394967,41.6024551488573,5,5,7,6,87.737335745257,-12.1248675832836,5.42538575885019,8.1627959732719,6.5437402634056,6.85331651260768,1,0,1,1,39.3568473420233,21.4410059641144
"773",773,"NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Month1_hiring_Absolute+NumPopularTweets_Month1_hiring_Absolute",49.5100547640351,38.2812604995105,66.7471287871497,38.8221024098641,6,5,7,6,85.3865167597349,2.52306314828683,4.72067135844062,3.87007846527693,2.42346300314986,2.70283861398855,0,0,1,1,33.894631294361,41.4529241562325
"820",820,"NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute",47.4871220228984,38.1526878866281,63.3360831942268,38.9612281171894,6,5,7,7,111.128560769444,-34.7302184157579,4.63756942988073,5.43228871956316,6.4698706864328,5.63086405594987,0,1,0,1,44.3683193421297,25.744225595755
"855",855,"NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumTweets_Week1_posting_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta",49.1733459496128,43.5257023477248,62.1456069497376,44.217031126983,5,4,7,6.5,89.8815181916055,-55.0703235995565,4.51291894020854,8.00632015952253,3.70515126102776,7.99581344852793,1,1,1,1,79.4212497606487,43.6920821090842
"962",962,"NumTweets_Week2_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",45.5440244178773,34.9098457120467,60.5474154269271,35.4054623752455,6,6,7,7,140.933563489339,19.020263595838,1.89900054274251,3.16240815825016,5.35954536595556,2.00705721421203,0,0,0,1,27.8926613482841,27.8871765200095
"963",963,"NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",49.9591428337454,38.5969787509409,65.4362498277306,38.7517876885159,5,5,7,6,82.3520564113176,-16.1780844216227,5.26452602747958,4.86962184090564,4.87375850424072,4.69243993361113,1,0,1,0,73.5284138880401,39.3147561132412
"967",967,"NumTweets_Week2_hiring_AbsoluteDelta+NumPopularTweets_Week2_hiring_AbsoluteDelta",48.0799298515539,37.2811707768181,61.8199433101165,37.3155219968855,6,5,7,6,152.448427960996,-8.90953990065405,4.75602594146836,6.45008861940141,5.7487992846015,5.94700709503625,0,0,1,0,58.3206617567958,22.9364453222742
"972",972,"NumTweets_Week2_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta+NumTweets_Week2_hiring_AbsoluteDelta+NumPopularTweets_Week2_hiring_AbsoluteDelta",49.0714545251474,40.0306709252657,63.7874500422193,40.5667007694668,5.5,5,7,7,99.8457079063464,-35.9699820810222,3.36742998429052,7.21636202353412,1.744235952776,6.63897608147386,1,2,0,1,38.794302941539,31.1246476021091
"994",994,"NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",46.4318485969221,33.3306965827312,63.6988245331447,33.8389945060404,5,6,7,7,111.408380121484,7.28232501763191,3.68780705462487,3.82964215458503,1.69475199426164,4.08675799316807,1,1,0,1,26.6661667480694,37.8722221078724
"1004",1004,"NumTweets_Month1_posting_Absolute+NumPopularTweets_Month1_posting_Absolute+NumTweets_Week2_posting_Absolute+NumPopularTweets_Week2_posting_Absolute",47.6703124094188,42.644710828563,61.9608996715834,42.8667838071459,6,5,7,7,96.7676331311976,-15.063274556921,5.05901091634696,3.21511282828556,5.27745379005472,3.35611469554912,1,0,0,0,67.1404572047575,17.8218369501238
"1073",1073,"NumTweets_Week1_posting_AbsoluteDelta+NumPopularTweets_Week1_posting_AbsoluteDelta+NumTweets_Week2_posting_AbsoluteDelta+NumPopularTweets_Week2_posting_AbsoluteDelta",48.8959646498461,39.1213114852226,62.8634965820594,39.8184077659663,6,5,7,6,116.579355034725,-16.7365397866446,3.00550474824922,6.88217716070334,5.3057755726844,6.31116922838483,0,0,0,1,32.7563201083157,45.4716994975091
"1101",1101,"NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_posting_Absolute",46.5573615332637,38.7302868130084,60.9976040939537,38.9739903766299,6,5,7,7,151.431786521882,5.67403230324697,2.25261301092967,4.45274180978809,4.92859251755527,4.61107936522915,1,1,0,1,18.7901108445755,46.4562009806923
"1102",1102,"NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_posting_Absolute",49.9087884696221,42.3876157323684,64.882455534714,43.2654580398912,6,6,7,7,144.467418696219,15.1783938038714,5.1336726026589,7.4929107155439,3.85336595189082,8.20174340061583,0,1,0,0,50.4998340375171,53.1459516346666
"1105",1105,"NumVerifiedTweets_Month1_hiring_Absolute",46.3973404421494,38.6545709993269,61.5967739392556,39.1196202526118,6,5,7,7,128.714585523704,2.22908804640517,1.84396405372657,3.64160634934186,5.53766997358749,3.90228769231593,1,0,1,1,35.0929023717924,43.820142252469
"1107",1107,"NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_hiring_Absolute",48.9537274402552,42.1160875927889,61.7984239554825,42.3414391374537,5,5,7,7,96.0610098437608,-30.1874947273871,3.21820777806412,3.77660619128768,3.1820673504968,3.76899981242018,1,0,1,0,48.3931686995558,47.551280581606
"1109",1109,"NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_hiring_Absolute",47.7978484844258,41.1052985848067,61.4100849210066,41.1926809374444,6,5,7,7,124.814991229567,-6.60006077242284,3.34021129797691,4.11635835087723,3.26611809095333,4.44581848660836,1,0,1,0,32.8662982588997,22.302191426312
"1111",1111,"NumVerifiedTweets_Month1_all_AbsoluteDelta",46.0718433243298,37.2249456708968,58.7817301778207,38.5015258883927,6,4.5,7,6,84.7386837493614,1.59520733070048,4.39795277875627,5.06248864513395,4.74014849753156,4.94484429755102,1,1,1,1,36.7842343011165,28.4750175379514
"1115",1115,"NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta",49.9983084789115,40.4041392153133,63.3166770499972,41.5250145226181,6,4.5,7,6,124.84257354783,0.768313102635119,3.10878350629637,4.21392632961592,4.11681667297019,4.09064692785672,1,1,0,0,34.8075623156427,17.5642698714862
"1127",1127,"NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_hiring_AbsoluteDelta",47.5430118872358,38.594943390098,59.8742918252633,38.8738637761843,6,5,7,6,136.18329841912,5.37844435391349,4.3487724045338,6.97038633874254,4.81899269230063,8.06826250789207,0,1,0,0,37.7599555207282,34.3226776727415
