"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","L1_conf","medianL1_conf","L2_conf","medianL2_conf","Win1_conf","Win2_conf","DirectionalWin1_conf","DirectionalWin2_conf","WeightedWin1_conf","WeightedWin2_conf"
"3260",3260,"Consensus1+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_hiring_AbsoluteDelta",49.6530153441389,45.8778426956645,59.6246289833128,46.3664069808544,5.52,4.26,7.1,6.88,100.499846558611,-17.6701534413894,5.32043513114567,6.19067392409805,6.04908981418475,6.026564291778,0.867642208616999,0.850253972871676,0.801431166613863,0.740773048658301,80.7800457675554,61.3689971889078
"3265",3265,"Consensus1+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta",49.922795388301,43.1234262536039,62.3142512305076,43.4692334371976,5.68,4.8,7.26,7.14,114.99204611699,-8.11195388301002,5.81394226419016,6.72724482715297,6.84172909054257,6.65730383809547,0.847575088791764,0.85162634138867,0.690708660623018,0.791864259971078,73.1194998471863,58.3400834385151
"3308",3308,"Consensus1+NumVerifiedTweets_Week1_allold_AbsoluteDelta",48.364068538848,40.6200556261314,61.2281278742356,41.1327944181724,6.46,5.52,7.02,6.92,114.15931461152,-10.3686853884804,5.60569733810171,7.98864055968907,6.48421562921713,7.96382817854091,0.745487444902636,0.831468376453778,0.65113295656292,0.690975566794103,72.8329810269004,45.4364845017554
"3317",3317,"Consensus1+NumVerifiedTweets_Week1_posting_AbsoluteDelta",47.1439061579216,38.8470912481401,61.1827715078001,39.3675238761897,7.16,5.66,7.58,7.54,144.950938420784,7.05093842078376,5.86500808159566,7.6838462297867,6.79230396585405,7.61528777622817,0.73844618119073,0.670846169968911,0.637780833520152,0.567618564010425,54.8006079699222,47.4478624593116
"3318",3318,"Consensus1+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",47.3088919435758,36.8732442761412,60.2957093463122,37.5532870922366,6.66,5.32,7.36,7.4,105.941080564242,-23.2229194357578,5.96266327582141,6.64531082612558,6.74832844252988,6.86858806085307,0.788753408188551,0.641144933291091,0.690263587659333,0.743754038765474,63.4054410835097,52.0249179320413
"3370",3370,"Consensus1+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta",49.8290685287415,43.4549173540186,61.4954208546703,43.8435811972283,5.92,5.08,7.4,7.3,124.549314712585,18.1413147125846,5.65379791008949,6.45456094833689,6.56459502937813,6.41512281866099,0.843212861740518,0.725684440243358,0.76814586821685,0.712090278217323,67.1424066281512,55.1151698570649
"3380",3380,"Consensus1+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",48.5231803612981,39.7257919822992,62.3306966982725,40.2814032956105,6.48,5.36,7.12,7.26,115.748196387019,13.6781963870193,5.00456584111957,6.59152662472236,5.96213230660064,6.58376045323794,0.694524514467934,0.758159063955647,0.603617996936139,0.654146605093048,59.1130792890904,48.9835781397458
"3381",3381,"Consensus1+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Month1_posting_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta",47.9259793953418,39.5132240456746,59.7936754737169,40.0499887060202,5.68,4.94,7.26,7.6,100.290206046582,-1.36979395341799,5.6694780607634,7.34688380127565,7.23064902801467,7.49461292913752,0.903728320320957,0.943457527534058,0.742182230464305,0.683462795327152,64.6494280689503,65.6561936723243
"3420",3420,"Consensus1+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_opening_Absolute",49.1890570330574,40.4307708321042,62.8545584991666,41.1559472352437,6.02,5.1,7.02,6.78,114.779429669426,9.65542966942607,5.22381734185319,6.75356049071068,5.97170110620302,6.70653283506111,0.787817757315681,0.793724918717963,0.731169023658934,0.83183790154933,64.0200108505487,51.4797657071985
"3422",3422,"Consensus1+NumVerifiedTweets_Week2_posting_Absolute",46.3583334095834,38.4932825601619,57.5195270143416,38.9530493036753,6.18,5.56,7,7.48,123.766665904166,10.6026659041659,4.90977058752641,6.47636326038827,6.08905243075982,6.46073633011261,0.58342435943665,0.666710494187813,0.508080734480894,0.703318540508596,54.1522420749137,50.4483382768705
"3457",3457,"Consensus1+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",48.8578806680137,41.4891716421667,61.7593295639557,41.9443683363499,6.24,5.08,7,6.8,127.881193319863,-3.26880668013713,5.94428405009985,7.88967330328293,7.19896962154819,7.88468969999026,0.651793382827876,0.871882218599232,0.627188475052817,0.683462795327152,56.6493671612899,52.6720781875617
"3571",3571,"Consensus1+NumVerifiedTweets_Week1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Week1_posting_AbsoluteDelta+NumVerifiedTweets_Week2_posting_AbsoluteDelta",44.9177533301363,33.2741025568406,59.1961156407719,33.8068780849555,6.48,6.08,7.24,8.16,132.892466698637,30.5644666986374,5.83639283897973,6.91436095599979,7.14496139115082,7.10166686924869,0.785864906765376,0.766864556452065,0.679494384507237,0.659294128958526,58.9471230618968,50.5819484532129
"3604",3604,"Consensus1+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute",47.1962025642441,39.8583326871837,59.1544728479184,40.3025279697418,6.22,5.06,7.22,7.02,134.377974357559,-3.39402564244131,5.41866045453276,6.44420158606169,6.97615821976805,6.42021184811817,0.694966858640202,0.810278600212589,0.667907875331297,0.705499919546201,62.3143529220455,48.7207622680931
"3622",3622,"Consensus1+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta",48.4914572573524,44.1593597611808,58.6456652353384,44.6784733648832,5.74,4.7,7.44,7.26,133.245427426476,-0.910572573523828,5.56281294972996,6.57737576342818,6.53185635680141,6.52660171687043,0.996679747642609,0.754013199793432,0.693816177195965,0.690708660623018,72.4104186159128,53.5470913737854
"3700",3700,"Consensus1+NumTweets_Week1_hiring_AbsoluteDelta+NumVerifiedTweets_Week1_hiring_AbsoluteDelta",48.5079092178037,42.5569835605926,62.0506489668603,43.3269245522263,6.44,5.24,7.34,7.34,111.320907821963,4.53290782196301,5.9361156554036,8.05014025251629,7.49645582752308,8.08816607208094,0.761394926137935,0.670387910355375,0.661620673449475,0.715190831102486,69.9061258245732,55.87037211909
