#Field:candidate	AggregationKey	Score	AverageScore	NumTweets	NumTweetsWeighted	NumPositive	NumNegative	NumNeutral	FanCount	NumDistinctTweets	NumDistinctUsers	NumPopularTweets	NumVerifiedTweets
hashtags	20110724	596.297406539579	0.0326989145941862	18236	107451.136414443	5139	603	12494	0	17841	4289	209	7
hashtags	20110725	272.589345313102	0.00990765621026796	27513	156694.044529069	7326	893	19294	0	27008	6530	320	38
hashtags	20110726	276.034571102989	0.00921005542367587	29971	168611.284692376	7838	1046	21087	0	29340	6875	395	40
hashtags	20110727	909.243551562358	0.0357421106003522	25439	142188.370540978	7028	874	17537	0	24843	6229	351	46
hashtags	20110728	77.6367428519218	0.00467184636249379	16618	94792.1522694621	4387	631	11600	0	16338	4789	159	57
hashtags	20110729	171.120087665384	0.00867880953823521	19717	112508.063818719	5249	674	13794	0	19302	5391	225	51
hashtags	20110730	612.62991510146	0.0340539141245948	17990	101275.247510369	5045	569	12376	0	17686	4421	162	28
hashtags	20110731	279.860055752736	0.0159437165016086	17553	100742.40599326	4846	621	12086	0	17230	4084	184	27
hashtags	20110801	-305.232861178272	-0.0118532430266115	25751	145168.425780424	6525	931	18295	0	25217	6218	318	50
hashtags	20110802	146.697809636218	0.00761987376045178	19252	104878.364426225	5054	612	13586	0	18890	5497	222	6
hashtags	20110803	-106.118123267992	-0.00815227189582795	13017	73487.8049899448	3383	424	9210	0	12681	4372	180	18
hashtags	20110804	10.4192647817842	0.000632198579077978	16481	92141.8027136488	4337	538	11606	0	16085	4915	207	32
hashtags	20110805	-310.377416012127	-0.0236100270814032	13146	73851.8920933516	3384	594	9168	0	12655	4446	221	75
hashtags	20110806	248.196690347936	0.02422376442982	10246	58212.3222261927	2838	303	7105	0	9999	2985	120	2
hashtags	20110807	534.405453620993	0.0556556398272227	9602	57496.0126610522	2858	329	6415	0	9311	2670	124	0
hashtags	20110808	-74.628804960154	-0.00671907850546088	11107	64384.1294293066	2907	354	7846	0	10729	3619	196	14
hashtags	20110809	-23.8777552972723	-0.0015115373360304	15797	89355.6333688523	4214	443	11140	0	15249	4862	278	39
hashtags	20110810	-673.468187954004	-0.0166263809794599	40506	226442.084315241	10484	1211	28811	0	39866	8328	424	41
hashtags	20110811	-819.286350614331	-0.0267994619284397	30571	172878.299332617	7654	1039	21878	0	30130	6982	281	57
hashtags	20110812	281.71201565133	0.0107638703825206	26172	146577.325007332	7061	817	18294	0	25848	6025	219	49
hashtags	20110813	727.521774855497	0.0271028489682784	26843	149602.286951541	7523	776	18544	0	26615	4621	155	3
hashtags	20110814	1505.61443182664	0.0626764812183267	24022	137472.072397522	7330	777	15915	0	23744	4550	164	12
hashtags	20110815	-731.543106083268	-0.0217876788802498	33576	193661.821955407	8505	1166	23905	0	32997	7027	350	40
hashtags	20110816	-974.294151193822	-0.0266513704952218	36557	204638.309811563	9187	1195	26175	0	36069	7161	313	84
hashtags	20110817	351.512860742784	0.0109755163063285	32027	177731.42225013	8503	1036	22488	0	31581	7359	290	104
hashtags	20110818	1350.38601512458	0.0437527869078727	30864	174652.594575035	8684	990	21190	0	30320	7183	310	149
hashtags	20110819	-222.718841982436	-0.010569922736578	21071	121881.650559845	5401	671	14999	0	20721	5539	219	56
hashtags	20110820	241.942593042021	0.01382845181996	17496	98766.0705483628	4710	518	12268	0	17332	3900	112	9
hashtags	20110821	-115.512913009861	-0.00620670103755097	18611	107839.880227431	4874	634	13103	0	18408	4051	125	9
hashtags	20110822	-1209.19974090538	-0.0544341289684602	22214	127575.82120153	5331	878	16005	0	21777	5564	242	63
hashtags	20110823	-783.187617632417	-0.026143726595868	29957	170385.369670467	7391	903	21663	0	29509	6457	276	34
hashtags	20110824	-634.9025871696	-0.0230982859959108	27487	157590.192863437	6753	1152	19582	0	26855	7009	357	159
hashtags	20110825	-1178.41224851976	-0.0478679116305045	24618	141601.11006976	5834	908	17876	0	24032	6353	291	69
hashtags	20110826	-1100.80497098929	-0.0663055638470841	16602	95449.2908155978	3791	626	12185	0	16222	4767	197	66
hashtags	20110827	-1396.2929448024	-0.0636907788533686	21923	124698.429001927	4975	767	16181	0	21683	4502	167	12
hashtags	20110828	-234.751542299533	-0.0152297614051858	15414	91477.5837646701	3920	511	10983	0	15226	3814	117	54
hashtags	20110829	-1501.18589619282	-0.0610461508760447	24591	141362.726552453	5754	684	18153	0	24095	5704	290	102
hashtags	20110830	-1725.55878952594	-0.0621554207018927	27762	158902.247279494	6363	837	20562	0	27292	6618	296	57
hashtags	20110831	-1781.05932385153	-0.049530279592078	35959	207386.640049155	8473	1247	26239	0	35294	7700	343	279
hashtags	20110901	-2617.3868289475	-0.0706599759448059	37042	212626.931725975	8334	1384	27324	0	36391	7432	372	157
hashtags	20110902	-1163.28667587079	-0.0529007128636104	21990	129218.929957175	5149	1102	15739	0	21363	5836	274	223
hashtags	20110903	-1790.99873508557	-0.0656861562050013	27266	154287.516752796	6288	1100	19878	0	27074	5302	141	39
hashtags	20110904	-1849.71907343658	-0.0877559101165473	21078	123688.606141131	4663	908	15507	0	20841	4341	160	10
hashtags	20110905	-1441.81604667416	-0.0609956868886607	23638	137016.5362018	5496	802	17340	0	23237	5383	247	69
hashtags	20110906	-2713.46839641893	-0.0855632830832445	31713	182053.427514815	6760	1151	23802	0	30892	7573	388	310
hashtags	20110907	-1605.24331830334	-0.0744270826364678	21568	126571.392175268	4811	927	15830	0	20933	5907	307	185
hashtags	20110908	-673.122075757832	-0.0306927215246834	21931	129704.639406372	5324	938	15669	0	20770	6314	342	655
hashtags	20110909	-1160.3224378744	-0.0328619456193719	35309	199646.668198866	8714	1426	25169	0	34759	8113	364	159
hashtags	20110910	-1220.50012331667	-0.0551987754202286	22111	125608.161199562	5242	939	15930	0	21737	5191	152	165
hashtags	20110911	-1297.99015559029	-0.0616680993724008	21048	123275.442831937	4943	677	15428	0	20881	4485	106	7
hashtags	20110912	-1831.80183788147	-0.0708545173821788	25853	150965.938575959	5828	930	19095	0	25290	6513	314	128
hashtags	20110913	-1128.09785485571	-0.0501778246977896	22482	130177.067656675	5319	782	16381	0	21921	5645	276	77
hashtags	20110914	-1431.17462493347	-0.0683399209690323	20942	117468.063699423	4745	825	15372	0	20432	5623	226	227
hashtags	20110915	-872.869988223052	-0.0340035055793943	25670	142725.61074257	6208	975	18487	0	25253	5845	277	60
hashtags	20110916	-1013.06521710872	-0.0412317955681203	24570	135905.241818685	5820	918	17832	0	24172	6186	263	73
hashtags	20110917	-1526.8471587913	-0.0662320374264217	23053	132046.223777935	5261	815	16977	0	22861	4749	142	4
hashtags	20110918	-1466.96850506515	-0.0662198575843067	22153	126942.295160201	5071	822	16260	0	21905	4983	152	49
hashtags	20110919	-1807.92572397372	-0.0655948669898308	27562	157252.28817322	6277	970	20315	0	27100	6341	280	90
hashtags	20110920	-1398.58889200599	-0.0651051527793497	21482	118288.927859082	4872	649	15961	0	20988	5732	312	110
hashtags	20110921	-2128.79729611665	-0.073745013202503	28867	161158.74209641	6413	975	21479	0	28412	6737	289	106
hashtags	20110922	-783.463161753935	-0.0383092837393739	20451	115804.04168407	4871	730	14850	0	20005	5861	249	133
hashtags	20110923	-816.031442612837	-0.0409592653020547	19923	113563.471303781	4598	643	14682	0	19587	5277	242	33
hashtags	20110924	-1116.83650884964	-0.0493563951232827	22628	126489.65220041	5238	776	16614	0	22395	4975	168	44
hashtags	20110925	-594.20466729646	-0.0422530517881291	14063	79692.9676936998	3400	563	10100	0	13916	3770	111	31
hashtags	20110926	-1113.30740484846	-0.0545738923945325	20400	115590.183569594	4703	733	14964	0	19998	5730	234	116
hashtags	20110927	-515.516012996967	-0.0226282158281524	22782	128856.912752053	5659	718	16405	0	22343	6052	273	124
hashtags	20110928	-1166.13417626224	-0.0393008282644323	29672	166246.07796133	7087	1097	21488	0	29303	7438	264	74
hashtags	20110929	-1156.64891525712	-0.0402410644420249	28743	164719.781507149	6791	1014	20938	0	28360	6873	260	90
hashtags	20110930	-1035.03884128527	-0.0422016978425048	24526	136746.045988123	5787	847	17892	0	24294	6137	184	21
hashtags	20111001	-606.812738965231	-0.0571548214152049	10617	60058.4141387314	2447	356	7814	0	10546	3329	57	5
hashtags	20111002	-504.031183229815	-0.0575312388117583	8761	51664.5987329404	1995	314	6452	0	8591	2917	73	56
hashtags	20111003	-854.854592947564	-0.0656620779589495	13019	74789.5083455894	2920	377	9722	0	12764	4287	191	41
hashtags	20111004	-849.01100733774	-0.0552777529355908	15359	87651.134192481	3554	545	11260	0	14708	4886	213	361
hashtags	20111005	-732.630983400606	-0.0438124018299609	16722	100484.383906425	4065	1186	11471	0	15344	5627	255	837
hashtags	20111006	373.122389254852	0.0216064849878309	17269	96673.9360652731	4944	1238	11087	0	16724	5880	251	119
hashtags	20111007	-236.761347804911	-0.0151585471416167	15619	87005.5812204697	4136	829	10654	0	15254	4638	199	95
hashtags	20111008	203.544396313742	0.0159855804848615	12733	72019.1703927109	3629	503	8601	0	12517	3521	87	31
hashtags	20111009	-524.903790931094	-0.0424439064389985	12367	71528.7490079428	2983	400	8984	0	12213	3385	92	8
hashtags	20111010	-501.19274929256	-0.0239793669820851	20901	119168.407834769	5253	775	14873	0	20517	5676	229	10
hashtags	20111011	-779.791787200794	-0.0584639216674759	13338	76640.4307257814	3079	361	9898	0	12796	4253	178	312
hashtags	20111012	-153.450376727018	-0.00628148416746564	24429	141311.308508389	6190	948	17291	0	23914	6449	324	140
hashtags	20111013	-1398.39145752591	-0.0505290499557693	27675	156257.152538678	6435	861	20379	0	27150	6714	275	217
hashtags	20111014	-904.643530415144	-0.0579713893249051	15605	89832.771961794	3505	541	11559	0	15253	4939	181	144
hashtags	20111015	-915.458412694225	-0.0594607958362058	15396	90542.0996432098	3566	479	11351	0	15222	3885	142	4
hashtags	20111016	-970.991817562149	-0.0636548982274911	15254	89318.5467185842	3507	488	11259	0	15074	3876	100	4
hashtags	20111017	-1704.56942596871	-0.100600178586444	16944	97611.5971309716	3523	489	12932	0	16602	4866	193	106
hashtags	20111018	-933.825362910629	-0.0839091888678793	11129	65680.7973983546	2378	355	8396	0	10759	3874	153	140
hashtags	20111019	-1674.44893697107	-0.0728528079085918	22984	136315.196145101	5023	937	17024	0	22435	6080	217	300
hashtags	20111020	-969.220145706837	-0.0574318645239889	16876	97302.8338148105	3819	758	12299	0	16419	5369	189	193
hashtags	20111021	-948.18753714756	-0.0651048844512195	14564	83177.0430275313	3294	539	10731	0	14180	4537	179	85
hashtags	20111022	-227.920843280943	-0.0373395876934704	6104	35131.3782457428	1419	181	4504	0	5965	2234	78	19
hashtags	20111023	-1069.04824593313	-0.0820577407071788	13028	76023.5780140809	2840	397	9791	0	12809	3453	114	12
hashtags	20111024	-2675.38203407009	-0.0690314282709798	38756	224383.741067169	8544	1245	28967	0	38197	8833	377	111
hashtags	20111025	-511.912975511669	-0.0452020287427522	11325	67228.8344191537	2706	335	8284	0	10917	3961	161	171
hashtags	20111026	-669.734550914194	-0.0620469289340554	10794	63060.5261004331	2394	313	8087	0	10585	3851	124	50
hashtags	20111027	-908.568149127827	-0.0534923844055241	16985	98342.7175026575	3935	549	12501	0	16739	5183	162	64
hashtags	20111028	-728.527954971999	-0.0650820041961765	11194	64900.2871749554	2541	301	8352	0	11010	3934	108	45
hashtags	20111029	-839.153988430112	-0.0826182916638881	10157	59540.3262371886	2202	305	7650	0	10082	2984	64	3
hashtags	20111030	-834.149955465768	-0.0852304031333164	9787	57602.5090698527	2130	309	7348	0	9697	3177	62	5
hashtags	20111031	-1326.35433846116	-0.0841648796536047	15759	90815.8511323482	3364	618	11777	0	15456	4639	151	116
hashtags	20111101	-1052.33305382711	-0.0727804864670521	14459	84582.8660706707	3145	470	10844	0	14155	4422	172	87
hashtags	20111102	-2085.54341441437	-0.0818823484261628	25470	143165.160011659	5521	762	19187	0	25033	6548	253	160
hashtags	20111103	-954.02078541574	-0.053440554863082	17852	103825.226276515	4258	609	12985	0	17123	4936	230	445
hashtags	20111104	-1386.40132759207	-0.0645528392043615	21477	121409.994293259	4934	725	15818	0	21029	5904	185	198
hashtags	20111105	-831.151911312242	-0.0971425796297618	8556	49341.7152834515	1883	206	6467	0	8443	2872	78	15
hashtags	20111106	-767.370325660652	-0.0864350445664172	8878	51373.6374889372	2003	246	6629	0	8787	2939	60	2
hashtags	20111107	-692.052659464366	-0.077558294235612	8923	52840.4726111514	1952	247	6724	0	8646	3319	153	55
hashtags	20111108	-916.804706454281	-0.0806549403056462	11367	65721.4028550983	2496	342	8529	0	11066	3846	145	101
hashtags	20111109	-1030.18713097529	-0.0477469007682283	21576	120864.217449163	5013	605	15958	0	21186	5721	234	60
hashtags	20111110	-465.748556162255	-0.0287907866824662	16177	91836.8977864545	3935	376	11866	0	16066	4852	85	3
hashtags	20111111	-156.021389407503	-0.0158284862947655	9857	56862.9366338927	2455	230	7172	0	9762	3220	60	1
hashtags	20111112	-714.506622535358	-0.0485497467238811	14717	82645.7826823144	3378	344	10995	0	14634	4183	69	10
hashtags	20111113	-116.647224543049	-0.0119161532886964	9789	57129.8538248242	2478	285	7026	0	9700	2998	67	4
hashtags	20111114	-421.720333786864	-0.0417131883073061	10110	56042.0125885475	2449	262	7399	0	9892	3315	118	2
hashtags	20111115	-566.773866434651	-0.0353835601470003	16018	91298.9303399962	3842	406	11770	0	15744	4410	157	43
hashtags	20111116	-2133.10696126063	-0.0735249883241635	29012	162932.212263945	6487	829	21696	0	28515	7552	278	25
hashtags	20111117	-860.204523056662	-0.0418591008786697	20550	115986.777251089	4835	614	15101	0	20134	5767	238	4
hashtags	20111118	-1194.12289092798	-0.0409479079256559	29162	163099.578374278	6932	1345	20885	0	28782	7151	264	24
hashtags	20111119	-155.855626057974	-0.0146992007976963	10603	60966.0392184372	2664	272	7667	0	10491	2860	67	1
hashtags	20111120	-336.176597613386	-0.0400591751207562	8392	48030.7446787641	2022	200	6170	0	8311	2664	67	0
hashtags	20111121	-1588.45896847316	-0.0857190096850227	18531	104793.253266388	4030	461	14040	0	18281	5341	191	14
hashtags	20111122	-1394.0264408705	-0.0618385503646585	22543	125917.84363238	5092	656	16795	0	22173	6375	221	7
hashtags	20111123	-1145.30748150913	-0.0569549694917264	20109	113116.096318612	4617	567	14925	0	19860	5831	173	13
hashtags	20111124	-1586.08665544219	-0.0879205463105427	18040	102336.763255836	3813	501	13726	0	17796	4819	136	3
hashtags	20111125	-455.80555953115	-0.0455851144645614	9999	55927.904548467	2302	261	7436	0	9904	2903	69	4
hashtags	20111126	-367.973648769262	-0.0437490962750282	8411	46584.4076959335	1979	224	6208	0	8285	2736	71	1
hashtags	20111127	-648.887703839913	-0.0565676666236521	11471	65332.5383421327	2672	306	8493	0	11339	3619	89	1
hashtags	20111128	-878.190535960342	-0.046089563134268	19054	105721.212462666	4423	649	13982	0	18659	5663	193	14
hashtags	20111129	-245.967949160422	-0.0180196299751225	13650	74784.3885910519	3397	362	9891	0	13286	4688	221	18
hashtags	20111130	-314.777966825361	-0.0144360452568384	21805	119915.052389546	5323	532	15950	0	21557	5694	171	8
hashtags	20111201	-1305.63667016949	-0.0480808937642972	27155	154678.260665814	6329	732	20094	0	26747	6865	255	13
hashtags	20111202	-1029.08556387461	-0.0498081198332416	20661	115895.151473472	4708	835	15118	0	20152	6004	243	13
hashtags	20111203	-314.494234933213	-0.0235823511497611	13336	73541.2685119199	3302	312	9722	0	13217	3844	93	2
hashtags	20111204	-1020.84228315524	-0.0852691516167086	11972	67402.6717660908	2656	316	9000	0	11820	3886	108	1
hashtags	20111205	818.966295395599	0.0263935768279867	31029	174292.103413535	8859	1327	20843	0	30502	7452	372	44
hashtags	20111206	2300.44214399727	0.0442648093899801	51970	293516.726194907	15446	2311	34213	0	51334	10213	483	30
hashtags	20111207	2932.91560429306	0.0532154371719175	55114	306700.267837314	16780	2414	35920	0	54363	10494	463	19
hashtags	20111208	2416.18658333327	0.0422491490204981	57189	318895.198045049	16968	2640	37581	0	56551	10576	510	21
hashtags	20111209	2821.00991609549	0.0528447242773071	53383	298853.364912953	16325	2252	34806	0	52853	10174	379	53
hashtags	20111210	1210.8450369165	0.034095825103948	35513	202580.499797064	10514	1257	23742	0	35289	6882	188	6
hashtags	20111211	1384.05894414454	0.0461614562967195	29983	169076.883454209	9220	1298	19465	0	29742	6513	176	2
hashtags	20111212	2229.37502809422	0.04788279447785	46559	264610.880202575	13976	1992	30591	0	46055	9319	383	23
hashtags	20111213	1621.95615122162	0.0327231600536984	49566	280078.068767831	14382	2346	32838	0	48955	9968	422	25
hashtags	20111214	1171.90959415683	0.027018088626094	43375	244253.356196458	12602	2055	28718	0	42820	9170	386	23
hashtags	20111215	976.226847140601	0.0280637856361927	34786	194705.857232246	10023	1805	22958	0	34295	7995	377	20
hashtags	20111216	930.133305686101	0.0279453583008683	33284	185901.831274286	9373	1507	22404	0	32857	7644	340	23
hashtags	20111217	256.658411720067	0.0112965850228903	22720	128736.343012358	6356	862	15502	0	22541	5441	147	7
hashtags	20111218	105.586084465155	0.00487763128679053	21647	122692.717954488	6019	955	14673	0	21452	5166	152	4
hashtags	20111219	38.2641233064171	0.00110379401449308	34666	194406.05431714	9554	1562	23550	0	34236	7692	334	19
hashtags	20111220	975.072426825714	0.0318974263739643	30569	170654.754699983	8813	1357	20399	0	30107	7642	349	24
hashtags	20111221	1106.67354684893	0.0356072569771214	31080	175646.489569327	9132	1357	20591	0	30667	7440	281	10
hashtags	20111222	930.414567994218	0.0284687157454935	32682	185709.697841459	9527	1483	21672	0	32291	7537	300	13
hashtags	20111223	1222.72440385846	0.0447523755163775	27322	156509.701468778	8187	1217	17918	0	27014	6588	232	8
hashtags	20111224	599.659919148858	0.0328887138237733	18233	103218.275435169	5419	705	12109	0	18083	4778	118	3
hashtags	20111225	75.6696843007377	0.00409889411736838	18461	104722.143306037	5194	682	12585	0	18367	4595	75	1
hashtags	20111226	-1204.01857121764	-0.0483522176305223	24901	137505.680504924	6355	1024	17522	0	24666	5280	167	5
hashtags	20111227	-94.4010309496351	-0.00344466451193706	27405	153805.603303762	7529	1146	18730	0	27132	6031	211	11
hashtags	20111228	198.364014181143	0.00447673243469065	44310	241199.796341664	12317	1678	30315	0	43964	8208	285	13
hashtags	20111229	1673.69318234507	0.0355107608916462	47132	264712.331930075	13924	2264	30944	0	46750	8186	294	14
hashtags	20111230	2248.53411061121	0.0498654774818418	45092	254091.408896209	13596	2785	28711	0	44903	7140	159	9
hashtags	20111231	1323.12061519162	0.0391050868979347	33835	190579.255269941	10018	2117	21700	0	33718	5460	97	3
hashtags	20120101	2071.46863041537	0.0526421507094123	39350	222734.301128212	11936	2287	25127	0	39193	5668	126	3
hashtags	20120102	3246.90616044373	0.0707017280821298	45924	259277.503638015	14546	2662	28716	0	45636	6825	233	11
hashtags	20120103	2254.98187355732	0.0516747301333085	43638	248582.564351456	13079	2214	28345	0	43084	7888	371	16
hashtags	20120104	2090.41730065658	0.0487140496983728	42912	244872.758512682	12874	1996	28042	0	42341	9084	411	23
hashtags	20120105	1954.20959045852	0.0443131426407828	44100	252696.500530512	13222	1933	28945	0	43558	9345	395	32
hashtags	20120106	1694.20037961498	0.0407808679861106	41544	236890.655569446	12328	2111	27105	0	40823	9352	409	27
hashtags	20120107	2159.70933473015	0.0838852378905521	25746	154123.491531301	8386	1203	16157	0	25502	4396	201	5
hashtags	20120108	2083.77983290967	0.0848237333269424	24566	149557.086775502	7917	1222	15427	0	24348	4131	173	11
hashtags	20120109	3260.91919366626	0.0836111687819865	39001	224507.554132249	12418	1793	24790	0	38431	7739	381	18
hashtags	20120110	2538.13247217744	0.0571702962469016	44396	250312.135794851	13638	2077	28681	0	43730	10479	474	31
hashtags	20120111	1711.79211589088	0.0366535076847004	46702	258499.092715858	13662	2217	30823	0	46091	10317	411	25
hashtags	20120112	2921.17372339539	0.0575804960063744	50732	285411.77372693	15392	2301	33039	0	50066	9950	474	45
hashtags	20120113	2717.96906460487	0.0478633653471783	56786	319667.053008408	17110	2533	37143	0	55987	10106	545	26
hashtags	20120114	2014.23242021329	0.0567181713798689	35513	198840.564921804	11081	1317	23115	0	35198	7690	245	7
hashtags	20120115	1997.79814229002	0.0545057196488697	36653	208211.731374014	11375	1580	23698	0	36235	7501	332	8
hashtags	20120116	3064.69271115768	0.0640011007864191	47885	269145.441511273	14953	2311	30621	0	47256	9741	501	20
hashtags	20120117	2162.05383860535	0.0404515386657189	53448	293957.881217596	15930	3438	34080	0	52663	11041	540	32
hashtags	20120118	3041.55659742393	0.0488164317629752	62306	349829.956602225	18410	3522	40374	0	58723	12001	1019	184
hashtags	20120119	4275.12626313929	0.0652531635499616	65516	368344.74408266	20722	3963	40831	0	59272	11717	1475	311
hashtags	20120120	4133.34751461337	0.0729963887152686	56624	317171.613307615	18123	2756	35745	0	53668	10448	1084	79
hashtags	20120121	2552.4655665196	0.0643392207733313	39672	225064.186265245	12706	1701	25265	0	37954	7379	502	12
hashtags	20120122	2231.1563413889	0.0656821319847185	33969	192213.926593422	10704	1373	21892	0	32786	7473	467	20
hashtags	20120123	3534.09806094868	0.065394187238841	54043	302688.972345819	20172	2077	31794	0	46742	10155	1156	88
hashtags	20120124	3461.48278900764	0.0287672990185714	120327	643843.236134998	24295	11926	84106	0	60568	13350	2875	698
hashtags	20120125	4225.9626636254	0.0576742137434716	73273	403684.207999575	18384	6888	48001	0	54380	11054	1512	182
hashtags	20120126	4296.367809388	0.0577593005133899	74384	412883.874787252	34545	2939	36900	0	54015	11612	1468	273
hashtags	20120127	3538.09997622695	0.0638692320064075	55396	313414.342937604	17291	2125	35980	0	52027	10447	1105	107
hashtags	20120128	2050.14788347105	0.0533323244314937	38441	217847.206641307	11749	1484	25208	0	37329	7495	511	13
hashtags	20120129	2039.54557066616	0.0678604415460377	30055	167380.213354064	9665	1382	19008	0	28306	6610	536	8
hashtags	20120130	3021.49210743526	0.0637526291816529	47394	267411.062754797	14118	2089	31187	0	41497	9942	1229	150
hashtags	20120131	3234.89378455596	0.0668725717235696	48374	271087.363044929	14781	2102	31491	0	44070	10125	1237	95
hashtags	20120201	3515.96901316321	0.0701272316485472	50137	282158.248693019	15733	2222	32182	0	47053	10183	1136	127
hashtags	20120202	2708.94722549908	0.052004131721393	52091	292850.393820435	14980	3692	33419	0	47628	10006	1039	145
hashtags	20120203	2616.94341664566	0.0347240514920342	75364	409675.712804539	15829	2620	56915	0	49286	11441	1547	305
hashtags	20120204	2344.38774865226	0.0635146094294997	36911	204152.644198916	10960	1626	24325	0	32882	7018	520	24
hashtags	20120205	1835.75418691351	0.0513382791798622	35758	198326.695544044	11962	1669	22127	0	31767	6802	556	6
hashtags	20120206	3008.57310829872	0.0590066704904922	50987	290323.653209196	15429	2137	33421	0	47577	10188	1225	99
hashtags	20120207	3467.21424017017	0.0634068658821947	54682	309325.567358251	16512	2518	35652	0	51394	10999	1146	105
hashtags	20120208	2923.92350601295	0.0585980100607831	49898	280440.929800191	14779	2262	32857	0	46271	10361	1101	68
hashtags	20120209	2426.14299414258	0.0486884004443624	49830	284351.750874363	14386	2315	33129	0	46599	10141	1009	134
hashtags	20120210	3103.96619395083	0.0615951857192631	50393	287097.351714158	15183	2137	33073	0	48304	9768	844	54
hashtags	20120211	2767.38070686614	0.0743759596556154	37208	210582.544304568	11800	1517	23891	0	36479	7691	327	5
hashtags	20120212	2168.25593210004	0.072757824640114	29801	171562.995477023	9463	1327	19011	0	28930	6391	324	14
hashtags	20120213	2315.39966222727	0.0505899244499928	45768	260517.027521529	13043	1885	30840	0	41407	9047	839	65
hashtags	20120214	2674.83904293513	0.0563456151612557	47472	272452.951053186	14242	1889	31341	0	44928	9428	779	60
hashtags	20120215	2528.98559324649	0.0448306316607546	56412	317158.311925294	16361	2332	37719	0	51607	11496	1120	108
hashtags	20120216	1603.31536843184	0.0318522601802257	50336	285444.929297275	14562	2410	33364	0	47893	10471	967	93
hashtags	20120217	1583.60577220056	0.0324575891002369	48790	276800.829616422	14169	2007	32614	0	46437	10078	885	74
hashtags	20120218	2188.41256042256	0.0588520252903739	37185	208824.321423473	11286	1308	24591	0	35694	7511	423	31
hashtags	20120219	2066.47958993045	0.0574149697135599	35992	204151.638358522	11038	1329	23625	0	34632	7772	465	28
hashtags	20120220	2728.89264568071	0.0570551892299798	47829	271041.883011564	14066	1866	31897	0	45077	10137	933	84
hashtags	20120221	2928.20571966471	0.0534880942490586	54745	311878.945107345	16090	2242	36413	0	50176	10957	1162	136
hashtags	20120222	2553.50268235156	0.0506275686966228	50437	284662.513219591	14666	2167	33604	0	46056	10430	1065	113
hashtags	20120223	2462.72699931938	0.035269989249114	69825	385133.035122134	15443	2240	52142	0	49577	11433	1275	320
hashtags	20120224	3369.14615674677	0.0563214001462182	59820	335386.62690131	17786	2418	39616	0	56432	11641	876	208
hashtags	20120225	2625.97349127437	0.0663107873860351	39601	224859.045504163	12230	1561	25810	0	38278	8232	511	21
hashtags	20120226	2764.34556856838	0.0763736861049421	36195	205563.199943235	11397	1464	23334	0	35158	7772	463	18
hashtags	20120227	3226.48020350733	0.0534893932942196	60320	343290.925593939	19002	3616	37702	0	54240	12095	1358	299
hashtags	20120228	3636.08092585126	0.0595737023978252	61035	346546.334542235	18644	2354	40037	0	57794	12507	1196	165
hashtags	20120229	3966.22602351642	0.0615223990742139	64468	364597.13713059	20226	2430	41812	0	60483	12087	1180	129
hashtags	20120301	3438.5766299506	0.0551956183176122	62298	351124.900244299	19414	2793	40091	0	58557	11851	1098	138
hashtags	20120302	3911.57447768038	0.0651668412248497	60024	336295.16989373	18329	2875	38820	0	56499	11853	1113	116
hashtags	20120303	3046.5074075404	0.0660374874285306	46133	254917.937548394	13045	1651	31437	0	39887	8599	593	89
hashtags	20120304	2471.63885500311	0.0598720714840152	41282	233259.117206456	12168	1457	27657	0	36978	8098	582	184
hashtags	20120305	3577.28113535125	0.0582135544637394	61451	349346.994736151	18601	2385	40465	0	57476	12017	1162	181
hashtags	20120306	3758.73651576256	0.0629245742083664	59734	341137.065633282	18672	2388	38674	0	56526	12069	808	101
hashtags	20120307	3567.6437432732	0.0555292576153842	64248	364836.620613157	19281	3037	41930	0	60502	12764	831	103
hashtags	20120308	3566.21129950554	0.0522322822002686	68276	379945.046978802	19583	2870	45823	0	60288	12255	1435	327
hashtags	20120309	3138.24132321073	0.0408199963997233	76880	427899.986712332	19857	3015	54008	0	58682	12557	1484	953
hashtags	20120310	2645.97506320555	0.0528951694861473	50023	276716.890315295	13772	1749	34502	0	42490	9087	614	81
hashtags	20120311	8336.17279031717	0.183087847627269	45531	226807.202667751	18737	1296	25498	0	43120	11347	492	9
hashtags	20120312	9634.13856896392	0.137373466355305	70131	368110.261527612	25149	2858	42124	0	63483	15696	1174	164
hashtags	20120313	2874.41097019193	0.0453899753689884	63327	351313.347765314	17815	2468	43044	0	56838	11928	1238	396
hashtags	20120314	3684.41839618702	0.0549773698641691	67017	380935.810268955	19424	2333	45260	0	60223	12681	1228	380
hashtags	20120315	3014.71004595334	0.0446029005171377	67590	382567.771689618	19547	2710	45333	0	61538	12432	1156	215
hashtags	20120316	2556.00656984818	0.039840491455954	64156	363239.132278149	17751	3553	42852	0	58202	11831	1094	237
hashtags	20120317	2276.04029012668	0.0582047946534032	39104	219143.611907039	11279	1647	26178	0	36174	7754	395	8
hashtags	20120318	2377.20735813652	0.0616623614374485	38552	215411.529043584	11501	1734	25317	0	35389	8143	453	13
hashtags	20120319	2599.49529710212	0.0529515052778888	49092	283135.738088713	14408	2094	32590	0	45850	10839	917	84
hashtags	20120320	3179.11704224105	0.0574179497587243	55368	309223.474865553	15672	5781	33915	0	48771	11252	915	398
hashtags	20120321	2763.63653738428	0.0536201574937289	51541	289169.814836519	16361	2388	32792	0	45530	10828	919	218
