"","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"1","median","34.7018186404655","8.70712640426441","54.6806672279346","8.73112579944784","9","8","10","8","197.578176314414","48.9781763144135","199.550385980661"
"2","mean","33.174511882114","10.9343249350828","50.9790958607519","10.9362025017524","10","7","11","7","215.905857414632","67.3058574146322","209.268739496827"
