"","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"1","median","32.6833105944494","8.31349644889568","52.0499806445322","8.36409894651246","10","9","10","9","221.800272866608","73.2002728666075","198.61454030064"
"2","mean","32.4475951828387","8.84809449135408","51.1080000005638","8.85002264770006","9","7","9","7","224.628857805935","76.0288578059354","180.050521564653"
