Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.63968505,47.80939809,60.65840211,48.03677717,7,5,9,7,42.32377935,-107.4762206,201.888249
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,40.34705406,21.5912957,55.82683394,22.24098098,10,7,11,8,129.8353512,-19.96464878,207.7348736
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.64711643,29.96539826,62.79019627,29.97202568,7,6,9,9,54.23460283,-95.56539717,154.3738893
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,49.27892555,32.5219883,66.40307025,33.80601244,7,6,9,9,22.65289338,-127.1471066,146.1378457
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,48.51959702,43.179457,58.0974813,43.19203392,8,4,9,7,31.76483575,-118.0351643,175.929316
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,46.76419843,27.66726005,61.71639914,27.85477533,8,5,9,8,52.82961885,-96.97038115,166.9117982
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,46.76094811,38.60409093,58.45175871,39.44761078,7,5,9,8,52.86862262,-96.93137738,155.0160139
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,41.49595051,27.26431352,57.57793511,27.96501782,9,7,10,8,116.0485938,-33.75140616,201.5858845
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,49.7339538,40.90303604,64.99944564,41.31707328,7,6,10,8,17.19255439,-132.6074456,183.3145391
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.72529329,31.65643566,64.09684205,31.7236115,8,6,9,9,53.29648049,-96.50351951,154.8186705
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,49.90036794,47.27565503,60.41986494,47.28890659,6,5,9,7,15.19558474,-134.6044153,204.3331022
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,42.64512492,28.00890627,55.18851764,28.05990928,7,7,9,9,102.2585009,-47.54149909,184.3695649
OneMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta,47.37962418,54.71061823,56.52634413,54.71385473,9,5,10,7,45.44450988,-104.3554901,200.002962
OneMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Month1_opening_AbsoluteDelta,41.78541682,23.69915727,55.84465361,23.71530563,8,4,9,7,112.5749981,-37.22500188,23.55403884
OneMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,46.5692154,23.49787659,61.3721674,23.57903402,7,4,9,8,55.16941518,-94.63058482,232.5332293
OneMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,38.21999913,33.56111218,46.74757772,33.57952243,8,5,9,8,155.3600104,5.560010438,158.8803683
OneMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute+NumVerifiedTweets_Month1_allold_AbsoluteDelta+NumVerifiedTweets_Week2_allold_AbsoluteDelta+NumVerifiedTweets_Month1_opening_AbsoluteDelta+NumVerifiedTweets_Week2_opening_AbsoluteDelta,44.62133269,31.20613844,63.82628396,31.23477544,8,3,10,8,78.54400773,-71.25599227,122.9098309
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta,48.31514089,52.05589573,58.25007306,52.08059001,10,4,11,7,34.21830926,-115.5816907,188.9348895
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute,49.92588527,42.17253376,60.50489767,43.13314037,7,5,9,7,14.88937679,-134.9106232,184.3888706
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week1_opportunity_Absolute+NumVerifiedTweets_Week1_opportunity_Absolute,43.90289891,27.47408463,53.53258774,27.59490626,7,5,9,8,87.16521309,-62.63478691,237.3527347
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,48.91386867,48.52697059,60.4136711,48.63308939,8,5,9,7,27.033576,-122.766424,193.8903984
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,41.77621097,31.23687582,54.75435189,32.89843277,8,5,9,6,112.6854683,-37.11453166,202.2847759
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,42.33573269,29.05203441,56.67359833,29.1250181,7,6,9,6,105.9712077,-43.82879231,216.6800388
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,34.36049214,20.28653523,49.34328578,20.63878875,8,6,9,8,201.6740944,51.87409437,239.4538831
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta,45.56538779,43.80612337,58.0422009,44.89349051,7,5,9,7,67.21534654,-82.58465346,145.1514615
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week1_opportunity_Absolute+NumVerifiedTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumVerifiedTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta,49.07510653,40.26753318,59.19588835,40.52212496,7,4,9,7,25.09872159,-124.7012784,276.4716258
OneMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,41.414806,22.40370757,57.62544422,23.94604069,9,5,9,6,117.022328,-32.777672,210.0451336
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_all_AbsoluteDelta,49.84047424,47.3560511,59.23005396,47.51758157,8,5,10,7,15.91430915,-133.8856908,118.4249192
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta,47.16847789,33.63802148,57.80466472,34.11709708,8,4,9,6,47.97826538,-101.8217346,237.5234296
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,49.15354193,49.95671332,60.75157944,50.17159273,8,5,9,7,24.15749688,-125.6425031,193.7202203
OneMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute,41.37891609,29.56716494,54.62419296,31.61865252,8,5,9,6,117.4530069,-32.34699306,197.329413
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute,47.75852762,30.64653045,59.85892262,30.66965087,8,4,9,7,40.89766859,-108.9023314,185.7255893
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_opening_Absolute,46.25904773,28.60121149,58.7211136,28.60133254,9,4,10,6,58.89142727,-90.90857273,183.2744153
OneMonthBefore_Revised+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute,42.77618296,26.92402947,58.56511211,27.00690095,9,7,9,9,100.6858044,-49.11419556,169.9426134
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute,42.3700458,34.01361192,57.46181648,34.04982696,8,7,9,8,105.5594503,-44.24054966,178.6994647
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute,45.76467482,35.62433562,58.21084795,36.28163871,9,5,10,6,64.82390212,-84.97609788,184.4808181
OneMonthBefore_Revised+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute,44.27229174,33.41065419,60.21713782,34.55884403,9,7,9,9,82.73249908,-67.06750092,171.0629352
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute,43.60238234,34.65014637,59.54555091,36.55288346,8,7,9,8,90.77141189,-59.02858811,178.623831
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta,49.55882781,35.76852447,61.35645391,36.77376355,8,3,9,7,19.29406626,-130.5059337,181.2849565
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta,48.96862004,35.77999221,61.05094524,35.7804329,7,3,9,5,26.37655949,-123.4234405,180.2286677
OneMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week1_opening_Absolute,48.6208395,37.51382661,59.5556441,38.56275504,7,4,9,7,30.54992598,-119.250074,186.5815761
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute,42.67866664,20.85473404,57.98817469,20.88984524,7,6,9,8,101.8560004,-47.94399964,187.6564627
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,44.45291328,23.2639181,57.76171276,23.35283106,7,5,9,8,80.56504066,-69.23495934,193.6636657
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,35.64539376,8.289696569,55.52004062,8.33785559,9,8,10,9,186.2552749,36.45527488,201.0036328
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,42.59766512,29.60615056,58.08741158,30.34136993,8,7,10,9,102.8280186,-46.97198138,198.3482261
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,36.97946526,11.71943102,56.18041609,11.76677338,9,8,10,9,170.2464168,20.44641684,202.1017798
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,44.88027199,25.09915454,60.08607162,25.1047907,9,3,10,5,75.43673607,-74.36326393,198.0351221
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,48.35361474,28.78718847,62.94295001,28.79292025,7,6,9,8,33.75662317,-116.0433768,179.7466322
OneMonthBefore_Revised+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,45.89228363,35.2094808,62.87912086,36.29620913,8,7,9,10,63.29259638,-86.50740362,181.7189055
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,47.25015971,40.6850689,62.29894794,40.73687583,8,6,9,7,46.99808342,-102.8019166,198.0483157
OneMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute,48.26849532,26.54236841,63.04871899,26.56119128,8,5,9,7,34.7780562,-115.0219438,195.2519007
OneMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,48.29282443,21.6294706,65.78816001,21.6388476,7,6,9,8,34.48610685,-115.3138931,191.8648518
OneMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,47.51824211,28.34667681,62.10338297,28.35197965,8,5,10,7,43.78109473,-106.0189053,212.2104964
OneMonthBefore_Revised+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.3232172,31.59951571,61.83929775,32.07905903,8,6,9,9,58.12139357,-91.67860643,182.4606011
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute,41.87070563,16.4318168,58.94504818,16.45863667,7,6,9,8,111.5515324,-38.24846759,200.501042
OneMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,42.94845005,23.3798771,57.45257433,23.59673377,9,7,11,8,98.61859935,-51.18140065,218.0664905
OneMonthBefore_Revised+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,45.95206812,33.00919307,62.22396843,33.9929847,7,8,9,10,62.57518255,-87.22481745,184.7547289
OneMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,47.64569813,29.70754655,59.9526209,29.70893622,7,4,9,6,42.25162246,-107.5483775,183.4527978
OneMonthBefore_Revised+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,43.43057525,26.23029697,59.0247954,26.51142568,8,6,9,9,92.83309701,-56.96690299,172.9815942
OneMonthBefore_Revised+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,44.69966725,27.31737087,61.56958259,30.73495043,9,6,9,9,77.60399298,-72.19600702,176.0103917
OneMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute,49.15167126,42.76255062,60.64990511,43.42649904,8,4,9,7,24.17994492,-125.6200551,190.1244185
OneMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,46.06882648,28.56987299,59.75256665,28.57796532,8,6,9,7,61.17408227,-88.62591773,200.6117565
OneMonthBefore_Revised+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,47.27445755,38.31029263,59.42671829,39.02595038,8,5,9,8,46.70650942,-103.0934906,164.6161991
OneMonthBefore_Revised+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,48.51857277,34.56277386,60.53232811,34.5756379,7,5,9,9,31.77712682,-118.0228732,163.6102782
OneMonthBefore_Revised+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.19309269,34.11851708,58.7908917,34.14613131,7,7,9,9,59.68288772,-90.11711228,157.3633639
OneMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,40.07444767,17.7310059,57.70096093,17.79384808,7,7,9,9,133.1066279,-16.69337208,182.3749969
OneMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,47.32891424,21.41905151,63.57511913,21.54218749,7,4,9,7,46.05302917,-103.7469708,180.3714143
OneMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,38.39692753,11.78649789,58.60814303,11.79304591,8,7,9,8,153.2368696,3.436869592,203.6766688
OneMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,45.98301205,31.5001624,63.02877976,33.66465749,7,6,9,8,62.2038554,-87.5961446,175.6340483
OneMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,49.36438054,43.87966822,63.23570231,44.66409218,7,5,9,7,21.6274335,-128.1725665,196.0427448
OneMonthBefore_Revised+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumTweets_Week1_allold_AbsoluteDelta+NumPopularTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta,47.95094344,55.11475694,63.72910256,55.32686313,8,7,9,8,38.58867871,-111.2113213,182.7037526
OneMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute,43.01479862,26.72074187,55.97214511,27.8852026,6,7,9,9,97.82241652,-51.97758348,193.9937323
OneMonthBefore_Revised+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,42.78187324,30.3511131,57.86111141,31.54331098,8,6,9,8,100.6175211,-49.18247892,161.2273516
OneMonthBefore_Revised+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_all_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta,47.34141378,46.08547974,59.03590633,46.16403667,8,6,10,8,45.90303463,-103.8969654,197.0102441
OneMonthBefore_Revised+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,44.46852376,32.10295807,57.92364492,34.10034996,9,5,10,8,80.37771488,-69.42228512,264.072537
OneMonthBefore_Revised+NumVerifiedTweets_Month1_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Month1_opening_Absolute+NumVerifiedTweets_Week2_opening_Absolute,49.74255286,33.96237406,72.01162519,34.86077885,8,5,9,9,17.08936563,-132.7106344,314.7596196
