"","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"1","median","36.4168447851966","8.44851454646167","55.0893605178815","8.48533234003651","9","7","10","8","176.997862577641","27.1978625776412","203.668530831662"
"2","mean","35.6515827421404","12.2406525391794","53.062503705117","12.2709360014301","10","6","11","7","186.181007094315","36.3810070943151","202.2699562848"
