"","Month","Prediction","L1","Win","DWin"
"1","201301","194.462298561562","37.462298561562","FALSE","FALSE"
"2","201302","185.565674873262","50.434325126738","TRUE","TRUE"
"3","201303","152.068543070351","64.068543070351","TRUE","TRUE"
"4","201304","181.181923928556","16.181923928556","TRUE","TRUE"
"5","201305","188.734320521057","13.734320521057","FALSE","TRUE"
"6","201306","144.216435058918","50.783564941082","FALSE","FALSE"
"7","201307","162.014305859141","0.0143058591409897","TRUE","TRUE"
"8","201308","157.306898622549","11.693101377451","FALSE","TRUE"
"9","201309","215.502870764661","67.502870764661","FALSE","FALSE"
"10","201310","124.111978595325","79.888021404675","TRUE","TRUE"
"11","201311","242.990800580581","39.990800580581","FALSE","TRUE"
"12","201312","181.821899885937","107.821899885937","TRUE","TRUE"
"13","201401","139.738155058464","26.738155058464","TRUE","TRUE"
"14","201402","225.516496608159","50.516496608159","FALSE","TRUE"
"15","201403","198.479555545626","6.479555545626","TRUE","TRUE"
"16","201404","225.026644049966","62.973355950034","TRUE","TRUE"
"17","201405","237.213596304759","20.213596304759","FALSE","TRUE"
"18","201406","331.8779570096","43.8779570096","TRUE","TRUE"
"19","201407","330.859443907292","121.859443907292","FALSE","FALSE"
"20","201408","229.087656122663","87.087656122663","FALSE","FALSE"
"21","201409","243.777336698887","4.22266330111299","TRUE","TRUE"
"22","201410","243.089299698517","29.089299698517","FALSE","FALSE"
"23","201411","244.491622379617","76.508377620383","TRUE","TRUE"
"24","201412","248.673046758405","751.326953241595","TRUE","TRUE"
