"","Month","Prediction","L1","Win","DWin"
"1","201301","115.486508718914","41.513491281086","FALSE","TRUE"
"2","201302","174.351876437142","61.648123562858","TRUE","TRUE"
"3","201303","94.6691944518286","6.6691944518286","TRUE","TRUE"
"4","201304","114.332957740531","50.667042259469","FALSE","FALSE"
"5","201305","159.989273320041","15.010726679959","FALSE","FALSE"
"6","201306","141.804711210946","53.195288789054","FALSE","FALSE"
"7","201307","162.864075657466","0.864075657466003","TRUE","TRUE"
"8","201308","138.776016656982","30.223983343018","FALSE","TRUE"
"9","201309","138.608630443735","9.391369556265","TRUE","TRUE"
"10","201310","161.51364705007","42.48635294993","TRUE","TRUE"
"11","201311","158.328694690955","44.671305309045","FALSE","FALSE"
"12","201312","116.994022918227","42.994022918227","TRUE","TRUE"
"13","201401","103.911495804375","9.08850419562501","TRUE","TRUE"
"14","201402","179.29244649233","4.29244649232999","TRUE","TRUE"
"15","201403","125.746983918683","66.253016081317","FALSE","TRUE"
"16","201404","157.329619865365","130.670380134635","FALSE","FALSE"
"17","201405","150.963425540897","66.036574459103","FALSE","FALSE"
"18","201406","240.533101474399","47.466898525601","TRUE","TRUE"
"19","201407","105.512930286332","103.487069713668","FALSE","TRUE"
"20","201408","154.410211003911","12.410211003911","TRUE","TRUE"
"21","201409","190.037669888897","57.962330111103","FALSE","FALSE"
"22","201410","191.910028196332","22.089971803668","FALSE","TRUE"
"23","201411","133.385133846688","187.614866153312","FALSE","FALSE"
"24","201412","172.955161417399","827.044838582601","FALSE","FALSE"
