"","Month","Prediction","L1","Win","DWin"
"1","201301","124.550718483551","32.449281516449","FALSE","TRUE"
"2","201302","152.086087849676","83.913912150324","FALSE","FALSE"
"3","201303","106.282624343803","18.282624343803","TRUE","TRUE"
"4","201304","123.713529144552","41.286470855448","FALSE","FALSE"
"5","201305","152.877075552596","22.122924447404","FALSE","FALSE"
"6","201306","116.021146164296","78.978853835704","FALSE","FALSE"
"7","201307","125.431212506211","36.568787493789","FALSE","TRUE"
"8","201308","130.472404331436","38.527595668564","FALSE","TRUE"
"9","201309","123.264080075255","24.735919924745","TRUE","TRUE"
"10","201310","154.67326824137","49.32673175863","TRUE","TRUE"
"11","201311","122.799328787818","80.200671212182","FALSE","FALSE"
"12","201312","122.052643618153","48.052643618153","TRUE","TRUE"
"13","201401","145.632152968642","32.632152968642","TRUE","TRUE"
"14","201402","179.46143171359","4.46143171359","TRUE","TRUE"
"15","201403","118.764406962182","73.235593037818","FALSE","TRUE"
"16","201404","146.494270962162","141.505729037838","FALSE","FALSE"
"17","201405","154.268941897661","62.731058102339","FALSE","FALSE"
"18","201406","185.640674682434","102.359325317566","FALSE","FALSE"
"19","201407","77.0337274668122","131.966272533188","FALSE","TRUE"
"20","201408","144.336426715076","2.33642671507599","TRUE","TRUE"
"21","201409","174.380138557325","73.619861442675","FALSE","FALSE"
"22","201410","166.15619859494","47.84380140506","FALSE","TRUE"
"23","201411","107.141217354015","213.858782645985","FALSE","FALSE"
"24","201412","152.91465558345","847.08534441655","FALSE","FALSE"
