"","Month","Prediction","L1","Win","DWin"
"1","201301","103.676902425715","53.323097574285","FALSE","TRUE"
"2","201302","131.75333762431","104.24666237569","FALSE","FALSE"
"3","201303","113.327093386864","25.327093386864","TRUE","TRUE"
"4","201304","113.734921474584","51.265078525416","FALSE","FALSE"
"5","201305","121.964596560347","53.035403439653","FALSE","FALSE"
"6","201306","142.221904299508","52.778095700492","FALSE","FALSE"
"7","201307","134.604971265668","27.395028734332","FALSE","TRUE"
"8","201308","136.478362252549","32.521637747451","FALSE","TRUE"
"9","201309","145.986718578626","2.01328142137399","TRUE","TRUE"
"10","201310","139.580682392657","64.419317607343","TRUE","TRUE"
"11","201311","158.138311951366","44.861688048634","FALSE","FALSE"
"12","201312","141.135405912659","67.135405912659","TRUE","TRUE"
"13","201401","112.87485530829","0.125144691710005","TRUE","TRUE"
"14","201402","139.820062019815","35.179937980185","FALSE","FALSE"
"15","201403","142.667653263748","49.332346736252","FALSE","TRUE"
"16","201404","146.582886176352","141.417113823648","FALSE","FALSE"
"17","201405","140.462361688311","76.537638311689","FALSE","FALSE"
"18","201406","186.488208370476","101.511791629524","FALSE","FALSE"
"19","201407","161.364946466949","47.635053533051","FALSE","TRUE"
"20","201408","155.219759719526","13.219759719526","TRUE","TRUE"
"21","201409","160.385536243323","87.614463756677","FALSE","FALSE"
"22","201410","171.306185912541","42.693814087459","FALSE","TRUE"
"23","201411","172.708160858031","148.291839141969","FALSE","FALSE"
"24","201412","183.177796578922","816.822203421078","FALSE","FALSE"
