"","Month","Prediction","L1","Win","DWin"
"1","201301","186.242737601587","29.242737601587","FALSE","FALSE"
"2","201302","219.27743461777","16.72256538223","TRUE","TRUE"
"3","201303","224.293444343114","136.293444343114","FALSE","FALSE"
"4","201304","130.404307115033","34.595692884967","FALSE","FALSE"
"5","201305","182.449887599258","7.44988759925801","TRUE","TRUE"
"6","201306","145.839825939568","49.160174060432","FALSE","FALSE"
"7","201307","187.301845380508","25.301845380508","FALSE","FALSE"
"8","201308","206.020758534587","37.020758534587","FALSE","FALSE"
"9","201309","170.581352473276","22.581352473276","TRUE","TRUE"
"10","201310","146.319185554953","57.680814445047","TRUE","TRUE"
"11","201311","160.387294372402","42.612705627598","FALSE","FALSE"
"12","201312","186.659622121032","112.659622121032","TRUE","TRUE"
"13","201401","170.093496630748","57.093496630748","TRUE","TRUE"
"14","201402","180.173418914587","5.17341891458699","TRUE","TRUE"
"15","201403","158.787788440812","33.212211559188","FALSE","TRUE"
"16","201404","196.973791866568","91.026208133432","FALSE","FALSE"
"17","201405","213.501092949887","3.49890705011299","FALSE","FALSE"
"18","201406","246.86734691955","41.13265308045","TRUE","TRUE"
"19","201407","201.33931312629","7.66068687371001","TRUE","TRUE"
"20","201408","211.27860145691","69.27860145691","TRUE","TRUE"
"21","201409","235.24190231786","12.75809768214","TRUE","TRUE"
"22","201410","242.689860025148","28.689860025148","FALSE","FALSE"
"23","201411","177.685097474629","143.314902525371","FALSE","FALSE"
"24","201412","220.603900511694","779.396099488306","FALSE","FALSE"
