"","Month","Prediction","L1","Win","DWin"
"1","201301","191.047849038645","34.047849038645","FALSE","FALSE"
"2","201302","158.738484062119","77.261515937881","FALSE","FALSE"
"3","201303","142.035378509952","54.035378509952","TRUE","TRUE"
"4","201304","168.081834212591","3.08183421259099","TRUE","TRUE"
"5","201305","185.826353810821","10.826353810821","TRUE","TRUE"
"6","201306","98.2118828063279","96.7881171936721","FALSE","FALSE"
"7","201307","126.935661969988","35.064338030012","FALSE","TRUE"
"8","201308","110.219739284223","58.780260715777","FALSE","TRUE"
"9","201309","142.085072078355","5.91492792164499","TRUE","TRUE"
"10","201310","120.620351600654","83.379648399346","TRUE","TRUE"
"11","201311","188.87432431395","14.12567568605","TRUE","TRUE"
"12","201312","182.088682572012","108.088682572012","TRUE","TRUE"
"13","201401","153.646175989908","40.646175989908","TRUE","TRUE"
"14","201402","217.306534477121","42.306534477121","FALSE","TRUE"
"15","201403","171.002747514053","20.997252485947","FALSE","TRUE"
"16","201404","200.769449965326","87.230550034674","FALSE","FALSE"
"17","201405","212.803985819591","4.19601418040901","FALSE","FALSE"
"18","201406","274.291607203224","13.708392796776","TRUE","TRUE"
"19","201407","323.624309380722","114.624309380722","FALSE","FALSE"
"20","201408","202.31183914487","60.31183914487","TRUE","TRUE"
"21","201409","232.04614800382","15.95385199618","TRUE","TRUE"
"22","201410","198.695224500306","15.304775499694","TRUE","TRUE"
"23","201411","224.759320096336","96.240679903664","FALSE","FALSE"
"24","201412","207.156673728707","792.843326271293","FALSE","FALSE"
