"","Month","Prediction","L1","Win","DWin"
"1","201301","172.07782479962","15.07782479962","FALSE","FALSE"
"2","201302","170.420959343286","65.579040656714","TRUE","TRUE"
"3","201303","107.867818405885","19.867818405885","TRUE","TRUE"
"4","201304","157.603427375247","7.39657262475299","TRUE","TRUE"
"5","201305","188.414796932663","13.414796932663","FALSE","TRUE"
"6","201306","70.1501775538621","124.849822446138","FALSE","FALSE"
"7","201307","84.0724869869423","77.9275130130577","FALSE","TRUE"
"8","201308","96.2606123578913","72.7393876421087","FALSE","TRUE"
"9","201309","124.783544247019","23.216455752981","TRUE","TRUE"
"10","201310","128.033056675817","75.966943324183","TRUE","TRUE"
"11","201311","158.776751414726","44.223248585274","FALSE","FALSE"
"12","201312","166.602917997402","92.602917997402","TRUE","TRUE"
"13","201401","151.339780941457","38.339780941457","TRUE","TRUE"
"14","201402","238.018966712789","63.018966712789","FALSE","TRUE"
"15","201403","153.135021925502","38.864978074498","FALSE","TRUE"
"16","201404","192.567383286181","95.432616713819","FALSE","FALSE"
"17","201405","209.018358708323","7.98164129167699","FALSE","FALSE"
"18","201406","280.581332971286","7.41866702871403","TRUE","TRUE"
"19","201407","296.077666572121","87.077666572121","FALSE","FALSE"
"20","201408","190.30575876139","48.30575876139","TRUE","TRUE"
"21","201409","254.348933237912","6.34893323791201","TRUE","TRUE"
"22","201410","207.540445061002","6.459554938998","TRUE","TRUE"
"23","201411","179.930856329998","141.069143670002","FALSE","FALSE"
"24","201412","199.999128412761","800.000871587239","FALSE","FALSE"
