"","Month","Prediction","L1","Win","DWin"
"1","201301","182.992896176299","25.992896176299","FALSE","FALSE"
"2","201302","192.917997707902","43.082002292098","TRUE","TRUE"
"3","201303","147.289924260532","59.289924260532","TRUE","TRUE"
"4","201304","189.996847154322","24.996847154322","TRUE","TRUE"
"5","201305","193.814858835462","18.814858835462","FALSE","TRUE"
"6","201306","115.559212980232","79.440787019768","FALSE","FALSE"
"7","201307","133.20411777475","28.79588222525","FALSE","TRUE"
"8","201308","154.745368007392","14.254631992608","FALSE","TRUE"
"9","201309","202.296497421742","54.296497421742","FALSE","FALSE"
"10","201310","130.623974145497","73.376025854503","TRUE","TRUE"
"11","201311","203.563829061707","0.563829061706997","TRUE","TRUE"
"12","201312","158.182377048892","84.182377048892","TRUE","TRUE"
"13","201401","146.503396376095","33.503396376095","TRUE","TRUE"
"14","201402","240.876654466954","65.876654466954","FALSE","TRUE"
"15","201403","184.704253011321","7.29574698867901","TRUE","TRUE"
"16","201404","218.400003598331","69.599996401669","TRUE","TRUE"
"17","201405","241.106478623766","24.106478623766","FALSE","TRUE"
"18","201406","330.1527722264","42.1527722264","TRUE","TRUE"
"19","201407","313.215259035036","104.215259035036","FALSE","FALSE"
"20","201408","230.888785234836","88.888785234836","FALSE","FALSE"
"21","201409","272.84693145515","24.84693145515","TRUE","TRUE"
"22","201410","263.181408113017","49.181408113017","FALSE","FALSE"
"23","201411","203.882408927403","117.117591072597","FALSE","FALSE"
"24","201412","245.676541052649","754.323458947351","TRUE","TRUE"
