"","MonthId","NumTweets_Month1_all","NumDistinctTweets_Month1_all","NumDistinctUsers_Month1_all","NumPopularTweets_Month1_all","NumVerifiedTweets_Month1_all","NumTweets_Month2_all","NumDistinctTweets_Month2_all","NumDistinctUsers_Month2_all","NumPopularTweets_Month2_all","NumVerifiedTweets_Month2_all","NumTweets_Week1_all","NumDistinctTweets_Week1_all","NumDistinctUsers_Week1_all","NumPopularTweets_Week1_all","NumVerifiedTweets_Week1_all","NumTweets_Week2_all","NumDistinctTweets_Week2_all","NumDistinctUsers_Week2_all","NumPopularTweets_Week2_all","NumVerifiedTweets_Week2_all","NumTweets_Month1_allold","NumDistinctTweets_Month1_allold","NumDistinctUsers_Month1_allold","NumPopularTweets_Month1_allold","NumVerifiedTweets_Month1_allold","NumTweets_Month2_allold","NumDistinctTweets_Month2_allold","NumDistinctUsers_Month2_allold","NumPopularTweets_Month2_allold","NumVerifiedTweets_Month2_allold","NumTweets_Week1_allold","NumDistinctTweets_Week1_allold","NumDistinctUsers_Week1_allold","NumPopularTweets_Week1_allold","NumVerifiedTweets_Week1_allold","NumTweets_Week2_allold","NumDistinctTweets_Week2_allold","NumDistinctUsers_Week2_allold","NumPopularTweets_Week2_allold","NumVerifiedTweets_Week2_allold","NumTweets_Month1_opening","NumDistinctTweets_Month1_opening","NumDistinctUsers_Month1_opening","NumPopularTweets_Month1_opening","NumVerifiedTweets_Month1_opening","NumTweets_Month2_opening","NumDistinctTweets_Month2_opening","NumDistinctUsers_Month2_opening","NumPopularTweets_Month2_opening","NumVerifiedTweets_Month2_opening","NumTweets_Week1_opening","NumDistinctTweets_Week1_opening","NumDistinctUsers_Week1_opening","NumPopularTweets_Week1_opening","NumVerifiedTweets_Week1_opening","NumTweets_Week2_opening","NumDistinctTweets_Week2_opening","NumDistinctUsers_Week2_opening","NumPopularTweets_Week2_opening","NumVerifiedTweets_Week2_opening","NumTweets_Month1_posting","NumDistinctTweets_Month1_posting","NumDistinctUsers_Month1_posting","NumPopularTweets_Month1_posting","NumVerifiedTweets_Month1_posting","NumTweets_Month2_posting","NumDistinctTweets_Month2_posting","NumDistinctUsers_Month2_posting","NumPopularTweets_Month2_posting","NumVerifiedTweets_Month2_posting","NumTweets_Week1_posting","NumDistinctTweets_Week1_posting","NumDistinctUsers_Week1_posting","NumPopularTweets_Week1_posting","NumVerifiedTweets_Week1_posting","NumTweets_Week2_posting","NumDistinctTweets_Week2_posting","NumDistinctUsers_Week2_posting","NumPopularTweets_Week2_posting","NumVerifiedTweets_Week2_posting","NumTweets_Month1_opportunity","NumDistinctTweets_Month1_opportunity","NumDistinctUsers_Month1_opportunity","NumPopularTweets_Month1_opportunity","NumVerifiedTweets_Month1_opportunity","NumTweets_Month2_opportunity","NumDistinctTweets_Month2_opportunity","NumDistinctUsers_Month2_opportunity","NumPopularTweets_Month2_opportunity","NumVerifiedTweets_Month2_opportunity","NumTweets_Week1_opportunity","NumDistinctTweets_Week1_opportunity","NumDistinctUsers_Week1_opportunity","NumPopularTweets_Week1_opportunity","NumVerifiedTweets_Week1_opportunity","NumTweets_Week2_opportunity","NumDistinctTweets_Week2_opportunity","NumDistinctUsers_Week2_opportunity","NumPopularTweets_Week2_opportunity","NumVerifiedTweets_Week2_opportunity","NumTweets_Month1_hiring","NumDistinctTweets_Month1_hiring","NumDistinctUsers_Month1_hiring","NumPopularTweets_Month1_hiring","NumVerifiedTweets_Month1_hiring","NumTweets_Month2_hiring","NumDistinctTweets_Month2_hiring","NumDistinctUsers_Month2_hiring","NumPopularTweets_Month2_hiring","NumVerifiedTweets_Month2_hiring","NumTweets_Week1_hiring","NumDistinctTweets_Week1_hiring","NumDistinctUsers_Week1_hiring","NumPopularTweets_Week1_hiring","NumVerifiedTweets_Week1_hiring","NumTweets_Week2_hiring","NumDistinctTweets_Week2_hiring","NumDistinctUsers_Week2_hiring","NumPopularTweets_Week2_hiring","NumVerifiedTweets_Week2_hiring","NumTweets_Month1_hashtags","NumDistinctTweets_Month1_hashtags","NumDistinctUsers_Month1_hashtags","NumPopularTweets_Month1_hashtags","NumVerifiedTweets_Month1_hashtags","NumTweets_Month2_hashtags","NumDistinctTweets_Month2_hashtags","NumDistinctUsers_Month2_hashtags","NumPopularTweets_Month2_hashtags","NumVerifiedTweets_Month2_hashtags","NumTweets_Week1_hashtags","NumDistinctTweets_Week1_hashtags","NumDistinctUsers_Week1_hashtags","NumPopularTweets_Week1_hashtags","NumVerifiedTweets_Week1_hashtags","NumTweets_Week2_hashtags","NumDistinctTweets_Week2_hashtags","NumDistinctUsers_Week2_hashtags","NumPopularTweets_Week2_hashtags","NumVerifiedTweets_Week2_hashtags"
"29",201305,1372302,1216355,467515,37379,47180,1190576,1066460,423722,33545,23509,333338,295127,116480,8951,12350,352578,306044,115604,10065,13940,166859,136719,62879,8033,14099,146735,120102,56669,7600,11497,42771,35727,16070,2153,2676,44881,37092,16392,2188,3461,51799,46489,15636,1226,2728,45559,39924,14849,1317,2769,13328,12054,3947,318,660,13016,11990,3832,285,357,25113,21492,16047,1056,1466,21774,18653,14146,959,1150,6192,5236,3878,262,411,6633,5650,4125,266,432,59314,50295,14919,2850,3707,53338,46141,14188,2682,2542,15682,13490,3924,800,514,16535,14473,3981,856,525,31250,19639,17721,2960,6211,26512,16463,14776,2692,5052,7698,5186,4636,792,1099,8845,5295,4809,795,2147,1232327,1167117,427713,30869,35751,1066383,1021386,387541,27423,13881,297548,282698,106430,7169,10179,314709,293225,105294,8272,11134
"30",201306,1155751,1026495,415343,33769,51997,1372302,1216355,467515,37379,47180,261434,237134,96438,9048,13070,282987,251904,105078,9209,14145,138779,111995,58210,7690,11820,166859,136719,62879,8033,14099,25506,19169,13891,1779,2851,33271,25534,14691,2207,3772,42655,35250,14457,1457,4268,51799,46489,15636,1226,2728,7014,5026,3412,362,1224,10392,7937,3704,452,1551,22088,18959,14333,1096,932,25113,21492,16047,1056,1466,5203,4550,3447,254,185,5822,4791,3552,391,459,45178,39056,12980,2440,1687,59314,50295,14919,2850,3707,6314,4916,2888,524,322,9698,8005,3210,684,510,29354,19669,17617,2738,4965,31250,19639,17721,2960,6211,7072,4874,4393,642,1124,7490,5029,4506,688,1268,1042756,982586,378963,27554,41736,1232327,1167117,427713,30869,35751,242592,226805,87698,7628,10618,256410,240678,95678,7476,10823
"31",201307,1104147,996854,403826,37808,52507,1150620,1022755,414668,34068,52200,290356,256673,105299,12834,15360,289454,260388,106292,11380,12070,118179,83440,59631,8358,17263,137420,110389,58400,7742,12025,32927,22544,16151,2784,4839,31825,22693,16312,2574,3643,28532,22602,14953,1361,2802,42073,34550,14494,1464,4349,7921,6476,4292,508,470,8403,6279,4258,425,1111,28892,19184,13829,1928,6754,22076,18949,14329,1094,952,7995,5236,3830,496,1903,6214,5013,3576,654,233,28882,21656,13174,2181,2459,44140,38007,12994,2449,1719,8055,5810,3591,776,604,8092,5906,3705,665,743,32993,21534,19364,3011,5414,29620,19819,17754,2774,5037,9334,5557,4994,1052,1862,9611,5968,5302,883,1703,1015677,951514,366202,31884,37270,1039379,978803,378180,27831,41786,265157,244159,95030,10670,11184,265839,247882,96008,9573,8959
"32",201308,1252846,1069354,441609,82876,58106,1104385,996075,403511,38323,52187,321495,275757,113119,21363,13853,316180,270282,111036,21310,13389,141404,86503,61130,15689,23492,118761,83727,59761,8460,17273,35573,21621,15326,3946,6387,33821,20616,14692,3618,5355,37634,25723,16478,3070,6480,28705,22823,15016,1381,2752,8912,6620,4247,739,966,10186,6251,4077,790,2412,25268,18953,12385,2648,1716,28967,19222,13828,1951,6717,6445,4843,2965,756,445,5508,4281,2790,595,270,37130,21537,13648,4430,7437,29159,21678,13234,2215,2647,9853,5116,3407,1161,2623,7619,4997,3144,860,998,43434,22762,20753,5792,7927,33103,21580,19402,3040,5323,10976,5686,5222,1415,2373,11024,5673,5189,1435,1731,1146142,1022746,403447,70372,38642,1015373,950514,365776,32324,36944,294991,264059,103531,18226,8812,290713,259259,102001,18476,9088
"33",201309,1362846,1153792,460140,93975,58285,1252846,1069354,441609,82876,58106,385011,322987,128972,26454,16097,382246,319721,126063,27242,16169,152067,93955,58551,15647,27473,141404,86503,61130,15689,23492,45499,29122,15951,4248,8033,45866,28949,16442,4890,7528,48499,36570,16385,3090,6684,37634,25723,16478,3070,6480,15812,13541,4562,823,796,16662,12783,4676,996,2200,23010,16944,10556,3044,1193,25268,18953,12385,2648,1716,6635,4670,2775,957,367,6369,4662,2909,881,292,36524,19686,12986,3754,8826,37130,21537,13648,4430,7437,11040,5081,3538,1009,3820,10357,5724,3628,1116,2117,45756,22108,19997,5979,11413,43434,22762,20753,5792,7927,12394,6137,5414,1512,3197,13032,6115,5595,1952,3227,1243611,1109514,423844,81746,33242,1146142,1022746,403447,70372,38642,348390,310904,119127,23073,8621,345674,307281,115835,23461,9196
"34",201310,1473643,1252123,495873,95828,56239,1392656,1177834,469925,96214,59342,376161,324369,129505,19264,16785,375175,317110,127125,23953,17224,161112,104740,56747,15451,26831,156701,97064,60134,16132,27958,44349,27971,15222,3996,8869,44383,26375,14257,3974,10375,60200,49172,16344,2843,5704,50239,38107,16789,3171,6780,17342,13026,4407,678,2913,15792,12425,4083,657,2036,23997,17221,11552,3359,1647,23661,17342,10829,3127,1284,7137,5227,3648,925,627,6599,4692,3200,968,431,32958,19646,12399,3323,6567,37685,20309,13432,3881,9041,9529,4985,3155,862,2803,9054,4771,3039,808,2603,44940,19926,17769,6113,13011,46808,22645,20477,6171,11496,10588,5083,4386,1567,2526,13203,4787,4266,1581,5359,1345644,1211531,462675,83847,32730,1269407,1132289,432600,83573,33705,340579,313709,120894,16156,8384,339482,307194,119021,20978,7487
"35",201311,1449559,1275627,494227,69406,53484,1473643,1252123,495873,95828,56239,372835,328520,129064,18098,14047,360574,320667,120198,16836,10525,176704,123849,62493,13562,27044,161112,104740,56747,15451,26831,49666,36553,16937,3468,6976,47333,36728,15936,3262,3785,59079,49346,18672,2672,5131,60200,49172,16344,2843,5704,16588,13107,5208,753,2341,14462,12333,4788,588,1092,36341,31725,10016,2223,1035,23997,17221,11552,3359,1647,13371,12256,2599,548,199,14565,13458,2322,612,151,36813,25146,19181,3219,5818,32958,19646,12399,3323,6567,9618,6718,5447,839,1479,8745,6483,5378,778,784,45387,18684,16606,5594,15255,44940,19926,17769,6113,13011,10370,4731,4257,1370,3065,9777,4677,3994,1322,1822,1333085,1237359,463289,58905,29580,1345644,1211531,462675,83847,32730,344036,318692,121139,15447,8219,335453,311629,113069,14446,7402
"36",201312,1436129,1273673,510229,67630,44948,1429142,1258753,487353,68129,52148,376128,337037,134194,16643,10319,394269,347939,141471,18840,13645,152183,109840,60211,12071,19299,173727,122207,61499,13211,26053,35530,25804,14614,2925,4304,41974,28880,16883,3484,6413,60401,49917,18567,2525,6275,57738,48443,18297,2557,4897,15111,13122,4763,579,818,18132,13903,5313,811,2888,21164,17249,7900,1730,1149,35969,31455,9747,2181,1011,3203,2231,1611,364,354,4114,3126,2107,466,255,38020,27182,21375,3055,5603,36355,24991,19176,3157,5698,9578,6651,5292,786,1860,10608,7511,5961,871,1540,33350,16485,14744,4855,6358,44557,18329,16254,5458,14642,7811,4041,3546,1214,1288,9298,4600,4172,1358,1738,1333521,1240239,483423,58189,28027,1315622,1221514,457306,57952,29187,351313,328854,127669,14322,6626,364561,338312,133662,16074,7844
"37",201401,1529716,1323585,532185,80101,59650,1436979,1275350,510835,67578,44894,411947,352544,144285,23539,19312,447171,377299,151886,24662,23012,175757,108999,62418,15510,33670,151238,109525,60079,11969,19307,47626,24711,17352,4931,12085,58188,33484,18696,5173,13682,61078,44124,19565,3141,11882,60240,49787,18587,2534,6272,15594,7510,5175,1054,6405,20095,12457,5922,1061,6080,23944,19130,7467,2006,1067,20925,17031,7794,1713,1149,5806,4108,2606,692,330,9393,7874,2406,616,352,40530,27008,20184,3607,6238,38105,27305,21419,3024,5623,11422,7255,4717,1094,1820,12364,7366,5512,1186,2458,51100,19852,17225,6882,14663,32715,16391,14647,4790,6349,15146,6184,5220,2129,3686,16584,6153,5397,2346,4800,1402779,1283840,499873,67577,29532,1335202,1242086,484194,58228,27914,373902,339863,134006,19450,8275,404818,364515,141388,20402,10636
"38",201402,1697930,1463581,554132,97058,74295,1505145,1305703,523522,77524,58100,466952,400207,134907,25507,22071,436433,380127,139898,24912,18170,179457,101480,66416,18882,34577,171835,107835,60738,14760,33158,56844,30941,17337,4908,12376,42444,25443,17329,4744,7305,41447,27909,18317,3425,7907,61610,45046,19247,3024,11635,11086,7078,4711,841,2446,10837,7114,4839,1004,2287,32510,24062,10654,2802,2037,22944,18476,6988,1859,1032,13767,10725,2807,687,409,8707,6893,3168,671,613,49053,27454,18489,4482,10946,39908,26540,20145,3487,6592,16489,7421,4805,1222,5561,9873,5971,4550,1092,1786,57848,23414,20396,8365,14165,48247,18843,16401,6511,14079,15871,6047,5359,2200,4146,13396,5842,5166,2025,2735,1564423,1416084,516121,81482,43892,1382153,1267830,492727,65695,28462,427039,388401,125353,21543,11624,405626,367789,129660,20943,11565
"39",201403,1940093,1664471,598984,101915,69810,1679233,1449224,546153,95625,73070,544704,450198,161514,26672,15937,536352,458415,162751,27878,21273,224244,151394,70259,18887,33768,176001,100072,64819,18336,33959,73594,53952,19842,5330,8112,69988,49106,19711,5278,9684,71463,57239,19602,3594,8060,40571,27238,17838,3370,7964,28313,25142,5600,969,1374,27256,21688,5694,1093,3594,47521,41341,10227,2655,1482,32610,24444,10351,2696,1976,14861,13320,2940,749,277,14745,12830,2873,774,331,50701,32574,22797,4542,9241,48204,26906,18154,4364,10963,14459,9764,6466,1262,2165,13884,9282,6476,1226,2086,56088,21607,19130,8293,15376,55997,22790,19865,8093,13534,16304,6131,5261,2408,4336,14526,5687,5092,2238,3781,1782498,1616964,561788,86639,39806,1549362,1403119,509297,80533,43152,490851,436130,150967,22275,8645,486426,445126,152282,23607,12930
"40",201404,2104953,1803183,640084,101820,61664,1940093,1664471,598984,101915,69810,535675,462603,159032,23564,14044,559110,480719,168154,26486,17185,249428,172417,71467,19602,35403,224244,151394,70259,18887,33768,60704,42458,17350,4711,7081,65449,43315,18479,5269,11246,119092,101496,20014,3838,11118,71463,57239,19602,3594,8060,30703,27341,4817,886,1826,33479,26730,5117,997,5029,25837,19166,9580,2629,2225,47521,41341,10227,2655,1482,4669,3149,2316,590,492,5018,3392,2413,669,415,48563,30517,23809,4554,8999,50701,32574,22797,4542,9241,11634,7011,5950,1187,2509,12092,7495,6085,1240,2242,57195,22545,19532,8766,13256,56088,21607,19130,8293,15376,14023,5332,4676,2095,2315,15218,6043,5239,2415,3588,1903338,1754119,602144,85976,30019,1782498,1616964,561788,86639,39806,485793,451302,150089,19903,8127,504652,468027,158160,22234,6903
"41",201405,2137708,1832477,629718,116121,61349,2108882,1812562,641828,101709,61351,572909,498459,156743,29463,15232,523746,444414,157318,30146,15902,236514,167997,69878,19311,31258,247133,170621,71129,19475,35124,65327,48350,17649,4618,8057,56944,39311,17014,4832,9004,110451,96748,19445,3935,7489,118847,101218,19956,3810,11197,27301,23517,4873,921,2361,27608,24061,4740,1001,2071,17727,12569,9132,2164,1422,24730,18038,9483,2619,2273,3878,2956,2187,399,173,4193,2939,2134,566,294,46344,28540,23291,4844,9337,48040,30211,23685,4503,8854,11686,7236,5795,1172,2565,11880,7183,5838,1209,2786,63438,31413,19578,8528,13553,56774,22466,19482,8724,12999,23144,14958,5247,2188,3434,13549,5447,4718,2097,3874,1956386,1787582,593770,101244,35775,1908659,1764018,604123,86014,30059,529376,487832,148326,26048,8744,478506,433558,148714,26483,8626
"42",201406,2390282,2061780,725940,123026,73686,2137708,1832477,629718,116121,61349,686005,594856,206582,34474,17914,633140,539113,200887,35100,24708,272953,193425,85030,19736,41446,236514,167997,69878,19311,31258,73982,54883,23637,5317,8952,79556,51881,24267,5705,16979,124055,103703,21997,3903,13254,110451,96748,19445,3935,7489,35154,31836,6106,1057,1526,39162,27180,6556,1316,9469,23630,13813,10671,2431,5127,17727,12569,9132,2164,1422,5430,3786,2938,564,633,5572,3645,2903,622,750,51500,33982,27358,4805,9414,46344,28540,23291,4844,9337,14546,9411,7624,1307,2764,15178,9438,7609,1340,3695,75239,43401,27087,8761,14100,63438,31413,19578,8528,13553,19170,10256,7552,2431,4057,20020,12036,7795,2472,3081,2184634,2009393,684008,108259,38590,1956386,1787582,593770,101244,35775,628930,579927,194579,30526,11034,571497,523815,188606,30807,9305
"43",201407,2793877,2418140,803625,136959,75658,2434657,2098569,740206,125569,74902,783030,688213,211897,35163,16091,767753,666793,209845,37534,17005,340571,250153,95214,22706,43355,280409,198934,87341,20324,41981,94328,75148,26969,5987,7494,99421,74918,26708,6298,8962,149801,129170,23468,5057,11858,127450,106872,22599,3996,13227,39629,35395,6039,1185,1966,38472,34536,6102,1263,1589,20174,14485,10123,2131,1793,24210,14265,10996,2499,5127,5026,3703,2502,512,374,5911,4205,2687,549,665,52328,35651,28432,4978,7657,52572,34621,27879,4929,9440,13589,9433,7452,1329,1611,13664,8997,7236,1250,2427,119848,72458,35330,10740,22297,77598,44696,28015,9059,14560,36469,27005,11496,3004,3563,41999,27680,11264,3313,4508,2552595,2365473,762578,120040,37111,2223375,2044613,696982,110390,39418,722712,674804,201339,30690,9618,703800,653123,199400,33092,9438
"44",201408,3532219,3176003,905654,135968,73595,2797453,2422876,801966,136334,75446,1125885,1039933,279098,34573,16192,1073560,975807,238015,38271,23368,535688,448639,196231,24532,42015,341673,251351,95455,22608,43390,195647,174987,84094,6475,8799,178857,150007,63659,7263,16349,185380,160068,66521,5474,16493,149731,129003,23331,5042,11917,62457,56103,34157,1463,3960,54410,42746,19948,1810,9163,24268,18083,10310,2466,2171,20198,14414,10033,2131,1886,5638,4039,2667,568,696,5634,4046,2600,720,467,102538,83301,73701,4884,10208,52322,35546,28355,4952,7766,42395,38694,35885,1205,1554,31390,25378,22376,1327,3604,224777,188646,94575,11904,13266,121002,73989,35847,10685,22071,85456,76491,36814,3284,2597,87803,78243,39158,3461,3160,3307446,3122406,865336,119266,37797,2556428,2370675,761279,119441,36777,1071432,1026037,268960,30482,8477,1010607,960851,227439,33642,9352
"45",201409,1700877,1567329,467793,49806,27557,3532219,3176003,905654,135968,73595,0,0,0,0,0,0,0,0,0,0,284868,253989,127947,9409,12602,535688,448639,196231,24532,42015,0,0,0,0,0,0,0,0,0,0,92805,87975,52960,1678,1352,185380,160068,66521,5474,16493,0,0,0,0,0,0,0,0,0,0,8483,6378,4433,855,639,24268,18083,10310,2466,2171,0,0,0,0,0,0,0,0,0,0,70284,62700,56790,2121,3608,102538,83301,73701,4884,10208,0,0,0,0,0,0,0,0,0,0,113859,97607,47359,4835,7019,224777,188646,94575,11904,13266,0,0,0,0,0,0,0,0,0,0,1614339,1542816,450302,43252,17408,3307446,3122406,865336,119266,37797,0,0,0,0,0,0,0,0,0,0
