Label,NumTweets_Month1,NormalizedNumTweets_Month1,NumTweetsText_Month1,NormalizedNumTweetsText_Month1,NumTweetsTitle_Month1,NormalizedNumTweetsTitle_Month1,NumTweetsVerified_Month1,NormalizedNumTweetsVerified_Month1,NumTweets_Month2,NormalizedNumTweets_Month2,NumTweetsText_Month2,NormalizedNumTweetsText_Month2,NumTweetsTitle_Month2,NormalizedNumTweetsTitle_Month2,NumTweetsVerified_Month2,NormalizedNumTweetsVerified_Month2,NumTweets_Month3,NormalizedNumTweets_Month3,NumTweetsText_Month3,NormalizedNumTweetsText_Month3,NumTweetsTitle_Month3,NormalizedNumTweetsTitle_Month3,NumTweetsVerified_Month3,NormalizedNumTweetsVerified_Month3,NumTweets_Month4,NormalizedNumTweets_Month4,NumTweetsText_Month4,NormalizedNumTweetsText_Month4,NumTweetsTitle_Month4,NormalizedNumTweetsTitle_Month4,NumTweetsVerified_Month4,NormalizedNumTweetsVerified_Month4,NumTweets_Week1,NormalizedNumTweets_Week1,NumTweetsText_Week1,NormalizedNumTweetsText_Week1,NumTweetsTitle_Week1,NormalizedNumTweetsTitle_Week1,NumTweetsVerified_Week1,NormalizedNumTweetsVerified_Week1,NumTweets_Week2,NormalizedNumTweets_Week2,NumTweetsText_Week2,NormalizedNumTweetsText_Week2,NumTweetsTitle_Week2,NormalizedNumTweetsTitle_Week2,NumTweetsVerified_Week2,NormalizedNumTweetsVerified_Week2,NumTweets_Week3,NormalizedNumTweets_Week3,NumTweetsText_Week3,NormalizedNumTweetsText_Week3,NumTweetsTitle_Week3,NormalizedNumTweetsTitle_Week3,NumTweetsVerified_Week3,NormalizedNumTweetsVerified_Week3,NumTweets_Week4,NormalizedNumTweets_Week4,NumTweetsText_Week4,NormalizedNumTweetsText_Week4,NumTweetsTitle_Week4,NormalizedNumTweetsTitle_Week4,NumTweetsVerified_Week4,NormalizedNumTweetsVerified_Week4,OneMonthBefore,TwoMonthBefore,ThreeMonthBefore
133188,889302,1.777555242,819921,1.638875064,69381,0.138680179,2368,0.004733207,246571,0.59027959,201026,0.481246963,45545,0.109032627,279,0.000667913,79699,0.211782369,60912,0.161860094,18787,0.049922275,534,0.001418986,77428,0.240133732,58115,0.180236759,19313,0.059896972,1150,0.003566588,216466,1.590784494,193013,1.418431012,23453,0.172353482,1230,0.009039133,379798,2.808367471,360515,2.665781807,19283,0.142585664,903,0.006677117,89470,0.714622321,73047,0.583447152,16423,0.131175169,189,0.001509597,179071,1.438876033,163645,1.31492463,15426,0.123951403,128,0.001028509,132828,132632,132468
133414,749420,1.314977251,626174,1.098722432,123246,0.216254819,2688,0.004716526,911946,1.831430167,844118,1.695213499,67828,0.136216668,2341,0.004701351,212897,0.512959086,167644,0.403925433,45253,0.109033652,280,0.000674639,77663,0.207361226,59265,0.158238325,18398,0.049122901,542,0.001447147,137450,0.886614031,104161,0.671885079,33289,0.214728952,735,0.004741079,227152,1.490381335,196333,1.288172847,30819,0.202208488,650,0.004264756,226160,1.543101213,180630,1.232447701,45530,0.310653512,468,0.003193188,221223,1.580141712,187753,1.341073699,33470,0.239068013,445,0.003178526,133188,132828,132632
133657,2648426,4.259933152,2543022,4.090393208,105404,0.169539943,2083,0.003350458,706114,1.232777509,581336,1.014932357,124778,0.217845153,2048,0.003575525,889302,1.777555242,819921,1.638875064,69381,0.138680179,2368,0.004733207,246571,0.59027959,201026,0.481246963,45545,0.109032627,279,0.000667913,1858747,11.23816175,1829357,11.060467,29390,0.177694745,566,0.00342209,458327,2.846486352,422692,2.625171568,35635,0.221314784,575,0.003571096,329514,2.097733017,301209,1.917539359,28305,0.180193658,755,0.004806437,113263,0.719724217,91809,0.583395819,21454,0.136328398,375,0.002382919,133414,133188,132828
133753,1112245,1.556584497,892415,1.248932883,219830,0.307651615,2444,0.003420373,2648426,4.259933152,2543022,4.090393208,105404,0.169539943,2083,0.003350458,706114,1.232777509,581336,1.014932357,124778,0.217845153,2048,0.003575525,889302,1.777555242,819921,1.638875064,69381,0.138680179,2368,0.004733207,148639,0.762270827,105257,0.539793328,43382,0.222477499,685,0.003512911,204461,1.110687997,124851,0.678224733,79610,0.432463264,485,0.002634652,214124,1.157470823,150147,0.811636116,63977,0.345834707,623,0.003367695,413077,2.323764359,375179,2.110569188,37898,0.213195171,690,0.003881594,133657,133414,133188
133863,1767229,2.315020796,1366359,1.789892255,400870,0.525128541,2782,0.003644343,1015271,1.412719992,793100,1.103575523,222171,0.309144468,2459,0.003421627,2697373,4.329498798,2593094,4.162122686,104279,0.167376112,1984,0.003184478,702000,1.2170301,576924,1.000190703,125076,0.216839397,2038,0.003533201,608110,2.973294088,563672,2.756018854,44438,0.217275234,442,0.002161116,642658,3.248815801,597025,3.018128232,45633,0.230687569,518,0.002618635,148979,0.776401367,93385,0.486674241,55594,0.289727127,650,0.003387463,423163,2.161509307,160203,0.818314161,262960,1.343195145,1417,0.007238012,133753,133657,133414
133951,1043948,1.106958279,851613,0.903014385,192335,0.203943894,1717,0.001820634,1767229,2.315020796,1366359,1.789892255,400870,0.525128541,2782,0.003644343,1015271,1.412719992,793100,1.103575523,222171,0.309144468,2459,0.003421627,2697373,4.329498798,2593094,4.162122686,104279,0.167376112,1984,0.003184478,131513,0.527861509,72254,0.290010155,59259,0.237851354,434,0.001741971,147793,0.572816663,87236,0.338109615,60557,0.234707047,677,0.002623919,147818,0.603479177,100637,0.410858853,47181,0.192620324,352,0.001437069,217289,0.941741682,171658,0.743974585,45631,0.197767097,387,0.001677278,133863,133753,133657
134111,2679219,2.515179024,1453732,1.364724658,1225487,1.150454366,1989,0.00186722,700157,0.741756955,507401,0.537548323,192756,0.204208633,1711,0.001812659,1755850,2.293385056,1355095,1.769943118,400755,0.523441939,2765,0.003611476,968948,1.341156474,743927,1.029696653,225021,0.311459821,2496,0.003454805,2094936,7.166461986,1055936,3.612198751,1039000,3.554263234,694,0.00237407,2166826,7.706900844,1107671,3.939730539,1059155,3.767170305,371,0.001319562,248207,0.877481325,186212,0.658311621,61995,0.219169704,694,0.002453485,182278,0.702601442,133922,0.516210351,48356,0.186391091,312,0.001202623,133951,133863,133753
134261,548428,0.460472657,423484,0.355566825,124944,0.104905832,3704,0.003109963,2688457,2.501395165,1461983,1.360258769,1226474,1.141136397,2083,0.001938066,600753,0.634870966,408685,0.431895039,192068,0.202975926,1712,0.001809228,1749578,2.280076577,1348789,1.757762275,400789,0.522314302,2768,0.0036073,127205,0.408240878,87250,0.280012709,39955,0.128228169,893,0.002865918,117886,0.377811892,82108,0.263147268,35778,0.114664624,1052,0.003371546,133664,0.426457029,103785,0.331127624,29879,0.095329405,716,0.002284409,170004,0.562301545,147712,0.488569009,22292,0.073732536,1119,0.00370118,134111,133951,133863
134422,2958413,2.329660837,2691079,2.11914339,267334,0.210517446,5684,0.004475978,548428,0.460472657,423484,0.355566825,124944,0.104905832,3704,0.003109963,2688457,2.501395165,1461983,1.360258769,1226474,1.141136397,2083,0.001938066,600753,0.634870966,408685,0.431895039,192068,0.202975926,1712,0.001809228,156049,0.465029443,88961,0.265105731,67088,0.199923711,875,0.002607519,155883,0.467125352,90247,0.270437839,65636,0.196687513,692,0.002073675,263763,0.804975188,191539,0.584555615,72224,0.220419574,951,0.002902346,2387534,7.442878475,2318780,7.228545332,68754,0.214333143,3071,0.00957351,134261,134111,133951
134647,2055798,1.452952164,1689210,1.193863077,366588,0.259089088,5714,0.004038417,2950684,2.311823214,2683993,2.102874223,266691,0.208948991,5594,0.004382828,549546,0.461077648,420662,0.352941966,128884,0.108135682,3598,0.003018778,2723160,2.514188218,1496475,1.381637441,1226685,1.132550777,2317,0.002139196,274858,0.709018212,222586,0.574178404,52272,0.134839808,769,0.001983697,366862,0.981386764,300481,0.803811995,66381,0.177574769,2600,0.006955219,1320308,3.689752984,1204841,3.367067135,115467,0.322685849,2836,0.007925529,237265,0.680335601,85148,0.244154072,152117,0.43618153,942,0.002701099,134422,134261,134111
134850,1161217,0.530629563,952648,0.435321901,208569,0.095307662,3095,0.001414291,2055798,1.452952164,1689210,1.193863077,366588,0.259089088,5714,0.004038417,2950684,2.311823214,2683993,2.102874223,266691,0.208948991,5594,0.004382828,549546,0.461077648,420662,0.352941966,128884,0.108135682,3598,0.003018778,151470,0.216942326,102543,0.146866818,48927,0.070075508,661,0.000946715,149907,0.246493915,98212,0.161491194,51695,0.085002721,568,0.000933969,210482,0.371814575,154204,0.27239999,56278,0.099414585,1168,0.002063262,676336,1.550710083,618473,1.418041206,57863,0.132668877,895,0.002052065,134647,134422,134261
135064,388564,0.08272154,224678,0.047831786,163886,0.034889754,3146,0.000669753,1158342,0.519511588,949884,0.426019039,208458,0.093492549,3120,0.001399307,2063864,1.453340403,1695600,1.194014716,368264,0.259325687,5750,0.004049059,2951724,2.302598466,2685511,2.094929441,266213,0.207669025,5658,0.004413726,57809,0.030123461,27872,0.014523709,29937,0.015599752,531,0.000276697,84236,0.07144505,45158,0.038300911,39078,0.033144139,493,0.00041814,104187,0.106851886,59264,0.060779849,44923,0.046072037,1044,0.001070703,144006,0.169816994,93353,0.110085176,50653,0.059731818,963,0.001135604,134850,134647,134422
135261,499352,0.000295328,270667,0.000160079,228685,0.000135249,4114,2.43E-06,378660,0.012879426,218073,0.007417353,160587,0.005462072,3099,0.000105407,1147584,0.504638376,942794,0.414584059,204790,0.090054317,3117,0.001370669,2059733,1.443761022,1694323,1.187628448,365410,0.256132574,5668,0.00397296,113894,0.000256208,65392,0.000147101,48502,0.000109107,1375,3.09E-06,130377,0.000290371,67255,0.000149788,63122,0.000140583,1259,2.80E-06,199511,0.000445734,105833,0.000236445,93678,0.000209289,1294,2.89E-06,101098,0.000228276,58706,0.000132556,42392,9.57E-05,871,1.97E-06,135064,134850,134647
