Label,NumTweets_Month1,NormalizedNumTweets_Month1,NumTweetsText_Month1,NormalizedNumTweetsText_Month1,NumTweetsTitle_Month1,NormalizedNumTweetsTitle_Month1,NumTweetsVerified_Month1,NormalizedNumTweetsVerified_Month1,NumTweets_Month2,NormalizedNumTweets_Month2,NumTweetsText_Month2,NormalizedNumTweetsText_Month2,NumTweetsTitle_Month2,NormalizedNumTweetsTitle_Month2,NumTweetsVerified_Month2,NormalizedNumTweetsVerified_Month2,NumTweets_Month3,NormalizedNumTweets_Month3,NumTweetsText_Month3,NormalizedNumTweetsText_Month3,NumTweetsTitle_Month3,NormalizedNumTweetsTitle_Month3,NumTweetsVerified_Month3,NormalizedNumTweetsVerified_Month3,NumTweets_Month4,NormalizedNumTweets_Month4,NumTweetsText_Month4,NormalizedNumTweetsText_Month4,NumTweetsTitle_Month4,NormalizedNumTweetsTitle_Month4,NumTweetsVerified_Month4,NormalizedNumTweetsVerified_Month4,NumTweets_Week1,NormalizedNumTweets_Week1,NumTweetsText_Week1,NormalizedNumTweetsText_Week1,NumTweetsTitle_Week1,NormalizedNumTweetsTitle_Week1,NumTweetsVerified_Week1,NormalizedNumTweetsVerified_Week1,NumTweets_Week2,NormalizedNumTweets_Week2,NumTweetsText_Week2,NormalizedNumTweetsText_Week2,NumTweetsTitle_Week2,NormalizedNumTweetsTitle_Week2,NumTweetsVerified_Week2,NormalizedNumTweetsVerified_Week2,NumTweets_Week3,NormalizedNumTweets_Week3,NumTweetsText_Week3,NormalizedNumTweetsText_Week3,NumTweetsTitle_Week3,NormalizedNumTweetsTitle_Week3,NumTweetsVerified_Week3,NormalizedNumTweetsVerified_Week3,NumTweets_Week4,NormalizedNumTweets_Week4,NumTweetsText_Week4,NormalizedNumTweetsText_Week4,NumTweetsTitle_Week4,NormalizedNumTweetsTitle_Week4,NumTweetsVerified_Week4,NormalizedNumTweetsVerified_Week4,OneMonthBefore,TwoMonthBefore,ThreeMonthBefore
133188,279675,0.667364236,233554,0.557309688,46121,0.110054549,277,0.000660981,80850,0.21411093,61959,0.164082858,18891,0.050028071,526,0.001392979,80394,0.247987267,60494,0.186602753,19900,0.061384514,1166,0.003596701,112039,0.39424948,83600,0.29417664,28439,0.10007284,1233,0.004338754,145925,1.287815942,134025,1.182796173,11900,0.105019768,56,0.000494211,35778,0.331849296,26334,0.244253993,9444,0.087595303,51,0.000473037,50970,0.483379961,38104,0.361363744,12866,0.122016217,91,0.000863009,51295,0.479845462,37372,0.349601025,13923,0.130244436,83,0.000776434,132828,132632,132468
133414,889302,1.777555242,819921,1.638875064,69381,0.138680179,2368,0.004733207,246571,0.59027959,201026,0.481246963,45545,0.109032627,279,0.000667913,79699,0.211782369,60912,0.161860094,18787,0.049922275,534,0.001418986,77428,0.240133732,58115,0.180236759,19313,0.059896972,1150,0.003566588,216466,1.590784494,193013,1.418431012,23453,0.172353482,1230,0.009039133,379798,2.808367471,360515,2.665781807,19283,0.142585664,903,0.006677117,89470,0.714622321,73047,0.583447152,16423,0.131175169,189,0.001509597,179071,1.438876033,163645,1.31492463,15426,0.123951403,128,0.001028509,133188,132828,132632
133657,702000,1.2170301,576924,1.000190703,125076,0.216839397,2038,0.003533201,866771,1.726277823,795069,1.583474738,71702,0.142803085,2458,0.0048954,279675,0.667364236,233554,0.557309688,46121,0.110054549,277,0.000660981,80850,0.21411093,61959,0.164082858,18891,0.050028071,526,0.001392979,118132,0.758024153,84953,0.545122624,33179,0.212901528,531,0.003407297,229065,1.487348142,196244,1.27423722,32821,0.213110922,771,0.005006201,121539,0.819868863,92089,0.621207215,29450,0.198661648,279,0.001882058,271038,1.931846044,228770,1.630577334,42268,0.30126871,519,0.003699216,133414,133188,132828
133753,2697373,4.329498798,2593094,4.162122686,104279,0.167376112,1984,0.003184478,702000,1.2170301,576924,1.000190703,125076,0.216839397,2038,0.003533201,866771,1.726277823,795069,1.583474738,71702,0.142803085,2458,0.0048954,279675,0.667364236,233554,0.557309688,46121,0.110054549,277,0.000660981,1883585,11.30515026,1860176,11.16465102,23409,0.140499241,509,0.003054984,444622,2.759416368,410313,2.546487597,34309,0.212928771,708,0.004393995,428663,2.736892175,400749,2.558669169,27914,0.178223005,735,0.004692767,121543,0.776553196,99723,0.637142529,21820,0.139410667,374,0.002389532,133657,133414,133188
133863,968948,1.341156474,743927,1.029696653,225021,0.311459821,2496,0.003454805,2744911,4.404931437,2641488,4.238962039,103423,0.165969397,1975,0.003169407,698916,1.208628465,574573,0.993603356,124343,0.215025109,1993,0.003446475,842106,1.669040423,769006,1.524157409,73100,0.144883013,2498,0.004950995,160482,0.812028477,114694,0.580344177,45788,0.231684301,635,0.003213059,184082,0.974417066,104415,0.55270889,79667,0.421708176,464,0.002456131,265780,1.433139394,152777,0.823804414,113003,0.60933498,674,0.003634344,349658,1.930148601,307420,1.696990439,42238,0.233158162,1008,0.005564265,133753,133657,133414
133951,1755850,2.293385056,1355095,1.769943118,400755,0.523441939,2765,0.003611476,968948,1.341156474,743927,1.029696653,225021,0.311459821,2496,0.003454805,2744911,4.404931437,2641488,4.238962039,103423,0.165969397,1975,0.003169407,698916,1.208628465,574573,0.993603356,124343,0.215025109,1993,0.003446475,566078,2.735085931,521118,2.517855331,44960,0.2172306,319,0.001541294,665190,3.375502375,617595,3.133981854,47595,0.241520521,630,0.003196931,620977,3.240060316,567621,2.961665693,53356,0.278394624,629,0.003281922,365154,1.867117313,128217,0.655603336,236937,1.211513977,1392,0.00711762,133863,133753,133657
134111,600753,0.634870966,408685,0.431895039,192068,0.202975926,1712,0.001809228,1749578,2.280076577,1348789,1.757762275,400789,0.522314302,2768,0.0036073,989616,1.364541522,732680,1.010262852,256936,0.35427867,2597,0.003580898,2793489,4.4614376,2690182,4.296447605,103307,0.164989994,2008,0.003206945,117587,0.47658362,70652,0.286354664,46935,0.190228956,436,0.001767121,127952,0.499551016,69486,0.271287685,58466,0.228263331,625,0.002440129,140409,0.575253398,95141,0.389791136,45268,0.185462263,237,0.000970985,225630,0.953505866,179140,0.757040468,46490,0.196465398,417,0.00176223,133951,133863,133753
134261,2723160,2.514188218,1496475,1.381637441,1226685,1.132550777,2317,0.002139196,602236,0.633499851,410002,0.431286416,192234,0.202213435,1694,0.001781941,1679040,2.183438255,1308380,1.701428759,370660,0.482009496,2657,0.003455186,941001,1.29485156,681280,0.937466029,259721,0.357385531,2566,0.003530909,165838,0.562176052,101506,0.344096301,64332,0.218079751,918,0.003111938,2156335,7.570364311,1094854,3.843764372,1061481,3.726599939,462,0.001621969,189904,0.66338996,138600,0.484170151,51304,0.179219808,409,0.001428756,236221,0.884481022,180068,0.674227646,56153,0.210253376,716,0.002680915,134111,133951,133863
134422,549546,0.461077648,420662,0.352941966,128884,0.108135682,3598,0.003018778,2723160,2.514188218,1496475,1.381637441,1226685,1.132550777,2317,0.002139196,602236,0.633499851,410002,0.431286416,192234,0.202213435,1694,0.001781941,1679040,2.183438255,1308380,1.701428759,370660,0.482009496,2657,0.003455186,131445,0.423611648,85300,0.274898806,46145,0.148712842,803,0.002587852,119775,0.38639091,85103,0.274539976,34672,0.111850934,1067,0.003442113,118053,0.378257401,88419,0.283306152,29634,0.094951249,526,0.001685373,173538,0.57422034,151746,0.502112734,21792,0.072107606,1069,0.003537217,134261,134111,133951
134647,2951724,2.302598466,2685511,2.094929441,266213,0.207669025,5658,0.004413726,2592453,2.175327438,2461699,2.06561175,130754,0.109715688,3969,0.003330388,2728032,2.504001491,1504167,1.380642313,1223865,1.123359178,2434,0.002234116,609120,0.637386831,415102,0.434365229,194018,0.203021602,1726,0.001806097,162487,0.479698991,93579,0.276266728,68908,0.203432263,962,0.002840045,169632,0.501202541,99189,0.2930684,70443,0.208134141,808,0.002387354,240691,0.736808432,166378,0.509319888,74313,0.227488543,935,0.002862242,351480,1.062547235,282736,0.854729587,68744,0.207817649,2660,0.008041356,134422,134261,134111
