Label,NumTweets_Month1,NormalizedNumTweets_Month1,NumTweetsText_Month1,NormalizedNumTweetsText_Month1,NumTweetsTitle_Month1,NormalizedNumTweetsTitle_Month1,NumTweetsVerified_Month1,NormalizedNumTweetsVerified_Month1,NumTweets_Month2,NormalizedNumTweets_Month2,NumTweetsText_Month2,NormalizedNumTweetsText_Month2,NumTweetsTitle_Month2,NormalizedNumTweetsTitle_Month2,NumTweetsVerified_Month2,NormalizedNumTweetsVerified_Month2,NumTweets_Month3,NormalizedNumTweets_Month3,NumTweetsText_Month3,NormalizedNumTweetsText_Month3,NumTweetsTitle_Month3,NormalizedNumTweetsTitle_Month3,NumTweetsVerified_Month3,NormalizedNumTweetsVerified_Month3,NumTweets_Month4,NormalizedNumTweets_Month4,NumTweetsText_Month4,NormalizedNumTweetsText_Month4,NumTweetsTitle_Month4,NormalizedNumTweetsTitle_Month4,NumTweetsVerified_Month4,NormalizedNumTweetsVerified_Month4,NumTweets_Week1,NormalizedNumTweets_Week1,NumTweetsText_Week1,NormalizedNumTweetsText_Week1,NumTweetsTitle_Week1,NormalizedNumTweetsTitle_Week1,NumTweetsVerified_Week1,NormalizedNumTweetsVerified_Week1,NumTweets_Week2,NormalizedNumTweets_Week2,NumTweetsText_Week2,NormalizedNumTweetsText_Week2,NumTweetsTitle_Week2,NormalizedNumTweetsTitle_Week2,NumTweetsVerified_Week2,NormalizedNumTweetsVerified_Week2,NumTweets_Week3,NormalizedNumTweets_Week3,NumTweetsText_Week3,NormalizedNumTweetsText_Week3,NumTweetsTitle_Week3,NormalizedNumTweetsTitle_Week3,NumTweetsVerified_Week3,NormalizedNumTweetsVerified_Week3,NumTweets_Week4,NormalizedNumTweets_Week4,NumTweetsText_Week4,NormalizedNumTweetsText_Week4,NumTweetsTitle_Week4,NormalizedNumTweetsTitle_Week4,NumTweetsVerified_Week4,NormalizedNumTweetsVerified_Week4,OneMonthBefore,TwoMonthBefore,ThreeMonthBefore
133188,845295,1.720576202,779535,1.586723416,65760,0.133852786,1569,0.003193659,159505,0.389794307,118385,0.289306286,41120,0.100488022,253,0.000618275,72445,0.197352112,54841,0.149395916,17604,0.047956195,538,0.001465601,86368,0.273236041,65032,0.205736919,21336,0.067499122,1214,0.003840642,423996,3.089539188,402779,2.934936897,21217,0.154602291,1183,0.008620187,92482,0.730078785,74720,0.589860587,17762,0.140218198,464,0.003662946,146350,1.177914604,129006,1.038319449,17344,0.139595155,163,0.001311924,240890,1.954038839,227320,1.843962426,13570,0.110076413,78,0.000632716,132828,132632,132468
133414,796146,1.42197622,670466,1.197502353,125680,0.224473867,2681,0.004788466,834407,1.71530917,770448,1.583827221,63959,0.13148195,1543,0.00317198,155008,0.380494175,114852,0.281924268,40156,0.098569907,244,0.000598941,73926,0.20201838,56080,0.153250423,17846,0.048767957,555,0.001516655,234806,1.534248545,197095,1.287840672,37711,0.246407872,826,0.005397176,115382,0.776606628,88548,0.595993862,26834,0.180612767,315,0.002120184,277529,1.963555964,234018,1.655709636,43511,0.307846328,508,0.00359417,178332,1.31498728,155903,1.149599971,22429,0.16538731,1089,0.008030085,133188,132828,132632
133657,1068308,1.738457157,965595,1.571312336,102713,0.167144822,2124,0.003456384,754828,1.345782729,630485,1.124091613,124343,0.221691116,2608,0.004649803,845295,1.720576202,779535,1.586723416,65760,0.133852786,1569,0.003193659,159505,0.389794307,118385,0.289306286,41120,0.100488022,253,0.000618275,442862,2.710144484,408978,2.502787484,33884,0.207357,673,0.0041185,429340,2.702461132,399214,2.512834393,30126,0.189626739,752,0.00473343,231449,1.476143705,206958,1.31994413,24491,0.156199575,435,0.002774359,96972,0.612757891,75696,0.478316641,21276,0.13444125,447,0.002824555,133414,133188,132828
133753,2599796,3.705709378,2391865,3.409327717,207931,0.296381661,2247,0.003202839,1068308,1.738457157,965595,1.571312336,102713,0.167144822,2124,0.003456384,754828,1.345782729,630485,1.124091613,124343,0.221691116,2608,0.004649803,845295,1.720576202,779535,1.586723416,65760,0.133852786,1569,0.003193659,141159,0.746805843,104978,0.555389198,36181,0.191416645,508,0.002687589,259374,1.402393066,147894,0.799638823,111480,0.602754243,460,0.002487145,252289,1.385305132,209576,1.15077038,42713,0.234534752,966,0.005304253,1150457,6.612505891,1114816,6.407651366,35641,0.204854525,603,0.003465876,133657,133414,133188
133863,1357349,1.800713467,952923,1.264185761,404426,0.536527706,3049,0.004044925,2558511,3.627925476,2348780,3.330530453,209731,0.297395023,2260,0.003204642,1961522,3.178386244,1856651,3.008456697,104871,0.169929546,2137,0.003462725,747016,1.325563486,623681,1.106708237,123335,0.218855249,2586,0.0045888,183999,0.935981565,136714,0.695448256,47285,0.240533309,463,0.002355227,614735,3.20570183,560134,2.920970156,54601,0.284731674,609,0.003175795,363381,1.896323008,124396,0.649167119,238985,1.247155889,1365,0.007123325,206936,1.061068781,131839,0.676007302,75097,0.385061479,583,0.002989345,133753,133657,133414
133951,1023050,1.114293961,836555,0.911165813,186495,0.203128148,1510,0.001644674,1357349,1.800713467,952923,1.264185761,404426,0.536527706,3049,0.004044925,2558511,3.627925476,2348780,3.330530453,209731,0.297395023,2260,0.003204642,1961522,3.178386244,1856651,3.008456697,104871,0.169929546,2137,0.003462725,144373,0.556511516,84531,0.325839838,59842,0.230671678,680,0.002621181,148286,0.602678372,102037,0.414708691,46249,0.18796968,259,0.001052653,233533,0.970659872,184580,0.767190929,48953,0.203468943,441,0.001832979,534226,2.441796475,493539,2.255827666,40687,0.185968809,207,0.000946139,133863,133753,133657
134111,2683197,2.561654193,1464411,1.398076466,1218786,1.163577728,2076,0.001981962,1028663,1.109261975,842577,0.908595553,186086,0.200666422,1525,0.001644489,1349981,1.792018106,944841,1.254219266,405140,0.53779884,3002,0.003984973,1677499,2.370239384,1467009,2.072825384,210490,0.297414,2267,0.003203181,2163807,7.611909268,1094816,3.851378638,1068991,3.76053063,673,0.002367501,189122,0.658819349,137034,0.477367259,52088,0.18145209,353,0.0012297,257237,0.940272757,198067,0.723989955,59170,0.216282802,739,0.00270125,126586,0.512139369,76980,0.311444304,49606,0.200695065,354,0.001432207,133951,133863,133753
134261,536641,0.454892304,401111,0.340008138,135530,0.114884166,3267,0.002769325,2683231,2.546441268,1461690,1.387173798,1221541,1.15926747,2112,0.002004331,1033337,1.105598947,847494,0.906759822,185843,0.198839125,1595,0.001706539,1348538,1.78339355,942516,1.246443893,406022,0.536949656,2988,0.003951524,117310,0.37641102,82965,0.26620868,34345,0.11020234,1047,0.003359495,104902,0.337474746,71029,0.228503687,33873,0.108971059,495,0.001592439,166618,0.547056197,145630,0.478146382,20988,0.068909814,976,0.003204497,166996,0.571360143,126346,0.432280226,40650,0.139079917,990,0.003387186,134111,133951,133863
134422,2944305,2.33601953,2687164,2.132003167,257141,0.204016363,5638,0.004473204,536641,0.454892304,401111,0.340008138,135530,0.114884166,3267,0.002769325,2683231,2.546441268,1461690,1.387173798,1221541,1.15926747,2112,0.002004331,1033337,1.105598947,847494,0.906759822,185843,0.198839125,1595,0.001706539,174214,0.514540052,104583,0.308885292,69631,0.20565476,827,0.00244254,246688,0.756064595,173649,0.532210164,73039,0.223854431,967,0.002963721,374740,1.13160827,303471,0.91639615,71269,0.21521212,2960,0.008938359,2214911,7.076573842,2150903,6.872070213,64008,0.204503629,1394,0.004453788,134261,134111,133951
134647,2075468,1.505155536,1701950,1.234275578,373518,0.270879958,6023,0.004367955,2959864,2.340355513,2697215,2.132679743,262649,0.20767577,5806,0.004590787,536779,0.454717112,403323,0.341663645,133456,0.113053467,3347,0.002835316,2680349,2.538577086,1456879,1.379820182,1223470,1.158756903,2056,0.001947252,312640,0.836154928,260095,0.695623452,52545,0.140531476,993,0.002655776,1393828,3.870454293,1282037,3.560027213,111791,0.31042708,2911,0.008083417,1237835,3.547872569,1068190,3.061637455,169645,0.486235114,1329,0.003809169,148912,0.432937838,84161,0.244684655,64751,0.188253183,964,0.002802676,134422,134261,134111
