"MonthId","NumTweets_Lag_0_all","NumDistinctTweets_Lag_0_all","NumDistinctUsers_Lag_0_all","NumPopularTweets_Lag_0_all","NumVerifiedTweets_Lag_0_all","NumTweets_Lag_1_all","NumDistinctTweets_Lag_1_all","NumDistinctUsers_Lag_1_all","NumPopularTweets_Lag_1_all","NumVerifiedTweets_Lag_1_all","NumTweets_Lag_2_all","NumDistinctTweets_Lag_2_all","NumDistinctUsers_Lag_2_all","NumPopularTweets_Lag_2_all","NumVerifiedTweets_Lag_2_all","NumTweets_Lag_3_all","NumDistinctTweets_Lag_3_all","NumDistinctUsers_Lag_3_all","NumPopularTweets_Lag_3_all","NumVerifiedTweets_Lag_3_all","NumTweets_Lag_0_allold","NumDistinctTweets_Lag_0_allold","NumDistinctUsers_Lag_0_allold","NumPopularTweets_Lag_0_allold","NumVerifiedTweets_Lag_0_allold","NumTweets_Lag_1_allold","NumDistinctTweets_Lag_1_allold","NumDistinctUsers_Lag_1_allold","NumPopularTweets_Lag_1_allold","NumVerifiedTweets_Lag_1_allold","NumTweets_Lag_2_allold","NumDistinctTweets_Lag_2_allold","NumDistinctUsers_Lag_2_allold","NumPopularTweets_Lag_2_allold","NumVerifiedTweets_Lag_2_allold","NumTweets_Lag_3_allold","NumDistinctTweets_Lag_3_allold","NumDistinctUsers_Lag_3_allold","NumPopularTweets_Lag_3_allold","NumVerifiedTweets_Lag_3_allold","NumTweets_Lag_0_opening","NumDistinctTweets_Lag_0_opening","NumDistinctUsers_Lag_0_opening","NumPopularTweets_Lag_0_opening","NumVerifiedTweets_Lag_0_opening","NumTweets_Lag_1_opening","NumDistinctTweets_Lag_1_opening","NumDistinctUsers_Lag_1_opening","NumPopularTweets_Lag_1_opening","NumVerifiedTweets_Lag_1_opening","NumTweets_Lag_2_opening","NumDistinctTweets_Lag_2_opening","NumDistinctUsers_Lag_2_opening","NumPopularTweets_Lag_2_opening","NumVerifiedTweets_Lag_2_opening","NumTweets_Lag_3_opening","NumDistinctTweets_Lag_3_opening","NumDistinctUsers_Lag_3_opening","NumPopularTweets_Lag_3_opening","NumVerifiedTweets_Lag_3_opening","NumTweets_Lag_0_posting","NumDistinctTweets_Lag_0_posting","NumDistinctUsers_Lag_0_posting","NumPopularTweets_Lag_0_posting","NumVerifiedTweets_Lag_0_posting","NumTweets_Lag_1_posting","NumDistinctTweets_Lag_1_posting","NumDistinctUsers_Lag_1_posting","NumPopularTweets_Lag_1_posting","NumVerifiedTweets_Lag_1_posting","NumTweets_Lag_2_posting","NumDistinctTweets_Lag_2_posting","NumDistinctUsers_Lag_2_posting","NumPopularTweets_Lag_2_posting","NumVerifiedTweets_Lag_2_posting","NumTweets_Lag_3_posting","NumDistinctTweets_Lag_3_posting","NumDistinctUsers_Lag_3_posting","NumPopularTweets_Lag_3_posting","NumVerifiedTweets_Lag_3_posting","NumTweets_Lag_0_opportunity","NumDistinctTweets_Lag_0_opportunity","NumDistinctUsers_Lag_0_opportunity","NumPopularTweets_Lag_0_opportunity","NumVerifiedTweets_Lag_0_opportunity","NumTweets_Lag_1_opportunity","NumDistinctTweets_Lag_1_opportunity","NumDistinctUsers_Lag_1_opportunity","NumPopularTweets_Lag_1_opportunity","NumVerifiedTweets_Lag_1_opportunity","NumTweets_Lag_2_opportunity","NumDistinctTweets_Lag_2_opportunity","NumDistinctUsers_Lag_2_opportunity","NumPopularTweets_Lag_2_opportunity","NumVerifiedTweets_Lag_2_opportunity","NumTweets_Lag_3_opportunity","NumDistinctTweets_Lag_3_opportunity","NumDistinctUsers_Lag_3_opportunity","NumPopularTweets_Lag_3_opportunity","NumVerifiedTweets_Lag_3_opportunity","NumTweets_Lag_0_hiring","NumDistinctTweets_Lag_0_hiring","NumDistinctUsers_Lag_0_hiring","NumPopularTweets_Lag_0_hiring","NumVerifiedTweets_Lag_0_hiring","NumTweets_Lag_1_hiring","NumDistinctTweets_Lag_1_hiring","NumDistinctUsers_Lag_1_hiring","NumPopularTweets_Lag_1_hiring","NumVerifiedTweets_Lag_1_hiring","NumTweets_Lag_2_hiring","NumDistinctTweets_Lag_2_hiring","NumDistinctUsers_Lag_2_hiring","NumPopularTweets_Lag_2_hiring","NumVerifiedTweets_Lag_2_hiring","NumTweets_Lag_3_hiring","NumDistinctTweets_Lag_3_hiring","NumDistinctUsers_Lag_3_hiring","NumPopularTweets_Lag_3_hiring","NumVerifiedTweets_Lag_3_hiring","NumTweets_Lag_0_hashtags","NumDistinctTweets_Lag_0_hashtags","NumDistinctUsers_Lag_0_hashtags","NumPopularTweets_Lag_0_hashtags","NumVerifiedTweets_Lag_0_hashtags","NumTweets_Lag_1_hashtags","NumDistinctTweets_Lag_1_hashtags","NumDistinctUsers_Lag_1_hashtags","NumPopularTweets_Lag_1_hashtags","NumVerifiedTweets_Lag_1_hashtags","NumTweets_Lag_2_hashtags","NumDistinctTweets_Lag_2_hashtags","NumDistinctUsers_Lag_2_hashtags","NumPopularTweets_Lag_2_hashtags","NumVerifiedTweets_Lag_2_hashtags","NumTweets_Lag_3_hashtags","NumDistinctTweets_Lag_3_hashtags","NumDistinctUsers_Lag_3_hashtags","NumPopularTweets_Lag_3_hashtags","NumVerifiedTweets_Lag_3_hashtags"
201210,2297468,2250826,1052282,28479,11247,2256476,2212007,1052461,28211,10168,2276936,2230125,1075525,29505,11133,2147335,2105632,1020637,25809,10363,219496,207266,103475,5057,4828,211066,200185,97611,4927,3464,217001,204922,100508,5289,3994,185597,174723,87843,4589,3668,105659,103551,52566,1191,578,101122,99132,50338,1230,385,104141,101548,51368,1308,903,86641,84260,43303,1073,936,38230,37017,21225,563,581,37842,36515,20406,600,649,37027,35503,20338,639,793,33892,32719,18558,529,538,56591,54228,18455,1246,724,56751,54411,16995,1191,765,60347,57766,18528,1353,731,50633,48219,16508,1234,633,22571,15931,13193,2107,2939,19237,13934,11870,1949,1659,19610,14131,12367,2037,1564,17715,12616,11221,1794,1689,2204248,2166817,998304,25207,7260,2167361,2130765,1001107,25102,7448,2185147,2147400,1022655,26130,7762,2065976,2032527,973960,22848,7258
201211,1996667,1952378,925507,27359,8256,2084083,2038861,954009,27034,10364,2166407,2121122,993702,27232,10832,2297468,2250826,1052282,28479,11247,187876,176950,93174,4774,3192,200493,188575,98226,4753,4723,205934,194029,99582,4784,4835,219496,207266,103475,5057,4828,88202,86220,44994,1077,514,95236,93140,47801,1086,664,98822,96644,49922,1130,683,105659,103551,52566,1191,578,32808,31599,19118,538,610,34477,33419,20157,499,473,36483,35432,20722,524,458,38230,37017,21225,563,581,49732,47465,18535,1313,390,51431,49226,19009,1251,467,51595,49285,17882,1172,749,56591,54228,18455,1246,724,19460,13889,12223,1903,1681,21849,15200,12990,1975,3121,21967,15514,12840,2010,2945,22571,15931,13193,2107,2939,1913526,1877532,875276,24232,5631,1997073,1961027,901637,23891,6415,2076977,2040825,941169,24130,6724,2204248,2166817,998304,25207,7260
201212,1817508,1773332,844261,28805,8015,1890941,1844515,877264,30338,8084,1886847,1841814,870122,28430,8397,1962737,1919397,910480,26912,8036,178018,166517,85044,4964,2895,181931,169888,89017,5240,3100,177749,166289,88173,4937,3313,181609,171059,90491,4607,3126,80646,78476,40077,1129,290,83684,81401,42422,1158,314,82745,80702,41776,1095,323,85523,83598,43658,1040,502,31409,30198,17655,591,586,31897,30546,17959,620,724,31480,30171,17891,584,691,32355,31157,18812,526,610,48575,46243,17066,1396,216,48462,45858,18009,1531,354,45767,43534,17924,1388,320,47211,45028,17841,1266,379,19404,13446,11655,1915,1874,20136,14155,12216,1993,1765,19888,13887,12162,1927,1984,18767,13420,11825,1832,1638,1739283,1703687,798871,25663,5950,1809732,1772269,829824,27035,5734,1806648,1770254,822472,25200,5871,1881644,1846306,861471,23897,5465
201301,1856805,1818536,844187,21290,9071,1716086,1682117,795776,19180,7945,1771684,1734921,828603,22791,6826,1817471,1773885,844524,28349,7979,191222,178636,87736,4781,4270,167513,157499,77088,3864,3255,170110,160425,78697,4061,2562,177904,166445,84918,4940,2901,85443,83144,41054,963,860,75667,73520,36173,839,848,75741,73821,37276,922,413,80646,78489,40055,1119,290,33162,31560,17279,552,930,29731,28841,16276,436,389,30287,29340,16907,470,436,31325,30121,17632,585,589,54298,52025,18543,1173,447,47145,45282,15725,964,347,49414,47470,15671,1119,185,48617,46295,17037,1397,216,20452,13865,12381,2171,2037,16775,11520,10230,1690,1690,16527,11485,10192,1603,1595,19323,13377,11605,1906,1877,1772600,1744363,797023,17941,5430,1642656,1616622,753815,16490,5328,1698489,1669051,786484,20176,4912,1739481,1704439,799203,25225,5908
201302,2094042,2022560,931961,39517,12230,2038596,1983310,908620,30469,9989,2022281,1975083,900968,26694,10490,1788921,1753479,818535,19626,8428,218193,200247,105032,6758,6080,212300,197193,98215,5794,5111,215233,199885,100092,5845,5172,180222,168849,82824,4337,3975,96393,93576,48492,1297,582,95405,93127,46216,1099,912,96611,94300,46927,1105,821,81078,78880,38817,891,839,33971,32274,17959,820,703,35901,33968,17926,707,1053,35676,33823,18449,689,1031,32170,30657,16834,505,918,59512,56541,21958,1538,593,58698,56015,20924,1342,565,60269,57617,21670,1383,481,50488,48458,17307,1060,428,31549,20809,18625,3198,4317,25150,16727,14962,2739,2612,25566,16846,14915,2772,2846,18407,12630,11293,1953,1794,1995503,1938037,876478,35003,7216,1943645,1900222,856056,26498,5627,1926894,1891960,847552,22564,6069,1709240,1682857,773663,16569,5024
201303,1995649,1917740,960157,49572,11794,2077631,1992460,972241,50997,14305,2054288,1972359,937730,46017,12786,2087594,2015038,931352,40439,12440,225224,208092,126945,7454,5174,229641,209935,126705,7896,6704,217857,199738,111928,7179,6293,218220,200129,105826,6825,6235,83580,81092,41052,1393,610,90474,87131,45588,1529,613,91792,88819,46065,1438,524,95956,93093,48492,1337,591,29047,27253,16762,896,685,29867,27785,17393,931,1026,30846,29088,17048,860,748,33661,31952,17823,828,703,49816,46343,19293,1860,467,52381,49232,20974,1846,440,54854,51797,20548,1641,644,59173,56170,21849,1552,621,65359,55841,51808,3411,3442,59733,48433,44784,3694,4741,43239,32726,30171,3341,4513,32742,21939,19717,3206,4443,1914336,1848898,912002,45278,7496,1987340,1917140,919072,46161,8657,1962620,1894433,884789,41489,7694,1989781,1931312,876100,35920,7296
201304,1989994,1914966,946788,47503,12937,1879463,1803406,911049,47272,12993,1899573,1824760,923654,48497,13268,1995649,1917740,960157,49572,11794,201988,185838,97425,7028,5463,200255,183148,101692,7088,6038,213058,194616,115036,7386,6537,225224,208092,126945,7454,5174,84428,82267,40450,1277,488,79845,77556,39164,1278,658,80970,78485,39681,1327,715,83580,81092,41052,1393,610,29516,28137,17365,720,533,27924,26548,16417,779,403,28461,26786,16496,851,601,29047,27253,16762,896,685,57034,53420,20437,2253,487,52816,49065,18908,2102,535,49942,46166,19132,2042,558,49816,46343,19293,1860,467,33161,23989,20938,2853,3990,42411,32506,29173,3012,4477,56230,45509,41647,3258,4702,65359,55841,51808,3411,3442,1907052,1843680,896602,43407,8508,1800705,1737297,864591,43160,7909,1819618,1758682,877276,44229,7529,1914336,1848898,912002,45278,7496
201305,2191613,2106907,1029176,49563,34259,2242643,2162298,1042155,50024,25447,2219148,2138677,1031845,50540,16067,2033634,1957218,965206,48484,13525,228339,210724,106141,7140,6775,225298,208003,106049,7239,6129,220360,204270,105460,7197,5129,206885,190132,100037,7244,5761,92255,89683,39640,1237,1126,92041,89477,40112,1287,1041,92919,90394,42334,1343,796,86950,84576,41551,1340,621,33457,32070,19165,739,556,33432,31988,19477,765,578,32396,30917,19051,739,669,30040,28613,17699,736,572,60994,57670,22144,2004,588,61008,57492,22290,2200,538,60257,56672,21788,2218,566,57559,53900,20886,2271,501,43158,32464,26742,3275,4723,40301,30185,25760,3096,4159,36775,27945,24076,2998,3265,34609,25020,21690,2990,4222,2103266,2030586,976646,45492,29843,2153118,2084537,988388,45945,21370,2131315,2061564,977871,46457,12796,1948713,1884246,913836,44248,9054
201306,1828664,1748856,918155,44529,38786,1999815,1918021,994566,45505,39077,2024392,1945305,975520,44704,38679,2191613,2106907,1029176,49563,34259,201979,185686,97032,6676,4825,232142,214778,106576,7051,5634,222137,206810,101826,6607,5380,228339,210724,106141,7140,6775,82847,79856,36247,1241,1013,91448,88394,39566,1250,1145,85803,83549,36600,1093,913,92255,89683,39640,1237,1126,29777,28148,17563,905,470,33234,31647,18885,816,548,33117,31636,18965,725,601,33457,32070,19165,739,556,49805,46104,19394,1624,524,63285,59278,22052,1869,599,61461,58474,21090,1863,417,60994,57670,22144,2004,588,40605,32519,25315,2972,2818,45378,36505,27653,3199,3403,42970,34178,26632,3012,3508,43158,32464,26742,3275,4723,1751625,1683553,870634,40686,35011,1912009,1842730,942055,41359,34798,1939623,1871097,924681,40972,34895,2103266,2030586,976646,45492,29843
201307,1631182,1541668,762277,50363,35903,1599040,1521140,760464,44492,35438,1768717,1680606,878227,49577,39908,1819824,1739278,915011,45180,38707,172099,152438,96016,7827,6933,161740,145733,88849,6400,5713,186696,167825,96223,7041,6545,200418,184036,96880,6735,4816,80178,76933,38517,1583,1144,77268,74739,34422,1136,981,82587,79395,36909,1326,1078,83065,80057,36294,1248,991,28348,24705,16256,1612,1705,26000,23083,15621,1417,1270,28397,25786,16722,1022,1316,29541,27968,17506,907,408,27485,24669,17968,1488,569,25015,22719,16632,1203,419,37600,33956,18976,1557,461,48451,44789,19360,1638,469,38285,28095,25115,3255,3514,34988,26557,23673,2721,3045,39444,29834,25155,3228,3698,40446,32178,25202,3013,2948,1557602,1482413,716121,46005,30487,1533842,1467470,718142,40965,31089,1694857,1620812,832457,45415,34753,1743382,1674527,867727,41299,35075
