"Date","NumTweets_Month1_all_A","NumDistinctTweets_Month1_all_A","NumDistinctUsers_Month1_all_A","NumPopularTweets_Month1_all_A","NumVerifiedTweets_Month1_all_A","NumTweets_Month2_all_A","NumDistinctTweets_Month2_all_A","NumDistinctUsers_Month2_all_A","NumPopularTweets_Month2_all_A","NumVerifiedTweets_Month2_all_A","NumTweets_Week1_all_A","NumDistinctTweets_Week1_all_A","NumDistinctUsers_Week1_all_A","NumPopularTweets_Week1_all_A","NumVerifiedTweets_Week1_all_A","NumTweets_Week2_all_A","NumDistinctTweets_Week2_all_A","NumDistinctUsers_Week2_all_A","NumPopularTweets_Week2_all_A","NumVerifiedTweets_Week2_all_A","NumTweets_Month1_allold_A","NumDistinctTweets_Month1_allold_A","NumDistinctUsers_Month1_allold_A","NumPopularTweets_Month1_allold_A","NumVerifiedTweets_Month1_allold_A","NumTweets_Month2_allold_A","NumDistinctTweets_Month2_allold_A","NumDistinctUsers_Month2_allold_A","NumPopularTweets_Month2_allold_A","NumVerifiedTweets_Month2_allold_A","NumTweets_Week1_allold_A","NumDistinctTweets_Week1_allold_A","NumDistinctUsers_Week1_allold_A","NumPopularTweets_Week1_allold_A","NumVerifiedTweets_Week1_allold_A","NumTweets_Week2_allold_A","NumDistinctTweets_Week2_allold_A","NumDistinctUsers_Week2_allold_A","NumPopularTweets_Week2_allold_A","NumVerifiedTweets_Week2_allold_A","NumTweets_Month1_opening_A","NumDistinctTweets_Month1_opening_A","NumDistinctUsers_Month1_opening_A","NumPopularTweets_Month1_opening_A","NumVerifiedTweets_Month1_opening_A","NumTweets_Month2_opening_A","NumDistinctTweets_Month2_opening_A","NumDistinctUsers_Month2_opening_A","NumPopularTweets_Month2_opening_A","NumVerifiedTweets_Month2_opening_A","NumTweets_Week1_opening_A","NumDistinctTweets_Week1_opening_A","NumDistinctUsers_Week1_opening_A","NumPopularTweets_Week1_opening_A","NumVerifiedTweets_Week1_opening_A","NumTweets_Week2_opening_A","NumDistinctTweets_Week2_opening_A","NumDistinctUsers_Week2_opening_A","NumPopularTweets_Week2_opening_A","NumVerifiedTweets_Week2_opening_A","NumTweets_Month1_posting_A","NumDistinctTweets_Month1_posting_A","NumDistinctUsers_Month1_posting_A","NumPopularTweets_Month1_posting_A","NumVerifiedTweets_Month1_posting_A","NumTweets_Month2_posting_A","NumDistinctTweets_Month2_posting_A","NumDistinctUsers_Month2_posting_A","NumPopularTweets_Month2_posting_A","NumVerifiedTweets_Month2_posting_A","NumTweets_Week1_posting_A","NumDistinctTweets_Week1_posting_A","NumDistinctUsers_Week1_posting_A","NumPopularTweets_Week1_posting_A","NumVerifiedTweets_Week1_posting_A","NumTweets_Week2_posting_A","NumDistinctTweets_Week2_posting_A","NumDistinctUsers_Week2_posting_A","NumPopularTweets_Week2_posting_A","NumVerifiedTweets_Week2_posting_A","NumTweets_Month1_opportunity_A","NumDistinctTweets_Month1_opportunity_A","NumDistinctUsers_Month1_opportunity_A","NumPopularTweets_Month1_opportunity_A","NumVerifiedTweets_Month1_opportunity_A","NumTweets_Month2_opportunity_A","NumDistinctTweets_Month2_opportunity_A","NumDistinctUsers_Month2_opportunity_A","NumPopularTweets_Month2_opportunity_A","NumVerifiedTweets_Month2_opportunity_A","NumTweets_Week1_opportunity_A","NumDistinctTweets_Week1_opportunity_A","NumDistinctUsers_Week1_opportunity_A","NumPopularTweets_Week1_opportunity_A","NumVerifiedTweets_Week1_opportunity_A","NumTweets_Week2_opportunity_A","NumDistinctTweets_Week2_opportunity_A","NumDistinctUsers_Week2_opportunity_A","NumPopularTweets_Week2_opportunity_A","NumVerifiedTweets_Week2_opportunity_A","NumTweets_Month1_hiring_A","NumDistinctTweets_Month1_hiring_A","NumDistinctUsers_Month1_hiring_A","NumPopularTweets_Month1_hiring_A","NumVerifiedTweets_Month1_hiring_A","NumTweets_Month2_hiring_A","NumDistinctTweets_Month2_hiring_A","NumDistinctUsers_Month2_hiring_A","NumPopularTweets_Month2_hiring_A","NumVerifiedTweets_Month2_hiring_A","NumTweets_Week1_hiring_A","NumDistinctTweets_Week1_hiring_A","NumDistinctUsers_Week1_hiring_A","NumPopularTweets_Week1_hiring_A","NumVerifiedTweets_Week1_hiring_A","NumTweets_Week2_hiring_A","NumDistinctTweets_Week2_hiring_A","NumDistinctUsers_Week2_hiring_A","NumPopularTweets_Week2_hiring_A","NumVerifiedTweets_Week2_hiring_A","NumTweets_Month1_hashtags_A","NumDistinctTweets_Month1_hashtags_A","NumDistinctUsers_Month1_hashtags_A","NumPopularTweets_Month1_hashtags_A","NumVerifiedTweets_Month1_hashtags_A","NumTweets_Month2_hashtags_A","NumDistinctTweets_Month2_hashtags_A","NumDistinctUsers_Month2_hashtags_A","NumPopularTweets_Month2_hashtags_A","NumVerifiedTweets_Month2_hashtags_A","NumTweets_Week1_hashtags_A","NumDistinctTweets_Week1_hashtags_A","NumDistinctUsers_Week1_hashtags_A","NumPopularTweets_Week1_hashtags_A","NumVerifiedTweets_Week1_hashtags_A","NumTweets_Week2_hashtags_A","NumDistinctTweets_Week2_hashtags_A","NumDistinctUsers_Week2_hashtags_A","NumPopularTweets_Week2_hashtags_A","NumVerifiedTweets_Week2_hashtags_A","NumTweets_Month1_all_N","NumDistinctTweets_Month1_all_N","NumDistinctUsers_Month1_all_N","NumPopularTweets_Month1_all_N","NumVerifiedTweets_Month1_all_N","NumTweets_Month2_all_N","NumDistinctTweets_Month2_all_N","NumDistinctUsers_Month2_all_N","NumPopularTweets_Month2_all_N","NumVerifiedTweets_Month2_all_N","NumTweets_Week1_all_N","NumDistinctTweets_Week1_all_N","NumDistinctUsers_Week1_all_N","NumPopularTweets_Week1_all_N","NumVerifiedTweets_Week1_all_N","NumTweets_Week2_all_N","NumDistinctTweets_Week2_all_N","NumDistinctUsers_Week2_all_N","NumPopularTweets_Week2_all_N","NumVerifiedTweets_Week2_all_N","NumTweets_Month1_allold_N","NumDistinctTweets_Month1_allold_N","NumDistinctUsers_Month1_allold_N","NumPopularTweets_Month1_allold_N","NumVerifiedTweets_Month1_allold_N","NumTweets_Month2_allold_N","NumDistinctTweets_Month2_allold_N","NumDistinctUsers_Month2_allold_N","NumPopularTweets_Month2_allold_N","NumVerifiedTweets_Month2_allold_N","NumTweets_Week1_allold_N","NumDistinctTweets_Week1_allold_N","NumDistinctUsers_Week1_allold_N","NumPopularTweets_Week1_allold_N","NumVerifiedTweets_Week1_allold_N","NumTweets_Week2_allold_N","NumDistinctTweets_Week2_allold_N","NumDistinctUsers_Week2_allold_N","NumPopularTweets_Week2_allold_N","NumVerifiedTweets_Week2_allold_N","NumTweets_Month1_opening_N","NumDistinctTweets_Month1_opening_N","NumDistinctUsers_Month1_opening_N","NumPopularTweets_Month1_opening_N","NumVerifiedTweets_Month1_opening_N","NumTweets_Month2_opening_N","NumDistinctTweets_Month2_opening_N","NumDistinctUsers_Month2_opening_N","NumPopularTweets_Month2_opening_N","NumVerifiedTweets_Month2_opening_N","NumTweets_Week1_opening_N","NumDistinctTweets_Week1_opening_N","NumDistinctUsers_Week1_opening_N","NumPopularTweets_Week1_opening_N","NumVerifiedTweets_Week1_opening_N","NumTweets_Week2_opening_N","NumDistinctTweets_Week2_opening_N","NumDistinctUsers_Week2_opening_N","NumPopularTweets_Week2_opening_N","NumVerifiedTweets_Week2_opening_N","NumTweets_Month1_posting_N","NumDistinctTweets_Month1_posting_N","NumDistinctUsers_Month1_posting_N","NumPopularTweets_Month1_posting_N","NumVerifiedTweets_Month1_posting_N","NumTweets_Month2_posting_N","NumDistinctTweets_Month2_posting_N","NumDistinctUsers_Month2_posting_N","NumPopularTweets_Month2_posting_N","NumVerifiedTweets_Month2_posting_N","NumTweets_Week1_posting_N","NumDistinctTweets_Week1_posting_N","NumDistinctUsers_Week1_posting_N","NumPopularTweets_Week1_posting_N","NumVerifiedTweets_Week1_posting_N","NumTweets_Week2_posting_N","NumDistinctTweets_Week2_posting_N","NumDistinctUsers_Week2_posting_N","NumPopularTweets_Week2_posting_N","NumVerifiedTweets_Week2_posting_N","NumTweets_Month1_opportunity_N","NumDistinctTweets_Month1_opportunity_N","NumDistinctUsers_Month1_opportunity_N","NumPopularTweets_Month1_opportunity_N","NumVerifiedTweets_Month1_opportunity_N","NumTweets_Month2_opportunity_N","NumDistinctTweets_Month2_opportunity_N","NumDistinctUsers_Month2_opportunity_N","NumPopularTweets_Month2_opportunity_N","NumVerifiedTweets_Month2_opportunity_N","NumTweets_Week1_opportunity_N","NumDistinctTweets_Week1_opportunity_N","NumDistinctUsers_Week1_opportunity_N","NumPopularTweets_Week1_opportunity_N","NumVerifiedTweets_Week1_opportunity_N","NumTweets_Week2_opportunity_N","NumDistinctTweets_Week2_opportunity_N","NumDistinctUsers_Week2_opportunity_N","NumPopularTweets_Week2_opportunity_N","NumVerifiedTweets_Week2_opportunity_N","NumTweets_Month1_hiring_N","NumDistinctTweets_Month1_hiring_N","NumDistinctUsers_Month1_hiring_N","NumPopularTweets_Month1_hiring_N","NumVerifiedTweets_Month1_hiring_N","NumTweets_Month2_hiring_N","NumDistinctTweets_Month2_hiring_N","NumDistinctUsers_Month2_hiring_N","NumPopularTweets_Month2_hiring_N","NumVerifiedTweets_Month2_hiring_N","NumTweets_Week1_hiring_N","NumDistinctTweets_Week1_hiring_N","NumDistinctUsers_Week1_hiring_N","NumPopularTweets_Week1_hiring_N","NumVerifiedTweets_Week1_hiring_N","NumTweets_Week2_hiring_N","NumDistinctTweets_Week2_hiring_N","NumDistinctUsers_Week2_hiring_N","NumPopularTweets_Week2_hiring_N","NumVerifiedTweets_Week2_hiring_N","NumTweets_Month1_hashtags_N","NumDistinctTweets_Month1_hashtags_N","NumDistinctUsers_Month1_hashtags_N","NumPopularTweets_Month1_hashtags_N","NumVerifiedTweets_Month1_hashtags_N","NumTweets_Month2_hashtags_N","NumDistinctTweets_Month2_hashtags_N","NumDistinctUsers_Month2_hashtags_N","NumPopularTweets_Month2_hashtags_N","NumVerifiedTweets_Month2_hashtags_N","NumTweets_Week1_hashtags_N","NumDistinctTweets_Week1_hashtags_N","NumDistinctUsers_Week1_hashtags_N","NumPopularTweets_Week1_hashtags_N","NumVerifiedTweets_Week1_hashtags_N","NumTweets_Week2_hashtags_N","NumDistinctTweets_Week2_hashtags_N","NumDistinctUsers_Week2_hashtags_N","NumPopularTweets_Week2_hashtags_N","NumVerifiedTweets_Week2_hashtags_N","NumTweets_Month1_all_AD","NumDistinctTweets_Month1_all_AD","NumDistinctUsers_Month1_all_AD","NumPopularTweets_Month1_all_AD","NumVerifiedTweets_Month1_all_AD","NumTweets_Month2_all_AD","NumDistinctTweets_Month2_all_AD","NumDistinctUsers_Month2_all_AD","NumPopularTweets_Month2_all_AD","NumVerifiedTweets_Month2_all_AD","NumTweets_Week1_all_AD","NumDistinctTweets_Week1_all_AD","NumDistinctUsers_Week1_all_AD","NumPopularTweets_Week1_all_AD","NumVerifiedTweets_Week1_all_AD","NumTweets_Week2_all_AD","NumDistinctTweets_Week2_all_AD","NumDistinctUsers_Week2_all_AD","NumPopularTweets_Week2_all_AD","NumVerifiedTweets_Week2_all_AD","NumTweets_Month1_allold_AD","NumDistinctTweets_Month1_allold_AD","NumDistinctUsers_Month1_allold_AD","NumPopularTweets_Month1_allold_AD","NumVerifiedTweets_Month1_allold_AD","NumTweets_Month2_allold_AD","NumDistinctTweets_Month2_allold_AD","NumDistinctUsers_Month2_allold_AD","NumPopularTweets_Month2_allold_AD","NumVerifiedTweets_Month2_allold_AD","NumTweets_Week1_allold_AD","NumDistinctTweets_Week1_allold_AD","NumDistinctUsers_Week1_allold_AD","NumPopularTweets_Week1_allold_AD","NumVerifiedTweets_Week1_allold_AD","NumTweets_Week2_allold_AD","NumDistinctTweets_Week2_allold_AD","NumDistinctUsers_Week2_allold_AD","NumPopularTweets_Week2_allold_AD","NumVerifiedTweets_Week2_allold_AD","NumTweets_Month1_opening_AD","NumDistinctTweets_Month1_opening_AD","NumDistinctUsers_Month1_opening_AD","NumPopularTweets_Month1_opening_AD","NumVerifiedTweets_Month1_opening_AD","NumTweets_Month2_opening_AD","NumDistinctTweets_Month2_opening_AD","NumDistinctUsers_Month2_opening_AD","NumPopularTweets_Month2_opening_AD","NumVerifiedTweets_Month2_opening_AD","NumTweets_Week1_opening_AD","NumDistinctTweets_Week1_opening_AD","NumDistinctUsers_Week1_opening_AD","NumPopularTweets_Week1_opening_AD","NumVerifiedTweets_Week1_opening_AD","NumTweets_Week2_opening_AD","NumDistinctTweets_Week2_opening_AD","NumDistinctUsers_Week2_opening_AD","NumPopularTweets_Week2_opening_AD","NumVerifiedTweets_Week2_opening_AD","NumTweets_Month1_posting_AD","NumDistinctTweets_Month1_posting_AD","NumDistinctUsers_Month1_posting_AD","NumPopularTweets_Month1_posting_AD","NumVerifiedTweets_Month1_posting_AD","NumTweets_Month2_posting_AD","NumDistinctTweets_Month2_posting_AD","NumDistinctUsers_Month2_posting_AD","NumPopularTweets_Month2_posting_AD","NumVerifiedTweets_Month2_posting_AD","NumTweets_Week1_posting_AD","NumDistinctTweets_Week1_posting_AD","NumDistinctUsers_Week1_posting_AD","NumPopularTweets_Week1_posting_AD","NumVerifiedTweets_Week1_posting_AD","NumTweets_Week2_posting_AD","NumDistinctTweets_Week2_posting_AD","NumDistinctUsers_Week2_posting_AD","NumPopularTweets_Week2_posting_AD","NumVerifiedTweets_Week2_posting_AD","NumTweets_Month1_opportunity_AD","NumDistinctTweets_Month1_opportunity_AD","NumDistinctUsers_Month1_opportunity_AD","NumPopularTweets_Month1_opportunity_AD","NumVerifiedTweets_Month1_opportunity_AD","NumTweets_Month2_opportunity_AD","NumDistinctTweets_Month2_opportunity_AD","NumDistinctUsers_Month2_opportunity_AD","NumPopularTweets_Month2_opportunity_AD","NumVerifiedTweets_Month2_opportunity_AD","NumTweets_Week1_opportunity_AD","NumDistinctTweets_Week1_opportunity_AD","NumDistinctUsers_Week1_opportunity_AD","NumPopularTweets_Week1_opportunity_AD","NumVerifiedTweets_Week1_opportunity_AD","NumTweets_Week2_opportunity_AD","NumDistinctTweets_Week2_opportunity_AD","NumDistinctUsers_Week2_opportunity_AD","NumPopularTweets_Week2_opportunity_AD","NumVerifiedTweets_Week2_opportunity_AD","NumTweets_Month1_hiring_AD","NumDistinctTweets_Month1_hiring_AD","NumDistinctUsers_Month1_hiring_AD","NumPopularTweets_Month1_hiring_AD","NumVerifiedTweets_Month1_hiring_AD","NumTweets_Month2_hiring_AD","NumDistinctTweets_Month2_hiring_AD","NumDistinctUsers_Month2_hiring_AD","NumPopularTweets_Month2_hiring_AD","NumVerifiedTweets_Month2_hiring_AD","NumTweets_Week1_hiring_AD","NumDistinctTweets_Week1_hiring_AD","NumDistinctUsers_Week1_hiring_AD","NumPopularTweets_Week1_hiring_AD","NumVerifiedTweets_Week1_hiring_AD","NumTweets_Week2_hiring_AD","NumDistinctTweets_Week2_hiring_AD","NumDistinctUsers_Week2_hiring_AD","NumPopularTweets_Week2_hiring_AD","NumVerifiedTweets_Week2_hiring_AD","NumTweets_Month1_hashtags_AD","NumDistinctTweets_Month1_hashtags_AD","NumDistinctUsers_Month1_hashtags_AD","NumPopularTweets_Month1_hashtags_AD","NumVerifiedTweets_Month1_hashtags_AD","NumTweets_Month2_hashtags_AD","NumDistinctTweets_Month2_hashtags_AD","NumDistinctUsers_Month2_hashtags_AD","NumPopularTweets_Month2_hashtags_AD","NumVerifiedTweets_Month2_hashtags_AD","NumTweets_Week1_hashtags_AD","NumDistinctTweets_Week1_hashtags_AD","NumDistinctUsers_Week1_hashtags_AD","NumPopularTweets_Week1_hashtags_AD","NumVerifiedTweets_Week1_hashtags_AD","NumTweets_Week2_hashtags_AD","NumDistinctTweets_Week2_hashtags_AD","NumDistinctUsers_Week2_hashtags_AD","NumPopularTweets_Week2_hashtags_AD","NumVerifiedTweets_Week2_hashtags_AD","NumTweets_Month1_all_ND","NumDistinctTweets_Month1_all_ND","NumDistinctUsers_Month1_all_ND","NumPopularTweets_Month1_all_ND","NumVerifiedTweets_Month1_all_ND","NumTweets_Month2_all_ND","NumDistinctTweets_Month2_all_ND","NumDistinctUsers_Month2_all_ND","NumPopularTweets_Month2_all_ND","NumVerifiedTweets_Month2_all_ND","NumTweets_Week1_all_ND","NumDistinctTweets_Week1_all_ND","NumDistinctUsers_Week1_all_ND","NumPopularTweets_Week1_all_ND","NumVerifiedTweets_Week1_all_ND","NumTweets_Week2_all_ND","NumDistinctTweets_Week2_all_ND","NumDistinctUsers_Week2_all_ND","NumPopularTweets_Week2_all_ND","NumVerifiedTweets_Week2_all_ND","NumTweets_Month1_allold_ND","NumDistinctTweets_Month1_allold_ND","NumDistinctUsers_Month1_allold_ND","NumPopularTweets_Month1_allold_ND","NumVerifiedTweets_Month1_allold_ND","NumTweets_Month2_allold_ND","NumDistinctTweets_Month2_allold_ND","NumDistinctUsers_Month2_allold_ND","NumPopularTweets_Month2_allold_ND","NumVerifiedTweets_Month2_allold_ND","NumTweets_Week1_allold_ND","NumDistinctTweets_Week1_allold_ND","NumDistinctUsers_Week1_allold_ND","NumPopularTweets_Week1_allold_ND","NumVerifiedTweets_Week1_allold_ND","NumTweets_Week2_allold_ND","NumDistinctTweets_Week2_allold_ND","NumDistinctUsers_Week2_allold_ND","NumPopularTweets_Week2_allold_ND","NumVerifiedTweets_Week2_allold_ND","NumTweets_Month1_opening_ND","NumDistinctTweets_Month1_opening_ND","NumDistinctUsers_Month1_opening_ND","NumPopularTweets_Month1_opening_ND","NumVerifiedTweets_Month1_opening_ND","NumTweets_Month2_opening_ND","NumDistinctTweets_Month2_opening_ND","NumDistinctUsers_Month2_opening_ND","NumPopularTweets_Month2_opening_ND","NumVerifiedTweets_Month2_opening_ND","NumTweets_Week1_opening_ND","NumDistinctTweets_Week1_opening_ND","NumDistinctUsers_Week1_opening_ND","NumPopularTweets_Week1_opening_ND","NumVerifiedTweets_Week1_opening_ND","NumTweets_Week2_opening_ND","NumDistinctTweets_Week2_opening_ND","NumDistinctUsers_Week2_opening_ND","NumPopularTweets_Week2_opening_ND","NumVerifiedTweets_Week2_opening_ND","NumTweets_Month1_posting_ND","NumDistinctTweets_Month1_posting_ND","NumDistinctUsers_Month1_posting_ND","NumPopularTweets_Month1_posting_ND","NumVerifiedTweets_Month1_posting_ND","NumTweets_Month2_posting_ND","NumDistinctTweets_Month2_posting_ND","NumDistinctUsers_Month2_posting_ND","NumPopularTweets_Month2_posting_ND","NumVerifiedTweets_Month2_posting_ND","NumTweets_Week1_posting_ND","NumDistinctTweets_Week1_posting_ND","NumDistinctUsers_Week1_posting_ND","NumPopularTweets_Week1_posting_ND","NumVerifiedTweets_Week1_posting_ND","NumTweets_Week2_posting_ND","NumDistinctTweets_Week2_posting_ND","NumDistinctUsers_Week2_posting_ND","NumPopularTweets_Week2_posting_ND","NumVerifiedTweets_Week2_posting_ND","NumTweets_Month1_opportunity_ND","NumDistinctTweets_Month1_opportunity_ND","NumDistinctUsers_Month1_opportunity_ND","NumPopularTweets_Month1_opportunity_ND","NumVerifiedTweets_Month1_opportunity_ND","NumTweets_Month2_opportunity_ND","NumDistinctTweets_Month2_opportunity_ND","NumDistinctUsers_Month2_opportunity_ND","NumPopularTweets_Month2_opportunity_ND","NumVerifiedTweets_Month2_opportunity_ND","NumTweets_Week1_opportunity_ND","NumDistinctTweets_Week1_opportunity_ND","NumDistinctUsers_Week1_opportunity_ND","NumPopularTweets_Week1_opportunity_ND","NumVerifiedTweets_Week1_opportunity_ND","NumTweets_Week2_opportunity_ND","NumDistinctTweets_Week2_opportunity_ND","NumDistinctUsers_Week2_opportunity_ND","NumPopularTweets_Week2_opportunity_ND","NumVerifiedTweets_Week2_opportunity_ND","NumTweets_Month1_hiring_ND","NumDistinctTweets_Month1_hiring_ND","NumDistinctUsers_Month1_hiring_ND","NumPopularTweets_Month1_hiring_ND","NumVerifiedTweets_Month1_hiring_ND","NumTweets_Month2_hiring_ND","NumDistinctTweets_Month2_hiring_ND","NumDistinctUsers_Month2_hiring_ND","NumPopularTweets_Month2_hiring_ND","NumVerifiedTweets_Month2_hiring_ND","NumTweets_Week1_hiring_ND","NumDistinctTweets_Week1_hiring_ND","NumDistinctUsers_Week1_hiring_ND","NumPopularTweets_Week1_hiring_ND","NumVerifiedTweets_Week1_hiring_ND","NumTweets_Week2_hiring_ND","NumDistinctTweets_Week2_hiring_ND","NumDistinctUsers_Week2_hiring_ND","NumPopularTweets_Week2_hiring_ND","NumVerifiedTweets_Week2_hiring_ND","NumTweets_Month1_hashtags_ND","NumDistinctTweets_Month1_hashtags_ND","NumDistinctUsers_Month1_hashtags_ND","NumPopularTweets_Month1_hashtags_ND","NumVerifiedTweets_Month1_hashtags_ND","NumTweets_Month2_hashtags_ND","NumDistinctTweets_Month2_hashtags_ND","NumDistinctUsers_Month2_hashtags_ND","NumPopularTweets_Month2_hashtags_ND","NumVerifiedTweets_Month2_hashtags_ND","NumTweets_Week1_hashtags_ND","NumDistinctTweets_Week1_hashtags_ND","NumDistinctUsers_Week1_hashtags_ND","NumPopularTweets_Week1_hashtags_ND","NumVerifiedTweets_Week1_hashtags_ND","NumTweets_Week2_hashtags_ND","NumDistinctTweets_Week2_hashtags_ND","NumDistinctUsers_Week2_hashtags_ND","NumPopularTweets_Week2_hashtags_ND","NumVerifiedTweets_Week2_hashtags_ND"
201105,595550,590666,278896,2961,1229,863185,849330,370722,6447,4556,89420,87809,50453,829,217,149982,148623,72247,811,387,24935,23738,17769,528,127,37020,33934,24571,1209,616,3756,3238,2718,139,25,6142,5869,4486,136,47,8710,8236,6091,158,33,10890,9962,7331,388,280,1258,1014,844,31,3,2051,1942,1498,37,11,8510,8446,6062,48,15,13574,13426,8857,101,24,1181,1156,957,18,6,2188,2174,1550,12,0,4811,4697,3473,84,27,7675,7215,5395,224,175,734,708,582,16,3,1140,1117,850,19,3,3093,2486,2318,239,52,5058,3500,3214,501,137,666,381,363,75,13,799,672,637,68,33,581628,577707,266707,2593,1143,841301,829843,353766,5637,4028,86951,85813,48532,712,196,146400,145266,69104,707,348,0.258277746480584,0.26004399033551,0.289480867936083,0.172181194394371,0.105656808803301,0.389125484781151,0.387937767716935,0.405033612407911,0.387300252312868,0.547464551790435,0.163288411672328,0.162183976831124,0.212633335721541,0.22533297091601,0.136822194199243,0.248917080748434,0.2509959755663,0.287896297240863,0.17384780278671,0.0913597733711048,0.241346935615006,0.248300244764754,0.26085616136704,0.154793315743184,0.12223291626564,0.361922824992423,0.35518479364448,0.361242612249699,0.359821428571429,1.02155887230514,0.155908845626998,0.142217146872804,0.167127836192584,0.19015047879617,0.242718446601942,0.230850184168984,0.243103305442797,0.251485592555219,0.141666666666667,0.151612903225806,0.285517603094473,0.29031689520251,0.298359049718344,0.148635936030103,0.0873015873015873,0.353364916607178,0.34351724137931,0.358887746609879,0.374156219864995,1.87919463087248,0.165265370467683,0.138809034907598,0.163629313687476,0.154228855721393,0.75,0.243934348239772,0.251456687815616,0.264992039624978,0.117088607594937,0.082089552238806,0.235623113769139,0.23817715236457,0.249598550664965,0.126315789473684,0.208333333333333,0.399776167756376,0.404032500752332,0.369426485922836,0.224444444444444,0.363636363636364,0.135887699919457,0.134999416092491,0.16545643153527,0.272727272727273,0.125,0.238110784633801,0.242309407044137,0.243328100470958,0.106194690265487,0,0.236424394319131,0.243822674418605,0.256575059101655,0.143100511073254,0.130434782608696,0.386961782797217,0.380497837780825,0.432153156039731,0.419475655430712,3.72340425531915,0.155409697226339,0.157123834886818,0.182273723770749,0.118518518518519,0.214285714285714,0.225608549376608,0.232224532224532,0.252075919335706,0.134751773049645,0.0810810810810811,0.182628719886632,0.190061162079511,0.218803096092128,0.171572146446518,0.134715025906736,0.274995922361768,0.232681824225502,0.269993279569892,0.371111111111111,0.397101449275362,0.207541290121533,0.150533386013433,0.157415437987858,0.225903614457831,0.317073170731707,0.194403892944039,0.241119483315393,0.245283018867925,0.173027989821883,0.28695652173913,0.259792908209436,0.2613702839568,0.291533720067203,0.17511987573445,0.105754996299038,0.391746283932601,0.390726724407855,0.408959123277536,0.396887981412378,0.51259862560448,0.163412548511074,0.162875976775658,0.214886937732733,0.224605678233438,0.130146082337317,0.250086266095887,0.251838522109074,0.290138385059788,0.176045816733068,0.087218045112782,-255291,-246426,-85950,-3420,-3309,588418,580285,247398,4173,2349,-148114,-147942,-54840,-396,-199,-85169,-81682,-32621,-1103,-1625,-11598,-9707,-6422,-674,-489,24922,22710,16758,808,577,-5881,-6083,-4116,-68,3,-4102,-3127,-2300,-232,-165,-2020,-1576,-1113,-224,-247,7368,6664,4969,262,264,-1816,-1971,-1376,-46,-1,-856,-633,-525,-79,-93,-4850,-4766,-2639,-53,-9,8770,8678,5879,67,24,-2531,-2538,-1594,3,0,-1667,-1633,-1050,-14,-18,-2783,-2421,-1851,-139,-148,5351,5027,3846,156,163,-1141,-1117,-758,-23,-3,-589,-497,-405,-46,-27,-1938,-990,-872,-263,-85,3542,2443,2210,327,126,-336,-461,-419,-2,7,-998,-372,-317,-93,-27,-247534,-240117,-81416,-2978,-2867,574052,567648,235767,3646,1824,-145186,-144754,-52138,-393,-202,-82481,-79775,-31018,-960,-1472,-0.117487947429108,-0.114443215420133,-0.102009160413321,-0.206535643400157,-0.458420257697631,0.24774821838266,0.247832128028157,0.249314216426028,0.22907592723633,0.186548770923714,-0.251278519522903,-0.254694443723591,-0.226955685929554,-0.0433663052410422,-0.109186084925535,-0.120302842440331,-0.115489547535472,-0.115836580262545,-0.21908999232723,-0.743148729324872,-0.105170625966722,-0.0909157398186429,-0.0836075852867168,-0.197802753485329,-0.874530837779667,0.227782297877143,0.222064945456139,0.231469337604736,0.224302672234828,0.952409936134928,-0.189379581460068,-0.214390091630525,-0.197410489939597,-0.027973862615843,0.0760517799352751,-0.123773002731698,-0.0917312499597416,-0.093033877414827,-0.226701701701702,-1.94739699776429,-0.055138946527725,-0.0408227895870687,-0.0463299454969666,-0.21379290647464,-1.58934511928524,0.224335022117142,0.215200378878338,0.228137677415304,0.23584666991988,1.75889387899278,-0.207476232539472,-0.243589120357583,-0.242964092905931,-0.158779274359908,0.527777777777778,-0.0784209411813861,-0.0526292828976578,-0.0692223994961191,-0.263239261257522,-3.06942559927635,-0.148472565154473,-0.149851864640335,-0.10285415723798,-0.0942082279935647,-0.15530303030303,0.23497342333099,0.237330724191697,0.227596700715426,0.142713675213675,0.363636363636364,-0.280676097634129,-0.289256929376672,-0.248734183824367,0.145608628659476,0.025,-0.175604604934776,-0.177564862284196,-0.142714958177892,-0.0583622717598297,-3,-0.138291879242499,-0.123179130170207,-0.161518234443186,-0.269862451889709,-4.8695652173913,0.254237625173002,0.250057871165825,0.290497920557335,0.273552908649596,3.38054711246201,-0.205861979074239,-0.214037442314728,-0.221827603129131,-0.119286359530262,-0.535714285714286,-0.0699975371339067,-0.0538442377152054,-0.0925149647938933,-0.346729708431836,-4.2046332046332,-0.0733757580291018,-0.0235573236628688,-0.0319633530863961,-0.195118868893146,-0.252290623810778,0.18516953141551,0.157100844604479,0.177883187826773,0.223151927437642,0.364167317538835,0.0352579338629362,-0.0194645950081697,-0.0367737847586036,0.0451524407489111,0.197073170731707,-0.172705402255144,-0.0280220480071129,-0.0308385440843186,-0.225486861663266,-0.80395256916996,-0.118631356232342,-0.115957842542686,-0.104176613189593,-0.212832770505104,-0.425089589350949,0.249616526024759,0.249886609456065,0.25100393741759,0.233851623731408,0.122786103496238,-0.256307345319069,-0.258652859850312,-0.231652129445515,-0.0618864140662763,-0.122071915127828,-0.12087219574927,-0.11706179787414,-0.118441123528291,-0.226319618941564,-0.685934036450515
