"","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"1","NumTweets_Month1_hashtags_Log","60.7667858838042","54.2477061713325","71.9858142510939","54.5904893659879","4","2","7","7","71","-56.2","166.246016505207"
"2","NumTweets_Month1_hashtags_LogDelta","62.5968002470149","58.2457118572223","74.0284835095399","58.3110491157405","4","2","7","7","71","-56.2","154.935455236574"
"3","NumTweets_Month1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta","60.7522736778306","54.2110196797369","71.9787479035815","54.5655316067245","4","2","7","7","71","-56.2","166.148066980362"
"4","NumTweets_Month2_hashtags_Log","61.8126939270581","55.4377445962886","73.1226446919296","55.6543474947538","4","2","7","7","71","-56.2","161.859109817402"
"5","NumTweets_Month2_hashtags_LogDelta","64.1764047974684","59.9112877516737","75.7612484746096","59.9164323210421","4","2","7","7","71","-56.2","151.686042068233"
"6","NumTweets_Month2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta","61.8236044921192","54.0137839996622","73.0650396662286","54.1033383782041","4","2","7","7","71","-56.2","164.85399239181"
"7","NumTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log","60.7886334796762","54.271018382323","72.0500962459697","54.662231464916","4","2","7","7","71","-56.2","165.926448783683"
"8","NumTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta","64.6593990735649","59.7473040114197","76.1792581892635","59.7592432880857","4","2","7","7","71","-56.2","151.64416007382"
"9","NumTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta","61.680493566395","53.8542376072248","72.8939073052042","53.9006338903977","4","2","7","7","71","-56.2","166.826303458494"
"10","NumTweets_Week1_hashtags_Log","62.6711586960043","57.2263795193184","74.0402874768616","57.3471932152767","4","2","7","7","71","-56.2","158.342494513092"
"11","NumTweets_Week1_hashtags_LogDelta","62.6356433002735","58.7327926799076","74.0787617018817","58.7760476636105","4","2","7","7","71","-56.2","154.771523071202"
"12","NumTweets_Week1_hashtags_Log+NumTweets_Week1_hashtags_LogDelta","63.3972441215346","58.8208305984994","74.8641834847248","58.8973974200994","4","2","7","7","71","-56.2","156.596337588768"
"13","NumTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log","61.1472072010942","55.0288024479863","72.1361352270881","55.3691340731538","4","2","7","7","71","-56.2","167.360919928521"
"14","NumTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","62.9415786693593","58.6904043636846","74.3315505513991","58.7232689564817","4","2","7","7","71","-56.2","154.725110970507"
"15","NumTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","62.8867797995521","58.0841248120936","73.2391215436992","58.3617482591778","4","2","7","7","71","-56.2","170.008187042198"
"16","NumTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log","62.1243588774744","55.4128404757632","73.3814350297961","55.6376149786113","4","2","7","7","71","-56.2","162.154072019197"
"17","NumTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","64.5555846613652","59.8408491813384","76.1311838212537","59.8520288281955","4","2","7","7","71","-56.2","151.348712028808"
"18","NumTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta","63.7095814654384","56.6827796683601","74.4192695389106","56.6860098780855","4","2","7","7","71","-56.2","165.590505693305"
"19","NumTweets_Week2_hashtags_Log","62.4092825065649","56.5634288854624","73.7762545173252","56.7250355191218","4","2","7","7","71","-56.2","160.24635702946"
"20","NumTweets_Week2_hashtags_LogDelta","62.8521483668168","58.5452659476753","74.2956592020389","58.5935133841895","4","2","7","7","71","-56.2","154.444017343435"
"21","NumTweets_Week2_hashtags_Log+NumTweets_Week2_hashtags_LogDelta","62.543622323904","56.7207238418756","73.9471255650773","56.8922055278239","4","2","7","7","71","-56.2","160.371957569536"
"22","NumTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log","61.1306829610619","55.7024165829355","72.2112356084446","55.9316821684301","4","2","7","7","71","-56.2","164.951265136899"
"23","NumTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","62.5493072245434","58.11356100772","73.9787631799287","58.1848818393705","4","2","7","7","71","-56.2","154.922600220858"
"24","NumTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","62.2083485086322","56.983067467428","73.2848918012669","57.2245593380272","4","2","7","7","71","-56.2","163.228801037647"
"25","NumTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log","62.0042671214023","55.3459333215803","73.2820226221535","55.568552344434","4","2","7","7","71","-56.2","162.718904556652"
"26","NumTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","64.7285633364256","60.1436965810691","76.3178156890723","60.1711857069128","4","2","7","7","71","-56.2","150.482388770402"
"27","NumTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","63.0383481205767","55.5260230373091","74.1760337323431","55.5418089489158","4","2","7","7","71","-56.2","163.465121488729"
"28","NumTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log","62.4873267418318","56.5474806037764","73.8442747631441","56.7226114253264","4","2","7","7","71","-56.2","160.603431222198"
"29","NumTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","62.6841916805455","59.1931920322075","74.1204417907741","59.209930044457","4","2","7","7","71","-56.2","153.914592536341"
"30","NumTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta","62.7673892215887","57.9037207554561","73.8976167810862","58.0225893361157","4","2","7","7","71","-56.2","162.92552351204"
"31","NumDistinctTweets_Month1_hashtags_Log","51.2497751549125","43.5304464746536","62.8513403976869","43.9253271587021","6","2","8","7","176","-56.2","199.559599562293"
"32","NumDistinctTweets_Month1_hashtags_LogDelta","61.1065022219685","56.8490137834015","72.5581810311422","57.0085947681638","4","2","7","7","71","-56.2","158.01999803414"
"33","NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta","51.5611933443888","44.1584729770392","63.1456948480921","44.7061030384626","6","2","8","7","176","-56.2","198.348843608193"
"34","NumDistinctTweets_Month2_hashtags_Log","57.6366909303681","51.6485811525353","68.8711294140349","51.9168334024381","4","2","7","7","71","-56.2","181.187177289316"
"35","NumDistinctTweets_Month2_hashtags_LogDelta","64.0728325771165","60.2097765348631","75.8322549375465","60.2196946536698","4","2","7","7","71","-56.2","151.40657299888"
"36","NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta","55.6763635129142","48.161589577598","67.3631916075027","48.2195660580732","5","3","8","7","124","-13.8","188.09728331258"
"37","NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log","51.6957360988363","44.3225934509242","63.2674314054211","44.9137474121781","6","2","8","7","176","-56.2","198.072850183182"
"38","NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","62.8987432976098","58.0899021222916","74.5428521093277","58.1046269962007","4","2","7","7","71","-56.2","155.599383728281"
"39","NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","59.1657167708102","50.6718859273897","70.9916183902259","50.7413784729819","5","3","8","7","124","-13.8","196.09842124453"
"40","NumDistinctTweets_Week1_hashtags_Log","60.8049752792655","54.3312198565659","72.0061098940576","54.6317507495319","4","2","7","7","71","-56.2","167.574812563525"
"41","NumDistinctTweets_Week1_hashtags_LogDelta","62.5747123604283","58.6920515942808","74.0085569659026","58.7355148395568","4","2","7","7","71","-56.2","154.984587575203"
"42","NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_LogDelta","61.8453520170215","56.0808244455451","73.0204830658484","56.3738105021422","4","2","7","7","71","-56.2","167.578406803455"
"43","NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","47.0985092108945","38.2859852728934","58.9708238597245","38.3093697229648","6","3","8","7","176","-38.2","215.073464882347"
"44","NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","59.5773817637445","54.0974775805292","71.0983503935038","54.5552789689494","4","2","7","7","71","-56.2","160.698819626306"
"45","NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","46.0645435645549","35.775765485421","57.184572925783","35.9514811032746","6","3","8","7","176","-38.2","221.503019389965"
"46","NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","57.5049956568916","51.8098310788616","68.6749733981375","52.0733847748617","4","2","7","7","71","-56.2","183.290455837696"
"47","NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","64.6990606746763","60.09092398707","76.5150274403531","60.1163786857234","4","2","7","7","71","-56.2","151.057620418211"
"48","NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","55.7651211414755","49.6995562552831","66.8260515996128","49.7024701447415","4","2","7","7","71","-56.2","195.865461472007"
"49","NumDistinctTweets_Week2_hashtags_Log","59.8188469512894","53.4327607650288","71.0326008158495","53.7734979954822","4","2","7","7","71","-56.2","172.972992983668"
"50","NumDistinctTweets_Week2_hashtags_LogDelta","62.6482555504651","58.2713469719222","74.0923500560135","58.3322893969889","4","2","7","7","71","-56.2","155.294246247379"
"51","NumDistinctTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_LogDelta","60.2119701870467","54.1138903251019","71.4274157200616","54.4657361816509","4","2","7","7","71","-56.2","174.204730610803"
"52","NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","43.1848031506795","32.5290217400766","55.3562424570735","32.53538223224","6","5","8","8","176","79.4","214.67843928537"
"53","NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","56.8289498440145","53.2410386298125","68.4042221603883","53.7786538155985","5","2","8","7","124","-56.2","161.311883678525"
"54","NumDistinctTweets_Month1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","39.4875332256484","26.8635264475683","51.0730384563051","26.8740427405283","6","6","8","8","176","163.2","215.495962422877"
"55","NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","57.205700900082","51.5038121833957","68.4292671801139","51.781425074638","4","2","7","7","71","-56.2","184.442191395381"
"56","NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","64.5407168994791","60.2816565241746","76.3503199249155","60.3068531367083","4","2","7","7","71","-56.2","151.089784125495"
"57","NumDistinctTweets_Month2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","54.3698418659119","47.6663576987373","66.0298295223666","47.6692168446496","5","2","7","7","123","-56.2","195.141279023641"
"58","NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","60.0981088542163","52.9248732446507","71.1181547018938","53.6873193309146","4","2","7","7","71","-56.2","183.529472580812"
"59","NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","62.6395588397981","59.8107248056505","74.1019912445759","59.8211427872558","4","2","7","7","71","-56.2","154.109274022231"
"60","NumDistinctTweets_Week1_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumDistinctTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","61.60433038336","52.4486020876762","71.4742000169816","52.5630456093939","4","2","7","7","71","-56.2","198.993197635397"
"61","NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log","43.6494314613454","35.4850492346264","55.819669669112","35.5768868879712","7","7","8","8","198","199.4","221.657039050902"
"62","NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta","61.0444200831852","56.2740051896604","72.4112940329716","56.4008470305535","4","2","7","7","71","-56.2","158.313403995929"
"63","NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta","44.1075303365979","36.1998033527513","56.1842436750802","36.2825450548222","6","7","8","8","176","199.4","221.976527169279"
"64","NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log","53.1581670007388","45.8007471781394","65.0187411464219","45.9686287318233","5","2","7","7","123","-56.2","194.545170150613"
"65","NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","64.2325654388454","59.9696095094009","75.8810968486307","59.9777814032624","4","2","7","7","71","-56.2","151.615832149152"
"66","NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","49.8486642196221","42.8378085784324","62.87496636045","42.8490040950856","6","4","8","7","176","70","206.23231084839"
"67","NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log","43.9177630610281","36.0233784632807","56.0446370308198","36.110749618033","7","7","8","8","198","199.4","222.152659936029"
"68","NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","62.693365817006","56.6744180576704","74.0621133344447","56.6931256497758","4","2","7","7","71","-56.2","156.961404521133"
"69","NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta","49.2880155923091","39.8981797015288","62.946214139713","40.0608380295856","7","5","8","7","198","106.2","221.248260186803"
"70","NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","57.9829077051502","50.6856261381529","69.3272202537233","50.9752201410236","4","2","7","7","71","-56.2","174.956677795289"
"71","NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","62.594071044348","58.7164578381409","74.0318452177474","58.7601531667389","4","2","7","7","71","-56.2","154.942567390608"
"72","NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","56.9074481416521","49.8012240138784","68.3577234862246","50.0772265293096","4","2","7","7","71","-56.2","180.926467571482"
"73","NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","40.8603612684628","27.6337618109601","52.0898500828345","27.7522327439975","7","6","8","7","198","181.4","241.519995452675"
"74","NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","59.6289319554224","53.6186850788799","71.053526849072","54.0094303002352","4","2","7","7","71","-56.2","160.914242107758"
"75","NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","40.4462483315853","30.6614931058842","50.8484166823592","30.8353274831971","6","6","7","7","146","181.4","246.686550790384"
"76","NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log","51.1875475338251","42.6924263241213","63.0700769993524","42.8040325053521","6","2","8","7","176","-56.2","201.744274673283"
"77","NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","64.8669225703025","59.8294074946942","76.5671570710884","59.8529169749913","4","2","7","7","71","-56.2","151.279169107698"
"78","NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta","47.409139735978","38.6102569578741","60.2025016411215","38.6378692155512","6","6","8","8","176","163.2","219.465407093291"
"79","NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","57.073987621921","49.6806330860286","68.4931758385052","50.0418260654589","4","2","7","7","71","-56.2","180.255832257306"
"80","NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","62.5864278303017","57.9698505025084","74.0079518795907","58.0249362447088","4","2","7","7","71","-56.2","155.438255950582"
"81","NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","57.3309253574796","50.534287263919","68.6585948326398","50.8864537248353","4","2","7","7","71","-56.2","183.432103674044"
"82","NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","36.4112703714572","25.8280685756334","48.4434829290568","26.013513016281","7","6","8","7","292","181.4","240.949652652283"
"83","NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","56.6328470874393","52.7212200170208","68.1223401194254","53.2402193310708","5","2","8","7","124","-56.2","161.73690928026"
"84","NumTweets_Month1_hashtags_Log+NumDistinctTweets_Month1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumTweets_Month1_hashtags_LogDelta+NumDistinctTweets_Month1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","33.7525041338008","26.7546629235393","45.4617449483289","27.0574980004834","7","6","8","7","292","181.4","239.45220751572"
"85","NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","51.069142754498","42.7044870077662","62.9558501632631","42.8386347825205","6","3","8","7","176","-13.8","202.959237088228"
"86","NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","64.5382144669917","59.4016020297365","76.1612943795348","59.4219030788775","4","2","7","7","71","-56.2","151.88262849998"
"87","NumTweets_Month2_hashtags_Log+NumDistinctTweets_Month2_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumTweets_Month2_hashtags_LogDelta+NumDistinctTweets_Month2_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","46.48715742233","36.4265918170718","59.8225085892067","36.4481525114185","6","6","8","8","176","163.2","218.530268170074"
"88","NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log","56.0563590837622","48.651164850144","67.4391929029415","49.2114808580917","5","2","7","7","123","-56.2","196.712206876283"
"89","NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","62.5854870247302","59.8749112287141","74.0379455186333","59.8775531401599","4","2","7","7","71","-56.2","153.805874464893"
"90","NumTweets_Week1_hashtags_Log+NumDistinctTweets_Week1_hashtags_Log+NumTweets_Week2_hashtags_Log+NumDistinctTweets_Week2_hashtags_Log+NumTweets_Week1_hashtags_LogDelta+NumDistinctTweets_Week1_hashtags_LogDelta+NumTweets_Week2_hashtags_LogDelta+NumDistinctTweets_Week2_hashtags_LogDelta","53.5302913307398","46.5802584847048","64.5931930175778","47.1460063207852","6","3","8","7","176","-20","223.373691839971"
"91","NumDistinctUsers_Month1_hashtags_Log","56.8878656684169","49.7668708432573","68.2739083938685","50.1579751968754","4","2","7","7","71","-56.2","174.107197902382"
"92","NumDistinctUsers_Month1_hashtags_LogDelta","62.392192763857","59.2210010311296","73.7320481869838","59.2911267632053","4","2","7","7","71","-56.2","154.957649200842"
"93","NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Month1_hashtags_LogDelta","57.2529518588751","50.1028454651775","68.5457561251539","50.6305498626176","4","2","7","7","71","-56.2","173.338336331824"
"94","NumDistinctUsers_Month2_hashtags_Log","59.9241509940598","52.9656332327548","71.2772302605602","53.1899809536688","4","2","7","7","71","-56.2","166.395760463194"
"95","NumDistinctUsers_Month2_hashtags_LogDelta","62.7511332816534","59.2856071024732","75.0483490736184","59.3245190900329","4","3","7","7","71","-13.8","154.993961073956"
"96","NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Month2_hashtags_LogDelta","57.3282658069409","47.9538424932326","69.8929489775624","48.0041444696863","5","3","8","7","124","-13.8","173.668770732026"
"97","NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log","57.3751468489597","50.1269509647075","68.6554182376367","50.6928408842166","4","2","7","7","71","-56.2","173.215687551553"
"98","NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","62.7763136612261","58.8867946546377","75.1011020968892","58.9282714410765","4","3","7","7","71","-13.8","155.157253941231"
"99","NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Month2_hashtags_LogDelta","61.9290743366328","59.4099547968369","75.1400762042544","59.723491327371","5","3","8","7","124","-13.8","177.000387025989"
"100","NumDistinctUsers_Week1_hashtags_Log","61.8773499767021","56.0123649747045","73.1639123230987","56.1766953266514","4","2","7","7","71","-56.2","160.565064922484"
"101","NumDistinctUsers_Week1_hashtags_LogDelta","62.7850523310925","59.0185607191521","74.2138135902481","59.0531319980616","4","2","7","7","71","-56.2","154.67897960992"
"102","NumDistinctUsers_Week1_hashtags_Log+NumDistinctUsers_Week1_hashtags_LogDelta","62.7495780368552","57.3050991074272","73.9683873941555","57.4754766943096","4","2","7","7","71","-56.2","160.029173571892"
"103","NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","54.345684411328","47.4343470511658","65.6588615519246","47.7155664667963","4","2","7","7","71","-56.2","179.588568669535"
"104","NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","62.0021965012542","59.0864252318174","73.2550315478044","59.2471787622699","4","2","7","7","71","-56.2","154.384059043969"
"105","NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","54.0487208860209","44.9767595827012","64.5198287078452","45.5577047297792","4","3","7","7","71","-13.8","181.03593302577"
"106","NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log","60.0557086562853","53.269015166313","71.3504800766444","53.4736077974479","4","2","7","7","71","-56.2","167.001215045993"
"107","NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","62.9665162566058","58.673071556687","75.6777714080372","58.7877008846601","4","3","7","7","71","-13.8","154.344399034308"
"108","NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Week1_hashtags_Log+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctUsers_Week1_hashtags_LogDelta","57.8893869969481","49.1791270035481","69.9302358342753","49.183014238998","5","3","8","7","124","-13.8","175.133019714948"
"109","NumDistinctUsers_Week2_hashtags_Log","60.8804194019061","54.3028311665561","72.165220896593","54.5626358135075","4","2","7","7","71","-56.2","163.225476889797"
"110","NumDistinctUsers_Week2_hashtags_LogDelta","62.9151424863757","59.1225844848506","74.3395187191389","59.1624423161636","4","2","7","7","71","-56.2","154.339550877004"
"111","NumDistinctUsers_Week2_hashtags_Log+NumDistinctUsers_Week2_hashtags_LogDelta","61.2264186971973","54.6273191426434","72.480278854479","54.9266490854288","4","2","7","7","71","-56.2","163.532333025753"
"112","NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","51.7064922802041","45.6823328767739","63.535993417725","45.7561019779473","4","3","7","7","71","-13.8","184.627036305543"
"113","NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","60.5366627937019","57.2874614540145","71.6898908362889","57.5299098182171","4","2","7","7","71","-56.2","155.674932327008"
"114","NumDistinctUsers_Month1_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumDistinctUsers_Month1_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","48.4768192782396","42.7700974971558","60.4426982268591","43.0479099586544","5","3","7","7","123","-13.8","188.926770448507"
"115","NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","59.7064826708984","52.8742716576163","71.0293907988271","53.1169030357334","4","2","7","7","71","-56.2","167.654405945509"
"116","NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","62.8115031097027","58.4822040414744","75.456993260789","58.5900259054881","4","3","7","7","71","-13.8","154.690202508986"
"117","NumDistinctUsers_Month2_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumDistinctUsers_Month2_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","57.1927010170286","47.7932021010339","69.8746879472009","47.7935725390243","4","3","7","7","71","-13.8","175.480054022559"
"118","NumDistinctUsers_Week1_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log","61.8741536302041","54.4032361350048","72.8162614635559","55.1864526296058","4","2","7","7","71","-56.2","163.455392196219"
"119","NumDistinctUsers_Week1_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","62.7863317319904","58.7599659600432","74.2965033590461","58.7887357564256","4","2","7","7","71","-56.2","155.248243607986"
"120","NumDistinctUsers_Week1_hashtags_Log+NumDistinctUsers_Week2_hashtags_Log+NumDistinctUsers_Week1_hashtags_LogDelta+NumDistinctUsers_Week2_hashtags_LogDelta","63.9631848831079","60.7049570363855","74.0622892424049","60.9579077597341","4","2","7","7","-10","-56.2","166.299553455069"
