#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
job posting	201102	231993	224397	97280	3714	456	241654	237241	67654	2609	218	35776	33585	24653	995	85	44242	42037	28687	1109	126
job posting	201103	24528	22785	16762	696	141	193425	185718	97007	3730	462	401	180	178	46	75	672	527	508	47	19
job posting	201104	92597	87681	62441	2381	538	24528	22785	16762	696	141	23532	22945	16555	411	27	27113	25343	18747	763	223
job posting	201105	63772	61716	45279	1032	159	96277	91328	64986	2438	476	9874	9143	7464	282	27	15260	14739	11202	269	35
job posting	201106	44988	40998	33016	1382	385	63772	61716	45279	1032	159	17201	16079	12364	465	90	8524	7596	6395	311	137
job posting	201107	103150	97518	71408	2456	419	45167	41178	32956	1368	385	40060	38328	26759	898	111	32158	30064	22178	755	158
job posting	201108	130795	124505	86921	3051	773	108790	102965	74949	2599	431	35315	33656	22063	830	116	38053	36330	25686	851	303
job posting	201109	121990	115039	79618	2860	1045	130795	124505	86921	3051	773	28977	26895	19219	710	323	29627	27561	19369	664	365
job posting	201110	87809	81562	62616	2473	1381	118878	112124	77754	2772	1036	23877	21796	16509	716	654	21807	20106	15793	689	330
job posting	201111	74024	68469	51730	2228	504	87809	81562	62616	2473	1381	24185	22458	15252	695	47	19196	17772	13474	555	28
job posting	201112	150174	141987	97716	4061	230	73346	67855	50940	2178	479	34720	32867	22439	974	54	49060	46472	31674	1326	87
job posting	201201	829003	734367	190000	12394	1453	152418	144259	98788	4084	233	425618	339711	62618	7466	1086	86280	76622	45888	2182	191
job posting	201202	757562	472221	192980	27261	2473	783288	697736	182596	11258	1368	223261	76851	49324	7720	841	111341	78950	44305	6047	282
job posting	201203	1081188	854149	196795	23822	3035	758018	470993	192218	27038	2346	399037	330132	56344	6117	731	417447	373796	55340	6157	645
